model,k,N,y1,q1,y2,q2
shift,0.0,-0.2849732194618815,0.999895467152581,-9.477229926392218e-05,0.556569938999893,0.09394511895333042
shift,0.0,-0.2833632012728313,0.999895314624976,-9.470079823924137e-05,0.5567209221226029,0.09360959079784338
shift,0.0,-0.28175318308378094,0.9998951622127188,-9.462901208526757e-05,0.5568713657846659,0.09327498883955035
shift,0.0,-0.2801431648947308,0.9998950099162672,-9.455694194540859e-05,0.5570212714761417,0.09294131166918414
shift,0.0,-0.27853314670568063,0.9998948577360777,-9.448458896702097e-05,0.5571706406848216,0.09260855787808035
shift,0.0,-0.2769231285166305,0.9998947056726046,-9.441195430138172e-05,0.5573194748962293,0.09227672605814627
shift,0.0,-0.2753131103275803,0.9998945537263008,-9.43390391036597e-05,0.5574677755936222,0.09194581480182952
shift,0.0,-0.27370309213853017,0.9998944018976168,-9.426584453288693e-05,0.5576155442579915,0.0916158227020872
shift,0.0,-0.27209307394948,0.9998942501870015,-9.419237175192938e-05,0.5577627823680639,0.09128674835235491
shift,0.0,-0.27048305576042986,0.9998940985949019,-9.41186219274575e-05,0.5579094914003013,0.09095859034651653
shift,0.0,-0.2688730375713797,0.999893947121763,-9.40445962299166e-05,0.5580556728289026,0.09063134727887384
shift,0.0,-0.26726301938232955,0.9998937957680283,-9.397029583349677e-05,0.5582013281258036,0.09030501774411653
shift,0.0,-0.26565300119327917,0.9998936445341389,-9.389572191610262e-05,0.5583464587606777,0.08997960033729246
shift,0.0,-0.264042983004229,0.9998934934205341,-9.38208756593227e-05,0.5584910662009369,0.0896550936537785
shift,0.0,-0.26243296481517886,0.9998933424276517,-9.374575824839856e-05,0.5586351519117315,0.08933149628925069
shift,0.0,-0.2608229466261287,0.9998931915559272,-9.367037087219355e-05,0.5587787173559515,0.0890088068396558
shift,0.0,-0.25921292843707855,0.9998930408057941,-9.359471472316161e-05,0.5589217639942262,0.08868702390118247
shift,0.0,-0.2576029102480284,0.9998928901776843,-9.351879099731526e-05,0.5590642932849254,0.08836614607023272
shift,0.0,-0.25599289205897824,0.9998927396720279,-9.344260089419376e-05,0.5592063066841584,0.08804617194339387
shift,0.0,-0.2543828738699281,0.9998925892892525,-9.336614561683077e-05,0.5593478056457759,0.08772710011741044
shift,0.0,-0.25277285568087793,0.9998924390297841,-9.328942637172212e-05,0.559488791621369,0.08740892918915694
shift,0.0,-0.2511628374918278,0.9998922888940468,-9.321244436879246e-05,0.55962926606027,0.08709165775560995
shift,0.0,-0.2495528193027774,0.9998921388824628,-9.313520082136264e-05,0.5597692304095525,0.08677528441382129
shift,0.0,-0.24794280111372724,0.9998919889954517,-9.305769694611643e-05,0.5599086861140311,0.08645980776089145
shift,0.0,-0.24633278292467709,0.9998918392334323,-9.297993396306641e-05,0.5600476346162618,0.08614522639394238
shift,0.0,-0.24472276473562693,0.9998916895968204,-9.290191309552084e-05,0.560186077356542,0.08583153891009195
shift,0.0,-0.24311274654657677,0.9998915400860303,-9.282363557004888e-05,0.5603240157729104,0.08551874390642733
shift,0.0,-0.24150272835752662,0.9998913907014743,-9.274510261644696e-05,0.5604614513011469,0.08520683997997963
shift,0.0,-0.23989271016847646,0.9998912414435625,-9.26663154677037e-05,0.5605983853747727,0.08489582572769837
shift,0.0,-0.2382826919794263,0.9998910923127032,-9.258727535996515e-05,0.5607348194250497,0.08458569974642621
shift,0.0,-0.23667267379037615,0.9998909433093028,-9.250798353249995e-05,0.5608707548809809,0.08427646063287414
shift,0.0,-0.235062655601326,0.9998907944337655,-9.242844122766382e-05,0.5610061931693097,0.08396810698359698
shift,0.0,-0.23345263741227562,0.9998906456864934,-9.234864969086407e-05,0.5611411357145196,0.08366063739496882
shift,0.0,-0.23184261922322547,0.999890497067887,-9.226861017052403e-05,0.5612755839388345,0.08335405046315925
shift,0.0,-0.2302326010341753,0.9998903485783445,-9.218832391804681e-05,0.5614095392622174,0.08304834478410941
shift,0.0,-0.22862258284512516,0.999890200218262,-9.210779218777926e-05,0.5615430031023709,0.08274351895350865
shift,0.0,-0.227012564656075,0.999890051988034,-9.202701623697538e-05,0.5616759768747365,0.0824395715667713
shift,0.0,-0.22540254646702484,0.9998899038880524,-9.194599732575987e-05,0.5618084619924939,0.08213650121901378
shift,0.0,-0.2237925282779747,0.9998897559187075,-9.186473671709113e-05,0.5619404598665605,0.0818343065050321
shift,0.0,-0.22218251008892453,0.9998896080803874,-9.178323567672423e-05,0.5620719719055912,0.08153298601927955
shift,0.0,-0.22057249189987438,0.999889460373478,-9.17014954731737e-05,0.5622029995159776,0.08123253835584458
shift,0.0,-0.21896247371082422,0.9998893127983638,-9.16195173776759e-05,0.5623335441018475,0.08093296210842922
shift,0.0,-0.21735245552177385,0.9998891653554263,-9.153730266415145e-05,0.5624636070650644,0.08063425587032758
shift,0.0,-0.2157424373327237,0.9998890180450456,-9.145485260916741e-05,0.5625931898052261,0.08033641823440488
shift,0.0,-0.21413241914367354,0.9998888708675995,-9.137216849189899e-05,0.562722293719665,0.08003944779307642
shift,0.0,-0.21252240095462338,0.9998887238234639,-9.128925159409159e-05,0.5628509202034468,0.07974334313828729
shift,0.0,-0.21091238276557323,0.9998885769130126,-9.120610320002206e-05,0.5629790706493697,0.07944810286149188
shift,0.0,-0.20930236457652307,0.9998884301366173,-9.112272459646029e-05,0.5631067464479637,0.07915372555363431
shift,0.0,-0.20769234638747291,0.9998882834946474,-9.103911707263022e-05,0.5632339489874899,0.07886020980512846
shift,0.0,-0.20608232819842276,0.9998881369874706,-9.095528192017106e-05,0.5633606796539393,0.0785675542058389
shift,0.0,-0.2044723100093726,0.9998879906154523,-9.087122043309794e-05,0.5634869398310326,0.0782757573450617
shift,0.0,-0.20286229182032245,0.9998878443789558,-9.07869339077628e-05,0.563612730900218,0.0779848178115059
shift,0.0,-0.20125227363127207,0.9998876982783425,-9.070242364281464e-05,0.5637380542406716,0.07769473419327483
shift,0.0,-0.19964225544222192,0.9998875523139714,-9.061769093916002e-05,0.5638629112292955,0.07740550507784842
shift,0.0,-0.19803223725317176,0.9998874064861999,-9.053273709992327e-05,0.5639873032407174,0.07711712905206501
shift,0.0,-0.1964222190641216,0.9998872607953826,-9.044756343040643e-05,0.564111231647289,0.07682960470210394
shift,0.0,-0.19481220087507145,0.9998871152418725,-9.036217123804928e-05,0.5642346978190853,0.07654293061346852
shift,0.0,-0.1932021826860213,0.9998869698260204,-9.027656183238888e-05,0.5643577031239033,0.07625710537096901
shift,0.0,-0.19159216449697114,0.9998868245481751,-9.019073652501944e-05,0.5644802489272611,0.07597212755870598
shift,0.0,-0.18998214630792098,0.999886679408683,-9.010469662955136e-05,0.5646023365923964,0.07568799576005432
shift,0.0,-0.18837212811887083,0.9998865344078887,-9.001844346157104e-05,0.5647239674802658,0.07540470855764692
shift,0.0,-0.18676210992982067,0.9998863895461342,-8.993197833859964e-05,0.5648451429495428,0.07512226453335921
shift,0.0,-0.1851520917407703,0.9998862448237599,-8.984530258005249e-05,0.5649658643566178,0.0748406622682938
shift,0.0,-0.18354207355172014,0.9998861002411038,-8.975841750719771e-05,0.5650861330555953,0.0745599003427655
shift,0.0,-0.18193205536267,0.9998859557985019,-8.967132444311528e-05,0.565205950398294,0.07427997733628641
shift,0.0,-0.18032203717361983,0.999885811496288,-8.958402471265558e-05,0.5653253177342448,0.07400089182755158
shift,0.0,-0.17871201898456968,0.9998856673347936,-8.949651964239805e-05,0.5654442364106896,0.073722642394425
shift,0.0,-0.17710200079551952,0.9998855233143484,-8.940881056060963e-05,0.5655627077725799,0.07344522761392562
shift,0.0,-0.17549198260646937,0.9998853794352798,-8.932089879720306e-05,0.5656807331625756,0.07316864606221396
shift,0.0,-0.1738819644174192,0.999885235697913,-8.923278568369537e-05,0.5657983139210432,0.07289289631457896
shift,0.0,-0.17227194622836906,0.9998850921025711,-8.914447255316565e-05,0.5659154513860551,0.07261797694542499
shift,0.0,-0.1706619280393189,0.9998849486495751,-8.905596074021357e-05,0.5660321468933875,0.07234388652825928
shift,0.0,-0.16905190985026852,0.9998848053392437,-8.896725158091706e-05,0.5661484017765192,0.07207062363567976
shift,0.0,-0.16744189166121837,0.9998846621718936,-8.887834641279039e-05,0.5662642173666301,0.0717981868393632
shift,0.0,-0.1658318734721682,0.9998845191478395,-8.878924657474174e-05,0.5663795949925998,0.0715265747100532
shift,0.0,-0.16422185528311806,0.9998843762673935,-8.869995340703108e-05,0.5664945359810061,0.07125578581754921
shift,0.0,-0.1626118370940679,0.9998842335308658,-8.861046825122806e-05,0.5666090416561231,0.07098581873069537
shift,0.0,-0.16100181890501775,0.9998840909385643,-8.85207924501691e-05,0.5667231133399203,0.07071667201736981
shift,0.0,-0.1593918007159676,0.9998839484907953,-8.843092734791519e-05,0.5668367523520603,0.07044834424447419
shift,0.0,-0.15778178252691744,0.9998838061878623,-8.83408742897094e-05,0.5669499600098977,0.0701808339779237
shift,0.0,-0.15617176433786728,0.9998836640300668,-8.825063462193412e-05,0.5670627376284777,0.06991413978263716
shift,0.0,-0.15456174614881713,0.999883522017708,-8.816020969206853e-05,0.5671750865205339,0.0696482602225277
shift,0.0,-0.15295172795976675,0.9998833801510832,-8.806960084864569e-05,0.5672870079964869,0.06938319386049333
shift,0.0,-0.1513417097707166,0.9998832384304875,-8.797880944121e-05,0.567398503364443,0.06911893925840831
shift,0.0,-0.14973169158166644,0.9998830968562136,-8.788783682027417e-05,0.5675095739301919,0.06885549497711445
shift,0.0,-0.14812167339261628,0.9998829554285522,-8.779668433727661e-05,0.5676202209972055,0.06859285957641291
shift,0.0,-0.14651165520356613,0.9998828141477918,-8.770535334453816e-05,0.5677304458666366,0.06833103161505617
shift,0.0,-0.14490163701451597,0.9998826730142188,-8.761384519521968e-05,0.5678402498373158,0.06807000965074053
shift,0.0,-0.14329161882546582,0.9998825320281175,-8.752216124327864e-05,0.5679496342057516,0.06780979224009855
shift,0.0,-0.14168160063641566,0.9998823911897695,-8.743030284342636e-05,0.5680586002661273,0.06755037793869219
shift,0.0,-0.1400715824473655,0.9998822504994547,-8.733827135108503e-05,0.5681671493102999,0.06729176530100597
shift,0.0,-0.13846156425831535,0.9998821099574509,-8.72460681223445e-05,0.5682752826277979,0.06703395288044063
shift,0.0,-0.13685154606926497,0.999881969564033,-8.715369451391946e-05,0.5683830015058206,0.06677693922930684
shift,0.0,-0.13524152788021482,0.9998818293194746,-8.706115188310624e-05,0.5684903072292347,0.06652072289881956
shift,0.0,-0.13363150969116466,0.9998816892240467,-8.696844158773991e-05,0.5685972010805743,0.06626530243909237
shift,0.0,-0.1320214915021145,0.9998815492780182,-8.687556498615095e-05,0.5687036843400378,0.06601067639913225
shift,0.0,-0.13041147331306435,0.9998814094816557,-8.67825234371225e-05,0.5688097582854866,0.06575684332683464
shift,0.0,-0.1288014551240142,0.9998812698352236,-8.668931829984713e-05,0.5689154241924436,0.0655038017689789
shift,0.0,-0.12719143693496404,0.9998811303389842,-8.659595093388388e-05,0.5690206833340905,0.06525155027122385
shift,0.0,-0.1255814187459139,0.9998809909931977,-8.650242269911502e-05,0.569125536981267,0.06500008737810377
shift,0.0,-0.12397140055686373,0.999880851798122,-8.640873495570336e-05,0.5692299864024686,0.06474941163302464
shift,0.0,-0.12236138236781358,0.9998807127540126,-8.631488906404901e-05,0.5693340328638445,0.0644995215782607
shift,0.0,-0.1207513641787632,0.9998805738611234,-8.622088638474648e-05,0.5694376776291964,0.06425041575495126
shift,0.0,-0.11914134598971304,0.9998804351197055,-8.612672827854168e-05,0.5695409219599759,0.06400209270309794
shift,0.0,-0.11753132780066289,0.999880296530008,-8.603241610628904e-05,0.569643767115283,0.06375455096156186
shift,0.0,-0.11592130961161273,0.9998801580922779,-8.593795122890866e-05,0.5697462143518648,0.06350778906806161
shift,0.0,-0.11431129142256258,0.9998800198067601,-8.584333500734333e-05,0.5698482649241128,0.06326180555917099
shift,0.0,-0.11270127323351242,0.9998798816736969,-8.574856880251586e-05,0.5699499200840614,0.06301659897031757
shift,0.0,-0.11109125504446227,0.9998797436933289,-8.565365397528628e-05,0.5700511810813864,0.06277216783578105
shift,0.0,-0.10948123685541211,0.9998796058658942,-8.555859188640905e-05,0.5701520491634028,0.06252851068869215
shift,0.0,-0.10787121866636196,0.9998794681916289,-8.54633838964905e-05,0.5702525255750626,0.062285626061031905
shift,0.0,-0.1062612004773118,0.9998793306707666,-8.536803136594605e-05,0.5703526115589537,0.06204351248363093
shift,0.0,-0.10465118228826142,0.9998791933035392,-8.52725356549578e-05,0.5704523083552975,0.06180216848616911
shift,0.0,-0.10304116409921127,0.9998790560901759,-8.517689812343203e-05,0.5705516172019474,0.06156159259717577
shift,0.0,-0.10143114591016111,0.9998789190309041,-8.508112013095673e-05,0.5706505393343867,0.06132178334402979
shift,0.0,-0.09982112772111096,0.9998787821259488,-8.498520303675925e-05,0.5707490759857268,0.061082739252960136
shift,0.0,-0.0982111095320608,0.9998786453755327,-8.488914819966404e-05,0.5708472283867054,0.06084445884904676
shift,0.0,-0.09660109134301065,0.9998785087798766,-8.479295697805048e-05,0.5709449977656845,0.060606940656221735
shift,0.0,-0.09499107315396049,0.9998783723391991,-8.469663072981063e-05,0.5710423853486488,0.060370183197270465
shift,0.0,-0.09338105496491034,0.9998782360537164,-8.460017081230725e-05,0.571139392359204,0.06013418499383344
shift,0.0,-0.09177103677586018,0.9998780999236426,-8.45035785823319e-05,0.5712360200185741,0.05989894456640816
shift,0.0,-0.09016101858681003,0.9998779639491896,-8.440685539606301e-05,0.5713322695456007,0.059664460434351294
shift,0.0,-0.08855100039775965,0.9998778281305674,-8.431000260902408e-05,0.5714281421567403,0.05943073111588101
shift,0.0,-0.0869409822087095,0.9998776924679831,-8.421302157604212e-05,0.571523639066063,0.05919775512807996
shift,0.0,-0.08533096401965934,0.9998775569616423,-8.411591365120584e-05,0.5716187614852501,0.058965530986898
shift,0.0,-0.08372094583060918,0.9998774216117484,-8.401868018782443e-05,0.5717135106235932,0.058734057207155535
shift,0.0,-0.08211092764155903,0.9998772864185024,-8.392132253838603e-05,0.5718078876879915,0.05850333230254704
shift,0.0,-0.08050090945250887,0.999877151382103,-8.382384205451658e-05,0.5719018938829502,0.0582733547856448
shift,0.0,-0.07889089126345872,0.9998770165027469,-8.372624008693855e-05,0.571995530410579,0.058044123167902945
shift,0.0,-0.07728087307440856,0.9998768817806286,-8.362851798542996e-05,0.57208879847059,0.057815635959661694
shift,0.0,-0.07567085488535841,0.9998767472159404,-8.353067709878353e-05,0.5721816992602963,0.057587891670151915
shift,0.0,-0.07406083669630825,0.9998766128088726,-8.343271877476583e-05,0.5722742339746095,0.057360888807499934
shift,0.0,-0.07245081850725787,0.9998764785596131,-8.333464436007654e-05,0.572366403806039,0.05713462587873248
shift,0.0,-0.07084080031820772,0.9998763444683478,-8.323645520030806e-05,0.5724582099446888,0.05690910138978216
shift,0.0,-0.06923078212915756,0.9998762105352604,-8.313815263990509e-05,0.5725496535782572,0.05668431384549278
shift,0.0,-0.06762076394010741,0.9998760767605321,-8.303973802212418e-05,0.572640735892034,0.056460261749625186
shift,0.0,-0.06601074575105725,0.9998759431443425,-8.294121268899384e-05,0.5727314580688995,0.056236943604863386
shift,0.0,-0.0644007275620071,0.9998758096868687,-8.284257798127439e-05,0.5728218212893222,0.05601435791282072
shift,0.0,-0.06279070937295694,0.9998756763882857,-8.274383523841815e-05,0.5729118267313575,0.05579250317404639
shift,0.0,-0.06118069118390679,0.9998755432487665,-8.264498579852968e-05,0.5730014755706455,0.05557137788803218
shift,0.0,-0.05957067299485663,0.9998754102684815,-8.254603099832643e-05,0.5730907689804098,0.05535098055321955
shift,0.0,-0.05796065480580648,0.9998752774475996,-8.244697217309908e-05,0.5731797081314556,0.055131309667006655
shift,0.0,-0.0563506366167561,0.999875144786287,-8.234781065667248e-05,0.5732682941921683,0.05491236372575597
shift,0.0,-0.054740618427705945,0.9998750122847081,-8.224854778136651e-05,0.5733565283285108,0.05469414122480194
shift,0.0,-0.05313060023865579,0.9998748799430249,-8.214918487795701e-05,0.5734444117040238,0.05447664065845878
shift,0.0,-0.051520582049605634,0.9998747477613975,-8.204972327563733e-05,0.573531945479822,0.054259860520028715
shift,0.0,-0.04991056386055548,0.9998746157399836,-8.195016430197941e-05,0.5736191308145938,0.05404379930181029
shift,0.0,-0.048300545671505324,0.999874483878939,-8.185050928289564e-05,0.5737059688645996,0.053828455495106994
shift,0.0,-0.04669052748245517,0.9998743521784171,-8.175075954260025e-05,0.5737924607836699,0.053613827590236016
shift,0.0,-0.04508050929340501,0.9998742206385693,-8.165091640357164e-05,0.5738786077232035,0.05339991407653731
shift,0.0,-0.04347049110435486,0.9998740892595452,-8.155098118651419e-05,0.5739644108321666,0.05318671344238282
shift,0.0,-0.0418604729153047,0.9998739580414919,-8.145095521032055e-05,0.5740498712570908,0.0529742241751859
shift,0.0,-0.040250454726254326,0.9998738269845545,-8.135083979203432e-05,0.5741349901420715,0.05276244476141098
shift,0.0,-0.03864043653720417,0.9998736960888759,-8.125063624681235e-05,0.5742197686287663,0.05255137368658359
shift,0.0,-0.037030418348154015,0.9998735653545967,-8.115034588788793e-05,0.5743042078563944,0.05234100943530018
shift,0.0,-0.03542040015910386,0.9998734347818559,-8.104997002653355e-05,0.5743883089617337,0.05213135049123861
shift,0.0,-0.033810381970053704,0.9998733043707899,-8.09495099720242e-05,0.5744720730791205,0.05192239533716862
shift,0.0,-0.03220036378100355,0.9998731741215334,-8.084896703160079e-05,0.5745555013404476,0.05171414245496246
shift,0.0,-0.030590345591953394,0.9998730440342187,-8.074834251043368e-05,0.5746385948751627,0.05150659032560578
shift,0.0,-0.02898032740290324,0.9998729141089762,-8.064763771158661e-05,0.5747213548102672,0.05129973742920884
shift,0.0,-0.027370309213853083,0.999872784345934,-8.054685393598056e-05,0.5748037822703148,0.051093582245017664
shift,0.0,-0.025760291024802928,0.9998726547452181,-8.044599248235809e-05,0.5748858783774101,0.050888123251425596
shift,0.0,-0.02415027283575255,0.9998725253069526,-8.034505464724764e-05,0.5749676442512072,0.05068335892598494
shift,0.0,-0.022540254646702396,0.9998723960312597,-8.024404172492824e-05,0.5750490810089081,0.050479287745418905
shift,0.0,-0.02093023645765224,0.9998722669182588,-8.01429550073942e-05,0.575130189765262,0.050275908185633475
shift,0.0,-0.019320218268602085,0.9998721379680681,-8.004179578432035e-05,0.5752109716325635,0.05007321872172984
shift,0.0,-0.01771020007955193,0.9998720091808029,-7.994056534302718e-05,0.5752914277206513,0.049871217828016685
shift,0.0,-0.016100181890501775,0.999871880556577,-7.983926496844633e-05,0.5753715591369074,0.04966990397802283
shift,0.0,-0.01449016370145162,0.9998717520955022,-7.973789594308609e-05,0.5754513669862554,0.04946927564450969
shift,0.0,-0.012880145512401464,0.9998716237976876,-7.963645954699794e-05,0.5755308523711591,0.049269331299485235
shift,0.0,-0.011270127323351309,0.9998714956632407,-7.953495705774192e-05,0.575610016391622,0.049070069414215746
shift,0.0,-0.009660109134301154,0.9998713676922673,-7.94333897503534e-05,0.5756888601451855,0.04887148845923996
shift,0.0,-0.008050090945250776,0.9998712398848703,-7.933175889730962e-05,0.5757673847269282,0.04867358690438234
shift,0.0,-0.006440072756200621,0.9998711122411511,-7.923006576849647e-05,0.5758455912294642,0.04847636321876664
shift,0.0,-0.004830054567150466,0.999870984761209,-7.912831163117561e-05,0.5759234807429426,0.048279815870829766
shift,0.0,-0.0032200363781003105,0.999870857445141,-7.90264977499516e-05,0.5760010543550459,0.04808394332833567
shift,0.0,-0.0016100181890501553,0.9998707302930427,-7.892462538673952e-05,0.5760783131509893,0.04788874405838947
shift,0.0,0.0,0.999870603305007,-7.882269580073273e-05,0.5761552582135195,0.04769421652745176
shift,1.0,-1.6486586255873816,1.0,0.0,0.0,1.0
shift,1.0,-1.6470486073983315,0.9999992219601223,-0.0009663514588990122,0.0016080466254295076,0.9975515913394812
shift,1.0,-1.6454385892092813,0.9999968887852033,-0.0019318233216100683,0.0032121546996220426,0.9951074431494952
shift,1.0,-1.6438285710202312,0.999993001889602,-0.0028964178307852233,0.004812331072876621,0.9926675440817344
shift,1.0,-1.642218552831181,0.9999875626840767,-0.003860137216408299,0.0064085825772386635,0.9902318828172965
shift,1.0,-1.6406085346421309,0.9999805725758055,-0.0048229836957905635,0.00800091602655709,0.9878004480666214
shift,1.0,-1.6389985164530805,0.999972032968407,-0.005784959473558383,0.009589338216528215,0.9853732285694586
shift,1.0,-1.6373884982640303,0.9999619452619601,-0.006746066741641655,0.011173855924741067,0.9829502130948229
shift,1.0,-1.6357784800749802,0.9999503108530254,-0.00770630767926468,0.012754475910726966,0.9805313904409507
shift,1.0,-1.63416846188593,0.9999371311346651,-0.008665684452935214,0.01433120491600624,0.9781167494352578
shift,1.0,-1.6325584436968799,0.999922407496463,-0.009624199216432662,0.01590404966413354,0.9757062789342998
shift,1.0,-1.6309484255078297,0.9999061413245461,-0.010581854110798015,0.017473016860746354,0.9732999678237286
shift,1.0,-1.6293384073187795,0.9998883340016044,-0.011538651264322616,0.019038113193611584,0.9708978050182493
shift,1.0,-1.6277283891297294,0.9998689869069113,-0.012494592792536334,0.020599345332671454,0.9684997794615833
shift,1.0,-1.6261183709406792,0.9998481014163448,-0.013449680798196688,0.02215671993009092,0.966105880126425
shift,1.0,-1.6245083527516289,0.9998256789024077,-0.014403917371277237,0.02371024362030423,0.9637160960143996
shift,1.0,-1.6228983345625787,0.9998017207342478,-0.015357304588955505,0.025259923020060776,0.961330416156027
shift,1.0,-1.6212883163735285,0.9997762282776794,-0.01630984451559647,0.026805764728463854,0.958948829610691
shift,1.0,-1.6196782981844784,0.9997492028952032,-0.017261539202762747,0.028347775327052994,0.9565713254665454
shift,1.0,-1.6180682799954282,0.999720645946027,-0.018212390689165466,0.02988596137979011,0.9541978928405662
shift,1.0,-1.616458261806378,0.9996905587860873,-0.019162401000681947,0.03142032943315419,0.9518285208784389
shift,1.0,-1.614848243617328,0.9996589427680682,-0.020111572150332175,0.03295088601616935,0.9494631987545462
shift,1.0,-1.6132382254282778,0.999625799241424,-0.021059906138268143,0.03447763764045387,0.9471019156719263
shift,1.0,-1.6116282072392276,0.9995911295523987,-0.022007404951760616,0.036000590800265145,0.9447446608622332
shift,1.0,-1.6100181890501775,0.9995549350440472,-0.0229540705651868,0.037519751972546415,0.9423914235856995
shift,1.0,-1.6084081708611273,0.9995172170562562,-0.023899904940017435,0.03903512761697239,0.9400421931311
shift,1.0,-1.606798152672077,0.9994779769257645,-0.024844910024804517,0.04054672417599644,0.9376969588157087
shift,1.0,-1.6051881344830268,0.9994372159861841,-0.025789087755166657,0.04205454807489381,0.9353557099852671
shift,1.0,-1.6035781162939766,0.9993949355680213,-0.02673244005377785,0.04355860572181061,0.9330184360139416
shift,1.0,-1.6019680981049265,0.999351136998697,-0.02767496883035287,0.04505890350780756,0.9306851263042891
shift,1.0,-1.6003580799158763,0.9993058216025683,-0.02861667598163399,0.04655544780690573,0.9283557702872225
shift,1.0,-1.5987480617268262,0.9992589907009486,-0.02955756339137783,0.04804824497613317,0.9260303574219674
shift,1.0,-1.597138043537776,0.9992106456121288,-0.03049763293034123,0.04953730135556952,0.9237088771960323
shift,1.0,-1.5955280253487258,0.9991607876513986,-0.03143688645626751,0.051022623268391805,0.9213913191251698
shift,1.0,-1.5939180071596757,0.9991094181310671,-0.032375325813872695,0.052504217020920146,0.9190776727533404
shift,1.0,-1.5923079889706253,0.9990565383604838,-0.03331295283483125,0.05398208890266292,0.9167679276526771
shift,1.0,-1.5906979707815752,0.9990021496460596,-0.034249769337761665,0.05545624518636166,0.9144620734234516
shift,1.0,-1.589087952592525,0.9989462532912884,-0.035185777128212636,0.05692669212803726,0.9121600996940373
shift,1.0,-1.5874779344034748,0.9988888505967669,-0.03612097799864842,0.05839343596703492,0.9098619961208737
shift,1.0,-1.5858679162144247,0.9988299428602169,-0.03705537372843359,0.059856482926068245,0.9075677523884351
shift,1.0,-1.5842578980253745,0.998769531376506,-0.037988966083819437,0.06131583921126616,0.9052773582091933
shift,1.0,-1.5826478798363244,0.9987076174376686,-0.03892175681792811,0.06277151101221626,0.9029908033235857
shift,1.0,-1.5810378616472742,0.998644202332927,-0.039853747670738175,0.06422350450201081,0.9007080774999795
shift,1.0,-1.579427843458224,0.9985792873487127,-0.0407849403690695,0.06567182583729166,0.8984291705346381
shift,1.0,-1.577817825269174,0.9985128737686878,-0.041715336626567574,0.06711648115829423,0.89615407225169
shift,1.0,-1.5762078070801238,0.9984449628737657,-0.042644938143689,0.06855747658889388,0.893882772503094
shift,1.0,-1.5745977888910734,0.998375555942133,-0.04357374660768537,0.0699948182366496,0.891615261168605
shift,1.0,-1.5729877707020232,0.9983046542492702,-0.044501763692587265,0.07142851219284811,0.8893515281557463
shift,1.0,-1.571377752512973,0.9982322590679733,-0.045428991059189607,0.07285856453255027,0.8870915633997706
shift,1.0,-1.569767734323923,0.9981583716683751,-0.046355430355035254,0.07428498131463473,0.8848353568636335
shift,1.0,-1.5681577161348728,0.9980829933179663,-0.04728108321439881,0.0757077685818424,0.8825828985379579
shift,1.0,-1.5665476979458226,0.9980061252816175,-0.048205951258270874,0.07712693236082122,0.8803341784410054
shift,1.0,-1.5649376797567724,0.9979277688215997,-0.0491300360943415,0.07854247866217043,0.878089186618643
shift,1.0,-1.5633276615677223,0.9978479251976067,-0.050053339316984226,0.0799544134804853,0.8758479131443124
shift,1.0,-1.5617176433786721,0.9977665956667755,-0.050975862507239234,0.08136274279440137,0.8736103481189991
shift,1.0,-1.5601076251896218,0.9976837814837087,-0.05189760723279712,0.08276747256663869,0.8713764816712027
shift,1.0,-1.5584976070005716,0.9975994839004958,-0.052818575047981806,0.08416860874404616,0.8691463039569052
shift,1.0,-1.5568875888115215,0.9975137041667342,-0.05373876749373368,0.08556615725764538,0.8669198051595417
shift,1.0,-1.5552775706224713,0.9974264435295513,-0.054658186097593174,0.08696012402267574,0.8646969754899709
shift,1.0,-1.5536675524334211,0.997337703233626,-0.05557683237368324,0.08835051493863787,0.8624778051864442
shift,1.0,-1.552057534244371,0.9972474845212101,-0.05649470782269197,0.08973733588933742,0.8602622845145792
shift,1.0,-1.5504475160553208,0.9971557886321503,-0.057411813931855786,0.09112059274293009,0.8580504037673254
shift,1.0,-1.5488374978662707,0.9970626168039094,-0.05832815217494158,0.09250029135196476,0.8558421532649407
shift,1.0,-1.5472274796772205,0.9969679702715885,-0.05924372401222925,0.0938764375534276,0.8536375233549609
shift,1.0,-1.5456174614881704,0.9968718502679482,-0.06015853089049419,0.0952490371687864,0.8514365044121703
shift,1.0,-1.5440074432991202,0.9967742580234311,-0.06107257424298902,0.09661809600403376,0.8492390868385745
shift,1.0,-1.5423974251100698,0.9966751947661828,-0.06198585548942615,0.09798361984973138,0.8470452610633732
shift,1.0,-1.5407874069210197,0.9965746617220741,-0.06289837603595942,0.09934561448105353,0.8448550175429324
shift,1.0,-1.5391773887319695,0.9964726601147228,-0.06381013727516587,0.10070408565783084,0.8426683467607546
shift,1.0,-1.5375673705429194,0.9963691911655157,-0.06472114058602811,0.10205903912459477,0.8404852392274547
shift,1.0,-1.5359573523538692,0.9962642560936301,-0.0656313873339149,0.10341048061061962,0.8383056854807326
shift,1.0,-1.534347334164819,0.9961578561160562,-0.06654087887056342,0.10475841582996748,0.8361296760853466
shift,1.0,-1.532737315975769,0.996049992447619,-0.06744961653405997,0.10610285048153092,0.8339572016330845
shift,1.0,-1.5311272977867187,0.9959406663009999,-0.06835760164882201,0.10744379024907746,0.831788252742742
shift,1.0,-1.5295172795976686,0.9958298788867588,-0.06926483552557841,0.10878124080129171,0.829622820060094
shift,1.0,-1.5279072614086182,0.9957176314133569,-0.07017131946135112,0.1101152077918202,0.8274608942578673
