model,kappa,N,z,omega2,omega2_N,D0,D0_N,energy0,energy_residual0,D1,D1_N,energy1,energy_residual1
shift,10.0,-0.3284437105662361,0.3888050630772379,192.8782110567842,-385.756484613349,0.23268775244109174,-1.7488950595629507,7.560008638744581,1.1772261906685256e-15,0.021150151043085305,0.2854178143618347,0.10542200464674703,7.886681997073407e-16
shift,10.0,-0.32683369237718596,0.3865708607004881,192.25813497024095,-384.5163316067599,0.22983908190963215,-1.7896607554936885,7.520334906155756,1.1772261906685256e-15,0.021605398235316174,0.28008822740314215,0.10469057097712521,6.309345597658725e-16
shift,10.0,-0.3252236741881358,0.38434025253605286,191.6400523413663,-383.28016552004175,0.22692538618332223,-1.8296690557340958,7.480121842928494,1.009051020573022e-15,0.022052007160546394,0.2746875289705932,0.10397724662887098,6.309345597658725e-16
shift,10.0,-0.32361365599908565,0.38211323280184095,191.0239567614704,-382.0479735357929,0.22394789295631784,-1.8689097368916798,7.439372584281545,1.009051020573022e-15,0.022489865069968747,0.26921788536657976,0.10328179519958412,6.309345597658725e-16
shift,10.0,-0.3220036378100355,0.37988979572506276,190.4098418424665,-380.81974287781816,0.22090784612167946,-1.907372900077716,7.398091314253243,1.009051020573022e-15,0.02291886271392575,0.26368147686009197,0.10260396562718357,4.732009198244044e-16
shift,10.0,-0.32039361962098534,0.37766993554221556,189.79770121680457,-379.5954608109959,0.2178065052472419,-1.9450489729621836,7.356283242907503,1.1772261906685256e-15,0.023338894363674513,0.2580804967902192,0.10194349269645826,7.886681997073407e-16
shift,10.0,-0.3187836014319352,0.3754536464990686,189.18752853740548,-378.3751146411464,0.21464514504829033,-1.981928711686033,7.3139545824729195,1.009051020573022e-15,0.023749857831707823,0.2524171506691886,0.10130009755803947,6.309345597658725e-16
shift,10.0,-0.317173583242885,0.3732409228506479,188.57931747759508,-377.1586917148998,0.21142505485727223,-2.0180032026307337,7.271112522463962,1.009051020573022e-15,0.024151654490630982,0.24669365528533171,0.10067348825888296,7.886681997073407e-16
shift,10.0,-0.31556356505383487,0.3710317588612217,187.97306173103857,-375.9461794195653,0.20814753809077563,-2.0532638640451197,7.227765203833995,1.1772261906685256e-15,0.024544189290594595,0.24091223780636836,0.10006336028334811,6.309345597658725e-16
shift,10.0,-0.3139535468647845,0.3688261488042851,187.36875501167506,-374.7375651829998,0.20481391171400198,-2.0877024475296113,7.183921692210446,1.009051020573022e-15,0.024927370775284216,0.2350751348833918,0.09946939710395888,7.886681997073407e-16
shift,10.0,-0.31234352867573434,0.3666240869625465,186.7663910536528,-373.5328364734787,0.20142550570296686,-2.121311039377942,7.139591950263126,1.1772261906685256e-15,0.02530111109646795,0.2291845917559453,0.09889127074093243,7.886681997073407e-16
shift,10.0,-0.3107335104866842,0.3644255676279108,186.1659636112636,-372.3319807995646,0.19798366250465008,-2.154082061776665,7.094786809256913,1.1772261906685256e-15,0.025665326027104845,0.22324286135855823,0.09832864232956048,6.309345597658725e-16
shift,10.0,-0.30912349229763403,0.3622305851014661,185.5674664588784,-371.1349857099785,0.19448973649533371,-2.186008273862625,7.04951793984071,1.009051020573022e-15,0.026019934973015746,0.2172522034291366,0.09778116269453478,6.309345597658725e-16
shift,10.0,-0.3075134741085839,0.3600391336934684,184.97089339088288,-369.94183879347077,0.1909450934373493,-2.217082772638814,7.003797822124662,1.009051020573022e-15,0.0263648609831206,0.21121488361957108,0.09724847293030775,6.309345597658725e-16
shift,10.0,-0.3059034559195337,0.3578512077233269,184.37623822161268,-368.75252767869205,0.18735110993446472,-2.247298993748977,6.957639715097914,1.009051020573022e-15,0.026700030758245827,0.20513317260893968,0.09673020498658776,7.886681997073407e-16
shift,10.0,-0.30429343773048356,0.35566680151958935,183.7834947852896,-367.5670400340653,0.18370917288613725,-2.276650712111462,6.911057625439376,1.009051020573022e-15,0.027025374658506268,0.19900934521967312,0.09622598225807337,6.309345597658725e-16
shift,10.0,-0.3026834195414334,0.3534859094199273,183.19265693595761,-366.38536356765786,0.18002067894085924,-2.3051320424128234,6.864066275773958,1.009051020573022e-15,0.027340826709266776,0.1928456795370482,0.09573542017753911,6.309345597658725e-16
shift,10.0,-0.30107340135238325,0.35130852577112126,182.60371854741905,-365.2074860270539,0.1762870339488215,-2.332737439461796,6.8166810724267695,1.1772261906685256e-15,0.027646324605689093,0.18664445603237118,0.09525812681139373,6.309345597658725e-16
shift,10.0,-0.2994633831633331,0.3491346449290465,182.01667351317116,-364.0333951992276,0.17250965241411853,-2.359461698404285,6.76891807272767,1.1772261906685256e-15,0.027941809715870236,0.1804079566902087,0.094793703456842,4.732009198244044e-16
shift,10.0,-0.2978533649742827,0.3469642612586575,181.43151574634265,-362.863078910416,0.16868995694671896,-2.3852999548000917,6.720793951918406,1.1772261906685256e-15,0.028227227082579263,0.17413846414001943,0.09434174523979243,4.732009198244044e-16
shift,10.0,-0.29624334678523256,0.3447973691339751,180.84823917963092,-361.6965250259939,0.16482937771442543,-2.410247684562146,6.672325969714343,1.1772261906685256e-15,0.028502525423599528,0.16783826079254177,0.09390184171266533,6.309345597658725e-16
shift,10.0,-0.2946333285961824,0.34263396293806975,180.26683776523873,-360.53372145034655,0.16092935189503746,-2.4343007037591207,6.623531936572425,1.1772261906685256e-15,0.02876765713068494,0.16150962798126944,0.09347357745126808,6.309345597658725e-16
shift,10.0,-0.29302331040713225,0.34047403706304835,179.68730547481167,-359.37465612674515,0.1569913231289465,-2.4574551682822636,6.574430179716726,1.1772261906685256e-15,0.029022578267137947,0.1551548451093741,0.09305653264991962,7.886681997073407e-16
shift,10.0,-0.2914132922180821,0.33831758591003935,179.10963629937578,-358.21931703722186,0.15301674097237375,-2.4797075733774525,6.52503950897243,1.3454013607640292e-15,0.029267248564018824,0.14877618880239782,0.0926502837140214,6.309345597658725e-16
shift,10.0,-0.28980327402903194,0.3361646038891782,178.53382424927503,-357.06769220244485,0.14900706035146943,-2.501054753043464,6.475379182458572,1.1772261906685256e-15,0.029501631414995618,0.14237593206705287,0.0922544038492865,6.309345597658725e-16
shift,10.0,-0.2881932558399818,0.33401508541959285,177.95986335410936,-355.91976968159423,0.144963741017488,-2.5214938792975277,6.425468872189302,1.3454013607640292e-15,0.029725693869844905,0.1359563434564546,0.09186846364685808,6.309345597658725e-16
shift,10.0,-0.28658323765093163,0.33186902492938947,177.3877476626727,-354.7755375722382,0.1408882470032519,-2.5410224613092884,6.375328629632808,1.1772261906685256e-15,0.02993940662661392,0.1295196862421093,0.09149203166356343,6.309345597658725e-16
shift,10.0,-0.2849732194618815,0.32972641685563764,176.81747124289132,-353.6349840102098,0.13678204608111474,-2.5596383444043616,6.324978851276328,1.1772261906685256e-15,0.030142744022455235,0.12306821759297398,0.09112467499657127,6.309345597658725e-16
shift,10.0,-0.2833632012728313,0.32758725564435637,176.24902818176224,-352.4980971694836,0.132646609222633,-2.5773397089386987,6.274440244244845,1.3454013607640292e-15,0.03033568402314562,0.11660418776189935,0.09076595985173663,7.886681997073407e-16
shift,10.0,-0.28175318308378094,0.3254515357504991,175.682412585292,-351.3648652620532,0.1284834100601524,-2.594125069045069,6.223733792020359,1.1772261906685256e-15,0.030518208211301214,0.11012983927976142,0.09041545210494012,6.309345597658725e-16
shift,10.0,-0.2801431648947308,0.32331925163794056,175.11761857843567,-350.23527653780945,0.12429392435051784,-2.60999327125296,6.172880720307697,1.1772261906685256e-15,0.030690301773301537,0.10364740615758757,0.0900727178557477,6.309345597658725e-16
shift,10.0,-0.27853314670568063,0.3211903977794608,174.55464030503552,-349.10931928441784,0.12007962944109997,-2.6249434929833355,6.121902463091791,1.3454013607640292e-15,0.030851953484935746,0.09715911309695877,0.0897373239727387,6.309345597658725e-16
shift,10.0,-0.2769231285166305,0.3190649686567318,173.99347192776077,-347.9869818271975,0.11584200373835116,-2.6389752409196294,6.070820628930639,1.3454013607640292e-15,0.03100315569578428,0.09066717470899487,0.08940883862987316,6.309345597658725e-16
shift,10.0,-0.2753131103275803,0.31694295876030304,173.43410762804675,-346.8682525290002,0.11158252617907978,-2.6520883492564975,6.019656967526811,1.3454013607640292e-15,0.03114390431235023,0.08417379474219336,0.08908683183329,6.309345597658725e-16
shift,10.0,-0.27370309213853017,0.3148243625895872,172.8765416060347,-345.7531197900894,0.10730267570464216,-2.664282977827852,5.968433336619586,1.3454013607640292e-15,0.03127419877995487,0.07768116531940404,0.08877087593795296,7.886681997073407e-16
shift,10.0,-0.27209307394948,0.3127091746528459,172.3207680805116,-344.64157204802024,0.10300393073824426,-2.6755596101157493,5.9171716692384475,1.3454013607640292e-15,0.03139404206341216,0.07119146618421024,0.08846054615358309,7.886681997073407e-16
shift,10.0,-0.27048305576042986,0.31059738946717547,171.7667812888503,-343.5335977775196,0.09868776866554421,-2.6859190511417657,5.8658939413576885,1.3454013607640292e-15,0.03150344062649775,0.06470686395698191,0.08815542103934142,7.886681997073407e-16
shift,10.0,-0.2688730375713797,0.30848900155849257,171.21457548694966,-342.42918549036654,0.09435566531874312,-2.695362425242522,5.814622139990594,1.5135765308595329e-15,0.03160240441022808,0.05822951140085949,0.08785508298675009,7.886681997073407e-16
shift,10.0,-0.26726301938232955,0.3063840054615203,170.66414494917498,-341.32832373527305,0.09000909446434938,-2.703891173731071,5.763378231760413,1.5135765308595329e-15,0.031690946809965946,0.051761546697921296,0.08755911869036428,7.886681997073407e-16
shift,10.0,-0.26565300119327917,0.30428239571977345,170.11548396829875,-340.2310010977656,0.0856495272947984,-2.711507052445905,5.712184131984161,1.3454013607640292e-15,0.03176908465136902,0.045305092735779776,0.08726711960573293,7.886681997073407e-16
shift,10.0,-0.264042983004229,0.3021841668855458,169.5685868554415,-339.1372062000668,0.08127843192411079,-2.718212129189367,5.6610616743039195,1.3454013607640292e-15,0.031836838165198264,0.038862256404851615,0.08697868239421129,7.886681997073407e-16
shift,10.0,-0.26243296481517886,0.30008931351989393,169.02344794001263,-338.04692770097705,0.0768972728877563,-2.7240087810573175,5.610032580898936,1.1772261906685256e-15,0.031894230961003855,0.03243512790652178,0.0866934093542142,7.886681997073407e-16
shift,10.0,-0.2608229466261287,0.2979978301926247,168.4800615696517,-336.9601542957572,0.07250751064690969,-2.7288996916619053,5.559118433310631,1.1772261906685256e-15,0.031941289999705955,0.026025780072445465,0.08641090883852391,7.886681997073407e-16
shift,10.0,-0.25921292843707855,0.29590971148228046,167.9384221101698,-335.87687471601134,0.06811060109725939,-2.7328878482493746,5.50834064391107,1.1772261906685256e-15,0.03197804556508882,0.019636267695194616,0.08613079565729394,7.886681997073407e-16
shift,10.0,-0.2576029102480284,0.2938249519761252,167.39852394549126,-334.79707772957,0.06370799508254071,-2.735976538714837,5.45772042804413,1.3454013607640292e-15,0.03200453123422644,0.013268626870467416,0.0858526914664141,7.886681997073407e-16
shift,10.0,-0.25599289205897824,0.2917435462701305,166.86036147759532,-333.72075214037346,0.05930113791295659,-2.7381693485159997,5.407278776867225,1.3454013607640292e-15,0.03202078384685859,0.00692487435106585,0.08557622514092939,7.886681997073407e-16
shift,10.0,-0.2543828738699281,0.28966548896896166,166.323929126458,-332.6478867883561,0.054891468888647536,-2.739470157487856,5.357036430919892,1.1772261906685256e-15,0.03202684347373634,0.0006070069128406297,0.08530103313323115,7.886681997073407e-16
shift,10.0,-0.25277285568087793,0.2875907746859634,165.78922132999435,-331.57847054932995,0.05048042082836828,-2.739883136560387,5.307013854444223,1.3454013607640292e-15,0.0320227533839566,-0.005682999267204091,0.08502675981576509,7.886681997073407e-16
shift,10.0,-0.2511628374918278,0.2855193980431462,165.25623254400088,-330.5124923348703,0.046069419603525535,-2.739412744381353,5.257231210480575,1.3454013607640292e-15,0.03200856001130515,-0.01194318922046116,0.0847530578080259,7.886681997073407e-16
shift,10.0,-0.2495528193027774,0.2834513536711718,164.72495724209773,-329.4499410921997,0.04165988367772775,-2.738063723846279,5.207708336760553,1.3454013607640292e-15,0.031984312919628506,-0.018171629783748335,0.08447958828763498,7.886681997073407e-16
shift,10.0,-0.24794280111372724,0.28138663620934085,164.1953899156719,-328.3908058040746,0.03725322365199768,-2.735841098537766,5.1584647224178175,1.3454013607640292e-15,0.03195006476725466,-0.02436641018363759,0.08420602128532342,7.886681997073407e-16
shift,10.0,-0.24633278292467709,0.27932524030557665,163.66752507381958,-327.33507548866976,0.03285084181578349,-2.7327501690763008,5.109519485535642,1.3454013607640292e-15,0.03190587127048335,-0.030525642607934562,0.08393203596366676,7.886681997073407e-16
shift,10.0,-0.24472276473562693,0.27726716061641316,163.14135724328952,-326.2827391994653,0.02845413170392077,-2.7287965093847375,5.060891351548919,1.1772261906685256e-15,0.03185179116616679,-0.0366474627641343,0.08365732087944569,7.886681997073407e-16
shift,10.0,-0.24311274654657677,0.2752123918069802,162.61688096842624,-325.2337860251328,0.0240644776596738,-2.7239859628686798,5.012598632516529,1.1772261906685256e-15,0.03178788617340178,-0.04273003042471609,0.08338157422952934,7.886681997073407e-16
shift,10.0,-0.24150272835752662,0.27316092855099017,162.0940908111134,-324.18820508942235,0.019683254403993444,-2.718324638514985,4.964659207278731,1.1772261906685256e-15,0.03171422095435457,-0.048771529959130144,0.08310450408020421,7.886681997073407e-16
shift,10.0,-0.23989271016847646,0.2711127655307237,161.57298135071758,-323.14598555104976,0.01531182661112068,-2.711818906910655,4.9170905025126235,1.009051020573022e-15,0.03163086307424009,-0.05477017085234159,0.08282582857989677,7.886681997073407e-16
shift,10.0,-0.2382826919794263,0.2690678974370164,161.0535471840318,-322.107116603584,0.010951548490662547,-2.704475396184399,4.869909474697298,1.1772261906685256e-15,0.031537882960477145,-0.06072418820980374,0.0825452761552597,7.886681997073407e-16
shift,10.0,-0.23667267379037615,0.26702631896924484,160.53578292521976,-321.07158747533543,0.006603763376262842,-2.696300987873148,4.823132592998859,1.1772261906685256e-15,0.03143535386104164,-0.06663184324873994,0.08226258569061831,6.309345597658725e-16
shift,10.0,-0.235062655601326,0.2649880248353127,160.0196832057598,-320.0393874292437,0.002269803320986726,-2.6873028127158594,4.7767758230839625,1.009051020573022e-15,0.03132335180203992,-0.07249142377562046,0.0819775066907952,6.309345597658725e-16
shift,10.0,-0.23345263741227562,0.26295300975163693,159.50524267438936,-319.0105057627667,-0.0020490113004662447,-2.677488246376923,4.730854611869136,1.009051020573022e-15,0.03120195554452454,-0.07830124464972908,0.08168979942735492,6.309345597658725e-16
shift,10.0,-0.23184261922322547,0.2609212684431352,158.99245599704952,-317.98493180776984,-0.006351372182605713,-2.666864905101541,4.68538387321174,1.1772261906685256e-15,0.031071246540575036,-0.08405964823271549,0.08139923506833306,6.309345597658725e-16
shift,10.0,-0.2302326010341753,0.2588927956432104,158.48131785682955,-316.9626549304148,-0.010635983472951801,-2.655440641305414,4.640377974546864,1.1772261906685256e-15,0.03093130888866604,-0.08976500482405389,0.08110559579153544,4.732009198244044e-16
shift,10.0,-0.22862258284512516,0.2568675860937382,157.97182295391184,-315.9436645310499,-0.014901562148678618,-2.6432235391011383,4.595850724473273,1.009051020573022e-15,0.030782229288345953,-0.09541571308230734,0.08080867488151626,6.309345597658725e-16
shift,10.0,-0.227012564656075,0.2548456345450534,157.463966005517,-314.9279500440994,-0.019146838386008763,-2.6302219097636814,4.55181536128999,1.009051020573022e-15,0.030624096994248676,-0.10101020043213256,0.08050827681036343,4.732009198244044e-16
shift,10.0,-0.22540254646702484,0.2528269357559356,156.95774174584903,-313.9155009379551,-0.023370555922259072,-2.6164442871373454,4.50828454248376,1.009051020573022e-15,0.03045700376946168,-0.10654692345695044,0.08020421730244069,6.309345597658725e-16
shift,10.0,-0.2237925282779747,0.2508114844935964,156.4531449260408,-312.90630671486593,-0.027571472410446142,-2.6018994229866146,4.465270335166379,1.009051020573022e-15,0.0302810438382734,-0.11202436827722019,0.079896323383256,4.732009198244044e-16
shift,10.0,-0.22218251008892453,0.24879927553366543,155.95017031409955,-311.9003569108302,-0.0317483597663629,-2.5865962822933075,4.422784207459471,1.009051020573022e-15,0.03009631383832324,-0.11744105091426164,0.07958443341264493,4.732009198244044e-16
shift,10.0,-0.22057249189987438,0.24679030366017682,155.44881269485253,-310.89764109548616,-0.03590000450804204,-2.570544038502451,4.380837020823095,1.009051020573022e-15,0.029902912772177492,-0.1227955176395771,0.0792683971024763,4.732009198244044e-16
shift,10.0,-0.21896247371082422,0.24478456366555582,154.94906686989327,-309.89814887200436,-0.04002520808752553,-2.553752068719306,4.339439023323258,1.009051020573022e-15,0.02970094195835454,-0.12808634530963128,0.07894807551910647,4.732009198244044e-16
shift,10.0,-0.21735245552177385,0.2427820503506049,154.4509276575272,-308.9018698769797,-0.04412278721486413,-2.5362299488599658,4.298599843832188,1.009051020573022e-15,0.029490504981822763,-0.13331214168605623,0.0786233410708243,3.1546727988293627e-16
shift,10.0,-0.2157424373327237,0.24078275852449146,153.9543898927185,-307.90879378032434,-0.04819157417427064,-2.5179874487579776,4.258328487154065,1.009051020573022e-15,0.029271707643994782,-0.1384715457412488,0.0782940774805478,3.1546727988293627e-16
shift,10.0,-0.21413241914367354,0.23878668300473263,153.459448427036,-306.91891028516,-0.05223041713236675,-2.4990345272293855,4.2186333300676315,1.009051020573022e-15,0.029044657912241208,-0.14356322794935233,0.07796017974404786,4.732009198244044e-16
shift,10.0,-0.21252240095462338,0.23679381861718304,152.9660981286001,-305.9322091277114,-0.05623818043844686,-2.479381327098671,4.1795221182761635,8.408758504775183e-16,0.02880946586894793,-0.14858589056259375,0.07762155407399136,4.732009198244044e-16
shift,10.0,-0.21091238276557323,0.23480416019602113,152.47433388202944,-304.9486800772001,-0.0602137449167067,-2.4590381701879975,4.141001964253983,1.009051020573022e-15,0.028566243660140177,-0.15353826787298136,0.07727811783010986,6.309345597658725e-16
shift,10.0,-0.20930236457652307,0.23281770258373558,151.98415058838805,-303.96831293573825,-0.06415600815037599,-2.438015552272192,4.103079345977718,1.009051020573022e-15,0.02831510544369703,-0.158419126459359,0.07692979943581442,4.732009198244044e-16
shift,10.0,-0.20769234638747291,0.2308344406311122,151.49554316513218,-302.99109753822256,-0.06806388475770256,-2.4163241380018965,4.065760106529535,8.408758504775183e-16,0.028056167337179975,-0.1632272654198245,0.07657653828159076,3.1546727988293627e-16
shift,10.0,-0.20608232819842276,0.2288543691972204,151.0085065460578,-302.01702375222936,-0.07193630665973871,-2.393974755797308,4.029049454558456,8.408758504775183e-16,0.02778954736529902,-0.16796151658952685,0.07621828461552162,4.732009198244044e-16
shift,10.0,-0.2044723100093726,0.22687748314939996,150.52303568124807,-301.04608147790947,-0.07577222333988433,-2.3709783927149255,3.9929519655850334,1.009051020573022e-15,0.02751536540703992,-0.17262074474386205,0.07585499942129473,4.732009198244044e-16
shift,10.0,-0.20286229182032245,0.22490377736324763,150.0391255370209,-300.07826064788304,-0.07957060209514519,-2.3473461892897105,3.957471584133641,8.408758504775183e-16,0.027233743142475977,-0.1772038477870958,0.07548665428406685,4.732009198244044e-16
shift,10.0,-0.20125227363127207,0.22293324672260367,149.5567710958768,-299.11355122713564,-0.08333042827906952,-2.32308943435506,3.9226116266758306,8.408758504775183e-16,0.02694480399928784,-0.1817097569264465,0.075113231244564,4.732009198244044e-16
shift,10.0,-0.19964225544222192,0.22096588611953966,149.07596735644697,-298.1519432129143,-0.08705070553632563,-2.298219559843004,3.888374785367354,8.408758504775183e-16,0.02664867309901488,-0.1861374368316657,0.07473472264180868,3.1546727988293627e-16
shift,10.0,-0.19803223725317176,0.2190016904543436,148.59670933344117,-297.1934266346233,-0.09073045602889879,-2.2727481355669594,3.854763132560539,6.727006803820146e-16,0.02634547720306092,-0.19048588578017195,0.07435113094487326,4.732009198244044e-16
shift,10.0,-0.1964222190641216,0.21704065463550767,148.11899205759613,-296.2379915537208,-0.09436872065387039,-2.2466868639894746,3.8217781260731614,8.408758504775183e-16,0.026035344658478256,-0.19475413578777825,0.07396246857406735,4.732009198244044e-16
shift,10.0,-0.19481220087507145,0.2150827735797151,147.64281057562434,-295.2856280636165,-0.09796455925276536,-2.2200475749772717,3.789420615194021,8.408758504775183e-16,0.02571840534355258,-0.19894125272508195,0.07356875771197505,4.732009198244044e-16
shift,10.0,-0.1932021826860213,0.21312804221182652,147.1681599501622,-294.33632628956826,-0.10151705081244593,-2.192842220545955,3.7576908474048714,6.727006803820146e-16,0.025394790613212048,-0.20304633641957856,0.07317003010476379,4.732009198244044e-16
shift,10.0,-0.19159216449697114,0.21117645546486724,146.69503525971905,-293.39007638857964,-0.10502529365753735,-2.1650828695967026,3.726588475797678,6.727006803820146e-16,0.02506463324428338,-0.2070685207435717,0.07276632685419371,4.732009198244044e-16
shift,10.0,-0.18998214630792098,0.20922800828001384,146.22343159862632,-292.4468685492984,-0.10848840563437491,-2.136781702647261,3.6961125671655837,6.727006803820146e-16,0.02472806738061783,-0.21100697368795615,0.07235769820076154,4.732009198244044e-16
shift,10.0,-0.18837212811887083,0.20728269560658116,145.75334407698634,-291.5066929919145,-0.11190552428646451,-2.1079510065595333,3.666261610745406,6.727006803820146e-16,0.024385228478109647,-0.21486089742195771,0.07194420329841775,6.309345597658725e-16
shift,10.0,-0.18676210992982067,0.20534051240200918,145.28476782062188,-290.56953996805856,-0.11527580702145351,-2.0786031692660423,3.6370335275889705,6.727006803820146e-16,0.02403625324962963,-0.21862952833891897,0.0715259099812993,6.309345597658725e-16
shift,10.0,-0.1851520917407703,0.20340145363184975,144.81769797102538,-289.63539976070064,-0.11859843126961209,-2.0487506744975224,3.608425680540126,6.727006803820146e-16,0.023681279609896064,-0.22231213708822573,0.07110289452292487,6.309345597658725e-16
shift,10.0,-0.18354207355172014,0.20146551426975448,144.35212968530894,-288.70426268405026,-0.12187259463382596,-2.0184060965139055,3.58043488479386,6.727006803820146e-16,0.023320446620305597,-0.22590802859347214,0.07067524138830095,6.309345597658725e-16
shift,10.0,-0.18193205536267,0.1995326892974602,143.8880581361537,-287.776119083455,-0.12509751503111494,-1.9875820948408502,3.5530574190134523,5.04525510286511e-16,0.022953894433745414,-0.2294165420569773,0.07024304297938908,6.309345597658725e-16
shift,10.0,-0.18032203717361983,0.19760297370477706,143.42547851176,-286.8509593353011,-0.12827243082567824,-1.9562914090141095,3.52628903698145,6.727006803820146e-16,0.02258176423940949,-0.23283705095075513,0.06980639937438722,6.309345597658725e-16
shift,10.0,-0.17871201898456968,0.19567636248957512,142.9643860157975,-285.92877384691326,-0.13139660095348843,-1.9245468533338292,3.500124979759706,6.727006803820146e-16,0.02220419820764001,-0.23616896299406084,0.06936541806127698,6.309345597658725e-16
shift,10.0,-0.17710200079551952,0.19375285065777156,142.50477586735533,-285.0095530564554,-0.1344693050384487,-1.8923613116309699,3.474559988333638,6.727006803820146e-16,0.021821339434815692,-0.239411720117634,0.06892021366609002,6.309345597658725e-16
shift,10.0,-0.17549198260646937,0.1918324332233176,142.0466433008927,-284.09328743283135,-0.13748984350013488,-1.8597477320479627,3.449588316715528,6.727006803820146e-16,0.0214333318883083,-0.24256479841476392,0.068470907676345,7.886681997073407e-16
shift,10.0,-0.1738819644174192,0.18991510520818572,141.58998356618923,-283.1799674755863,-0.1404575376531474,-1.8267191218357066,3.425203745481535,6.727006803820146e-16,0.021040320351528478,-0.24562770807931034,0.06801762816010616,7.886681997073407e-16
shift,10.0,-0.17227194622836906,0.18800086164235652,141.134791928296,-282.269583714808,-0.14337172979810073,-1.7932885421689795,3.401399595716962,8.408758504775183e-16,0.020642450369081782,-0.24859999333081592,0.06756050948111221,7.886681997073407e-16
shift,10.0,-0.1706619280393189,0.1860896975638061,140.6810636674862,-281.36212671102857,-0.14623178330428174,-1.7594691029823117,3.3781687433441454,8.408758504775183e-16,0.02023986819205556,-0.2514812323268514,0.06709969201042147,9.464018396488088e-16
shift,10.0,-0.16905190985026852,0.18418160801849282,140.22879407920627,-280.45758705512696,-0.14903708268401195,-1.7252739578283383,3.3555036338073316,6.727006803820146e-16,0.019832720723457084,-0.2542710370627402,0.0666353218350168,7.886681997073407e-16
shift,10.0,-0.16744189166121837,0.1822765880603454,139.77797847402726,-279.5559553682311,-0.15178703365874924,-1.6907162987606486,3.3333962970888393,8.408758504775183e-16,0.019421155463823503,-0.256969053258811,0.06616755046380998,7.886681997073407e-16
shift,10.0,-0.1658318734721682,0.18037463275124874,139.32861217759606,-278.6572223016208,-0.15448106321697544,-1.6558093512430292,3.311838363030763,6.727006803820146e-16,0.01900532045702264,-0.25957496023533816,0.06569653453147978,7.886681997073407e-16
shift,10.0,-0.16422185528311806,0.17847573716103204,138.88069053058683,-277.76137853663045,-0.15711861966390683,-1.6205663690871233,3.290821076936623,8.408758504775183e-16,0.01858536423626556,-0.2620884707753229,0.06522243550057596,7.886681997073407e-16
shift,10.0,-0.1626118370940679,0.17657989636745575,138.43420888865293,-276.8684147845529,-0.15969917266307995,-1.5850006294203403,3.2703353154273165,6.727006803820146e-16,0.018161435770349402,-0.2645093309752825,0.06474541936231303,7.886681997073407e-16
shift,10.0,-0.16100181890501775,0.1746871054561988,137.98916262237867,-275.97832178654295,-0.16222221326986092,-1.5491254276859185,3.2503716025259184,6.727006803820146e-16,0.017733684410150108,-0.2668373200842149,0.06426565633647398,7.886681997073407e-16
shift,10.0,-0.1593918007159676,0.17279735952084604,137.5455471172313,-275.0910903135213,-0.164687253956932,-1.5129540726769697,3.230920125945978,5.04525510286511e-16,0.01730225983538376,-0.2690722503309081,0.06378332057083727,7.886681997073407e-16
shift,10.0,-0.15778178252691744,0.17091065366287522,137.10335777351307,-274.20671116607895,-0.16709382863181146,-1.4764998816063173,3.211970753558141,5.04525510286511e-16,0.016867312001655275,-0.27121396673977155,0.0632985898405334,7.886681997073407e-16
shift,10.0,-0.15617176433786728,0.16902698299164454,136.66259000631368,-273.32517517438146,-0.16944149264646555,-1.439776175213901,3.1935130500101625,5.04525510286511e-16,0.016428991087812678,-0.27326234693536705,0.06281164524773059,7.886681997073407e-16
shift,10.0,-0.15456174614881713,0.1671463426243799,136.22323924546268,-272.4464731980745,-0.171729822799075,-1.4027962729134893,3.175536293475551,5.04525510286511e-16,0.015987447443625118,-0.27521730093582214,0.0623226709220416,7.886681997073407e-16
shift,10.0,-0.15295172795976675,0.16526872768616194,135.78530093548204,-271.57059612618855,-0.1739584173280206,-1.3655734879803973,3.158029492506423,5.04525510286511e-16,0.015542831537802209,-0.27707877093531164,0.06183185372203518,7.886681997073407e-16
shift,10.0,-0.1513417097707166,0.16339413330991445,135.34877053553916,-270.69753487704486,-0.17612689589815358,-1.328121122781919,3.1409814029664034,5.04525510286511e-16,0.015095293906372582,-0.2788467310757952,0.06133938293822795,7.886681997073407e-16
shift,10.0,-0.14973169158166644,0.16152255463639026,134.91364351939933,-269.8272803981607,-0.17823489957942537,-1.2904524640520256,3.1243805450197084,5.04525510286511e-16,0.01464498510143785,-0.28052118720820696,0.060845449997922775,7.886681997073407e-16
shift,10.0,-0.14812167339261628,0.15965398681415963,134.47991537537925,-268.9598236661562,-0.18028209081794325,-1.2525807782120422,3.1082152201529936,5.04525510286511e-16,0.014192055640320026,-0.28210217664328713,0.06035024817225226,6.309345597658725e-16
shift,10.0,-0.14651165520356613,0.1577884249995974,134.04758160629996,-268.09515568666,-0.18226815339953178,-1.21451930673878,3.0924735282068108,5.04525510286511e-16,0.013736655955118023,-0.28358976789225804,0.059853972285774604,7.886681997073407e-16
shift,10.0,-0.14490163701451597,0.1559258643568705,133.61663772944033,-267.2332674942169,-0.1841927924058758,-1.1762812615816947,3.077143384394011,5.04525510286511e-16,0.013278936342689743,-0.2849840603975438,0.059356818428960595,6.309345597658725e-16
shift,10.0,-0.14329161882546582,0.15406630005792538,133.18707927649064,-266.37415015219403,-0.1860557341633253,-1.137879820630546,3.062212536282813,6.727006803820146e-16,0.012819046915075624,-0.2862851842537377,0.058858983673900266,7.886681997073407e-16
