model,y_i,N,u,y,wchi,wy,E,tau
shift,0.1,-0.6649375120777232,1.4131120802121966,0.09999334756336391,2.2853400544827758,-1.7629338601603702e-05,1.732594620487669,0.41861093732846905
shift,0.1,-0.6633274938886731,1.4152351602230633,0.09999333117984355,2.2798425145881933,-1.7599536709553156e-05,1.7293691816688341,0.4195410564682946
shift,0.1,-0.6617174756996229,1.4173570811239817,0.09999331479354852,2.274358341281433,-1.7569747173740844e-05,1.7261533047851345,0.42047290940912174
shift,0.1,-0.6601074575105728,1.4194778393042444,0.09999329840454754,2.2688875028042617,-1.7539970261156144e-05,1.722946968100057,0.42140649745633824
shift,0.1,-0.6584974393215225,1.421597431149363,0.09999328201290936,2.2634299674770877,-1.751020623675801e-05,1.719750149919532,0.4223418219055546
shift,0.1,-0.6568874211324723,1.4237158530411238,0.09999326561870263,2.257985703698766,-1.74804553634866e-05,1.716562828591775,0.4232788840425522
shift,0.1,-0.6552774029434222,1.4258331013576402,0.09999324922199604,2.252554679946406,-1.7450717902274852e-05,1.713384982507136,0.42421768514323255
shift,0.1,-0.653667384754372,1.4279491724734117,0.09999323282285823,2.2471368647751864,-1.742099411206008e-05,1.7102165900979418,0.42515822647356555
shift,0.1,-0.6520573665653219,1.430064062759377,0.09999321642135782,2.2417322268181614,-1.739128424979539e-05,1.7070576298383433,0.4261005092895386
shift,0.1,-0.6504473483762716,1.4321777685829709,0.09999320001756336,2.2363407347860718,-1.7361588570461166e-05,1.703908080244162,0.42704453483710536
shift,0.1,-0.6488373301872215,1.4342902863081815,0.09999318361154343,2.230962357467162,-1.7331907327076397e-05,1.700767919872737,0.42799030435213503
shift,0.1,-0.6472273119981713,1.436401612295606,0.09999316720336655,2.2255970637269815,-1.7302240770709988e-05,1.6976371273227724,0.4289378190603613
shift,0.1,-0.6456172938091211,1.4385117429025098,0.09999315079310123,2.220244822508205,-1.727258915049197e-05,1.694515681234186,0.429887080177332
shift,0.1,-0.644007275620071,1.4406206744828833,0.09999313438081593,2.2149056028304424,-1.7242952713624732e-05,1.6914035602879567,0.43083808890835806
shift,0.1,-0.6423972574310208,1.4427284033874996,0.09999311796657909,2.20957937379005,-1.7213331705394122e-05,1.6883007432059753,0.4317908464484634
shift,0.1,-0.6407872392419707,1.4448349259639752,0.09999310155045912,2.2042661045599456,-1.7183726369180486e-05,1.6852072087508907,0.43274535398233466
shift,0.1,-0.6391772210529205,1.446940238556827,0.09999308513252442,2.19896576438942,-1.7154136946469707e-05,1.6821229357259646,0.4337016126842706
shift,0.1,-0.6375672028638701,1.4490443375075333,0.09999306871284333,2.193678322603953,-1.7124563676864148e-05,1.679047902974917,0.4346596237181325
shift,0.1,-0.63595718467482,1.451147219154592,0.09999305229148417,2.1884037486050247,-1.7095006798093513e-05,1.675982089381782,0.43561938823729396
shift,0.1,-0.6343471664857698,1.4532488798335828,0.09999303586851524,2.1831420118699336,-1.70654665460257e-05,1.6729254738707557,0.43658090738459104
shift,0.1,-0.6327371482967197,1.4553493158772275,0.09999301944400478,2.1778930819516074,-1.7035943154677566e-05,1.669878035406049,0.4375441822922731
shift,0.1,-0.6311271301076695,1.4574485236154497,0.09999300301802104,2.172656928478421,-1.700643685622566e-05,1.6668397529917418,0.43850921408195265
shift,0.1,-0.6295171119186194,1.4595464993754386,0.09999298659063219,2.167433521154009,-1.6976947881016812e-05,1.663810605671634,0.43947600386455654
shift,0.1,-0.6279070937295692,1.4616432394817092,0.0999929701619064,2.162222829757088,-1.6947476457578854e-05,1.6607905725291006,0.44044455274027644
shift,0.1,-0.626297075540519,1.4637387402561652,0.09999295373191183,2.157024824141267,-1.6918022812631087e-05,1.6577796326869445,0.44141486179852
shift,0.1,-0.6246870573514689,1.4658329980181617,0.09999293730071654,2.1518394742348645,-1.6888587171094747e-05,1.654777765307252,0.44238693211786184
shift,0.1,-0.6230770391624187,1.4679260090845687,0.0999929208683886,2.1466667500407284,-1.6859169756103504e-05,1.6517849495912476,0.44336076476599473
shift,0.1,-0.6214670209733684,1.4700177697698344,0.09999290443499605,2.1415066216360503,-1.682977078901381e-05,1.6488011647791487,0.4443363607996817
shift,0.1,-0.6198570027843182,1.4721082763860485,0.09999288800060686,2.1363590591721846,-1.68003904894152e-05,1.6458263901500243,0.44531372126470653
shift,0.1,-0.6182469845952681,1.4741975252430077,0.09999287156528902,2.1312240328744667,-1.67710290751406e-05,1.6428606050216485,0.4462928471958265
shift,0.1,-0.6166369664062179,1.4762855126482797,0.09999285512911042,2.126101513042031,-1.6741686762276504e-05,1.63990378875036,0.4472737396167241
shift,0.1,-0.6150269482171677,1.478372234907269,0.09999283869213897,2.120991470047629,-1.6712363765173157e-05,1.6369559207309183,0.4482563995399591
shift,0.1,-0.6134169300281176,1.4804576883232814,0.09999282225444252,2.115893874337449,-1.6683060296454654e-05,1.6340169803963638,0.4492408279669206
shift,0.1,-0.6118069118390674,1.4825418691975913,0.09999280581608887,2.110808696430936,-1.6653776567028965e-05,1.6310869472178737,0.45022702588778035
shift,0.1,-0.6101968936500173,1.4846247738295066,0.0999927893771458,2.1057359069206107,-1.662451278609798e-05,1.6281658007046247,0.4512149942814447
shift,0.1,-0.6085868754609671,1.486706398516436,0.09999277293768105,2.1006754764718893,-1.6595269161167397e-05,1.6252535204036502,0.45220473411550755
shift,0.1,-0.606976857271917,1.4887867395539565,0.09999275649776233,2.0956273758229047,-1.6566045898056657e-05,1.6223500858997026,0.453196246346204
shift,0.1,-0.6053668390828666,1.4908657932358809,0.09999274005745729,2.090591575784326,-1.6536843200908742e-05,1.6194554768151121,0.4541895319183634
shift,0.1,-0.6037568208938164,1.492943555854324,0.09999272361683355,2.0855680472391795,-1.6507661272199968e-05,1.6165696728096512,0.45518459176536213
shift,0.1,-0.6021468027047663,1.4950200236997735,0.0999927071759587,2.080556761142673,-1.6478500312749753e-05,1.6136926535803937,0.45618142680907864
shift,0.1,-0.6005367845157161,1.4970951930611565,0.09999269073490027,2.075557688522014,-1.6449360521730255e-05,1.610824398861579,0.4571800379598463
shift,0.1,-0.598926766326666,1.49916906022591,0.0999926742937258,2.070570800476232,-1.642024209667599e-05,1.6079648884244744,0.458180426116408
shift,0.1,-0.5973167481376158,1.5012416214800484,0.0999926578525027,2.065596068176006,-1.639114523349347e-05,1.6051141020772397,0.45918259216587026
shift,0.1,-0.5957067299485657,1.503312873108236,0.09999264141129843,2.060633462863478,-1.636207012647064e-05,1.6022720196647913,0.4601865369836581
shift,0.1,-0.5940967117595155,1.5053828113938545,0.09999262497018037,2.0556829558520837,-1.633301696828642e-05,1.5994386210686655,0.46119226143346953
shift,0.1,-0.5924866935704654,1.5074514326190749,0.0999926085292158,2.0507445185263737,-1.63039859500201e-05,1.596613886206886,0.4621997663672307
shift,0.1,-0.5908766753814152,1.509518733064928,0.09999259208847207,2.045818122341836,-1.627497726116071e-05,1.5937977950338282,0.46320905262505113
shift,0.1,-0.5892666571923648,1.5115847090113768,0.09999257564801639,2.04090373882472,-1.624599108961635e-05,1.5909903275400863,0.4642201210351794
shift,0.1,-0.5876566390033147,1.513649356737385,0.09999255920791598,2.036001339571863,-1.6217027621723435e-05,1.5881914637523415,0.46523297241395806
shift,0.1,-0.5860466208142645,1.515712672520993,0.099992542768238,2.0311108962505133,-1.618808704225597e-05,1.585401183733227,0.46624760756578076
shift,0.1,-0.5844366026252144,1.5177746526393874,0.09999252632904958,2.026232380598154,-1.6159169534434653e-05,1.5826194675811984,0.46726402728304767
shift,0.1,-0.5828265844361642,1.5198352933689752,0.09999250989041776,2.02136576442233,-1.6130275279936033e-05,1.5798462954304011,0.46828223234612204
shift,0.1,-0.581216566247114,1.5218945909854558,0.09999249345240958,2.0165110196004736,-1.61014044589016e-05,1.577081647450542,0.4693022235232871
shift,0.1,-0.5796065480580639,1.5239525417638953,0.09999247701509201,2.0116681180797285,-1.6072557249946756e-05,1.5743255038467545,0.4703240015707028
shift,0.1,-0.5779965298690137,1.5260091419787996,0.09999246057853196,2.0068370318767785,-1.6043733830169833e-05,1.5715778448594748,0.4713475672323632
shift,0.1,-0.5763865116799636,1.5280643879041895,0.09999244414279634,2.0020177330776727,-1.6014934375161014e-05,1.56883865076431,0.4723729212400536
shift,0.1,-0.5747764934909134,1.5301182758136742,0.09999242770795197,1.9972101938376512,-1.5986159059011177e-05,1.5661079018719082,0.47340006431330883
shift,0.1,-0.573166475301863,1.5321708019805265,0.09999241127406565,1.9924143863809751,-1.595740805432078e-05,1.5633855785278348,0.47442899715937076
shift,0.1,-0.5715564571128129,1.5342219626777571,0.09999239484120408,1.987630283000751,-1.5928681532208592e-05,1.5606716611124423,0.4754597204731464
shift,0.1,-0.5699464389237627,1.5362717541781927,0.09999237840943397,1.9828578560587615,-1.5899979662320448e-05,1.5579661300407444,0.4764922349371673
shift,0.1,-0.5683364207347126,1.5383201727545492,0.09999236197882194,1.9780970779852893,-1.5871302612837933e-05,1.5552689657622896,0.4775265412215477
shift,0.1,-0.5667264025456624,1.540367214679509,0.09999234554943456,1.9733479212789515,-1.584265055048704e-05,1.5525801487610371,0.4785626399839436
shift,0.1,-0.5651163843566123,1.5424128762257976,0.0999923291213384,1.9686103585065213,-1.5814023640546722e-05,1.549899659555231,0.47960053186951235
shift,0.1,-0.5635063661675621,1.5444571536662601,0.09999231269459989,1.9638843623027629,-1.5785422046857483e-05,1.5472274786972762,0.4806402175108725
shift,0.1,-0.561896347978512,1.5465000432739384,0.09999229626928549,1.9591699053702567,-1.5756845931829844e-05,1.5445635867736143,0.4816816975280632
shift,0.1,-0.5602863297894618,1.5485415413221495,0.09999227984546155,1.9544669604792313,-1.5728295456452814e-05,1.541907964404602,0.4827249725285051
shift,0.1,-0.5586763116004116,1.5505816440845623,0.0999922634231944,1.9497755004673925,-1.5699770780302302e-05,1.5392605922443874,0.4837700431069605
shift,0.1,-0.5570662934113613,1.5526203478352767,0.09999224700255029,1.9450954982397528,-1.5671272061549453e-05,1.5366214509807885,0.48481690984549436
shift,0.1,-0.5554562752223111,1.5546576488489006,0.09999223058359542,1.9404269267684635,-1.5642799456969006e-05,1.5339905213351723,0.4858655733134351
shift,0.1,-0.553846257033261,1.5566935434006308,0.09999221416639596,1.9357697590926446,-1.561435312194752e-05,1.5313677840623343,0.4869160340673367
shift,0.1,-0.5522362388442108,1.5587280277663311,0.09999219775101799,1.9311239683182129,-1.558593321049162e-05,1.5287532199503775,0.4879682926509401
shift,0.1,-0.5506262206551606,1.5607610982226108,0.09999218133752756,1.9264895276177212,-1.5557539875236215e-05,1.5261468098205937,0.4890223495951352
shift,0.1,-0.5490162024661105,1.5627927510469066,0.09999216492599061,1.9218664102301803,-1.5529173267452557e-05,1.5235485345273458,0.4900782054179237
shift,0.1,-0.5474061842770603,1.5648229825175604,0.09999214851647312,1.9172545894608968,-1.5500833537056388e-05,1.5209583749579476,0.4911358606243811
shift,0.1,-0.5457961660880102,1.5668517889139015,0.0999921321090409,1.9126540386813045,-1.5472520832615985e-05,1.5183763120325475,0.49219531570662056
shift,0.1,-0.54418614789896,1.5688791665163258,0.09999211570375978,1.9080647313287957,-1.544423530136014e-05,1.515802326704012,0.4932565711437558
shift,0.1,-0.5425761297099099,1.570905111606377,0.0999920993006955,1.9034866409065558,-1.5415977089186152e-05,1.5132363999578082,0.49431962740186475
shift,0.1,-0.5409661115208595,1.57292962046683,0.09999208289991374,1.898919740983394,-1.5387746340667718e-05,1.5106785128118887,0.49538448493395415
shift,0.1,-0.5393560933318093,1.574952689381768,0.0999920665014801,1.8943640051935786,-1.5359543199062804e-05,1.508128646316577,0.496451144179923
shift,0.1,-0.5377460751427592,1.576974314636669,0.09999205010546015,1.8898194072366712,-1.5331367806321518e-05,1.505586781554453,0.49751960556652813
shift,0.1,-0.536136056953709,1.578994492518485,0.09999203371191938,1.8852859208773565,-1.530322030309384e-05,1.503052899640238,0.498589869507349
shift,0.1,-0.5345260387646589,1.5810132193157251,0.09999201732092321,1.88076351994528,-1.5275100828737383e-05,1.500526981720683,0.4996619364027531
shift,0.1,-0.5329160205756087,1.583030491318539,0.099992000932537,1.876252178334884,-1.5247009521325136e-05,1.498009008974456,0.5007358066398614
shift,0.1,-0.5313060023865586,1.5850463048187984,0.09999198454682609,1.8717518700052391,-1.521894651765308e-05,1.4954989626120287,0.501811480592515
shift,0.1,-0.5296959841975084,1.5870606561101812,0.0999919681638557,1.867262568979879,-1.5190911953247798e-05,1.492996823875568,0.5028889586212413
shift,0.1,-0.5280859660084583,1.589073541488255,0.09999195178369097,1.8627842493466384,-1.5162905962374097e-05,1.490502574038822,0.5039682410732208
shift,0.1,-0.5264759478194081,1.5910849572505605,0.09999193540639702,1.8583168852574894,-1.5134928678042518e-05,1.488016194407013,0.5050493282822545
shift,0.1,-0.5248659296303577,1.5930948996966956,0.0999919190320389,1.8538604509283712,-1.5106980232016807e-05,1.485537666316726,0.5061322205687312
shift,0.1,-0.5232559114413076,1.5951033651283988,0.09999190266068154,1.8494149206390342,-1.5079060754821407e-05,1.4830669711358015,0.5072169182395955
shift,0.1,-0.5216458932522574,1.5971103498496348,0.09999188629238988,1.8449802687328716,-1.5051170375748846e-05,1.4806040902632276,0.5083034215883161
shift,0.1,-0.5200358750632073,1.5991158501666796,0.09999186992722871,1.8405564696167576,-1.5023309222867117e-05,1.4781490051290302,0.5093917308948549
shift,0.1,-0.5184258568741571,1.6011198623882041,0.0999918535652628,1.8361434977608821,-1.4995477423026973e-05,1.4757016971941699,0.5104818464256353
shift,0.1,-0.5168158386851069,1.60312238282536,0.09999183720655684,1.8317413276985932,-1.4967675101869279e-05,1.473262147950432,0.5115737684335122
shift,0.1,-0.5152058204960568,1.6051234077918657,0.09999182085117544,1.8273499340262285,-1.4939902383832199e-05,1.4708303389203239,0.5126674971577416
shift,0.1,-0.5135958023070066,1.6071229336040906,0.09999180449918316,1.822969291402958,-1.4912159392158445e-05,1.4684062516569705,0.5137630328239507
shift,0.1,-0.5119857841179565,1.6091209565811426,0.09999178815064443,1.818599374550619,-1.4884446248902429e-05,1.4659898677440073,0.5148603756441088
shift,0.1,-0.5103757659289063,1.6111174730449538,0.09999177180562367,1.814240158253556,-1.4856763074937391e-05,1.4635811687954792,0.5159595258164981
shift,0.1,-0.508765747739856,1.6131124793203657,0.09999175546418519,1.8098916173584576,-1.4829109989962484e-05,1.4611801364557373,0.5170604835256849
shift,0.1,-0.5071557295508058,1.6151059717352174,0.09999173912639325,1.8055537267742001,-1.4801487112509862e-05,1.4587867523993372,0.5181632489424918
shift,0.1,-0.5055457113617556,1.617097946620431,0.09999172279231201,1.8012264614716804,-1.4773894559951631e-05,1.4564009983309345,0.5192678222239694
shift,0.1,-0.5039356931727055,1.6190884003101005,0.09999170646200557,1.7969097964836585,-1.474633244850687e-05,1.4540228559851884,0.5203742035133696
shift,0.1,-0.5023256749836553,1.621077329141576,0.09999169013553794,1.7926037069045966,-1.471880089324853e-05,1.4516523071266587,0.5214823929401178
shift,0.1,-0.5007156567946052,1.6230647294555547,0.09999167381297305,1.7883081678905022,-1.4691300008110379e-05,1.4492893335497066,0.5225923906197867
shift,0.1,-0.499105638605555,1.6250505975961655,0.09999165749437476,1.7840231546587624,-1.4663829905893785e-05,1.446933917078396,0.5237041966540704
shift,0.1,-0.49749562041650486,1.627034929911058,0.09999164117980684,1.7797486424879894,-1.4636390698274607e-05,1.444586039566396,0.5248178111307578
shift,0.1,-0.4958856022274547,1.6290177227514875,0.09999162486933301,1.7754846067178667,-1.4608982495809988e-05,1.4422456828968873,0.5259332341237063
shift,0.1,-0.49427558403840455,1.630998972472415,0.09999160856301686,1.7712310227489605,-1.4581605407944904e-05,1.4399128289824477,0.5270504656928237
shift,0.1,-0.49266556584935417,1.6329786754325781,0.09999159226092197,1.7669878660426066,-1.4554259543019187e-05,1.437587459764982,0.5281695058840329
shift,0.1,-0.491055547660304,1.6349568279945903,0.09999157596311174,1.762755112120719,-1.4526945008273948e-05,1.4352695572156096,0.5292903547292551
shift,0.1,-0.48944552947125386,1.6369334265250277,0.09999155966964958,1.7585327365656434,-1.449966190985831e-05,1.4329591033345728,0.5304130122463846
shift,0.1,-0.4878355112822037,1.6389084673945178,0.09999154338059874,1.7543207150199966,-1.4472410352835988e-05,1.430656080151144,0.5315374784392651
shift,0.1,-0.48622549309315355,1.6408819469778275,0.09999152709602244,1.7501190231865096,-1.4445190441191818e-05,1.4283604697235321,0.5326637532976674
shift,0.1,-0.4846154749041034,1.642853861653954,0.0999915108159838,1.7459276368278693,-1.4418002277838313e-05,1.4260722541387878,0.5337918367972667
shift,0.1,-0.48300545671505324,1.6448242078062125,0.09999149454054586,1.741746531766564,-1.4390845964622134e-05,1.4237914155127147,0.534921728899621
shift,0.1,-0.4813954385260031,1.6467929818223264,0.09999147826977152,1.7375756838847247,-1.4363721602330557e-05,1.4215179359897745,0.5360534295521494
shift,0.1,-0.47978542033695293,1.6487601800945166,0.09999146200372366,1.7334150691239665,-1.433662929069783e-05,1.419251797742999,0.5371869386881113
shift,0.1,-0.4781754021479028,1.6507257990195914,0.09999144574246505,1.7292646634852362,-1.4309569128411616e-05,1.4169929829738983,0.5383222562265857
shift,0.1,-0.4765653839588524,1.6526898349990367,0.09999142948605835,1.725124443028652,-1.4282541213119286e-05,1.4147414739123712,0.5394593820724514
shift,0.1,-0.47495536576980224,1.6546522844391054,0.09999141323456616,1.720994383873354,-1.4255545641434275e-05,1.412497252816618,0.5405983161163667
shift,0.1,-0.4733453475807521,1.6566131437509077,0.09999139698805097,1.7168744621973395,-1.4228582508942283e-05,1.4102603019730513,0.541739058234751
shift,0.1,-0.47173532939170193,1.6585724093505023,0.09999138074657517,1.7127646542373167,-1.420165191020757e-05,1.4080306036962082,0.5428816082897656
shift,0.1,-0.4701253112026518,1.6605300776589853,0.0999913645102011,1.708664936288542,-1.4174753938779116e-05,1.4058081403286653,0.5440259661292957
shift,0.1,-0.4685152930136016,1.6624861451025807,0.09999134827899095,1.704575284704672,-1.4147888687196825e-05,1.4035928942409508,0.545172131586932
shift,0.1,-0.46690527482455146,1.664440608112733,0.09999133205300686,1.7004956758976033,-1.4121056246997617e-05,1.4013848478314601,0.5463201044819543
shift,0.1,-0.4652952566355013,1.6663934631261954,0.09999131583231084,1.6964260863373228,-1.4094256708721557e-05,1.3991839835263717,0.5474698846193138
shift,0.1,-0.46368523844645115,1.668344706585122,0.09999129961696485,1.692366492551748,-1.4067490161917868e-05,1.3969902837795618,0.5486214717896171
shift,0.1,-0.462075220257401,1.6702943349371582,0.0999912834070307,1.6883168711265801,-1.404075669515103e-05,1.3948037310725225,0.54977486576911
shift,0.1,-0.4604652020683506,1.672242344635532,0.09999126720257015,1.6842771987051441,-1.4014056396006707e-05,1.3926243079142784,0.5509300663196628
shift,0.1,-0.45885518387930047,1.6741887321391438,0.09999125100364484,1.680247451988241,-1.3987389351097756e-05,1.3904519968413047,0.5520870731887539
shift,0.1,-0.4572451656902503,1.6761334939126595,0.09999123481031631,1.67622760773399,-1.3960755646070114e-05,1.3882867804174468,0.5532458861094568
shift,0.1,-0.45563514750120016,1.6780766264266005,0.09999121862264598,1.672217642757678,-1.393415536560872e-05,1.3861286412338385,0.5544065048004251
shift,0.1,-0.45402512931215,1.6800181261574352,0.09999120244069525,1.6682175339316063,-1.3907588593443354e-05,1.3839775619088235,0.5555689289658795
shift,0.1,-0.45241511112309984,1.6819579895876697,0.09999118626452531,1.66422725818494,-1.3881055412354479e-05,1.381833525087875,0.5567331582955946
shift,0.1,-0.4508050929340497,1.6838962132059394,0.09999117009419732,1.6602467925035544,-1.3854555904179036e-05,1.3796965134435193,0.5578991924648857
shift,0.1,-0.44919507474499953,1.6858327935071016,0.09999115392977233,1.656276113929883,-1.3828090149816191e-05,1.3775665096752547,0.5590670311345983
shift,0.1,-0.4475850565559494,1.6877677269923248,0.09999113777131126,1.6523151995627663,-1.3801658229233064e-05,1.3754434965094784,0.5602366739510947
shift,0.1,-0.4459750383668992,1.689701010169182,0.09999112161887493,1.6483640265573014,-1.3775260221470448e-05,1.3733274566994071,0.5614081205462439
shift,0.1,-0.44436502017784885,1.6916326395517423,0.09999110547252407,1.6444225721246888,-1.3748896204648438e-05,1.3712183730250025,0.5625813705374114
shift,0.1,-0.4427550019887987,1.69356261166066,0.09999108933231933,1.640490813532086,-1.3722566255972106e-05,1.369116228292897,0.5637564235274478
shift,0.1,-0.44114498379974854,1.6954909230232689,0.09999107319832118,1.6365687281024515,-1.3696270451737063e-05,1.3670210053363185,0.5649332791046803
shift,0.1,-0.4395349656106984,1.697417570173673,0.09999105707059004,1.6326562932143962,-1.3670008867335024e-05,1.3649326870150162,0.5661119368429035
shift,0.1,-0.4379249474216482,1.6993425496528372,0.0999910409491862,1.6287534863020379,-1.3643781577259397e-05,1.3628512562151898,0.5672923963013701
shift,0.1,-0.43631492923259807,1.7012658580086804,0.09999102483416987,1.6248602848548424,-1.3617588655110713e-05,1.360776695849415,0.5684746570247837
shift,0.1,-0.4347049110435479,1.7031874917961662,0.09999100872560113,1.6209766664174823,-1.3591430173602156e-05,1.3587089888565735,0.5696587185432909
shift,0.1,-0.43309489285449776,1.7051074475773944,0.09999099262353993,1.6171026085896858,-1.3565306204565001e-05,1.3566481182017824,0.5708445803724734
shift,0.1,-0.4314848746654476,1.707025721921693,0.09999097652804612,1.6132380890260838,-1.3539216818953993e-05,1.3545940668763221,0.5720322420133431
shift,0.1,-0.42987485647639745,1.7089423114057103,0.09999096043917945,1.6093830854360662,-1.3513162086852769e-05,1.3525468178975695,0.5732217029523347
shift,0.1,-0.42826483828734707,1.7108572126135047,0.09999094435699957,1.6055375755836283,-1.3487142077479166e-05,1.3505063543089268,0.5744129626613006
shift,0.1,-0.4266548200982969,1.7127704221366373,0.09999092828156596,1.6017015372872283,-1.3461156859190583e-05,1.3484726591797564,0.5756060205975055
shift,0.1,-0.42504480190924676,1.7146819365742647,0.09999091221293804,1.5978749484196324,-1.3435206499489228e-05,1.3464457156053105,0.5768008762036231
shift,0.1,-0.4234347837201966,1.7165917525332284,0.09999089615117511,1.5940577869077732,-1.3409291065027418e-05,1.3444255067066662,0.5779975289077304
shift,0.1,-0.42182476553114645,1.718499866628147,0.09999088009633632,1.5902500307325989,-1.3383410621612783e-05,1.3424120156306587,0.5791959781233057
shift,0.1,-0.4202147473420963,1.7204062754815077,0.09999086404848073,1.5864516579289267,-1.335756523421348e-05,1.3404052255498173,0.5803962232492248
shift,0.1,-0.41860472915304614,1.7223109757237578,0.09999084800766726,1.5826626465852949,-1.3331754966963347e-05,1.3384051196623,0.5815982636697589
shift,0.1,-0.416994710963996,1.7242139639933953,0.09999083197395475,1.578882974843819,-1.3305979883167068e-05,1.3364116811918292,0.5828020987545722
shift,0.1,-0.41538469277494583,1.7261152369370607,0.09999081594740189,1.5751126209000397,-1.3280240045305251e-05,1.3344248933876288,0.5840077278587216
shift,0.1,-0.4137746745858957,1.7280147912096284,0.09999079992806724,1.5713515630027812,-1.3254535515039524e-05,1.3324447395243628,0.5852151503226544
shift,0.1,-0.4121646563968455,1.729912623474296,0.09999078391600928,1.5675997794540049,-1.3228866353217615e-05,1.3304712029020727,0.5864243654722091
shift,0.1,-0.41055463820779514,1.7318087304026788,0.0999907679112863,1.563857248608661,-1.320323261987834e-05,1.3285042668461142,0.5876353726186155
shift,0.1,-0.408944620018745,1.7337031086748957,0.09999075191395655,1.5601239488745464,-1.3177634374256619e-05,1.3265439147071019,0.5888481710584945
shift,0.1,-0.40733460182969483,1.735595754979665,0.0999907359240781,1.5563998587121552,-1.3152071674788423e-05,1.324590129860845,0.5900627600738603
shift,0.1,-0.4057245836406447,1.7374866660143917,0.0999907199417089,1.5526849566345344,-1.3126544579115712e-05,1.3226428957082894,0.5912791389321217
shift,0.1,-0.4041145654515945,1.7393758384852596,0.09999070396690679,1.548979221207144,-1.3101053144091387e-05,1.320702195675461,0.5924973068860847
shift,0.1,-0.40250454726254437,1.7412632691073215,0.09999068799972949,1.545282631047706,-1.3075597425784122e-05,1.3187680132134059,0.5937172631739553
shift,0.1,-0.4008945290734942,1.7431489546045893,0.09999067204023457,1.5415951648260642,-1.3050177479483249e-05,1.3168403317981352,0.5949390070193425
shift,0.1,-0.39928451088444405,1.7450328917101252,0.09999065608847948,1.5379168012640376,-1.3024793359703553e-05,1.3149191349305667,0.5961625376312629
shift,0.1,-0.3976744926953939,1.7469150771661297,0.09999064014452157,1.5342475191352796,-1.2999445120190114e-05,1.3130044061364712,0.5973878542041443
shift,0.1,-0.39606447450634374,1.7487955077240342,0.09999062420841802,1.53058729726513,-1.2974132813923028e-05,1.3110961289664174,0.5986149559178313
shift,0.1,-0.39445445631729337,1.7506741801445893,0.09999060828022589,1.5269361145304752,-1.2948856493122186e-05,1.3091942869957158,0.5998438419375908
shift,0.1,-0.3928444381282432,1.7525510911979545,0.09999059236000213,1.523293949859605,-1.2923616209251983e-05,1.307298863824368,0.6010745114141174
shift,0.1,-0.39123441993919306,1.7544262376637885,0.09999057644780351,1.5196607822320678,-1.2898412013025999e-05,1.3054098430770107,0.6023069634835411
shift,0.1,-0.3896244017501429,1.7562996163313382,0.09999056054368674,1.5160365906785283,-1.2873243954411654e-05,1.3035272084028664,0.6035411972674334
shift,0.1,-0.38801438356109275,1.7581712239995282,0.09999054464770833,1.512421354280626,-1.2848112082634865e-05,1.3016509434756898,0.6047772118728156
shift,0.1,-0.3864043653720426,1.7600410574770489,0.09999052875992467,1.508815052170834,-1.2823016446184633e-05,1.2997810319937175,0.6060150063921669
shift,0.1,-0.38479434718299244,1.7619091135824465,0.09999051288039207,1.5052176635323142,-1.2797957092817637e-05,1.297917457679619,0.6072545799034326
shift,0.1,-0.3831843289939423,1.7637753891442118,0.09999049700916664,1.5016291675987794,-1.2772934069562785e-05,1.2960602042804459,0.6084959314700341
shift,0.1,-0.3815743108048921,1.7656398810008678,0.09999048114630436,1.4980495436543497,-1.2747947422725757e-05,1.294209255567583,0.6097390601408786
shift,0.1,-0.37996429261584197,1.7675025860010585,0.09999046529186112,1.4944787710334104,-1.2722997197893471e-05,1.2923645953367013,0.6109839649503692
shift,0.1,-0.3783542744267916,1.769363501003638,0.0999904494458926,1.4909168291204733,-1.2698083439938602e-05,1.2905262074077095,0.612230644918416
shift,0.1,-0.37674425623774144,1.7712226228777563,0.09999043360845439,1.487363697350036,-1.2673206193024005e-05,1.288694075624708,0.613479099050447
shift,0.1,-0.3751342380486913,1.7730799485029496,0.09999041777960194,1.4838193552064403,-1.264836550060716e-05,1.2868681838559421,0.6147293263374212
shift,0.1,-0.3735242198596411,1.774935474769226,0.09999040195939052,1.4802837822237318,-1.2623561405444543e-05,1.2850485159937568,0.6159813257558403
shift,0.1,-0.37191420167059097,1.7767891985771531,0.09999038614787531,1.4767569579855218,-1.259879394959604e-05,1.2832350559545513,0.6172350962677621
shift,0.1,-0.3703041834815408,1.7786411168379461,0.09999037034511132,1.4732388621248464,-1.2574063174429259e-05,1.281427787678737,0.6184906368208138
shift,0.1,-0.36869416529249066,1.780491226473554,0.09999035455115342,1.4697294743240283,-1.2549369120623882e-05,1.279626695130692,0.6197479463482065
shift,0.1,-0.3670841471034405,1.782339524416745,0.09999033876605633,1.4662287743145364,-1.2524711828175945e-05,1.2778317622987183,0.6210070237687498
shift,0.1,-0.36547412891439035,1.7841860076111962,0.09999032298987462,1.4627367418768453,-1.2500091336402106e-05,1.276042973195001,0.6222678679868671
shift,0.1,-0.3638641107253402,1.7860306730115758,0.09999030722266275,1.459253356840304,-1.2475507683943941e-05,1.274260311855566,0.6235304778926108
shift,0.1,-0.3622540925362898,1.7878735175836316,0.09999029146447501,1.4557785990829881,-1.24509609087721e-05,1.2724837623402387,0.62479485236168
