reference,t,cos1,cos3,cos5,field_energy,clock_energy,work
reference_continuum_I100_K24_tight,9.68,0.213132352061614,-0.000877043060121172,-1.2445655286997651e-05,0.7765108170705903,0.5457028852361093,-0.04570288523610901
reference_continuum_I100_K24_tight,9.700000000000001,0.20020715531856065,-0.0006824428555626353,-1.5598593645019063e-05,0.776496395090144,0.5457173072165797,-0.04571730721657932
reference_continuum_I100_K24_tight,9.72,0.18713733144365008,-0.00048596195077869214,-1.8582244613410778e-05,0.7764837572737091,0.5457299450329968,-0.04572994503299647
reference_continuum_I100_K24_tight,9.74,0.17393261945173016,-0.0002882275295735304,-2.136894426463829e-05,0.776472799240374,0.545740903066328,-0.04574090306632768
reference_continuum_I100_K24_tight,9.76,0.1606027986533731,-8.988836834456415e-05,-2.3932471764712555e-05,0.7764634124872153,0.5457502898194997,-0.04575028981949931
reference_continuum_I100_K24_tight,9.78,0.14715768382309963,0.00010838834479434015,-2.624835726686804e-05,0.7764554847355674,0.5457582175711387,-0.045758217571138494
reference_continuum_I100_K24_tight,9.8,0.13360712072347666,0.00030592037672863695,-2.8294178550076668e-05,0.7764489002839772,0.5457648020227275,-0.045764802022727036
reference_continuum_I100_K24_tight,9.82,0.11996098196709043,0.0005020139828383009,-3.004984275517555e-05,0.7764435403665345,0.5457701619401727,-0.04577016194017231
reference_continuum_I100_K24_tight,9.84,0.10622916319630873,0.0006959675873266276,-3.1497849528596314e-05,0.776439283515935,0.5457744187907753,-0.045774418790775005
reference_continuum_I100_K24_tight,9.86,0.09242157955852665,0.0008870755891537715,-3.262353204054894e-05,0.7764360059301576,0.545777696376548,-0.045777696376547716
reference_continuum_I100_K24_tight,9.88,0.07854816245272311,0.0010746322715561205,-3.341527244733122e-05,0.7764335818418916,0.5457801204648126,-0.04578012046481228
reference_continuum_I100_K24_tight,9.9,0.06461885652138999,0.0012579357922515712,-3.3864688606040664e-05,0.7764318838897365,0.5457818184169774,-0.04578181841697697
reference_continuum_I100_K24_tight,9.92,0.05064361686036497,0.0014362922308101666,-3.3966789059818623e-05,0.7764307834903369,0.5457829188163691,-0.045782918816368756
reference_continuum_I100_K24_tight,9.94,0.0366324064177751,0.0016090196690632425,-3.3720093547534433e-05,0.7764301512107324,0.5457835510959708,-0.045783551095970404
reference_continuum_I100_K24_tight,9.96,0.022595193552006905,0.001775452279959007,-3.312671675202877e-05,0.7764298571398274,0.5457838451668876,-0.045783845166887306
reference_continuum_I100_K24_tight,9.98,0.008541949717761533,0.0019349444000000679,-3.2192413252637676e-05,0.7764297712583599,0.5457839310483463,-0.04578393104834585
reference_continuum_I100_K24_tight,10.0,-0.0055173527516171605,0.002086874560108462,-3.092658204654071e-05,0.7764297638066998,0.5457839385000033,-0.04578393850000285
reference_continuum_I100_K24_tight,10.02,-0.019572742797930344,0.002230649449763605,-2.934222959481933e-05,0.7764297056493884,0.5457839966573258,-0.045783996657325396
reference_continuum_I100_K24_tight,10.040000000000001,-0.03361425276080353,0.002365707789260282,-2.745589066512885e-05,0.7764294686359243,0.545784233670782,-0.04578423367078154
reference_continuum_I100_K24_tight,10.06,-0.04763192050224506,0.0024915240850353682,-2.528750676501982e-05,0.7764289259571381,0.5457847763495658,-0.04578477634956537
reference_continuum_I100_K24_tight,10.08,-0.06161579156609575,0.002607612243455295,-2.286026260667689e-05,0.776427952496147,0.5457857498105655,-0.045785749810565074
reference_continuum_I100_K24_tight,10.1,-0.07555592140513179,0.002713529018747015,-2.020038141991346e-05,0.7764264251734363,0.5457872771332698,-0.0457872771332693
reference_continuum_I100_K24_tight,10.120000000000001,-0.08944237770826066,0.002808877271284311,-1.7336880514540808e-05,0.776424223285409,0.545789479021296,-0.045789479021295564
reference_continuum_I100_K24_tight,10.14,-0.1032652428595826,0.002893309013290605,-1.430128911783993e-05,0.7764212288354941,0.5457924734712156,-0.04579247347121521
reference_continuum_I100_K24_tight,10.16,-0.11701461656036208,0.0029665282196463106,-1.112733092188913e-05,0.7764173268573644,0.5457963754493415,-0.045796375449340954
reference_continuum_I100_K24_tight,10.18,-0.13068061864391445,0.003028293382465287,-7.850574346647171e-06,0.7764124057295696,0.545801296577137,-0.04580129657713667
reference_continuum_I100_K24_tight,10.200000000000001,-0.1442533921122332,0.0030784197893127404,-4.5080540536898585e-06,0.776406357480803,0.5458073448259043,-0.04580734482590385
reference_continuum_I100_K24_tight,10.22,-0.15772310642180612,0.003116781505955925,-1.1378676408383175e-06,0.7763990780853102,0.5458146242213954,-0.04581462422139484
reference_continuum_I100_K24_tight,10.24,-0.17107996104449358,0.003143313045971464,2.221248078658652e-06,0.7763904677477087,0.5458232345589997,-0.045823234558999136
reference_continuum_I100_K24_tight,10.26,-0.18431418932751134,0.0031580107110462663,5.530356431013207e-06,0.7763804311765593,0.5458332711301472,-0.04583327113014669
reference_continuum_I100_K24_tight,10.28,-0.19741606267468062,0.0031609335872661193,8.750770774059835e-06,0.7763688778461363,0.5458448244605689,-0.04584482446056853
reference_continuum_I100_K24_tight,10.3,-0.210375895068889,0.003152204184552698,1.1844509535465662e-05,0.7763557222456566,0.545857980061053,-0.04585798006105246
reference_continuum_I100_K24_tight,10.32,-0.2231840479533927,0.003132008708209724,1.4774750811486462e-05,0.7763408841153779,0.5458728181913284,-0.04587281819132778
reference_continuum_I100_K24_tight,10.34,-0.2358309354871556,0.003100596953394889,1.75062807816673e-05,0.7763242886689963,0.5458894136377089,-0.04588941363770834
reference_continuum_I100_K24_tight,10.36,-0.24830703018663502,0.003058281815641898,2.0005930139993834e-05,0.7763058668015915,0.545907835505118,-0.04590783550511737
reference_continuum_I100_K24_tight,10.38,-0.26060286896370244,0.003005438412579955,2.2242992754653683e-05,0.776285555282596,0.5459281470241105,-0.04592814702410998
reference_continuum_I100_K24_tight,10.4,-0.27270905956643066,0.002942502814200451,2.4189620814523875e-05,0.7762632969332061,0.5459504053734997,-0.04595040537349913
reference_continuum_I100_K24_tight,10.42,-0.28461628742629136,0.0028699703817289327,2.5821190958327115e-05,0.7762390407875268,0.5459746615191794,-0.04597466151917881
reference_continuum_I100_K24_tight,10.44,-0.29631532291218665,0.0027883937172602916,2.711663607283375e-05,0.7762127422369861,0.5460009600697231,-0.04600096006972252
reference_continuum_I100_K24_tight,10.46,-0.307797028988394,0.0026983802290538855,2.8058737804588466e-05,0.7761843631573885,0.5460293391493174,-0.046029339149316964
reference_continuum_I100_K24_tight,10.48,-0.3190523692701452,0.0026005893197899805,2.8634375200095196e-05,0.7761538720181393,0.5460598302885684,-0.04605983028856797
reference_continuum_I100_K24_tight,10.5,-0.3300724164670229,0.002495729207950937,2.8834725436371685e-05,0.7761212439730129,0.5460924583336905,-0.0460924583336899
reference_continuum_I100_K24_tight,10.52,-0.3408483612008619,0.0023845533951002062,2.865541321883842e-05,0.7760864609321473,0.5461272413745587,-0.046127241374558196
reference_continuum_I100_K24_tight,10.540000000000001,-0.3513715211816443,0.002267856793692052,2.809660561591606e-05,0.7760495116146391,0.5461641906920724,-0.046164190692072005
reference_continuum_I100_K24_tight,10.56,-0.36163335072069,0.002146471534334311,2.716305058113159e-05,0.7760103915814662,0.54620331072523,-0.04620331072522939
reference_continuum_I100_K24_tight,10.58,-0.37162545055769947,0.0020212624722623484,2.586405736484e-05,0.7759691032484289,0.5462445990582776,-0.04624459905827716
reference_continuum_I100_K24_tight,10.6,-0.3813395779744235,0.001893122416104287,2.421341803261985e-05,0.7759256558784648,0.5462880464282468,-0.046288046428246264
reference_continuum_I100_K24_tight,10.620000000000001,-0.3907676571643064,0.0017629671048246948,2.2229270467936896e-05,0.7758800655535693,0.5463336367531261,-0.04633363675312545
reference_continuum_I100_K24_tight,10.64,-0.39990178982455327,0.0016317299602261344,1.993390350035226e-05,0.7758323551258359,0.546381347180871,-0.04638134718087035
reference_continuum_I100_K24_tight,10.66,-0.4087342659338362,0.0015003566451074828,1.7353505885166946e-05,0.7757825541473332,0.546431148159379,-0.046431148159378495
reference_continuum_I100_K24_tight,10.68,-0.4172575746759264,0.0013697994592632176,1.4517861824153004e-05,0.7757306987792052,0.5464830035274888,-0.04648300352748832
reference_continuum_I100_K24_tight,10.700000000000001,-0.4254644154670335,0.0012410116070760192,1.1459996227675468e-05,0.7756768316797163,0.5465368706269902,-0.046536870626989635
reference_continuum_I100_K24_tight,10.72,-0.43334770904209347,0.0011149413723456605,8.215773816401755e-06,0.7756210018711589,0.5465927004355539,-0.04659270043555338
reference_continuum_I100_K24_tight,10.74,-0.44090060855311936,0.0009925262374135637,4.823456999373366e-06,0.7755632645862887,0.5466504377204038,-0.046650437720403226
reference_continuum_I100_K24_tight,10.76,-0.44811651063089003,0.0008746869847400958,1.323227939102214e-06,0.7755036810942362,0.5467100212124699,-0.046710021212469456
reference_continuum_I100_K24_tight,10.78,-0.4549890663596788,0.000762321820167051,-2.243319090053994e-06,0.7754423185060362,0.5467713838006766,-0.04677138380067592
reference_continuum_I100_K24_tight,10.8,-0.46151219211357636,0.0006563005576067859,-5.833708360185021e-06,0.7753792495607784,0.5468344527459178,-0.046834452745917195
reference_continuum_I100_K24_tight,10.82,-0.4676800802021137,0.0005574589053191136,-9.405129366235778e-06,0.7753145523925117,0.5468991499141949,-0.04689914991419427
reference_continuum_I100_K24_tight,10.84,-0.47348720927243354,0.0004665928940385741,-1.2914992099931538e-05,0.7752483102784249,0.5469653920282832,-0.04696539202828268
reference_continuum_I100_K24_tight,10.86,-0.47892835441529213,0.0003844534867239338,-1.6321483286711562e-05,0.7751806113694938,0.5470330909372116,-0.04703309093721109
reference_continuum_I100_K24_tight,10.88,-0.48399859692247055,0.00031174140930277167,-1.958411585659596e-05,0.7751115484039689,0.5471021539027401,-0.0471021539027396
reference_continuum_I100_K24_tight,10.9,-0.4886933336440042,0.0002491022407222189,-2.266426388694061e-05,0.7750412184047654,0.5471724839019336,-0.047172483901933154
reference_continuum_I100_K24_tight,10.92,-0.49300828589489126,0.0001971217992680859,-2.5525675404512595e-05,0.7749697223618685,0.547243979944838,-0.04724397994483743
reference_continuum_I100_K24_tight,10.94,-0.4969395078624705,0.0001563218606941679,-2.8134955622853e-05,0.7748971649005326,0.5473165374061806,-0.04731653740618013
reference_continuum_I100_K24_tight,10.96,-0.5004833944678411,0.00012715624150428807,-3.046201359680352e-05,0.7748236539367529,0.5473900483699382,-0.04739004836993779
reference_continuum_I100_K24_tight,10.98,-0.5036366886370752,0.00011000727860268147,-3.248046572181677e-05,0.7747493003211728,0.5474644019855333,-0.047464401985532916
reference_continuum_I100_K24_tight,11.0,-0.5063964879407272,0.00010518273417149592,-3.41679900069116e-05,0.7746742174723578,0.5475394848343572,-0.04753948483435672
reference_continuum_I100_K24_tight,11.02,-0.5087602505635812,0.0001129131512843665,-3.550662587935364e-05,0.7745985210014461,0.5476151813052466,-0.04761518130524611
reference_continuum_I100_K24_tight,11.040000000000001,-0.5107258005699045,0.0001333496831579455,-3.6483014904573116e-05,0.7745223283292161,0.5476913739774903,-0.04769137397748987
reference_continuum_I100_K24_tight,11.06,-0.5122913324333311,0.0001665624156067647,-3.708857863370263e-05,0.774445758296823,0.5477679440098898,-0.04776794400988932
reference_continuum_I100_K24_tight,11.08,-0.513455414804886,0.0002125391982490638,-3.731963086933497e-05,0.7743689307723421,0.5478447715343578,-0.047844771534357476
reference_continuum_I100_K24_tight,11.1,-0.5142169934967378,0.00027118499691504677,-3.717742240416396e-05,0.774291966254197,0.5479217360525119,-0.04792173605251143
reference_continuum_I100_K24_tight,11.120000000000001,-0.5145753936639729,0.00034232177566487465,-3.66681173478714e-05,0.7742149854730263,0.5479987168336903,-0.04799871683368993
reference_continuum_I100_K24_tight,11.14,-0.5145303211715213,0.0004256889126965817,-3.5802701246123114e-05,0.7741381089938744,0.5480755933128164,-0.04807559331281604
reference_continuum_I100_K24_tight,11.16,-0.5140818631381103,0.0005209441506652861,-3.4596822136813786e-05,0.7740614568201851,0.5481522454865235,-0.04815224548652319
reference_continuum_I100_K24_tight,11.18,-0.5132304876539622,0.0006276650781204306,-3.307056662716924e-05,0.773985148000775,0.5482285543059708,-0.04822855430597044
reference_continuum_I100_K24_tight,11.200000000000001,-0.5119770426741811,0.0007453511342484621,-3.124817423285046e-05,0.773909300241843,0.5483044020647906,-0.048304402064790225
reference_continuum_I100_K24_tight,11.22,-0.5103227540947052,0.0008734261251494775,-2.9157694133781228e-05,0.773834029526067,0.548379672780641,-0.048379672780640676
reference_continuum_I100_K24_tight,11.24,-0.5082692230217127,0.0010112412377135745,-2.6830588870962815e-05,0.7737594497378641,0.5484542525688701,-0.04845425256886965
reference_continuum_I100_K24_tight,11.26,-0.505818422251874,0.001158078530077221,-2.4301291323196672e-05,0.7736856722998131,0.5485280300068469,-0.04852803000684654
reference_continuum_I100_K24_tight,11.28,-0.502972691983644,0.0013131548775029952,-2.1606720943627425e-05,0.7736128058191353,0.548600896487572,-0.04860089648757165
reference_continuum_I100_K24_tight,11.3,-0.4997347347849447,0.001475626347723596,-1.87857663564856e-05,0.7735409557454845,0.5486727465612352,-0.048672746561234784
reference_continuum_I100_K24_tight,11.32,-0.49610760984724434,0.001644592975763991,-1.5878742051338554e-05,0.7734702240432105,0.5487434782634707,-0.048743478263470204
reference_continuum_I100_K24_tight,11.34,-0.4920947265589332,0.0018191039071999925,-1.2926826848975118e-05,0.7734007088775783,0.5488129934291287,-0.04881299342912826
reference_continuum_I100_K24_tight,11.36,-0.4876998374350337,0.0019981628751799233,-9.971492366974828e-06,0.7733325043162466,0.5488811979904701,-0.04888119799046957
reference_continuum_I100_K24_tight,11.38,-0.4829270304436381,0.002180733974084387,-7.0539297873028465e-06,0.7732657000479052,0.5489480022587798,-0.04894800225877938
reference_continuum_I100_K24_tight,11.4,-0.4777807207719564,0.002365747691414777,-4.214483123272034e-06,0.7732003811182162,0.5490133211884906,-0.04901332118849005
reference_continuum_I100_K24_tight,11.42,-0.47226564207752686,0.0025521071575248175,-1.4920971513581666e-06,0.7731366276837172,0.5490770746229985,-0.0490770746229981
reference_continuum_I100_K24_tight,11.44,-0.4663868372724421,0.002738694571286614,1.0762121453011688e-06,0.773074514785223,0.5491391875214653,-0.04913918752146473
reference_continuum_I100_K24_tight,11.46,-0.4601496488898298,0.002924377759292731,3.4558571547484693e-06,0.7730141121407187,0.549199590165988,-0.04919959016598743
reference_continuum_I100_K24_tight,11.48,-0.45355970908326115,0.003108016825361849,5.615141197884004e-06,0.7729554839580788,0.5492582183486341,-0.04925821834863373
reference_continuum_I100_K24_tight,11.5,-0.4466229293107463,0.0032884708467602612,7.525677748701179e-06,0.772898688768762,0.5493150135379345,-0.04931501353793407
reference_continuum_I100_K24_tight,11.52,-0.43934548975524945,0.003464604573899301,9.16276058353672e-06,0.7728437792821777,0.5493699230245289,-0.04936992302452847
reference_continuum_I100_K24_tight,11.540000000000001,-0.4317338285338282,0.00363529509049669,1.050567989490359e-05,0.7727908022609433,0.5494229000457649,-0.049422900045764565
reference_continuum_I100_K24_tight,11.56,-0.4237946307472157,0.0037994383919780833,1.1537980357959395e-05,0.7727397984175619,0.5494739038891437,-0.04947390388914333
reference_continuum_I100_K24_tight,11.58,-0.4155348174208562,0.0039559558409658436,1.2247657893199362e-05,0.772690802332106,0.5495228999746022,-0.04952289997460191
reference_continuum_I100_K24_tight,11.6,-0.40696153438744026,0.004103800459966781,1.2627292869602977e-05,0.7726438423909864,0.5495698599157162,-0.049569859915715754
reference_continuum_I100_K24_tight,11.620000000000001,-0.3980821411595349,0.004241963023027607,1.2674118472120168e-05,0.7725989407467169,0.54961476155999,-0.04961476155998965
reference_continuum_I100_K24_tight,11.64,-0.38890419983921265,0.004369477909865128,1.2390023832352384e-05,0.7725561132982207,0.5496575890084888,-0.049657589008488615
reference_continuum_I100_K24_tight,11.66,-0.37943546410956325,0.004485428688118192,1.1781492576544767e-05,0.7725153696915601,0.5496983326151389,-0.04969833261513865
reference_continuum_I100_K24_tight,11.68,-0.3696838683507129,0.004588953391594459,1.0859478331797154e-05,0.772476713340608,0.5497369889660987,-0.04973698896609838
reference_continuum_I100_K24_tight,11.700000000000001,-0.35965751692048026,0.0046792494646480986,9.639219565858347e-06,0.7724401414670408,0.549773560839669,-0.04977356083966863
reference_continuum_I100_K24_tight,11.72,-0.3493646736370567,0.004755578345674815,8.139997149533079e-06,0.7724056451594292,0.5498080571472697,-0.04980805714726931
reference_continuum_I100_K24_tight,11.74,-0.33881375149821014,0.004817269665169901,6.38483866768646e-06,0.7723732094506403,0.5498404928560661,-0.04984049285606572
reference_continuum_I100_K24_tight,11.76,-0.3280133026685457,0.004863725036431307,4.400174216709907e-06,0.7723428134128335,0.5498708888938754,-0.0498708888938751
reference_continuum_I100_K24_tight,11.78,-0.3169720087630511,0.004894421420321788,2.215449235025372e-06,0.772314430269672,0.5498992720370293,-0.049899272037028854
reference_continuum_I100_K24_tight,11.8,-0.30569867145201607,0.004908914047937019,-1.3729974526837092e-07,0.7722880275248056,0.5499256747819006,-0.04992567478190016
reference_continuum_I100_K24_tight,11.82,-0.2942022034091257,0.004906838887862898,-2.623900038456165e-06,0.772263567105869,0.5499501352008391,-0.04995013520083874
reference_continuum_I100_K24_tight,11.84,-0.2824916196209844,0.004887914648258878,-5.2085215728446885e-06,0.7722410055234229,0.5499726967832816,-0.049972696783281194
reference_continuum_I100_K24_tight,11.86,-0.2705760290731588,0.004851944306254844,-7.854172564979148e-06,0.7722202940438823,0.549993408262824,-0.04999340826282356
reference_continuum_I100_K24_tight,11.88,-0.25846462682444,0.004798816159976464,-1.0523204961835323e-05,0.7722013788756468,0.5500123234310598,-0.050012323431059366
reference_continuum_I100_K24_tight,11.9,-0.24616668647751966,0.004728504402092816,-1.3177822426436696e-05,0.7721842013677107,0.5500295009389976,-0.050029500938997204
reference_continuum_I100_K24_tight,11.92,-0.2336915530511927,0.004641069215725425,-1.5780583839881143e-05,0.7721686982198287,0.5500450040868775,-0.05004500408687716
reference_continuum_I100_K24_tight,11.94,-0.2210486362560342,0.004536656396177078,-1.8294895366521795e-05,0.7721548017034957,0.5500589006032088,-0.05005890060320855
reference_continuum_I100_K24_tight,11.96,-0.20824740417208665,0.0044154965054669405,-2.068548445000701e-05,0.7721424398928622,0.5500712624138505,-0.050071262413850175
reference_continuum_I100_K24_tight,11.98,-0.1952973773244079,0.004277903568094956,-2.2918849494004257e-05,0.7721315369047566,0.5500821654019499,-0.050082165401949444
reference_continuum_I100_K24_tight,12.0,-0.1822081231493698,0.004124273318876055,-2.4963679311287575e-05,0.7721220131471535,0.5500916891595501,-0.050091689159549695
reference_continuum_I100_K24_tight,12.02,-0.1689892508415987,0.003955081016959023,-2.679123713874385e-05,0.7721137855750491,0.5500999167316659,-0.050099916731665604
reference_continuum_I100_K24_tight,12.040000000000001,-0.15565040656913884,0.003770878841002652,-2.8375704456020256e-05,0.7721067679530916,0.5501069343536147,-0.050106934353614345
reference_continuum_I100_K24_tight,12.06,-0.1422012690418529,0.003572292882860414,-2.969448045322698e-05,0.7721008711243259,0.5501128311823779,-0.05011283118237741
reference_continuum_I100_K24_tight,12.08,-0.12865154541555288,0.003360019759630004,-3.0728433917174755e-05,0.77209600328396,0.5501176990227531,-0.050117699022752815
reference_continuum_I100_K24_tight,12.1,-0.11501096751251975,0.0031348228646492396,-3.1462104776816534e-05,0.7720920702576639,0.5501216320490424,-0.05012163204904212
reference_continuum_I100_K24_tight,12.120000000000001,-0.10128928833689793,0.002897528280087992,-3.188385338035304e-05,0.772088975783704,0.5501247265230006,-0.05012472652300022
reference_continuum_I100_K24_tight,12.14,-0.08749627886162392,0.0026490203754211492,-3.198595646529402e-05,0.7720866217979506,0.5501270805087597,-0.050127080508759414
reference_continuum_I100_K24_tight,12.16,-0.07364172506200328,0.0023902371169173603,-3.1764649367515295e-05,0.7720849087212839,0.5501287935854225,-0.05012879358542241
reference_continuum_I100_K24_tight,12.18,-0.05973542516955669,0.002122165114718829,-3.1220114858209894e-05,0.7720837357487023,0.5501299665580027,-0.050129966558002545
reference_continuum_I100_K24_tight,12.200000000000001,-0.04578718711843038,0.0018458344351381043,-3.035641977056256e-05,0.7720830011393343,0.5501307011673736,-0.050130701167373434
reference_continuum_I100_K24_tight,12.22,-0.031806826155635716,0.0015623132065775299,-2.9181401218063195e-05,0.7720826025068328,0.5501310997998747,-0.050131099799874616
reference_continuum_I100_K24_tight,12.24,-0.0178041625854081,0.0012727020483291641,-2.770650491398212e-05,0.7720824371094998,0.5501312651972055,-0.050131265197205274
reference_continuum_I100_K24_tight,12.26,-0.0037890196172914656,0.000978128352128682,-2.594657871488747e-05,0.7720824021394825,0.5501313001672242,-0.05013130016722405
reference_continuum_I100_K24_tight,12.280000000000001,0.010228778713048045,0.00067974044687655,-2.391962509865998e-05,0.7720823950104481,0.5501313072962608,-0.050131307296260474
reference_continuum_I100_K24_tight,12.3,0.024239409581601687,0.0003787016772862079,-2.164651676404797e-05,0.7720823136431738,0.5501313886635317,-0.05013138866353146
reference_continuum_I100_K24_tight,12.32,0.03823305340394682,7.618442749319652e-05,-1.9150679980964616e-05,0.7720820567484602,0.5501316455582463,-0.05013164555824609
reference_continuum_I100_K24_tight,12.34,0.052199895884837234,-0.00022663587918158332,-1.6457750721418747e-05,0.772081524106736,0.5501321781999726,-0.05013217819997237
reference_continuum_I100_K24_tight,12.36,0.06613013012083746,-0.0005285867731588791,-1.3595208836941854e-05,0.7720806168438743,0.5501330854628315,-0.050133085462831226
reference_continuum_I100_K24_tight,12.38,0.08001395878701137,-0.0008285046931451904,-1.0591995777003395e-05,0.7720792377026303,0.5501344646040763,-0.05013446460407619
reference_continuum_I100_K24_tight,12.4,0.09384159643812547,-0.0011252408714780187,-7.478121485762363e-06,0.7720772913090973,0.5501364109976111,-0.05013641099761091
reference_continuum_I100_K24_tight,12.42,0.10760327195415555,-0.001417667119820355,-4.284266122462844e-06,0.7720746844337139,0.5501390178729918,-0.05013901787299163
reference_continuum_I100_K24_tight,12.44,0.1212892311589495,-0.0017046814852264749,-1.041382233007277e-06,0.7720713262462495,0.5501423760604575,-0.050142376060457336
reference_continuum_I100_K24_tight,12.46,0.13488973963985504,-0.0019852137472588702,2.2196971207338573e-06,0.7720671285641802,0.5501465737425274,-0.05014657374252709
reference_continuum_I100_K24_tight,12.48,0.14839508579487576,-0.002258230727530293,5.468638971421504e-06,0.7720620060940048,0.5501516962127009,-0.050151696212700735
reference_continuum_I100_K24_tight,12.5,0.16179558413252085,-0.0025227413839295667,8.675974754837628e-06,0.77205587666491,0.5501578256417968,-0.0501578256417967
reference_continuum_I100_K24_tight,12.52,0.17508157884787062,-0.0027778016628256007,1.1813443622075068e-05,0.7720486614542487,0.5501650408524585,-0.05016504085245839
reference_continuum_I100_K24_tight,12.540000000000001,0.18824344769670293,-0.0030225190835976115,1.4854310450378352e-05,0.7720402852043475,0.5501734171023581,-0.05017341710235789
reference_continuum_I100_K24_tight,12.56,0.20127160618754963,-0.003256057031129465,1.7773654707725108e-05,0.7720306764300833,0.5501830258766237,-0.050183025876623426
reference_continuum_I100_K24_tight,12.58,0.21415651210950074,-0.0034776387333168655,2.0548626839485134e-05,0.7720197676166939,0.5501939346900137,-0.050193934690013375
reference_continuum_I100_K24_tight,12.6,0.22688867041132962,-0.003686550902067362,2.3158669373039308e-05,0.7720074954073493,0.5502062068993566,-0.05020620689935631
reference_continuum_I100_K24_tight,12.620000000000001,0.23945863844515453,-0.003882147017937257,2.558570051913109e-05,0.7719938007799348,0.5502199015267711,-0.050219901526770847
reference_continuum_I100_K24_tight,12.64,0.2518570315852818,-0.004063850240353373,2.781425866114803e-05,0.7719786292125345,0.5502350730941739,-0.05023507309417357
reference_continuum_I100_K24_tight,12.66,0.264074529230284,-0.004231155927177567,2.9831606719894417e-05,0.7719619308371305,0.5502517714695753,-0.050251771469575164
reference_continuum_I100_K24_tight,12.68,0.2761018811935584,-0.004383633749304746,3.1627795983423746e-05,0.77194366058105,0.5502700417256553,-0.05027004172565522
reference_continuum_I100_K24_tight,12.700000000000001,0.2879299144846953,-0.004520929388283017,3.3195689652933e-05,0.7719237782956136,0.550289924011095,-0.050289924011094854
reference_continuum_I100_K24_tight,12.72,0.2995495404810207,-0.0046427658070474125,3.453094692254368e-05,0.7719022488715734,0.5503114534351321,-0.05031145343513203
reference_continuum_I100_K24_tight,12.74,0.3109517624857108,-0.0047489440858640266,3.5631968919958574e-05,0.7718790423409189,0.5503346599657881,-0.05033465996578794
reference_continuum_I100_K24_tight,12.76,0.32212768366548206,-0.0048393438186472544,3.649980853160398e-05,0.7718541339645112,0.5503595683421937,-0.05035956834219349
reference_continuum_I100_K24_tight,12.780000000000001,0.33306851535787524,-0.004913923066856461,3.713804652022779e-05,0.7718275043052834,0.5503861980014223,-0.05038619800142217
reference_continuum_I100_K24_tight,12.8,0.3437655857350146,-0.004972717870157173,3.7552636719033816e-05,0.7717991392865002,0.5504145630202112,-0.050414563020211085
reference_continuum_I100_K24_tight,12.82,0.35421034880707175,-0.005015841317181922,3.7751723768083896e-05,0.7717690302347741,0.550444672071921,-0.05044467207192099
reference_continuum_I100_K24_tight,12.84,0.3643943937458558,-0.0050434821809129705,3.7745436902799114e-05,0.7717371739076512,0.5504765283990553,-0.050476528399055046
reference_continuum_I100_K24_tight,12.86,0.37430945450568415,-0.005055903125919346,3.7545663670543754e-05,0.7717035725050895,0.550510129801621,-0.05051012980162094
reference_continuum_I100_K24_tight,12.88,0.38394741971518737,-0.0050534384988820515,3.716580781448806e-05,0.7716682336651222,0.5505454686415775,-0.05054546864157748
reference_continuum_I100_K24_tight,12.9,0.39330034281112713,-0.00503649171451229,3.662053545170233e-05,0.7716311704431371,0.5505825318635675,-0.05058253186356751
reference_continuum_I100_K24_tight,12.92,0.4023604523820432,-0.005005532252802053,3.592551391645916e-05,0.7715924012746169,0.55062130103209,-0.050621301032089915
reference_continuum_I100_K24_tight,12.94,0.41112016268676876,-0.004961092285945652,3.509714756918655e-05,0.7715519499214931,0.5506617523852119,-0.05066175238521186
reference_continuum_I100_K24_tight,12.96,0.41957208431025533,-0.0049037629554955576,3.4152314794657e-05,0.7715098454018328,0.5507038569048704,-0.050703856904870295
reference_continuum_I100_K24_tight,12.98,0.42770903491660905,-0.004834190322959838,3.310811027877071e-05,0.7714661219029542,0.5507475804037528,-0.0507475804037528
reference_continuum_I100_K24_tight,13.0,0.43552405005701456,-0.0047530710192301585,3.198159643953083e-05,0.7714208186780169,0.5507928836286881,-0.05079288362868789
reference_continuum_I100_K24_tight,13.02,0.44301039398814973,-0.0046611476205164,3.07895676108494e-05,0.771373979926294,0.5508397223804112,-0.0508397223804111
reference_continuum_I100_K24_tight,13.040000000000001,0.450161570454981,-0.004559203780305264,2.954833026372634e-05,0.7713256546571999,0.5508880476495083,-0.05088804764950816
reference_continuum_I100_K24_tight,13.06,0.4569713333903211,-0.004448059148798641,2.8273502167563112e-05,0.7712758965384334,0.5509378057682679,-0.05093780576826773
reference_continuum_I100_K24_tight,13.08,0.4634336974823956,-0.004328564112879292,2.6979832975287034e-05,0.7712247637285985,0.5509889385781072,-0.050988938578107046
reference_continuum_I100_K24_tight,13.1,0.46954294856078976,-0.004201594391008987,2.5681048289947565e-05,0.7711723186945467,0.5510413836121636,-0.05104138361216347
reference_continuum_I100_K24_tight,13.120000000000001,0.4752936537507116,-0.004068045518692519,2.4389718769653818e-05,0.7711186280141229,0.5510950742925725,-0.05109507429257233
reference_continuum_I100_K24_tight,13.14,0.4806806713453614,-0.003928827260988823,2.3117155356238337e-05,0.7710637621648251,0.5511499401418808,-0.05114994014188072
reference_continuum_I100_K24_tight,13.16,0.48569916034641086,-0.0037848579892220914,2.1873331242109885e-05,0.7710077952987366,0.5512059070079764,-0.05120590700797623
