q,n,Lambda_eV,G00,tau,zeta,h2,M_eV,min_mass_eV,max_mass_eV,condition_H,mG_eV,phase,rH,hidden_self_mass_leading_eV,clockoff_my2_leading_eV2,max_x,max_static_force_ratio,max_once_rematched_force_ratio,alpha_delta,max_abs_static_dVchi_eV4,max_abs_static_dVy_eV4,FX_over_min_mass2,MQ_over_min_mass,max_mass_over_KK,gap_conditions_pass,static_response_and_gap_conditions_pass,once_rematched_response_and_gap_conditions_pass
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.623413251903491e-05,zero,3.0928559391769443,474339824509.1195,1.798169100160911e-38,0.1813682012863918,1.545274056310966e+28,8.825166801639179e+27,0.11457715876927738,221393694743956.53,0.0,0.5333950509971483,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,0.0001,zero,3.0928559391769443,843508743286.0433,5.686309974643931e-38,0.40531006350492627,5.162319441545219e+28,3.230856417217888e+28,0.31729446980182996,739613125545323.8,0.0,0.9485254366048903,0.14996665148211225,0.013332591987336408,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-20,zero,2.0313858328799883,8.435087432860433e-05,5.662673947533644e-66,7.411531250000002e-33,1.3265926547066103e-19,6.632963273533003e-20,3.7057656250000275e-33,1.900628875804972e-33,0.0,6.587347364880311e-17,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389228e-20,zero,2.0313858328799883,0.0001499994230373378,5.66270925875448e-66,2.3437319699514832e-32,7.459978714354987e-19,3.7299893571774847e-19,1.1718659849757443e-32,1.0688021607152121e-32,0.0,1.171414418574081e-16,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.162277660168379e-20,zero,2.0313858328799883,0.0002667408855050159,5.662820922639285e-66,7.411531250000002e-32,4.19505431612218e-18,2.097527158061095e-18,3.7057656249999923e-32,6.010316234229008e-32,0.0,2.0831021411730048e-16,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.62341325190349e-20,zero,2.0313858328799883,0.0004743398245091195,5.66317403484765e-66,2.3437319699514825e-31,2.359052403373639e-17,1.1795262016868277e-17,1.1718659849757332e-31,3.379849195969407e-31,0.0,3.704337646655948e-16,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-19,zero,2.0313858328799883,0.0008435087432860433,5.664290673695697e-66,7.411531250000003e-31,1.326592654706611e-16,6.632963273533039e-17,3.7057656250000096e-31,1.9006288758049733e-30,0.0,6.587347364880312e-16,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389227e-19,zero,2.0313858328799883,0.001499994230373378,5.667821795779351e-66,2.343731969951483e-30,7.459978714354986e-16,3.729989357177501e-16,1.1718659849757386e-30,1.0688021607152118e-29,0.0,1.171414418574081e-15,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.162277660168379e-19,zero,2.0313858328799883,0.002667408855050159,5.678988184259822e-66,7.411531250000002e-30,4.195054316122179e-15,2.0975271580610747e-15,3.705765625000027e-30,6.010316234229008e-29,0.0,2.083102141173005e-15,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.623413251903491e-19,zero,2.0313858328799883,0.004743398245091195,5.714299405096369e-66,2.3437319699514829e-29,2.359052403373639e-14,1.1795262016868169e-14,1.1718659849757441e-29,3.3798491959694083e-28,0.0,3.704337646655948e-15,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-18,zero,2.0313858328799883,0.008435087432860434,5.825963289901063e-66,7.411531250000004e-29,1.326592654706611e-13,6.632963273533074e-14,3.705765624999991e-29,1.900628875804974e-27,0.0,6.587347364880312e-15,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.778279410038923e-18,zero,2.0313858328799883,0.014999942303733783,6.179075498266556e-66,2.3437319699514833e-28,7.459978714354987e-13,3.729989357177495e-13,1.1718659849757412e-28,1.0688021607152122e-26,0.0,1.1714144185740814e-14,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683795e-18,zero,2.0313858328799883,0.02667408855050159,7.295714346313442e-66,7.411531250000002e-28,4.1950543161221795e-12,2.0975271580610853e-12,3.705765625000009e-28,6.010316234229009e-26,0.0,2.083102141173005e-14,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.623413251903491e-18,zero,2.0313858328799883,0.04743398245091196,1.0826836429968355e-65,2.3437319699514835e-27,2.3590524033736408e-11,1.1795262016868238e-11,1.1718659849757383e-27,3.3798491959694103e-25,0.0,3.7043376466559486e-14,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,9.999999999999999e-18,zero,2.0313858328799883,0.08435087432860433,2.199322491043737e-65,7.411531250000002e-27,1.3265926547066106e-10,6.632963273533054e-11,3.705765625e-27,1.9006288758049734e-24,0.0,6.587347364880311e-14,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389228e-17,zero,2.0313858328799883,0.14999942303733782,5.730444574698709e-65,2.3437319699514833e-26,7.459978714354988e-10,3.7299893571774867e-10,1.1718659849757438e-26,1.0688021607152124e-23,0.0,1.1714144185740813e-13,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683796e-17,zero,2.0313858328799883,0.26674088550501596,1.689683305516771e-64,7.411531250000004e-26,4.195054316122181e-09,2.097527158061097e-09,3.7057656249999906e-26,6.010316234229011e-23,0.0,2.083102141173005e-13,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.62341325190349e-17,zero,2.0313858328799883,0.4743398245091195,5.2208053891717046e-64,2.3437319699514823e-25,2.3590524033736392e-08,1.1795262016868198e-08,1.171865984975741e-25,3.3798491959694076e-22,0.0,3.704337646655948e-13,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-16,zero,2.0313858328799883,0.8435087432860432,1.638719386964091e-63,7.411531250000002e-25,1.3265926547066104e-07,6.632963273533041e-08,3.7057656250000076e-25,1.9006288758049733e-21,0.0,6.58734736488031e-13,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389228e-16,zero,2.0313858328799883,1.4999942303733782,5.169841470618956e-63,2.343731969951483e-24,7.459978714354985e-07,3.7299893571775043e-07,1.171865984975738e-24,1.068802160715212e-20,0.0,1.1714144185740812e-12,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683793e-16,zero,2.0313858328799883,2.667408855050159,1.6336229951088181e-62,7.411531250000002e-24,4.19505431612218e-06,2.097527158061091e-06,3.705765624999999e-24,6.010316234229009e-20,0.0,2.083102141173005e-12,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.623413251903491e-16,zero,2.0313858328799883,4.743398245091195,5.164745078763672e-62,2.3437319699514834e-23,2.3590524033736407e-05,1.1795262016868185e-05,1.1718659849757435e-23,3.3798491959694094e-19,0.0,3.7043376466559485e-12,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-15,zero,2.0313858328799883,8.435087432860433,1.6331133559232938e-61,7.411531250000003e-23,0.00013265926547066108,6.632963273533076e-05,3.70576562499999e-23,1.9006288758049733e-18,0.0,6.587347364880312e-12,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389227e-15,zero,2.0313858328799883,14.999942303733782,5.1642354395781564e-61,2.3437319699514826e-22,0.0007459978714354984,0.0003729989357177494,1.1718659849757406e-22,1.0688021607152117e-17,0.0,1.1714144185740812e-11,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683794e-15,zero,2.0313858328799883,26.67408855050159,1.6330623920047278e-60,7.411531250000003e-22,0.00419505431612218,0.0020975271580610864,3.705765625000007e-22,6.010316234229009e-17,0.0,2.083102141173005e-11,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.6234132519034904e-15,zero,2.0313858328799883,47.433982450911955,5.164184475659657e-60,2.3437319699514823e-21,0.02359052403373639,0.011795262016868228,1.1718659849757378e-21,3.379849195969407e-16,0.0,3.704337646655948e-11,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-14,zero,2.0313858328799883,84.35087432860433,1.633057295612869e-59,7.411531250000003e-21,0.13265926547066106,0.0663296327353306,3.705765624999998e-21,1.9006288758049735e-15,0.0,6.587347364880312e-11,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389227e-14,zero,2.0313858328799883,149.9994230373378,5.164179379267759e-59,2.343731969951483e-20,0.7459978714354986,0.3729989357177487,1.1718659849757433e-20,1.068802160715212e-14,0.0,1.171414418574081e-10,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683796e-14,zero,2.0313858328799883,266.7408855050159,1.6330567859736807e-58,7.411531250000004e-20,4.195054316122182,2.0975271580610833,3.705765625000015e-20,6.010316234229011e-14,0.0,2.0831021411730053e-10,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.6234132519034906e-14,zero,2.0313858328799883,474.3398245091195,5.1641788696286076e-58,2.343731969951483e-19,23.590524033736394,11.795262016868207,1.1718659849757405e-19,3.379849195969408e-13,0.0,3.7043376466559477e-10,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-13,zero,2.0313858328799883,843.5087432860432,1.633056735009762e-57,7.411531250000003e-19,132.65926547066107,66.32963273533045,3.705765625000006e-19,1.9006288758049735e-12,0.0,6.587347364880311e-10,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389227e-13,zero,2.0313858328799883,1499.9942303733783,5.164178818664689e-57,2.343731969951483e-18,745.9978714354985,372.99893571775056,1.1718659849757374e-18,1.0688021607152121e-11,0.0,1.1714144185740813e-09,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.162277660168379e-13,zero,2.0313858328799883,2667.408855050159,1.633056729913381e-56,7.411531250000002e-18,4195.0543161221785,2097.5271580610915,3.705765624999997e-18,6.010316234229006e-11,0.0,2.083102141173005e-09,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.62341325190349e-13,zero,2.0313858328799883,4743.398245091195,5.1641788135682395e-56,2.343731969951483e-17,23590.524033736398,11795.262016868184,1.171865984975743e-17,3.3798491959694084e-10,0.0,3.704337646655948e-09,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-12,zero,2.0313858328799883,8435.087432860431,1.6330567294037304e-55,7.411531250000003e-17,132659.26547066108,66329.63273533029,3.705765625000015e-17,1.9006288758049732e-09,0.0,6.5873473648803104e-09,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389228e-12,zero,2.0313858328799883,14999.942303733782,5.1641788130586e-55,2.343731969951482e-16,745997.871435498,372998.9357177496,1.17186598497574e-16,1.0688021607152114e-08,0.0,1.1714144185740812e-08,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683794e-12,zero,2.0313858328799883,26674.08855050159,1.633056729352771e-54,7.411531249999994e-16,4195054.316122172,2097527.1580610843,3.705765625000006e-16,6.010316234228998e-08,0.0,2.083102141173005e-08,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.6234132519034904e-12,zero,2.0313858328799883,47433.98245091195,5.164178813007692e-54,2.3437319699514712e-15,23590524.033736218,11795262.016868087,1.1718659849757453e-15,3.3798491959693833e-07,0.0,3.704337646655948e-08,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-11,zero,2.0313858328799883,84350.87432860432,1.6330567293476785e-53,7.411531249999893e-15,132659265.47065817,66329632.73532988,3.70576562499997e-15,1.900628875804932e-06,0.0,6.58734736488031e-08,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389227e-11,zero,2.0313858328799883,149999.42303733784,5.164178813002625e-53,2.3437319699513723e-14,745997871.4354457,372998935.7177336,1.1718659849757215e-14,1.0688021607151362e-05,0.0,1.1714144185740812e-07,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683794e-11,zero,2.0313858328799883,266740.8855050159,1.6330567293471509e-52,7.411531249998903e-14,4195054316.121247,2097527158.0608058,3.7057656249998157e-14,6.0103162342276724e-05,0.0,2.0831021411730048e-07,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.6234132519034906e-11,zero,2.0313858328799883,474339.8245091195,5.164178813002008e-52,2.343731969950384e-13,23590524033.719803,11795262016.863234,1.1718659849755482e-13,0.0003379849195967031,0.0,3.704337646655948e-07,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-10,zero,2.0313858328799883,843508.7432860433,1.633056729347107e-51,7.411531249989016e-13,132659265470.36612,66329632735.242455,3.705765624998056e-13,0.0019006288758007476,0.0,6.587347364880311e-07,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.778279410038923e-10,zero,2.0313858328799883,1499994.2303733784,5.164178813002024e-51,2.3437319699404974e-12,745997871430.2537,372998935716.00146,1.1718659849743672e-12,0.010688021607076976,0.0,1.1714144185740814e-06,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683795e-10,zero,2.0313858328799883,2667408.855050159,1.6330567293471057e-50,7.41153124989014e-12,4195054316028.903,2097527158030.0012,3.705765624986263e-12,0.0601031623409537,0.0,2.083102141173005e-06,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.623413251903491e-10,zero,2.0313858328799883,4743398.245091196,5.164178813002057e-50,2.3437319698416216e-11,23590524032077.707,11795262016315.309,1.171865984962008e-11,0.33798491957317656,0.0,3.7043376466559485e-06,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-09,zero,2.0313858328799883,8435087.432860434,1.6330567293471144e-49,7.411531248901386e-11,132659265441164.78,66329632725498.555,3.705765624862668e-11,1.9006288753823761,0.0,6.587347364880312e-06,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389228e-09,zero,2.0313858328799883,14999942.303733783,5.1641788130019956e-49,2.3437319688528674e-10,745997870910972.9,372998935542907.9,1.171865984838413e-10,10.688021599637164,0.0,1.1714144185740812e-05,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683795e-09,zero,2.0313858328799883,26674088.550501592,1.6330567293471314e-48,7.411531239013844e-10,4195054306794648.0,2097527154951911.8,3.705765623626734e-10,60.10316220865315,0.0,2.0831021411730053e-05,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.623413251903491e-09,zero,2.0313858328799883,47433982.450911954,5.164178813001986e-48,2.3437319589653246e-09,2.3590523867866816e+16,1.1795261961578352e+16,1.171865983602471e-09,337.9849172205029,0.0,3.704337646655948e-05,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-08,zero,2.0313858328799883,84350874.32860433,1.6330567293470925e-47,7.411531140138416e-09,1.3265926252103632e+17,6.632963175212235e+16,3.7057656112673e-09,1900.6288335452643,0.0,6.587347364880312e-05,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389228e-08,zero,2.0313858328799883,149999423.03733784,5.164178813002033e-47,2.3437318600899015e-08,7.459978189829318e+17,3.7299891823355923e+17,1.171865971243045e-08,10688.020855656456,0.0,0.00011714144185740813,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.162277660168379e-08,zero,2.0313858328799883,266740885.5050159,1.6330567293471298e-46,7.411530151384377e-08,4.1950533833691704e+18,2.0975268471433892e+18,3.705765487673031e-08,60103.14897860005,0.0,0.00020831021411730049,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.6234132519034905e-08,zero,2.0313858328799883,474339824.5091195,5.164178813001983e-46,2.3437308713364745e-07,2.359050744679233e+19,1.179525648788529e+19,1.1718658476487948e-07,337984.6819533452,0.0,0.00037043376466559477,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-07,zero,2.0313858328799883,843508743.2860432,1.6330567293471273e-45,7.411520263869404e-07,1.3265897050904794e+20,6.6329534414705566e+19,3.705764251731425e-07,1900624.6498464078,0.0,0.0006587347364880311,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389227e-07,zero,2.0313858328799883,1499994230.3733783,5.1641788130020026e-45,2.3437209838825076e-06,7.459926262274893e+20,3.729971873099578e+20,1.171864611710681e-06,10687946.458282823,0.0,0.0011714144185740812,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.162277660168379e-07,zero,2.0313858328799883,2667408855.050159,1.6330567293471353e-44,7.41142139125882e-06,4.194961043558858e+21,2.0974960669186203e+21,3.7057518924537985e-06,60101826.01250912,0.0,0.002083102141173005,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.62341325190349e-07,zero,2.0313858328799883,4743398245.091195,5.164178813002003e-44,2.343622117371653e-05,2.3588865493260275e+22,1.1794709153847651e+22,1.171852252759637e-05,337961157.44275266,0.0,0.003704337646655948,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1e-06,zero,2.0313858328799883,8435087432.860433,1.6330567293470907e-43,7.410432918985033e-05,1.3262977796343734e+23,6.631980265588837e+22,3.705628313275926e-05,1900206403.9368675,0.0,0.006587347364880311,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.7782794100389227e-06,zero,2.0313858328799883,14999942303.73378,5.1641788130019644e-43,0.0002342634254339311,7.454738369287192e+23,3.7282420641790545e+23,0.0001171728706241215,10680513687.430347,0.0,0.011714144185740811,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.162277660168379e-06,zero,2.0313858328799883,26674088550.50159,1.6330567293471034e-42,0.0007400573499194388,4.18575434220479e+24,2.0944243025752558e+24,0.0003704393879371225,59969920243.37666,0.0,0.02083102141173005,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,5.623413251903491e-06,zero,2.0313858328799883,47433982450.91196,5.1641788130020154e-42,0.0023328350357766084,2.3426192940974436e+25,1.1740325873116351e+25,0.0011704975185867447,335630523777.03455,0.0,0.03704337646655948,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,9.999999999999999e-06,zero,2.0313858328799883,84350874328.60432,1.6330567293471401e-41,0.007304432068333175,1.2979422028576572e+26,6.5366003139002755e+25,0.003692183191504324,1859580950584.0818,0.0,0.06587347364880311,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,1.778279410038923e-05,zero,2.0313858328799883,149999423037.33783,5.164178813002024e-41,0.02242067572416827,6.979892247912381e+26,3.5656389026708154e+26,0.011585929628549171,10000194641001.922,0.0,0.11714144185740813,0.12497567359773779,0.011998961725519385,False,False,False
5.0,88,1000000000000.0,0.04,1.4855280471424712e-61,1.0,0.0016666666666666674,200000000000.0,800155719279.1968,1199896172551.9385,2.2487351501713246,3.1622776601683795e-05,zero,2.0313858328799883,266740885505.01593,1.6330567293471108e-40,0.06530681897457183,3.46987210470602e+27,1.8380572317748605e+27,0.03581645427454164,49713369768453.73,0.0,0.2083102141173005,0.12497567359773779,0.011998961725519385,False,False,False
