case,n,g,initial_mode,dt,t,energy,relative_energy_deviation,cosine_q_1,cosine_velocity_1,cosine_q_3,cosine_velocity_3,cosine_q_5,cosine_velocity_5,cosine_q_initial_mode,cosine_velocity_initial_mode
time_N128_dt0p005,128,1.0,1,0.005,0.42,0.8221305547372688,-5.2313355740629675e-06,0.407067698417632,-0.42624178209798147,-0.002135260267810234,-0.0074983995121591495,4.973790922885974e-06,3.699358997756596e-05,0.407067698417632,-0.42624178209798147
time_N128_dt0p005,128,1.0,1,0.005,0.44,0.8221302298886389,-5.626463730590281e-06,0.3983712618562516,-0.44332473209416723,-0.0022840709990688633,-0.007373086241882705,5.739673337267396e-06,3.9543579381446266e-05,0.3983712618562516,-0.44332473209416723
time_N128_dt0p005,128,1.0,1,0.005,0.46,0.8221299048082146,-6.021873829253899e-06,0.38933732175419455,-0.4599896894208053,-0.0024298664970032278,-0.007197030353935063,6.5536212076096255e-06,4.17875851352603e-05,0.38933732175419455,-0.4599896894208053
time_N128_dt0p005,128,1.0,1,0.005,0.48,0.8221295807976462,-6.415982613416915e-06,0.3799743664147318,-0.47622393157814424,-0.0025716410978123905,-0.006971208279435148,7.4088528243409785e-06,4.3659900169615466e-05,0.3799743664147318,-0.47622393157814424
time_N128_dt0p005,128,1.0,1,0.005,0.5,0.8221292590977304,-6.807280845899655e-06,0.37029113206870834,-0.4920153875823533,-0.002708411706085839,-0.0066968984913860375,8.297303205081363e-06,4.509816567751147e-05,0.37029113206870834,-0.4920153875823533
time_N128_dt0p005,128,1.0,1,0.005,0.52,0.8221289408831829,-7.194339666338756e-06,0.36029658989120816,-0.5073526327782668,-0.0028392237265303646,-0.006375670243466166,9.209704851350002e-06,4.6044740132822436e-05,0.36029658989120816,-0.5073526327782668
time_N128_dt0p005,128,1.0,1,0.005,0.54,0.8221286272585068,-7.575815617610893e-06,0.3499999331475428,-0.522224881124688,-0.002963156752176267,-0.006009370502229985,1.0135695260508317e-05,4.6448000748302644e-05,0.3499999331475428,-0.522224881124688
time_N128_dt0p005,128,1.0,1,0.005,0.56,0.8221283192549365,-7.950454362415371e-06,0.33941056451744167,-0.5366219751222222,-0.0030793299741935206,-0.005600109200862326,1.1063949577096957e-05,4.6263551209009196e-05,0.33941056451744167,-0.5366219751222222
time_N128_dt0p005,128,1.0,1,0.005,0.58,0.8221280178284376,-8.317093116105845e-06,0.32853808364278136,-0.5505343735669552,-0.003186907281107903,-0.005150242951982108,1.1982336261880636e-05,4.545531133464035e-05,0.32853808364278136,-0.5505343735669552
time_N128_dt0p005,128,1.0,1,0.005,0.6,0.8221277238587131,-8.674661856167276e-06,0.31739227494041083,-0.5639531373246269,-0.0032851020180379225,-0.004662357364811726,1.2878093191631625e-05,4.3996466597826894e-05,0.31739227494041083,-0.5639531373246269
time_N128_dt0p005,128,1.0,1,0.005,0.62,0.822127438149166,-9.022183366957925e-06,0.3059830957176395,-0.5768699133292527,-0.0033731813795456664,-0.0041392481183258716,1.37380211875526e-05,4.187025810621923e-05,0.3059830957176395,-0.5768699133292527
time_N128_dt0p005,128,1.0,1,0.005,0.64,0.8221271614277483,-9.35877220731296e-06,0.29432066462379625,-0.5892769170174468,-0.003450470412777652,-0.0035839009467915285,1.4548691612071477e-05,3.9070596686857534e-05,0.29432066462379625,-0.5892769170174468
time_N128_dt0p005,128,1.0,1,0.005,0.66,0.8221268943486225,-9.683632689827526e-06,0.28241525046699056,-0.6011669134150252,-0.0035163556107360603,-0.0029994706974502613,1.529666437903768e-05,3.560248802752729e-05,0.28241525046699056,-0.6011669134150252
time_N128_dt0p005,128,1.0,1,0.005,0.68,0.8221266374945544,-9.996055969740958e-06,0.27027726142083214,-0.6125331970958846,-0.003570288078737808,-0.0023892596220339286,1.5968712496669405e-05,3.148225936702002e-05,0.27027726142083214,-0.6125331970958846
time_N128_dt0p005,128,1.0,1,0.005,0.7000000000000001,0.822126391379948,-1.0295416354111353e-05,0.25791723464145117,-0.6233695712347207,-0.003611786260361042,-0.00175669506440941,1.6552049109013622e-05,2.6737581913449805e-05,0.25791723464145117,-0.6233695712347207
time_N128_dt0p005,128,1.0,1,0.005,0.72,0.822126156454431,-1.0581166940415443e-05,0.24534582631072568,-0.6336703259749674,-0.0036404382124206394,-0.0011053067060021599,1.703455292275703e-05,2.140728693735218e-05,0.24534582631072568,-0.6336703259749674
time_N128_dt0p005,128,1.0,1,0.005,0.74,0.8221259331068993,-1.0852834696817304e-05,0.2325738021172116,-0.6434302163315051,-0.0036559034217308823,-0.0004387035288342477,1.740498790319957e-05,1.5540977264370285e-05,0.2325738021172116,-0.6434302163315051
time_N128_dt0p005,128,1.0,1,0.005,0.76,0.8221257216699263,-1.111001509934706e-05,0.2196120281819103,-0.6526444398442921,-0.00365791415958365,0.0002394493468724339,1.7653213194856573e-05,9.198439610880266e-06,0.2196120281819103,-0.6526444398442921
time_N128_dt0p005,128,1.0,1,0.005,0.78,0.8221255224244434,-1.1352366438011074e-05,0.2064714624317321,-0.6613086141942546,-0.003646276372972267,0.000925453797438023,1.7770379367373762e-05,2.448866800918735e-06,0.2064714624317321,-0.6613086141942546
time_N128_dt0p005,128,1.0,1,0.005,0.8,0.8221253356046018,-1.1579603904410263e-05,0.1931631464193457,-0.6694187549866244,-0.0036208701146074372,0.001615601654457411,1.774910730265478e-05,-4.630097689999212e-06,0.1931631464193457,-0.6694187549866244
time_N128_dt0p005,128,1.0,1,0.005,0.8200000000000001,0.8221251614027312,-1.1791493559010213e-05,0.1796981975840714,-0.6769712538995698,-0.0035816495166847203,0.0023061973446820297,1.7583646320161376e-05,-1.1953477254930192e-05,0.1796981975840714,-0.6769712538995698
time_N128_dt0p005,128,1.0,1,0.005,0.84,0.8221249999743069,-1.198784629019567e-05,0.16608780194460104,-0.6839628573875323,-0.0035286423161594005,0.0029935800743983985,1.727000847880774e-05,-1.9430223263381485e-05,0.16608780194460104,-0.6839628573875323
time_N128_dt0p005,128,1.0,1,0.005,0.86,0.8221248514428535,-1.2168511849264263e-05,0.1523432072106325,-0.6903906461192906,-0.0034619489419507165,0.0036741454284239844,1.680607638930384e-05,-2.696459875482771e-05,0.1523432072106325,-0.6903906461192906
time_N128_dt0p005,128,1.0,1,0.005,0.88,0.8221247159047091,-1.2333373056061525e-05,0.13847571629700584,-0.6962520153205083,-0.0033817411770233115,0.004344366261105664,1.6191682313072614e-05,-3.445766157128441e-05,0.13847571629700584,-0.6962520153205083
time_N128_dt0p005,128,1.0,1,0.005,0.9,0.8221245934335836,-1.2482340253749946e-05,0.12449668122064353,-0.7015446561795246,-0.003288260410670028,0.005000812764377072,1.5428656804911547e-05,-4.180882204831617e-05,0.12449668122064353,-0.7015446561795246
time_N128_dt0p005,128,1.0,1,0.005,0.92,0.8221244840848518,-1.2615346087208046e-05,0.11041749735753559,-0.7062665384634834,-0.003181815498539537,0.005640171605929179,1.4520845668001068e-05,-4.891744908728471e-05,0.11041749735753559,-0.7062665384634834
time_N128_dt0p005,128,1.0,1,0.005,0.9400000000000001,0.8221243878995295,-1.2732340667565012e-05,0.09624959803419128,-0.71041589447969,-0.0030627802500091746,0.006259264038801414,1.347409452267651e-05,-5.568449758516151e-05,0.09624959803419128,-0.71041589447969
time_N128_dt0p005,128,1.0,1,0.005,0.96,0.8221243049078787,-1.283328718526544e-05,0.08200444942540625,-0.7139912045043944,-0.002931590564393047,0.006855062892141942,1.2296200835652588e-05,-6.201412981462139e-05,0.08200444942540625,-0.7139912045043944
time_N128_dt0p005,128,1.0,1,0.005,0.98,0.8221242351326086,-1.2918158018404569e-05,0.06769354572788062,-0.7169911837881349,-0.0027887412391949464,0.007424708361459141,1.0996833804554746e-05,-6.781530342224841e-05,0.06769354572788062,-0.7169911837881349
time_N128_dt0p005,128,1.0,1,0.005,1.0,0.8221241785916344,-1.298693137563589e-05,0.05332840457717414,-0.7194147712333789,-0.0026347824751628227,0.007965522525339032,9.587423034805148e-06,-7.300329924610761e-05,0.05332840457717414,-0.7194147712333789
time_N128_dt0p005,128,1.0,1,0.005,1.02,0.8221241353003639,-1.3039588516061684e-05,0.03892056267370538,-0.7212611198265511,-0.0024703161042750896,0.008475022524295689,8.081017472978508e-06,-7.750116312567643e-05,0.03892056267370538,-0.7212611198265511
time_N128_dt0p005,128,1.0,1,0.005,1.04,0.8221241052734936,-1.307611156353694e-05,0.024481571581999217,-0.7225295888927007,-0.00229599156798882,0.008950932346113313,6.492116564090936e-06,-8.124103727252083e-05,0.024481571581999217,-0.7225295888927007
time_N128_dt0p005,128,1.0,1,0.005,1.06,0.822124088526295,-1.3096481942365124e-05,0.010022993666160154,-0.7232197382270722,-0.0021125016741059544,0.00939119317070462,4.8364760717370545e-06,-8.416535855912219e-05,0.010022993666160154,-0.7232197382270722
time_N128_dt0p005,128,1.0,1,0.005,1.08,0.8221240850753841,-1.3100679442157315e-05,-0.004443601876394199,-0.7233313241437558,-0.001920578161466913,0.009793972236123244,3.13089143197501e-06,-8.622790323518725e-05,-0.004443601876394199,-0.7233313241437558
time_N128_dt0p005,128,1.0,1,0.005,1.1,0.8221240949389671,-1.3088681917849954e-05,-0.018906642921568448,-0.7228642974674555,-0.0017209871023626325,0.010157670195914011,1.3929618974686013e-06,-8.739466005775278e-05,-0.018906642921568448,-0.7228642974674555
time_N128_dt0p005,128,1.0,1,0.005,1.12,0.8221241181365623,-1.3060465628211837e-05,-0.03335455830460104,-0.7218188034802553,-0.0015145241730676051,0.010480926946447228,-3.591609384480357e-07,-8.76445165830894e-05,-0.03335455830460104,-0.7218188034802553
time_N128_dt0p005,128,1.0,1,0.005,1.1400000000000001,0.8221241546882081,-1.3016006199739749e-05,-0.047775781724555905,-0.7201951838211145,-0.0013020098232396637,0.01076262591125497,-2.107036372662681e-06,-8.696974636605418e-05,-0.047775781724555905,-0.7201951838211145
time_N128_dt0p005,128,1.0,1,0.005,1.16,0.8221242046131637,-1.2955280206616848e-05,-0.06215875570621181,-0.7179939803217417,-0.0010842843751089535,0.011001896777662666,-3.832205499507844e-06,-8.537628800198668e-05,-0.06215875570621181,-0.7179939803217417
time_N128_dt0p005,128,1.0,1,0.005,1.18,0.8221242679281243,-1.2878267341642768e-05,-0.07649193565779906,-0.7152159407484784,-0.0008622030833907783,0.011198116689179825,-5.516465567438327e-06,-8.288381027238144e-05,-0.07649193565779906,-0.7152159407484784
time_N128_dt0p005,128,1.0,1,0.005,1.2,0.8221243446449665,-1.2784953158817558e-05,-0.09076379406228757,-0.7118620264059445,-0.0006366311867068342,0.011350909905183452,-7.142143477530029e-06,-7.952556106840224e-05,-0.09076379406228757,-0.7118620264059445
time_N128_dt0p005,128,1.0,1,0.005,1.22,0.8221244347680555,-1.2675332348610624e-05,-0.10496282483890698,-0.7079334215444566,-0.00040843898098886345,0.011460145947386396,-8.692364104107022e-06,-7.534800121117779e-05,-0.10496282483890698,-0.7079334215444566
time_N128_dt0p005,128,1.0,1,0.005,1.24,0.8221245382911425,-1.2549412511608793e-05,-0.11907754791028428,-0.7034315444996893,-0.00017849694487023952,0.011525936260432409,-1.0151309174460588e-05,-7.041022771178893e-05,-0.11907754791028428,-0.7034315444996893
time_N128_dt0p005,128,1.0,1,0.005,1.26,0.82212465519389,-1.240721838535741e-05,-0.13309651400902014,-0.6983580604797417,5.232905355343544e-05,0.011548629421693159,-1.1504462569223907e-05,-6.478319436316777e-05,-0.13309651400902014,-0.6983580604797417
time_N128_dt0p005,128,1.0,1,0.005,1.28,0.8221247854380662,-1.2248796472769108e-05,-0.14700830975569742,-0.6927148959017416,0.00028318243999144057,0.011528804942951859,-1.2738838095308933e-05,-5.8548740780433315e-05,-0.14700830975569742,-0.6927148959017416
time_N128_dt0p005,128,1.0,1,0.005,1.3,0.8221249289634547,-1.2074220017921355e-05,-0.1608015630382304,-0.6865042541674238,0.0005132204795782213,0.011467265714135332,-1.384318603646749e-05,-5.179844405421243e-05,-0.1608015630382304,-0.6865042541674238
time_N128_dt0p005,128,1.0,1,0.005,1.32,0.8221250856835289,-1.1883594266959285e-05,-0.17446494872012855,-0.6797286327548058,0.0007416186582491504,0.011365029146585045,-1.480817509861595e-05,-4.463231000829543e-05,-0.17446494872012855,-0.6797286327548058
time_N128_dt0p005,128,1.0,1,0.005,1.34,0.8221252554809506,-1.1677061943826672e-05,-0.18798719470267056,-0.6723908414912342,0.0009675748744957867,0.011223317080521225,-1.5626546732999676e-05,-3.715732361406665e-05,-0.18798719470267056,-0.6723908414912342
time_N128_dt0p005,128,1.0,1,0.005,1.36,0.8221254382029475,-1.1454808872324307e-05,-0.2013570883631766,-0.6644940218617224,0.001190313417487944,0.01104354452832818,-1.6293239234482913e-05,-2.9485880370002667e-05,-0.2013570883631766,-0.6644940218617224
time_N128_dt0p005,128,1.0,1,0.005,1.3800000000000001,0.8221256336566386,-1.121706966222824e-05,-0.21456348338853598,-0.6560416671957676,0.0014090887090503232,0.010827307332047984,-1.6805479468259196e-05,-2.173412237137299e-05,-0.21456348338853598,-0.6560416671957676
time_N128_dt0p005,128,1.0,1,0.005,1.4000000000000001,0.8221258416043743,-1.096413337775548e-05,-0.22759530701990854,-0.6470376435657577,0.001623188788614993,0.010576368819975576,-1.7162840568978364e-05,-1.4020204342836243e-05,-0.22759530701990854,-0.6470376435657577
time_N128_dt0p005,128,1.0,1,0.005,1.42,0.8221260617591601,-1.0696349103334057e-05,-0.2404415677210873,-0.6374862112207681,0.0018319385220313803,0.010292645553469072,-1.736726447405054e-05,-6.462516060837111e-06,-0.2404415677210873,-0.6374862112207681
time_N128_dt0p005,128,1.0,1,0.005,1.44,0.8221262937802439,-1.0414131311198283e-05,-0.2530913632793972,-0.6273920463710971,0.0020347025169974945,0.009978192260975275,-1.7423048689575936e-05,8.22111664888491e-07,-0.2530913632793972,-0.6273920463710971
time_N128_dt0p005,128,1.0,1,0.005,1.46,0.8221265372689384,-1.0117964942879532e-05,-0.26553388934423805,-0.6167602631313741,0.0022308877298717208,0.009635186061776279,-1.7336797234828956e-05,7.72018996128835e-06,-0.26553388934423805,-0.6167602631313741
time_N128_dt0p005,128,1.0,1,0.005,1.48,0.8221267917647609,-9.808410104228393e-06,-0.27775844840446606,-0.6055964354236113,0.0024199457507263966,0.009265910087036311,-1.7117336260620733e-05,1.4123316433348701e-05,-0.27775844840446606,-0.6055964354236113
time_N128_dt0p005,128,1.0,1,0.005,1.5,0.8221270567419698,-9.48610627882207e-06,-0.2897544592017833,-0.5939066186362496,0.0026013747557026355,0.008872736610308823,-1.6775595380008794e-05,1.9929854432791113e-05,-0.2897544592017833,-0.5939066186362496
time_N128_dt0p005,128,1.0,1,0.005,1.52,0.8221273316065741,-9.151775965055009e-06,-0.30151146657318095,-0.5816973708311757,0.0027747211180105275,0.008458109803696878,-1.6324456277824688e-05,2.504652116596411e-05,-0.30151146657318095,-0.5816973708311757
time_N128_dt0p005,128,1.0,1,0.005,1.54,0.8221276156938949,-8.806227641877662e-06,-0.31301915171129197,-0.5689757732879516,0.002939580671278094,0.008024528239277972,-1.5778570670457026e-05,2.938986011262858e-05,-0.31301915171129197,-0.5689757732879516
time_N128_dt0p005,128,1.0,1,0.005,1.56,0.8221279082667572,-8.450357968814437e-06,-0.32426734282727754,-0.5557494501732047,0.0030955996213734753,0.007574527258149953,-1.5154150161124467e-05,3.28875749714548e-05,-0.32426734282727754,-0.5557494501732047
time_N128_dt0p005,128,1.0,1,0.005,1.58,0.8221282085143767,-8.085153139547607e-06,-0.335246026196631,-0.542026587123353,0.003242475105293175,0.007110661331460065,-1.4468730971197877e-05,3.547970444812258e-05,-0.335246026196631,-0.542026587123353
time_N128_dt0p005,128,1.0,1,0.005,1.6,0.8221285155520133,-7.711689304024105e-06,-0.34594535756406086,-0.5278159485306817,0.0033799553982103154,0.006635486538986409,-1.3740916918151747e-05,3.711961962498487e-05,-0.34594535756406086,-0.5278159485306817
time_N128_dt0p005,128,1.0,1,0.005,1.62,0.8221288284214501,-7.331131984589234e-06,-0.35635567387944644,-0.5131268933262969,0.0035078397722934727,0.006151543291189596,-1.2990104349378345e-05,3.777482835905086e-05,-0.35635567387944644,-0.5131268933262969
time_N128_dt0p005,128,1.0,1,0.005,1.6400000000000001,0.8221291460923442,-6.944734434410904e-06,-0.3664675053327812,-0.49796938905874805,0.0036259780134207447,0.005661339420089425,-1.223619302300544e-05,3.74275741045307e-05,-0.3664675053327812,-0.49796938905874805
time_N128_dt0p005,128,1.0,1,0.005,1.6600000000000001,0.822129467464498,-6.553834873801456e-06,-0.37627158765205926,-0.4823540240741341,0.003734269604407727,0.005167333762797728,-1.1499287148041814e-05,3.607521969888706e-05,-0.37627158765205926,-0.4823540240741341
time_N128_dt0p005,128,1.0,1,0.005,1.68,0.822129791371077,-6.1598525766815015e-06,-0.38575887462426406,-0.4662920176123752,0.0038326625858213937,0.004671920359013756,-1.0799390952318024e-05,3.3730409937236795e-05,-0.38575887462426406,-0.4662920176123752
time_N128_dt0p005,128,1.0,1,0.005,1.7,0.8221301165827968,-5.764282777431795e-06,-0.3949205507960139,-0.4497952276449977,0.003921152107844128,0.004177413380231138,-1.0156103237142343e-05,3.042101013668657e-05,-0.3949205507960139,-0.4497952276449977
time_N128_dt0p005,128,1.0,1,0.005,1.72,0.8221304418130795,-5.36869039924337e-06,-0.403748044307048,-0.4328761562922748,0.003999778688963179,0.0036860329037929447,-9.588315398906284e-06,2.6189821302294795e-05,-0.403748044307048,-0.4328761562922748
time_N128_dt0p005,128,1.0,1,0.005,1.74,0.8221307657241784,-4.974702604298997e-06,-0.41223303980663306,-0.4155479526718373,0.004068626199468786,0.00319989163925565,-9.113917352013643e-06,2.109407589733321e-05,-0.41223303980663306,-0.4155479526718373
time_N128_dt0p005,128,1.0,1,0.005,1.76,0.8221310869342403,-4.5840002034225336e-06,-0.4203674914001688,-0.3978244130468728,0.004127819589828068,0.0027209827077854126,-8.749515673937362e-06,1.5204721535146401e-05,-0.4203674914001688,-0.3978244130468728
time_N128_dt0p005,128,1.0,1,0.005,1.78,0.8221314040252702,-4.198307968494852e-06,-0.42814363557080837,-0.3797199781596856,0.004177522385940098,0.0022511685675295477,-8.510168114745396e-06,8.60550309494216e-06,-0.42814363557080837,-0.3797199781596856
time_N128_dt0p005,128,1.0,1,0.005,1.8,0.8221317155519406,-3.819383916914276e-06,-0.43555400401881167,-0.36124972765559116,0.004217933975050821,0.0017921711691138622,-8.409138373083522e-06,1.391856768057761e-06,-0.43555400401881167,-0.36124972765559116
time_N128_dt0p005,128,1.0,1,0.005,1.82,0.8221320200511784,-3.4490076511461965e-06,-0.4425914363596569,-0.34242937152274466,0.004249286707693242,0.0013455634156601603,-8.457674742058881e-06,-6.3303676840225875e-06,-0.4425914363596569,-0.34242937152274466
time_N128_dt0p005,128,1.0,1,0.005,1.84,0.8221323160524358,-3.0889678652723518e-06,-0.44924909262065826,-0.3232752384953927,0.00427184284240161,0.0009127619910610182,-8.66481587734644e-06,-1.444633767710106e-05,-0.44924909262065826,-0.3232752384953927
time_N128_dt0p005,128,1.0,1,0.005,1.86,0.8221326020885517,-2.741049134002971e-06,-0.45552046547502234,-0.30380426139102545,0.0042858913611093855,0.0004950216087695321,-9.037226541868413e-06,-2.283380058560799e-05,-0.45552046547502234,-0.30380426139102545
