reference,t,cos1,cos3,cos5,energy
reference_continuum_K16,0.5,0.370280379733606,-0.0027072575747890838,8.285205487955203e-06,0.8222137023067485
reference_continuum_K16,0.52,0.3602850495939395,-0.0028379091336814565,9.194975250340033e-06,0.8222137023068697
reference_continuum_K16,0.54,0.34998758756871134,-0.002961668379188943,1.0117964592544016e-05,0.822213702306827
reference_continuum_K16,0.56,0.3393973977527986,-0.0030776544226761675,1.1042830576838625e-05,0.8222137023063294
reference_continuum_K16,0.58,0.32852408123213483,-0.00318503117810205,1.195742776455042e-05,0.822213702306762
reference_continuum_K16,0.6,0.3173774238953762,-0.003283012124443141,1.2848985539944687e-05,0.822213702306761
reference_continuum_K16,0.62,0.3059673845470619,-0.0033708647048342516,1.3704302002296063e-05,0.8222137023068765
reference_continuum_K16,0.64,0.29430408335804736,-0.003447914331416703,1.4509952551502e-05,0.8222137023066114
reference_continuum_K16,0.66,0.2823977906798459,-0.0035135479837062667,1.525250838336057e-05,0.8222137023066997
reference_continuum_K16,0.68,0.2702589162507281,-0.0035672173739134615,1.5918761795682246e-05,0.8222137023067457
reference_continuum_K16,0.7000000000000001,0.25789799881065245,-0.0036084416755967886,1.649595360341917e-05,0.8222137023067656
reference_continuum_K16,0.72,0.24532569614317348,-0.003636809797785177,1.697199891074416e-05,0.8222137023067809
reference_continuum_K16,0.74,0.2325527755550113,-0.0036519822007661093,1.7335707046694914e-05,0.8222137023067806
reference_continuum_K16,0.76,0.21959010479952804,-0.0036536922509329134,1.7576991662685154e-05,0.8222137023067604
reference_continuum_K16,0.78,0.20644864345067782,-0.003641747104045737,1.7687066611654952e-05,0.8222137023067427
reference_continuum_K16,0.8,0.19313943471965064,-0.003616028136721058,1.7658624872249894e-05,0.8222137023066334
reference_continuum_K16,0.8200000000000001,0.1796735977156892,-0.0035764909116238024,1.748599587586221e-05,0.8222137023068071
reference_continuum_K16,0.84,0.16606232013672337,-0.003523164699788002,1.716527952459913e-05,0.822213702307219
reference_continuum_K16,0.86,0.15231685137929057,-0.0034561515622391443,1.6694453331637298e-05,0.8222137023067503
reference_continuum_K16,0.88,0.1384484960534553,-0.0033756249990075054,1.607344965199395e-05,0.8222137023067427
reference_continuum_K16,0.9,0.1244686078759761,-0.0032818282004773787,1.5304204289738227e-05,0.8222137023064149
reference_continuum_K16,0.92,0.11038858392762395,-0.0031750718933524335,1.4390671206582684e-05,0.8222137023067504
reference_continuum_K16,0.9400000000000001,0.09621985924250608,-0.00305573182143473,1.3338806254804636e-05,0.8222137023079239
reference_continuum_K16,0.96,0.08197390170378621,-0.0029242458735955004,1.215651809224153e-05,0.8222137023067614
reference_continuum_K16,0.98,0.06766220721841866,-0.0027811108733724536,1.0853584529355246e-05,0.8222137023067583
reference_continuum_K16,1.0,0.053296295129940024,-0.0026268790814984117,9.441541516798963e-06,0.822213702306479
reference_continuum_K16,1.02,0.03888770384445912,-0.002462154407140469,7.9335390662892e-06,0.8222137023067229
reference_continuum_K16,1.04,0.02444798662797113,-0.0022875883757036233,6.344171012733673e-06,0.8222137023077509
reference_continuum_K16,1.06,0.009988707539994519,-0.002103875874306761,4.689279322344571e-06,0.8222137023067583
reference_continuum_K16,1.08,-0.004478562533513909,-0.0019117506999973247,2.985734589225259e-06,0.8222137023067556
reference_continuum_K16,1.1,-0.01894224978938326,-0.0017119809533147749,1.25119962317127e-06,0.8222137023064932
reference_continuum_K16,1.12,-0.03339078139461864,-0.0015053642935405893,-4.961242749850146e-07,0.8222137023069068
reference_continuum_K16,1.1400000000000001,-0.047812589392785695,-0.0012927230960254913,-2.2377617695648927e-06,0.8222137023074623
reference_continuum_K16,1.16,-0.06219611466784056,-0.001074899538285402,-3.955235740941639e-06,0.8222137023067492
reference_continuum_K16,1.18,-0.07652981100401149,-0.0008527506463809181,-5.630342931984317e-06,0.8222137023067225
reference_continuum_K16,1.2,-0.09080214927902397,-0.0006271433347117395,-7.245428096933753e-06,0.8222137023065127
reference_continuum_K16,1.22,-0.10500162182809858,-0.0003989494666768802,-8.783653026395956e-06,0.8222137023071625
reference_continuum_K16,1.24,-0.11911674701282285,-0.0001690409680303285,-1.0229255961988475e-05,0.8222137023070284
reference_continuum_K16,1.26,-0.1331360740307558,6.171497752556406e-05,-1.1567796764659144e-05,0.822213702306752
reference_continuum_K16,1.28,-0.1470481879956081,0.00029246062270590656,-1.2786384591066655e-05,0.8222137023066611
reference_continuum_K16,1.3,-0.1608417153191285,0.0005223522124824504,-1.3873883894017399e-05,0.8222137023066275
reference_continuum_K16,1.32,-0.17450532942224173,0.0007505643749572223,-1.4821095460631319e-05,0.8222137023072832
reference_continuum_K16,1.34,-0.18802775679908829,0.0009762943230243535,-1.562091004834213e-05,0.8222137023067635
reference_continuum_K16,1.36,-0.20139778345971146,0.0011987658385692484,-1.6268430174455597e-05,0.8222137023067497
reference_continuum_K16,1.3800000000000001,-0.21460426176497124,0.0014172330235888962,-1.6761060928404745e-05,0.8222137023066395
reference_continuum_K16,1.4000000000000001,-0.22763611767518346,0.0016309837899085424,-1.7098565064799593e-05,0.8222137023067706
reference_continuum_K16,1.42,-0.24048235842091034,0.0018393430743594533,-1.728308365588847e-05,0.822213702307154
reference_continuum_K16,1.44,-0.253132080606665,0.002041675758750781,-1.7319120460900625e-05,0.8222137023067576
reference_continuum_K16,1.46,-0.2655744787541659,0.0022373892773828396,-1.7213489323706164e-05,0.82221370230674
reference_continuum_K16,1.48,-0.27779885428098844,0.0024259359072482203,-1.69752279607497e-05,0.8222137023067242
reference_continuum_K16,1.5,-0.28979462491864477,0.002606814718511622,-1.6615475475641833e-05,0.822213702306765
reference_continuum_K16,1.52,-0.3015513345569655,0.002779573187958998,-1.614731858953024e-05,0.8222137023068866
reference_continuum_K16,1.54,-0.3130586635081594,0.0029438084596798185,-1.5585606190273546e-05,0.8222137023067617
reference_continuum_K16,1.56,-0.3243064391741222,0.003099168252129537,-1.4946735586358877e-05,0.8222137023067461
reference_continuum_K16,1.58,-0.3352846470934533,0.0032453514170251866,-1.4248415064089826e-05,0.8222137023070079
reference_continuum_K16,1.6,-0.34598344235118395,0.00338210813747266,-1.3509403250928448e-05,0.8222137023066156
reference_continuum_K16,1.62,-0.3563931613165241,0.0035092397842310646,-1.2749231721800559e-05,0.8222137023062384
reference_continuum_K16,1.6400000000000001,-0.36650433368090546,0.003626598424406744,-1.1987913229931842e-05,0.8222137023067677
reference_continuum_K16,1.6600000000000001,-0.3763076947608641,0.0037340859913848217,-1.1245639943928624e-05,0.8222137023067204
reference_continuum_K16,1.68,-0.385794198019179,0.0038316531429260408,-1.0542477624491066e-05,0.822213702307336
reference_continuum_K16,1.7,-0.39495502776980285,0.0039192977974349,-9.898058276228343e-06,0.8222137023068636
reference_continuum_K16,1.72,-0.4037816120134759,0.003997063383445252,-9.33127676008751e-06,0.8222137023052201
reference_continuum_K16,1.74,-0.4122656353560687,0.004065036812224308,-8.859995617892865e-06,0.8222137023067234
reference_continuum_K16,1.76,-0.42039905195872385,0.004123346186323084,-8.500763443291707e-06,0.8222137023067131
reference_continuum_K16,1.78,-0.4281740984601879,0.00417215828755863,-8.268548571432592e-06,0.8222137023071782
reference_continuum_K16,1.8,-0.43558330681843377,0.004211675844235129,-8.176494870619971e-06,0.8222137023068308
reference_continuum_K16,1.82,-0.4426195170104314,0.004242134618631456,-8.235700972751981e-06,0.8222137023055118
reference_continuum_K16,1.84,-0.4492758895302247,0.004263800336095502,-8.455027135912181e-06,0.8222137023067168
reference_continuum_K16,1.86,-0.4555459176232651,0.0042769654820722066,-8.840933903460074e-06,0.8222137023067361
reference_continuum_K16,1.8800000000000001,-0.4614234391981115,0.00428194600206371,-9.397351344541719e-06,0.8222137023071698
reference_continuum_K16,1.9000000000000001,-0.4669026483508305,0.004279077927445905,-1.0125585079988192e-05,0.8222137023063089
reference_continuum_K16,1.92,-0.4719781064449906,0.004268713961264734,-1.1024256942176418e-05,0.8222137023062319
reference_continuum_K16,1.94,-0.4766447526838607,0.004251220052809568,-1.2089284021682469e-05,0.8222137023067133
reference_continuum_K16,1.96,-0.4808979141200886,0.004226971991159112,-1.331389441306106e-05,0.8222137023069294
reference_continuum_K16,1.98,-0.48473331504587586,0.0041963520474488,-1.468868021867959e-05,0.8222137023069112
reference_continuum_K16,2.0,-0.4881470857100114,0.004159745694595586,-1.620168746468301e-05,0.8222137023059067
reference_continuum_K16,2.02,-0.49113577031347316,0.00411753843209581,-1.7838540857394937e-05,0.8222137023067068
reference_continuum_K16,2.04,-0.49369633423277826,0.004070112744558113,-1.958260338506314e-05,0.8222137023067583
reference_continuum_K16,2.06,-0.49582617043576777,0.004017845215542578,-2.1415165973585513e-05,0.8222137023072068
reference_continuum_K16,2.08,-0.49752310504376107,0.003961103824457287,-2.3315667413767098e-05,0.8222137023061369
reference_continuum_K16,2.1,-0.4987854020141884,0.003900245443367169,-2.526193938438054e-05,0.8222137023064576
reference_continuum_K16,2.12,-0.49961176690694703,0.003835613558962831,-2.7230475291824363e-05,0.8222137023067146
reference_continuum_K16,2.14,-0.5000013497201697,0.003767536230174344,-2.919671752617688e-05,0.8222137023071261
reference_continuum_K16,2.16,-0.4999537467714299,0.0036963243008649354,-3.113536065193082e-05,0.8222137023070488
reference_continuum_K16,2.18,-0.4994690016157644,0.0036222698766827125,-3.302066607152342e-05,0.8222137023054484
reference_continuum_K16,2.2,-0.49854760499529016,0.003545645074701717,-3.482678409641419e-05,0.8222137023067042
reference_continuum_K16,2.22,-0.497190493812996,0.0034667010580642517,-3.6528079755246115e-05,0.8222137023067525
reference_continuum_K16,2.24,-0.495399049150683,0.003385667346933738,-3.809945745688325e-05,0.8222137023077207
reference_continuum_K16,2.2600000000000002,-0.4931750933268532,0.003302751419908617,-3.95166810735543e-05,0.8222137023067587
reference_continuum_K16,2.2800000000000002,-0.4905208860251733,0.0032181385915049363,-4.07566854863584e-05,0.822213702304649
reference_continuum_K16,2.3000000000000003,-0.4874391195086077,0.0031319921679058378,-4.179787544533138e-05,0.8222137023067663
reference_continuum_K16,2.32,-0.48393291294506074,0.0030444538748315183,-4.2620407872096884e-05,0.8222137023067849
reference_continuum_K16,2.34,-0.48000580589320585,0.002955644533085254,-4.320645569487544e-05,0.8222137023084249
reference_continuum_K16,2.36,-0.4756617509656666,0.002865664988065094,-4.354044767722158e-05,0.8222137023077835
reference_continuum_K16,2.38,-0.4709051057298698,0.002774597260982718,-4.3609284229660155e-05,0.8222137023027462
reference_continuum_K16,2.4,-0.4657406238868711,0.002682505910566576,-4.340252555745769e-05,0.8222137023064552
reference_continuum_K16,2.42,-0.46017344576561287,0.0025894395974054188,-4.2912546635099346e-05,0.8222137023067363
reference_continuum_K16,2.44,-0.45420908821697803,0.0024954328006587846,-4.213466542666003e-05,0.8222137023072483
reference_continuum_K16,2.46,-0.4478534339314041,0.002400507694917722,-4.106723427738172e-05,0.8222137023072251
reference_continuum_K16,2.48,-0.44111272025751963,0.002304676145158849,-3.9711698834742475e-05,0.8222137023050553
reference_continuum_K16,2.5,-0.43399352757714144,0.0022079417993911546,-3.8072622800883406e-05,0.8222137023067503
reference_continuum_K16,2.52,-0.426502767293048,0.0021103022575824242,-3.615767550712237e-05,0.8222137023067421
reference_continuum_K16,2.54,-0.418647669501655,0.0020117512817418915,-3.3977588091024666e-05,0.8222137023071167
reference_continuum_K16,2.56,-0.4104357704022682,0.0019122810300678272,-3.1546072980119905e-05,0.8222137023066186
reference_continuum_K16,2.58,-0.40187489951127386,0.0018118842834608305,-2.8879711631095278e-05,0.8222137023059954
reference_continuum_K16,2.6,-0.392973166739336,0.0017105566408252653,-2.5997809596715787e-05,0.8222137023067632
reference_continuum_K16,2.62,-0.38373894939191777,0.0016082986576220718,-2.292222084873298e-05,0.8222137023068185
reference_continuum_K16,2.64,-0.3741808791518088,0.0015051179029697262,-1.9677144508491224e-05,0.822213702306993
reference_continuum_K16,2.66,-0.36430782909825493,0.0014010309126712803,-1.6288893987473348e-05,0.8222137023062558
reference_continuum_K16,2.68,-0.3541289008166679,0.0012960650164328667,-1.2785642936929914e-05,0.822213702306752
reference_continuum_K16,2.7,-0.3436534116497366,0.0011902600172179721,-9.197148452633958e-06,0.8222137023067454
reference_continuum_K16,2.72,-0.33289088213638035,0.0010836697064113422,-5.554456751660093e-06,0.8222137023068925
reference_continuum_K16,2.74,-0.32185102368334084,0.0009763631951657888,-1.88959216571949e-06,0.8222137023067311
reference_continuum_K16,2.7600000000000002,-0.310543726508734,0.0008684260489868778,1.764766144431307e-06,0.8222137023064423
reference_continuum_K16,2.7800000000000002,-0.29897904789448354,0.0007599612108635199,5.375617098628958e-06,0.8222137023067595
reference_continuum_K16,2.8000000000000003,-0.28716720078048874,0.000651089701527382,8.909976920705863e-06,0.8222137023067623
reference_continuum_K16,2.82,-0.2751185427263737,0.00054195109082689,1.2335220799695064e-05,0.8222137023068231
reference_continuum_K16,2.84,-0.2628435652677181,0.0004327037293041377,1.5619424165398193e-05,0.8222137023066939
reference_continuum_K16,2.86,-0.25035288368274067,0.00032352474043024647,1.8731699954024267e-05,0.8222137023067364
reference_continuum_K16,2.88,-0.23765722718901194,0.00021460976515307221,2.164252812568006e-05,0.8222137023067421
reference_continuum_K16,2.9,-0.22476742957623363,0.00010617246546964799,2.4324074637619486e-05,0.8222137023067064
reference_continuum_K16,2.92,-0.2116944202847635,-1.5562154679270258e-06,2.6750496099048377e-05,0.8222137023066871
reference_continuum_K16,2.94,-0.1984492159314996,-0.00010832903078428853,2.88982270769683e-05,0.8222137023070428
reference_continuum_K16,2.96,-0.1850429122787351,-0.00021388363573526087,3.074624783401544e-05,0.8222137023068308
reference_continuum_K16,2.98,-0.17148667664678782,-0.0003179440212548355,3.227632699722766e-05,0.8222137023067295
reference_continuum_K16,3.0,-0.15779174075132726,-0.0004202221533211233,3.3473240249401566e-05,0.8222137023065738
reference_continuum_K16,3.02,-0.14396939395946973,-0.0005204198152269025,3.4324959298552065e-05,0.8222137023062642
reference_continuum_K16,3.04,-0.13003097694522422,-0.0006182306348651926,3.482280988321277e-05,0.8222137023075298
reference_continuum_K16,3.06,-0.11598787572079175,-0.0007133422784960925,3.4961599230997904e-05,0.8222137023078353
reference_continuum_K16,3.08,-0.10185151602780454,-0.0008054388011360128,3.47397055718452e-05,0.8222137023067403
reference_continuum_K16,3.1,-0.08763335805614089,-0.0008942031283053079,3.415913319128379e-05,0.8222137023067068
reference_continuum_K16,3.12,-0.07334489146071525,-0.0009793196489939324,3.322553224870881e-05,0.8222137023063404
reference_continuum_K16,3.14,-0.05899763065164881,-0.0010604769045968038,3.194817753691213e-05,0.8222137023071913
reference_continuum_K16,3.16,-0.04460311031761989,-0.0011373703458939523,3.0339912075569983e-05,0.8222137023076553
reference_continuum_K16,3.18,-0.03017288115187095,-0.0012097051384886038,2.8417050230968225e-05,0.8222137023067485
reference_continuum_K16,3.2,-0.015718505742454952,-0.0012771989920476723,2.6199243281200084e-05,0.822213702306706
reference_continuum_K16,3.22,-0.0012515545876429432,-0.0013395849889358841,2.3709309719948208e-05,0.8222137023064724
reference_continuum_K16,3.24,0.01321639779954991,-0.0013966143888404891,2.097302731069239e-05,0.8222137023072821
reference_continuum_K16,3.2600000000000002,0.0276737767396619,-0.0014480593848298232,1.8018892877439915e-05,0.8222137023070323
reference_continuum_K16,3.2800000000000002,0.04210901122656518,-0.001493715784671492,1.4877847697729072e-05,0.8222137023067593
reference_continuum_K16,3.3000000000000003,0.05651053779950416,-0.0015334055952478595,1.1582974563785839e-05,0.8222137023066316
reference_continuum_K16,3.3200000000000003,0.07086680448688908,-0.00156697948431712,8.169166959314135e-06,0.8222137023066743
reference_continuum_K16,3.34,0.08516627486124427,-0.001594319096707912,4.672774115065481e-06,0.8222137023073613
reference_continuum_K16,3.36,0.09939743224375885,-0.001615339202571951,1.1312258320118567e-06,0.8222137023067596
reference_continuum_K16,3.38,0.11354878409678827,-0.0016299896524680716,-2.417360468526837e-06,0.8222137023067501
reference_continuum_K16,3.4,0.1276088666388066,-0.0016382571237029844,-5.934584279668394e-06,0.8222137023065865
reference_continuum_K16,3.42,0.14156624971811577,-0.0016401666317546009,-9.382175905983411e-06,0.8222137023070146
reference_continuum_K16,3.44,0.15540954197596882,-0.001635782793718834,-1.2722413925906259e-05,0.8222137023069396
reference_continuum_K16,3.46,0.16912739633153,-0.0016252108209291979,-1.5918542068793754e-05,0.8222137023067576
reference_continuum_K16,3.48,0.18270851581445355,-0.001608597230293802,-1.8935180517562576e-05,0.8222137023066857
reference_continuum_K16,3.5,0.1961416597713002,-0.0015861302575014048,-2.1738726798145316e-05,0.8222137023067384
reference_continuum_K16,3.52,0.20941565046754723,-0.0015580399612765948,-2.4297741573169877e-05,0.8222137023070804
reference_continuum_K16,3.54,0.22251938010358677,-0.0015245980094571385,-2.65833145055268e-05,0.8222137023067568
reference_continuum_K16,3.56,0.23544181826189575,-0.0014861171358865617,-2.8569404972717582e-05,0.8222137023067422
reference_continuum_K16,3.58,0.24817201979351977,-0.0014429502697399599,-3.0233154437144873e-05,0.8222137023066566
reference_continuum_K16,3.6,0.26069913315584814,-0.0013954893262690415,-3.155516451537865e-05,0.822213702306896
reference_continuum_K16,3.62,0.27301240920123165,-0.0013441636670640232,-3.251973912664112e-05,0.8222137023069059
reference_continuum_K16,3.64,0.2851012104206555,-0.0012894382230850656,-3.3115084141379076e-05,0.8222137023067216
reference_continuum_K16,3.66,0.29695502063386064,-0.0012318112934810307,-3.3333464247220826e-05,0.8222137023067387
reference_continuum_K16,3.68,0.3085634551178829,-0.001171812024836009,-3.31713133931585e-05,0.8222137023068637
reference_continuum_K16,3.7,0.3199162711632716,-0.0011099975774975612,-3.262929470911628e-05,0.8222137023066133
reference_continuum_K16,3.72,0.33100337903341254,-0.0010469500033449658,-3.1712314364847295e-05,0.822213702306602
reference_continuum_K16,3.74,0.3418148533114491,-0.0009832728380781413,-3.0429481253007754e-05,0.8222137023067565
reference_continuum_K16,3.7600000000000002,0.35234094460883647,-0.0009195874268729348,-2.8794012425830346e-05,0.8222137023067112
reference_continuum_K16,3.7800000000000002,0.3625720915905029,-0.0008565290260266177,-2.682309668378812e-05,0.8222137023071023
reference_continuum_K16,3.8000000000000003,0.3724989332998947,-0.0007947426738213628,-2.4537699902049216e-05,0.8222137023068304
reference_continuum_K16,3.8200000000000003,0.3821123217311032,-0.0007348788788462597,-2.1962327079335774e-05,0.8222137023057647
reference_continuum_K16,3.84,0.39140333460873256,-0.0006775891465168764,-1.912473875117493e-05,0.8222137023067347
reference_continuum_K16,3.86,0.40036328833095935,-0.000623521371680778,-1.605562150270363e-05,0.8222137023067234
reference_continuum_K16,3.88,0.4089837510181904,-0.0005733151389901011,-1.2788226000839422e-05,0.8222137023070542
reference_continuum_K16,3.9,0.4172565556207573,-0.000527596955696917,-9.357966411973732e-06,0.8222137023066196
reference_continuum_K16,3.92,0.4251738130250921,-0.00048697545797929604,-5.801992961015873e-06,0.8222137023060706
reference_continuum_K16,3.94,0.43272792510069086,-0.0004520366263377823,-2.158740216054652e-06,0.8222137023067405
reference_continuum_K16,3.96,0.439911597627177,-0.0004233390480185755,1.5325427851949436e-06,0.8222137023068165
reference_continuum_K16,3.98,0.4467178530392085,-0.0004014092638027383,5.232273116246416e-06,0.8222137023070019
reference_continuum_K16,4.0,0.4531400429258338,-0.00038673723925047247,8.901020632864358e-06,0.8222137023061112
reference_continuum_K16,4.0200000000000005,0.4591718602215713,-0.0003797719960654448,1.2499993038547753e-05,0.8222137023067134
reference_continuum_K16,4.04,0.46480735102325516,-0.00038091744637979287,1.599151299694371e-05,0.8222137023067296
reference_continuum_K16,4.0600000000000005,0.47004092597293556,-0.0003905284601209147,1.9339480901479973e-05,0.8222137023070378
reference_continuum_K16,4.08,0.4748673711414123,-0.00040890720807960874,2.2509816492555706e-05,0.8222137023063846
reference_continuum_K16,4.1,0.4792818583552169,-0.0004362998088013682,2.5470873897801947e-05,0.822213702306549
reference_continuum_K16,4.12,0.48327995490525716,-0.0004728933182639908,2.819382298688313e-05,0.8222137023067189
reference_continuum_K16,4.14,0.4868576325852181,-0.0005188130858582362,3.06529930860821e-05,0.8222137023070015
reference_continuum_K16,4.16,0.49001127600469774,-0.0005741205091039564,3.2826173053643295e-05,0.8222137023066706
reference_continuum_K16,4.18,0.49273769013028024,-0.0006388112083449167,3.469486438556485e-05,0.8222137023061912
reference_continuum_K16,4.2,0.4950341070085638,-0.0007128136455859292,3.6244483006607686e-05,0.8222137023067413
reference_continuum_K16,4.22,0.49689819163097787,-0.0007959882056202358,3.7464506948172025e-05,0.8222137023069245
reference_continuum_K16,4.24,0.4983280469079695,-0.0008881267497803001,3.8348569062419046e-05,0.822213702307139
reference_continuum_K16,4.26,0.4993222177187675,-0.0009889526593060678,3.889449181475146e-05,0.8222137023057867
reference_continuum_K16,4.28,0.4998796940175168,-0.0010981213670435235,3.910426616966767e-05,0.8222137023067068
reference_continuum_K16,4.3,0.4999999129687662,-0.0012152213935183646,3.898397114089944e-05,0.8222137023067819
reference_continuum_K16,4.32,0.499682760111972,-0.0013397758666164963,3.8543641193851906e-05,0.8222137023079701
reference_continuum_K16,4.34,0.4989285695357031,-0.0014712445397164593,3.779707767887178e-05,0.8222137023075964
reference_continuum_K16,4.36,0.49773812307140247,-0.0016090262819431925,3.676161224956062e-05,0.8222137023038203
reference_continuum_K16,4.38,0.4961126485097934,-0.0017524620319584639,3.545782449770966e-05,0.8222137023066899
reference_continuum_K16,4.4,0.4940538168380712,-0.0019008382164748471,3.390921320544806e-05,0.822213702306729
reference_continuum_K16,4.42,0.49156373854555657,-0.0020533905689364596,3.21418380703452e-05,0.8222137023073882
reference_continuum_K16,4.44,0.48864495898902416,-0.002209308369781465,3.0183924998148643e-05,0.8222137023068753
reference_continuum_K16,4.46,0.4853004528677251,-0.002367739049397144,2.8065449053937528e-05,0.8222137023051571
reference_continuum_K16,4.48,0.4815336178341053,-0.0025277931340290938,2.581769851037759e-05,0.8222137023067406
reference_continuum_K16,4.5,0.4773482672762853,-0.002688549503389502,2.3472826174193614e-05,0.822213702306784
reference_continuum_K16,4.5200000000000005,0.4727486223274649,-0.002849060908680862,2.106339741311518e-05,0.8222137023074937
reference_continuum_K16,4.54,0.467739303135448,-0.0030083597296338936,1.8621938574064812e-05,0.8222137023061619
reference_continuum_K16,4.5600000000000005,0.4623253194554058,-0.003165463915736126,1.6180494324513754e-05,0.8222137023057345
reference_continuum_K16,4.58,0.45651206061132765,-0.0033193830788162577,1.3770199820810084e-05,0.822213702306737
reference_continuum_K16,4.6000000000000005,0.45030528488870364,-0.0034691246880359113,1.1420873831740164e-05,0.822213702306903
reference_continuum_K16,4.62,0.4437111084171749,-0.0036137003237321293,9.160638547413493e-06,0.8222137023070633
reference_continuum_K16,4.64,0.43673599360066867,-0.0037521319487006898,7.0155713772159214e-06,0.8222137023058242
reference_continuum_K16,4.66,0.4293867371609745,-0.003883458149586498,5.0093927174624304e-06,0.8222137023067323
reference_continuum_K16,4.68,0.42167045785282065,-0.004006740306229704,3.1631954559767406e-06,0.8222137023067302
reference_continuum_K16,4.7,0.41359458391831305,-0.0041210686447898815,1.495216646255599e-06,0.8222137023070358
reference_continuum_K16,4.72,0.40516684033790623,-0.004225568133201922,2.0656780198716464e-08,0.8222137023064418
reference_continuum_K16,4.74,0.396395235942262,-0.004319404179431228,-1.2484541476645768e-06,0.8222137023064133
reference_continuum_K16,4.76,0.3872880504431125,-0.004401788091373409,-2.3033404407019444e-06,0.8222137023067277
reference_continuum_K16,4.78,0.3778538214421029,-0.004471982264169658,-3.1385161301515846e-06,0.8222137023068595
reference_continuum_K16,4.8,0.3681013314729458,-0.0045293050593248375,-3.7517718334271177e-06,0.8222137023068158
reference_continuum_K16,4.82,0.3580395951300748,-0.004573135343882647,-4.144114325839551e-06,0.8222137023062496
reference_continuum_K16,4.84,0.347677846333997,-0.004602916661588034,-4.319661582863938e-06,0.8222137023067406
reference_continuum_K16,4.86,0.33702552578102546,-0.0046181610051640445,-4.285494217259007e-06,0.8222137023067448
reference_continuum_K16,4.88,0.32609226861968726,-0.00461845217462252,-4.051469814612838e-06,0.8222137023068814
reference_continuum_K16,4.9,0.31488789239506065,-0.004603448691924171,-3.6300006549834917e-06,0.8222137023065235
reference_continuum_K16,4.92,0.30342238529526255,-0.004572886264206021,-3.035801981217176e-06,0.8222137023066883
reference_continuum_K16,4.94,0.2917058947343429,-0.004526579770776197,-2.285612910391445e-06,0.8222137023067237
reference_continuum_K16,4.96,0.27974871629649245,-0.0044644247751980184,-1.3978975815627846e-06,0.8222137023067804
reference_continuum_K16,4.98,0.2675612830672053,-0.004386398545370098,-3.925297967534419e-07,0.8222137023067632
reference_continuum_K16,5.0,0.2551541553693158,-0.004292560583350504,7.095325712709246e-07,0.8222137023066349
reference_continuum_K16,5.0200000000000005,0.2425380109188211,-0.004183052662441163,1.8865782762119465e-06,0.8222137023067339
reference_continuum_K16,5.04,0.22972363541330212,-0.004058098367458722,3.1164737241888e-06,0.8222137023067162
reference_continuum_K16,5.0600000000000005,0.21672191355463485,-0.003918002157792757,4.37698818087446e-06,0.8222137023066776
reference_continuum_K16,5.08,0.20354382051383804,-0.0037631479433924975,5.6461092917283534e-06,0.8222137023068185
reference_continuum_K16,5.1000000000000005,0.19020041383116565,-0.003593997201452905,6.90234405555635e-06,0.8222137023069819
reference_continuum_K16,5.12,0.1767028257495339,-0.003411086634421849,8.125000819679815e-06,0.8222137023067226
reference_continuum_K16,5.14,0.16306225597187204,-0.0032150253870014537,9.294448536724346e-06,0.8222137023067084
reference_continuum_K16,5.16,0.14928996482423385,-0.003006491854762806,1.0392350888408236e-05,0.822213702306463
reference_continuum_K16,5.18,0.13539726681619885,-0.0027862300822908657,1.140187089169436e-05,0.8222137023068777
reference_continuum_K16,5.2,0.1213955245719815,-0.002555045794956977,1.2307845999063764e-05,0.8222137023075992
reference_continuum_K16,5.22,0.10729614311386365,-0.0023138020758460896,1.3096930273274666e-05,0.8222137023067315
reference_continuum_K16,5.24,0.09311056447390129,-0.0020634147123536556,1.3757702107502685e-05,0.8222137023067266
reference_continuum_K16,5.26,0.0788502625989575,-0.001804847260185896,1.4280740850283644e-05,0.8222137023064466
reference_continuum_K16,5.28,0.06452673852842741,-0.0015391058281842601,1.465866729190975e-05,0.8222137023068493
reference_continuum_K16,5.3,0.05015151580589108,-0.001267233634441901,1.4886153015714844e-05,0.8222137023076223
reference_continuum_K16,5.32,0.03573613609394582,-0.0009903053565586415,1.4959897561325957e-05,0.8222137023067296
reference_continuum_K16,5.34,0.02129215495752929,-0.000709421308122134,1.487857469019401e-05,0.8222137023067223
reference_continuum_K16,5.36,0.0068311377759828,-0.0004257014843119223,1.4642753264702061e-05,0.8222137023064576
reference_continuum_K16,5.38,-0.00763534424930333,-0.0001402794991633441,1.4254790967873285e-05,0.8222137023069888
reference_continuum_K16,5.4,-0.022095718032521257,0.0001457035424313525,1.3718707290110469e-05,0.8222137023073695
reference_continuum_K16,5.42,-0.0365384125235132,0.00043110520684426284,1.3040036872262382e-05,0.8222137023067256
reference_continuum_K16,5.44,-0.050951862649107324,0.0007147878917210126,1.2225667402246125e-05,0.822213702306686
reference_continuum_K16,5.46,-0.06532451331419688,0.0009956249480665507,1.1283666389916485e-05,0.8222137023065011
reference_continuum_K16,5.48,-0.07964482350028593,0.0012725067307285533,1.0223098972932192e-05,0.822213702307204
reference_continuum_K16,5.5,-0.09390127049833992,0.001544346542987169,9.053841809152387e-06,0.8222137023069325
reference_continuum_K16,5.5200000000000005,-0.10808235431343534,0.0018100864387845166,7.786395688929742e-06,0.822213702306732
reference_continuum_K16,5.54,-0.12217660227452878,0.0020687028528932963,6.431701175015586e-06,0.822213702306623
