mG_eV,rH,sigma,phase,M_vector_eV,mKK_eV,tau,A,source_c,persistent_soft_coefficient,formal_net_c,min_my2_eV2,min_transverse_schur_eV2,clockoff_my2_leading_eV2,max_radial_mass_eV,source_CW_force_ratio,persistent_CW_force_ratio,clock_contact_CW_force_ratio,contact_Btree_force_ratio,contact_B5d_force_ratio,selected_signed_axis_ratio,selected_signed_chi_ratio,selected_axis_moduli_sum,selected_feedback_sum_ratio,quadratic_valley_force_ratio,max_valley_energy_over_U,valley_boundary_fraction,FT_over_MV2,max_hierarchy_ratio,max_coupling_loop_parameter,max_soft_over_charged_mass2,finite_interval_local_pass,clockoff_local_pass,hierarchy_pass,auxiliary_pass,perturbative_pass,stated_conditions_pass,leading_cancellation_branch
1.7782794100389228e-08,562.341325190349,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-59,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808885e-27,-1.4577742373961647e-27,9.994762216282593e-39,9.994762216282593e-39,9.219773808973775e-43,1.232028115296409e-07,1.335541968223994e-14,3.755152201292039e-12,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533045987028402,0.0002533045986887406,0.00025330460819278036,0.00025330460819278036,1.9753796243690917e-41,2.1414245123065857e-37,4.627339380620519e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2323666641575172e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,1000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.312879823703261e-59,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-27,-2.5963794271770945e-27,9.995482333433672e-39,9.995482333433672e-39,1.6420945319765797e-42,1.232028115296409e-07,1.335541968223994e-14,6.67770984111997e-12,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025330459872834423,0.0002533045987142446,0.0002533046082185264,0.0002533046082185264,3.5177573497843756e-41,2.141270234957318e-37,4.627006007368415e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2323702647432727e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,1778.2794100389228,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580577e-58,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-27,-4.6211375923279816e-27,9.996762902936253e-39,9.996762902936253e-39,2.9226640345566134e-42,1.232028115296409e-07,1.335541968223994e-14,1.187483391667793e-11,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025330459877369744,0.0002533045987595978,0.0002533046082643101,0.0002533046082643101,6.259438077595661e-41,2.140995941629939e-37,4.626413295223611e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2323766675907856e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,3162.2776601683795,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-58,4.335970987269697e-31,5.203165184723636e-30,8.226926512908717e-27,-8.221723347723994e-27,9.999040113315815e-39,9.999040113315815e-39,5.1998744141184726e-42,1.232028115296409e-07,1.335541968223994e-14,2.1116772651660216e-11,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025330459885434815,0.00025330459884024853,0.0002533046083457264,0.0002533046083457264,1.113144306881245e-40,2.1405083450081e-37,4.625359662449202e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.232388053642683e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,5623.413251903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-58,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808887e-26,-1.4624570860624162e-26,1.0003089629646116e-38,1.0003089629646116e-38,9.249390744420248e-42,1.232028115296409e-07,1.335541968223994e-14,3.7551522012920395e-11,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025330459899776766,0.00025330459898366804,0.0002533046084905072,0.0002533046084905072,1.9784270550471175e-40,2.139641810385381e-37,4.623487194023936e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2324083012243348e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,10000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.312879823703261e-58,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-26,-2.6010622758433454e-26,1.0010290801156908e-38,1.0010290801156908e-38,1.645056225521227e-41,1.232028115296409e-07,1.335541968223994e-14,6.67770984111997e-11,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533045992528075,0.00025330459923870796,0.0002533046087479679,0.0002533046087479679,3.5136831341021605e-40,2.1381026015897216e-37,4.620161164348729e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2324443070818887e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,17782.794100389227,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580574e-57,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-26,-4.6258204409942324e-26,1.0023096496182709e-38,1.0023096496182709e-38,2.9256257281012603e-41,1.232028115296409e-07,1.335541968223994e-14,1.187483391667793e-10,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533045997063398,0.0002533045996922402,0.0002533046092058051,0.0002533046092058051,6.232900292158381e-40,2.1353709218278578e-37,4.614258360273836e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2325083355570176e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,31622.776601683792,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992896e-57,4.335970987269697e-31,5.203165184723636e-30,8.226926512908717e-26,-8.226406196390244e-26,1.0045868599978327e-38,1.0045868599978327e-38,5.20283610766312e-41,1.232028115296409e-07,1.335541968223994e-14,2.1116772651660218e-10,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533046005128469,0.0002533046004987473,0.00025330461001996747,0.00025330461001996747,1.1034188401598529e-39,2.130530435632954e-37,4.60379870023805e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2326221960759958e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,56234.13251903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-57,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808885e-25,-1.4629253709290412e-25,1.0086363763281344e-38,1.0086363763281344e-38,9.252352437964893e-41,1.232028115296409e-07,1.335541968223994e-14,3.755152201292039e-10,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533046019470418,0.0002533046019329422,0.0002533046114677757,0.0002533046114677757,1.946516769857179e-39,2.121976691197612e-37,4.585315172917823e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2328246718925108e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,100000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.312879823703261e-57,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-25,-2.6015305607099706e-25,1.0158375478389264e-38,1.0158375478389264e-38,1.6453523948756917e-40,1.232028115296409e-07,1.335541968223994e-14,6.677709841119969e-10,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533046044974411,0.0002533046044833415,0.0002533046140423832,0.0002533046140423832,3.4126019994193934e-39,2.10693420913173e-37,4.552810328947974e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2331847304680505e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,177827.94100389228,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580576e-56,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-25,-4.626288725860858e-25,1.0286432428647268e-38,1.0286432428647268e-38,2.925921897455725e-40,1.232028115296409e-07,1.335541968223994e-14,1.1874833916677927e-09,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533046090708482,0.00025330460905668127,0.0002533046186526444,0.0002533046186526444,5.918455819827448e-39,2.0807047490067337e-37,4.4961318828616e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2338250152193405e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,316227.7660168379,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992898e-56,4.335970987269697e-31,5.203165184723636e-30,8.2269265129087155e-25,-8.2268744812568685e-25,1.0514153466603454e-38,1.0514153466603454e-38,5.203132277017584e-40,1.232028115296409e-07,1.335541968223994e-14,2.1116772651660218e-09,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025330461725348155,0.00025330461723924684,0.000253304626906998,0.000253304626906998,1.007375720364852e-38,2.0356397566962076e-37,4.398752305665463e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2349636204091214e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,562341.3251903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-56,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808888e-24,-1.4629721994157038e-24,1.0919105099633632e-38,1.0919105099633632e-38,9.25264860731936e-40,1.232028115296409e-07,1.335541968223994e-14,3.75515220129204e-09,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025330463200695327,0.00025330463199258233,0.00025330464179058946,0.00025330464179058946,1.660990744969197e-38,1.960144957789753e-37,4.2356178808915628e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2369883785742725e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,1000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-56,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-24,-2.6015773891966332e-24,1.1639222250712833e-38,1.1639222250712833e-38,1.645382011811138e-39,1.232028115296409e-07,1.335541968223994e-14,6.677709841119969e-09,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025330465890468893,0.0002533046588901111,0.0002533046689328322,0.0002533046689328322,2.5995253611836756e-38,1.8388710468444259e-37,3.973560759225984e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2405889643296682e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,1778279.410038923,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580578e-55,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-24,-4.6263355543475206e-24,1.2919791753292868e-38,1.2919791753292868e-38,2.925951514391172e-39,1.232028115296409e-07,1.335541968223994e-14,1.1874833916677929e-08,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533047090619944,0.00025330470904692245,0.00025330471956523133,0.00025330471956523133,3.7517279092804813e-38,1.656607878309513e-37,3.579713797751805e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2469918118425685e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,3162277.660168379,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-55,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-24,-8.226921309743531e-24,1.5197002132854727e-38,1.5197002132854727e-38,5.2031618939530304e-39,1.232028115296409e-07,1.335541968223994e-14,2.1116772651660215e-08,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533078926918701,0.00025330789229420205,0.0002533081046678493,0.0002533081046678493,4.821994671223282e-38,1.4083717707949496e-37,3.043307910272343e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2583778637403777e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,5623413.251903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-55,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808888e-23,-1.4629768822643702e-23,1.92465184631565e-38,1.92465184631565e-38,9.252678224254805e-39,1.232028115296409e-07,1.335541968223994e-14,3.75515220129204e-08,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002533243274412056,0.0002533243270435633,0.0002533245394172106,0.0002533245394172106,5.346115458542615e-38,1.1120467759192366e-37,2.402988202353426e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.2786254453918867e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,10000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-55,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-23,-2.6015820720452996e-23,2.6447689973948526e-38,2.6447689973948526e-38,1.645384973504683e-38,1.232028115296409e-07,1.335541968223994e-14,6.677709841119969e-08,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.000253353553017558,0.0002533535526199616,0.0002533537649936088,0.0002533537649936088,5.034626669685091e-38,8.092589116745406e-38,1.803323888133578e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.3146313029458468e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,17782794.100389227,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580574e-54,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-23,-4.6263402371961864e-23,3.925338499974886e-38,3.925338499974886e-38,2.9259544760847164e-38,1.232028115296409e-07,1.335541968223994e-14,1.1874833916677928e-07,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025340552425823205,0.00025340552386071723,0.00025340573623436444,0.00025340573623436444,4.0643263508083347e-38,5.452530732001884e-38,1.3523024138166365e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.3786597780748485e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,31622776.60168379,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-54,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-23,-8.226925992592197e-23,6.202548879536745e-38,6.202548879536745e-38,5.203164855646575e-38,1.232028115296409e-07,1.335541968223994e-14,2.1116772651660215e-07,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002534979436454369,0.000253497943248067,0.00025349815562171425,0.00025349815562171425,2.8946924692155946e-38,3.4506828112609384e-38,1.0140837253733153e-19,7.49997115186689e-05,0.1,0.012665147955292222,1.4925202970529415e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,56234132.51903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-54,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808884e-22,-1.4629773505492366e-22,1.0252065209838519e-37,1.0252065209838519e-37,9.25268118594835e-38,1.232028115296409e-07,1.335541968223994e-14,3.755152201292039e-07,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025366229113879204,0.00025366229074167963,0.00025366250311532684,0.00025366250311532684,1.884170128919378e-38,2.08767973735512e-38,7.604551340889335e-20,7.49997115186689e-05,0.1,0.012665147955292222,1.69499611356803e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,100000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.312879823703262e-54,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-22,-2.601582540330166e-22,1.7453236720630542e-37,1.7453236720630542e-37,1.6453852696740372e-37,1.232028115296409e-07,1.335541968223994e-14,6.677709841119969e-07,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025395454690231784,0.0002539545465056624,0.00025395475887930963,0.00025395475887930963,1.1560879717392692e-38,1.226307139885627e-38,5.702609707728105e-20,7.49997115186689e-05,0.1,0.012665147955292222,2.055054689107631e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,177827941.00389227,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580575e-53,4.335970987269697e-31,5.203165184723636e-30,4.626340757512704e-22,-4.626340705481053e-22,3.025893174643088e-37,3.025893174643088e-37,2.925954772254071e-37,1.232028115296409e-07,1.335541968223994e-14,1.1874833916677928e-06,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025447425930906356,0.0002544742589132182,0.0002544744712868654,0.0002544744712868654,6.8396780768143e-39,7.073292931812698e-39,4.27635450962693e-20,7.49997115186689e-05,0.1,0.012665147955292222,2.6953394403976473e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,316227766.01683795,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-53,4.335970987269697e-31,5.203165184723636e-30,8.226926512908717e-22,-8.226926460877065e-22,5.303103554204947e-37,5.303103554204947e-37,5.20316515181593e-37,1.232028115296409e-07,1.335541968223994e-14,2.111677265166022e-06,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002553984531811294,0.00025539845278671643,0.0002553986651603637,0.0002553986651603637,3.9598855269600545e-39,4.035943968631785e-39,3.2068128708499824e-20,7.49997115186689e-05,0.1,0.012665147955292222,3.8339446301785784e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,562341325.1903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-53,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808886e-21,-1.4629773973777234e-21,9.35261988450672e-37,9.35261988450672e-37,9.252681482117704e-37,1.232028115296409e-07,1.335541968223994e-14,3.7551522012920394e-06,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00025704192811473357,0.00025704192772284246,0.00025704214009648966,0.00025704214009648966,2.2639992593673674e-39,2.2884527617848426e-39,2.389737707451222e-20,7.49997115186689e-05,0.1,0.012665147955292222,5.858702795329465e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,1000000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.3128798237032595e-53,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-21,-2.601582587158653e-21,1.6553791395298743e-36,1.6553791395298743e-36,1.6453852992909725e-36,1.232028115296409e-07,1.335541968223994e-14,6.677709841119969e-06,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002599644857501558,0.00025996448536267036,0.0002599646977363176,0.0002599646977363176,1.2851324582510412e-39,1.2929381731064749e-39,1.6681303262401102e-20,7.49997115186689e-05,0.1,0.012665147955292222,9.459288550725476e-59,True,True,True,True,True,True,False
1.7782794100389228e-08,1778279410.0389228,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580576e-52,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-21,-4.62634075230954e-21,2.935948642109908e-36,2.935948642109908e-36,2.9259548018710063e-36,1.232028115296409e-07,1.335541968223994e-14,1.1874833916677928e-05,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002651616098181191,0.0002651616094382283,0.0002651618218118756,0.0002651618218118756,7.265172669780077e-40,7.289987466961287e-40,1.0853363282381603e-20,7.49997115186689e-05,0.1,0.012665147955292222,1.586213606362564e-58,True,True,True,True,True,True,False
1.7782794100389228e-08,3162277660.1683793,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-52,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-21,-8.226926507705552e-21,5.213159021671767e-36,5.213159021671767e-36,5.2031651814328654e-36,1.232028115296409e-07,1.335541968223994e-14,2.1116772651660215e-05,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00027440354854030665,0.00027440354817321065,0.00027440376054685785,0.00027440376054685785,4.097707019752815e-40,4.105577580819637e-40,6.694331097722568e-21,7.49997115186689e-05,0.1,0.012665147955292222,2.724818796143494e-58,True,True,True,True,True,True,False
1.7782794100389228e-08,5623413251.903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-52,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808885e-20,-1.462977402060572e-20,9.262675351973542e-36,9.262675351973542e-36,9.25268151173464e-36,1.232028115296409e-07,1.335541968223994e-14,3.755152201292039e-05,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0002908382978808229,0.00029083829753447077,0.00029083850990811803,0.00029083850990811803,2.308181543588222e-40,2.31067461519776e-40,3.981307158067558e-21,7.49997115186689e-05,0.1,0.012665147955292222,4.749576961294381e-58,True,True,True,True,True,True,False
1.7782794100389228e-08,10000000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-52,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-20,-2.6015825918415016e-20,1.6463846862765564e-35,1.6463846862765564e-35,1.6453853022526662e-35,1.232028115296409e-07,1.335541968223994e-14,6.67770984111997e-05,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00032006387424747627,0.00032006387393275016,0.0003200640863063973,0.0003200640863063973,1.2992125700441635e-40,1.3000016935913121e-40,2.3137898529229827e-21,7.49997115186689e-05,0.1,0.012665147955292222,8.356235223265292e-58,True,True,True,True,True,True,False
1.7782794100389228e-08,17782794100.38923,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580576e-51,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-20,-4.6263407569923886e-20,2.92695418885659e-35,2.92695418885659e-35,2.9259548048327e-35,1.232028115296409e-07,1.335541968223994e-14,0.00011874833916677929,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0003720351149590903,0.00037203511468832974,0.00037203532706197695,0.00037203532706197695,7.309892652550152e-41,7.31238940674514e-41,1.3260995465110304e-21,7.49997115186689e-05,0.1,0.012665147955292222,1.4858404602023436e-57,True,True,True,True,True,True,False
1.7782794100389228e-08,31622776601.683792,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-51,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-20,-8.2269265123884e-20,5.204164568418449e-35,5.204164568418449e-35,5.203165184394559e-35,1.232028115296409e-07,1.335541968223994e-14,0.00021116772651660217,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00046445450225503595,0.0004644545020381526,0.00046445471441179984,0.00046445471441179984,4.1118835469703294e-41,4.112673325995078e-41,7.538527255741553e-22,7.49997115186689e-05,0.1,0.012665147955292222,2.642107852885462e-57,True,True,True,True,True,True,False
1.7782794100389228e-08,56234132519.034904,1.0,quadrature,1000000000000.0,100000000000000.0,4.1123345310190575e-51,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808884e-19,-1.4629774025288568e-19,9.253680898720222e-35,9.253680898720222e-35,9.252681514696332e-35,1.232028115296409e-07,1.335541968223994e-14,0.0003755152201292039,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0006288019958109517,0.0006288019956507543,0.0006288022080244016,0.0006288022080244016,2.3126707677727395e-41,2.312920559815637e-41,4.265382361850463e-22,7.49997115186689e-05,0.1,0.012665147955292222,4.698274349793241e-57,True,True,True,True,True,True,False
1.7782794100389228e-08,100000000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-51,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-19,-2.6015825923097865e-19,1.6454852409512246e-34,1.6454852409512246e-34,1.6453853025488356e-34,1.232028115296409e-07,1.335541968223994e-14,0.000667770984111997,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0009210577597429135,0.0009210577596335474,0.0009210579720071948,0.0009210579720071948,1.3006332941136707e-41,1.3007122927611643e-41,2.406952340560088e-22,7.49997115186689e-05,0.1,0.012665147955292222,8.354712894856205e-57,True,True,True,True,True,True,False
1.7782794100389228e-08,177827941003.89227,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580574e-50,4.335970987269697e-31,5.203165184723636e-30,4.626340757512704e-19,-4.6263407574606735e-19,2.926054743531258e-34,2.926054743531258e-34,2.925954805128869e-34,1.232028115296409e-07,1.335541968223994e-14,0.0011874833916677926,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.001440770167259259,0.0014407701671893434,0.0014407703795629903,0.0014407703795629903,7.314387346574684e-42,7.314637175514144e-42,1.3561841622168427e-22,7.49997115186689e-05,0.1,0.012665147955292222,1.485688227361435e-56,True,True,True,True,True,True,False
1.7782794100389228e-08,316227766016.83795,1.0,quadrature,1000000000000.0,100000000000000.0,2.31253564979929e-50,4.335970987269697e-31,5.203165184723636e-30,8.226926512908718e-19,-8.226926512856685e-19,5.203265123093118e-34,5.203265123093118e-34,5.203165184690729e-34,1.232028115296409e-07,1.335541968223994e-14,0.002111677265166022,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0023649640407301655,0.002364964040687572,0.00236496425306122,0.00236496425306122,4.1133052445442126e-42,4.113384249753558e-42,7.634806846834791e-23,7.49997115186689e-05,0.1,0.012665147955292222,2.6419556200445536e-56,True,True,True,True,True,True,False
1.7782794100389228e-08,562341325190.3491,1.0,quadrature,1000000000000.0,100000000000000.0,4.1123345310190583e-50,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808887e-18,-1.4629774025756854e-18,9.252781453394893e-34,9.252781453394893e-34,9.252681514992503e-34,1.232028115296409e-07,1.335541968223994e-14,0.0037551522012920398,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.00400843897683872,0.00400843897681359,0.004008439189187237,0.004008439189187237,2.3131204103729513e-42,2.3131453944338392e-42,4.2960355398897357e-23,7.49997115186689e-05,0.1,0.012665147955292222,4.698122116952333e-56,True,True,True,True,True,True,False
1.7782794100389228e-08,1000000000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-50,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-18,-2.6015825923566148e-18,1.6453952964186915e-33,1.6453952964186915e-33,1.6453853025784525e-33,1.232028115296409e-07,1.335541968223994e-14,0.006677709841119969,0.0002533045986700872,3.6473606160553287e-31,2.119610245511544e-10,0.0069309966166560535,0.00693099661664152,0.0069309968290151664,0.0069309968290151664,1.3007754946786119e-42,1.3007833954070676e-42,2.4166828780357974e-23,7.49997115186689e-05,0.1,0.012665147955292222,8.354560662015298e-56,True,True,True,True,True,True,False
3.162277660168379e-08,0.1,1.0,zero,1000000000000.0,100000000000000.0,7.312879823703261e-63,4.335970987269697e-31,5.203165184723636e-30,2.6015825923618183e-31,4.943006925487454e-30,9.993830352887844e-39,9.993830352887844e-39,-9.886013850974906e-45,2.1908902300206643e-07,4.2233545303320444e-14,2.1116772651660226e-15,0.0002533045986560874,0.0,0.0,0.00025330459865573733,0.00025330459865573733,0.0002533045986564744,0.0002533045986564744,0.0,0.0,0.0,0.00013337044275250792,0.1,0.012665147955292222,1.2323620048405432e-59,True,False,True,True,True,False,False
3.162277660168379e-08,0.1778279410038923,1.0,zero,1000000000000.0,100000000000000.0,1.3004343618580578e-62,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-31,4.7405311089723655e-30,9.993830757839477e-39,9.993830757839477e-39,-9.481062217944729e-45,2.1908902300206643e-07,4.2233545303320444e-14,3.7551522012920405e-15,0.0002533045986560874,0.0,0.0,0.00025330459865575164,0.00025330459865575164,0.00025330459865648873,0.00025330459865648873,0.0,0.0,0.0,0.00013337044275250792,0.1,0.012665147955292222,1.2323620068653015e-59,True,False,True,True,True,False,False
3.162277660168379e-08,0.31622776601683794,1.0,zero,1000000000000.0,100000000000000.0,2.3125356497992897e-62,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-31,4.380472533432764e-30,9.993831477956629e-39,9.993831477956629e-39,-8.760945066865527e-45,2.1908902300206643e-07,4.2233545303320444e-14,6.6777098411199705e-15,0.0002533045986560874,0.0,0.0,0.00025330459865577717,0.00025330459865577717,0.00025330459865651427,0.00025330459865651427,0.0,0.0,0.0,0.00013337044275250792,0.1,0.012665147955292222,1.2323620104658872e-59,True,False,True,True,True,False,False
3.162277660168379e-08,0.5623413251903491,1.0,zero,1000000000000.0,100000000000000.0,4.112334531019058e-62,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808885e-30,3.740187782142748e-30,9.993832758526132e-39,9.993832758526132e-39,-7.480375564285494e-45,2.1908902300206643e-07,4.2233545303320444e-14,1.1874833916677931e-14,0.0002533045986560874,0.0,0.0,0.0002533045986558225,0.0002533045986558225,0.0002533045986565596,0.0002533045986565596,0.0,0.0,0.0,0.00013337044275250792,0.1,0.012665147955292222,1.2323620168687345e-59,True,False,True,True,True,False,False
