mG_eV,a,phase,mu_factor,scheme,eta,scalar_CW_clockoff_eV4,max_abs_delta,max_abs_delta_kinetic,min_f,min_D,max_tree_force_ratio,max_charged_force_ratio,max_modulus_force_ratio,max_selected_force_ratio,max_selected_index,max_component_sum_ratio,max_component_sum_index,max_selected_x_ratio,max_selected_y_ratio,min_modulus_mass_eV,max_H_over_modulus_mass,max_mass_over_geometric_marker,geometric_marker_eV,max_d_over_s,max_B_over_s,min_scalar_over_fermion_mass2,max_Fcomp_abs_eV,max_above_threshold_AMSB_abs_eV,selected_budget_pass,component_sum_budget_pass
100000000000.0,10.0,quadrature,1.0,tree_eta,7.078322021207937e-89,-1.0942687833372481e+47,1.182607078329588e-90,1.4339915842254744e-93,1.0,1.0,8.446342763498882e-45,3.7252734392199936e-35,48938646104326.65,48938646104326.65,1024,48938646104326.65,1024,1.6028947565683946e-34,48938646104326.65,2190890230020.6646,4.404406948410451e-45,2.8452580001131455e-15,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415872e-77,1.6441664175862415e-80,False,False
177827941003.89227,10.0,quadrature,1.0,tree_eta,2.2383619599143747e-89,-1.0942687833372477e+48,3.739731944558653e-91,4.5346795516656803e-94,1.0,1.0,4.749727582637876e-45,3.7252734392199936e-35,275202231033285.6,275202231033285.6,1024,275202231033285.6,1024,4.263290726732866e-34,275202231033285.6,3896014985701.187,2.4767800400467145e-45,5.05966371784973e-15,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060202e-78,9.24582722098916e-81,False,False
316227766016.83795,10.0,quadrature,1.0,tree_eta,7.078322021207936e-90,-1.0942687833372482e+49,1.182607078329588e-91,1.433991584225474e-94,1.0,1.0,2.6709681031137357e-45,3.7252734392199936e-35,1547575872945984.2,1547575872945984.2,1024,1547575872945984.2,1024,1.2676201470385947e-33,1547575872945984.2,6928203230275.51,1.3927957699248752e-45,8.997495811173162e-15,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-78,5.199310731932046e-81,False,False
562341325190.3491,10.0,quadrature,1.0,tree_eta,2.2383619599143746e-90,-1.0942687833372483e+50,3.7397319445586524e-92,4.5346795516656795e-95,1.0,1.0,1.5019957426461314e-45,3.7252734392199936e-35,8702658672250562.0,8702658672250562.0,1024,8702658672250562.0,1024,3.928016117203065e-33,8702658672250562.0,12320281152964.094,7.832266189790668e-46,1.600006154292069e-14,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878333e-78,2.9237872870710715e-81,False,False
1000000000000.0,10.0,quadrature,1.0,tree_eta,7.078322021207936e-91,-1.0942687833372481e+51,1.182607078329588e-92,1.4339915842254742e-95,1.0,1.0,8.44634276349888e-46,3.7252734392199936e-35,4.893864610432663e+16,4.893864610432663e+16,1024,4.893864610432663e+16,1024,1.234092686085615e-32,4.893864610432663e+16,21908902300206.645,4.404406948410451e-46,2.845258000113146e-14,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415872e-78,1.6441664175862416e-81,False,False
1e-12,10.0,pi,1.0,tree_eta,7.078322021207937e-43,-1.0942687833372481e-45,1.1826070783295883e-44,1.4339915842254743e-47,1.0,1.0,2.533902829049664e-21,3.7252734392199936e-35,1.468159383129799e-55,2.5339028290496266e-21,1024,2.533902829049701e-21,1024,2.5339028290496266e-21,0.0,2.1908902300206645e-11,4.404406948410451e-22,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415874e-54,1.6441664175862417e-57,True,True
1.7782794100389228e-12,10.0,pi,1.0,tree_eta,2.2383619599143746e-43,-1.0942687833372482e-44,3.7397319445586527e-45,4.5346795516656795e-48,1.0,1.0,1.4249182747913625e-21,3.7252734392199936e-35,8.256066930998565e-55,1.424918274791325e-21,1024,1.4249182747913997e-21,1024,1.424918274791325e-21,0.0,3.896014985701187e-11,2.4767800400467146e-22,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060202e-55,9.245827220989158e-58,True,True
3.1622776601683794e-12,10.0,pi,1.0,tree_eta,7.078322021207937e-44,-1.094268783337248e-43,1.1826070783295882e-45,1.4339915842254743e-48,1.0,1.0,8.012904309341209e-22,3.7252734392199936e-35,4.642727618837953e-54,8.012904309340838e-22,1024,8.012904309341582e-22,1024,8.012904309340838e-22,0.0,6.92820323027551e-11,1.3927957699248752e-22,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287496e-55,5.199310731932047e-58,True,True
5.6234132519034904e-12,10.0,pi,1.0,tree_eta,2.238361959914375e-44,-1.0942687833372476e-42,3.739731944558654e-46,4.534679551665681e-49,1.0,1.0,4.505987227938394e-22,3.7252734392199936e-35,2.6107976016751674e-53,4.50598722793802e-22,1024,4.505987227938766e-22,1024,4.50598722793802e-22,0.0,1.232028115296409e-10,7.83226618979067e-23,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.517446861587833e-55,2.9237872870710712e-58,True,True
1e-11,10.0,pi,1.0,tree_eta,7.078322021207937e-45,-1.0942687833372476e-41,1.1826070783295883e-46,1.4339915842254743e-49,1.0,1.0,2.5339028290496644e-22,3.7252734392199936e-35,1.468159383129799e-52,2.533902829049292e-22,1024,2.533902829050037e-22,1024,2.533902829049292e-22,0.0,2.1908902300206645e-10,4.404406948410451e-23,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415875e-55,1.6441664175862417e-58,True,True
1.7782794100389227e-11,10.0,pi,1.0,tree_eta,2.2383619599143752e-45,-1.0942687833372476e-40,3.739731944558654e-47,4.534679551665681e-50,1.0,1.0,1.4249182747913628e-22,3.7252734392199936e-35,8.256066930998563e-52,1.4249182747909904e-22,1024,1.4249182747917354e-22,1024,1.4249182747909904e-22,0.0,3.896014985701187e-10,2.4767800400467146e-23,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060204e-56,9.245827220989162e-59,True,True
3.1622776601683794e-11,10.0,pi,1.0,tree_eta,7.078322021207937e-46,-1.094268783337248e-39,1.1826070783295883e-47,1.4339915842254742e-50,1.0,1.0,8.012904309341209e-23,3.7252734392199936e-35,4.6427276188379536e-51,8.012904309337483e-23,1024,8.012904309344934e-23,1024,8.012904309337483e-23,0.0,6.928203230275509e-10,1.3927957699248753e-23,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-56,5.199310731932047e-59,True,True
5.6234132519034906e-11,10.0,pi,1.0,tree_eta,2.238361959914375e-46,-1.0942687833372479e-38,3.7397319445586534e-48,4.534679551665681e-51,1.0,1.0,4.5059872279383935e-23,3.7252734392199936e-35,2.6107976016751677e-50,4.5059872279346684e-23,1024,4.5059872279421187e-23,1024,4.5059872279346684e-23,0.0,1.2320281152964091e-09,7.83226618979067e-24,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878335e-56,2.9237872870710715e-59,True,True
1e-10,10.0,pi,1.0,tree_eta,7.078322021207937e-47,-1.0942687833372481e-37,1.1826070783295881e-48,1.4339915842254742e-51,1.0,1.0,2.533902829049664e-23,3.7252734392199947e-35,1.4681593831297993e-49,2.5339028290459386e-23,1024,2.5339028290533892e-23,1024,2.5339028290459386e-23,0.0,2.1908902300206647e-09,4.40440694841045e-24,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512783e-88,5.237068767221307e-46,1.0,1.4156644042415874e-56,1.6441664175862415e-59,True,True
1.778279410038923e-10,10.0,pi,1.0,tree_eta,2.2383619599143743e-47,-1.0942687833372481e-36,3.739731944558652e-49,4.5346795516656805e-52,1.0,1.0,1.4249182747913624e-23,3.7252734392199936e-35,8.256066930998568e-49,1.4249182747876373e-23,1024,1.4249182747950875e-23,1024,1.4249182747876373e-23,0.0,3.896014985701188e-09,2.476780040046714e-24,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060201e-57,9.245827220989158e-60,True,True
3.1622776601683795e-10,10.0,pi,1.0,tree_eta,7.078322021207937e-48,-1.0942687833372483e-35,1.1826070783295881e-49,1.4339915842254742e-52,1.0,1.0,8.012904309341208e-24,3.7252734392199936e-35,4.642727618837953e-48,8.012904309303954e-24,1024,8.012904309378461e-24,1024,8.012904309303954e-24,0.0,6.92820323027551e-09,1.3927957699248752e-24,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-57,5.199310731932047e-60,True,True
5.623413251903491e-10,10.0,pi,1.0,tree_eta,2.2383619599143745e-48,-1.094268783337248e-34,3.739731944558653e-50,4.53467955166568e-53,1.0,1.0,4.505987227938393e-24,3.7252734392199936e-35,2.610797601675168e-47,4.505987227901141e-24,1024,4.505987227975646e-24,1024,4.505987227901141e-24,0.0,1.2320281152964092e-08,7.832266189790669e-25,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-57,2.923787287071071e-60,True,True
1e-09,10.0,pi,1.0,tree_eta,7.078322021207935e-49,-1.0942687833372483e-33,1.182607078329588e-50,1.433991584225474e-53,1.0,1.0,2.533902829049663e-24,3.7252734392199936e-35,1.4681593831297991e-46,2.53390282901241e-24,1024,2.5339028290869157e-24,1024,2.53390282901241e-24,0.0,2.1908902300206644e-08,4.404406948410451e-25,1.2986766571533385e-16,7.700146102510003e+26,2.8753438695127816e-88,5.237068767221307e-46,1.0,1.4156644042415872e-57,1.6441664175862416e-60,True,True
1.7782794100389228e-09,10.0,pi,1.0,tree_eta,2.238361959914375e-49,-1.0942687833372479e-32,3.7397319445586534e-51,4.534679551665681e-54,1.0,1.0,1.4249182747913628e-24,3.7252734392199947e-35,8.256066930998566e-46,1.4249182747541099e-24,1024,1.4249182748286155e-24,1024,1.4249182747541099e-24,0.0,3.896014985701187e-08,2.476780040046714e-25,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060203e-58,9.245827220989161e-61,True,True
3.1622776601683795e-09,10.0,pi,1.0,tree_eta,7.078322021207936e-50,-1.0942687833372481e-31,1.182607078329588e-51,1.433991584225474e-54,1.0,1.0,8.012904309341208e-25,3.7252734392199936e-35,4.6427276188379536e-45,8.012904308968681e-25,1024,8.012904309713735e-25,1024,8.012904308968681e-25,0.0,6.92820323027551e-08,1.3927957699248751e-25,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-58,5.199310731932046e-61,True,True
5.623413251903491e-09,10.0,pi,1.0,tree_eta,2.238361959914375e-50,-1.094268783337248e-30,3.739731944558654e-52,4.5346795516656795e-55,1.0,1.0,4.505987227938394e-25,3.7252734392199936e-35,2.6107976016751685e-44,4.505987227565867e-25,1024,4.505987228310921e-25,1024,4.505987227565867e-25,0.0,1.2320281152964094e-07,7.832266189790668e-26,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878333e-58,2.9237872870710714e-61,True,True
1e-08,10.0,pi,1.0,tree_eta,7.078322021207936e-51,-1.094268783337248e-29,1.1826070783295881e-52,1.433991584225474e-55,1.0,1.0,2.533902829049664e-25,3.7252734392199936e-35,1.4681593831297992e-43,2.533902828677137e-25,1024,2.5339028294221913e-25,1024,2.533902828677137e-25,0.0,2.1908902300206646e-07,4.404406948410451e-26,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415872e-58,1.6441664175862415e-61,True,True
1.7782794100389228e-08,10.0,pi,1.0,tree_eta,2.238361959914375e-51,-1.0942687833372482e-28,3.7397319445586534e-53,4.5346795516656795e-56,1.0,1.0,1.4249182747913626e-25,3.7252734392199936e-35,8.256066930998565e-43,1.4249182744188352e-25,1024,1.4249182751638899e-25,1024,1.4249182744188352e-25,0.0,3.896014985701187e-07,2.4767800400467146e-26,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060203e-59,9.24582722098916e-62,True,True
3.162277660168379e-08,10.0,pi,1.0,tree_eta,7.078322021207936e-52,-1.094268783337248e-27,1.182607078329588e-53,1.4339915842254742e-56,1.0,1.0,8.012904309341208e-26,3.7252734392199936e-35,4.642727618837951e-42,8.012904305615935e-26,1024,8.012904313066482e-26,1024,8.012904305615935e-26,0.0,6.928203230275509e-07,1.3927957699248753e-26,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-59,5.1993107319320455e-62,True,True
5.6234132519034905e-08,10.0,pi,1.0,tree_eta,2.2383619599143747e-52,-1.094268783337248e-26,3.7397319445586526e-54,4.53467955166568e-57,1.0,1.0,4.505987227938394e-26,3.7252734392199936e-35,2.6107976016751677e-41,4.505987224213118e-26,1024,4.5059872316636703e-26,1024,4.505987224213118e-26,0.0,1.232028115296409e-06,7.83226618979067e-27,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.517446861587833e-59,2.9237872870710708e-62,True,True
1e-07,10.0,pi,1.0,tree_eta,7.078322021207937e-53,-1.0942687833372479e-25,1.1826070783295883e-54,1.4339915842254743e-57,1.0,1.0,2.533902829049664e-26,3.7252734392199936e-35,1.4681593831297985e-40,2.5339028253243756e-26,1024,2.5339028327749519e-26,1024,2.5339028253243756e-26,0.0,2.190890230020664e-06,4.404406948410452e-27,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415873e-59,1.6441664175862416e-62,True,True
1.7782794100389227e-07,10.0,pi,1.0,tree_eta,2.2383619599143753e-53,-1.0942687833372476e-24,3.739731944558654e-55,4.5346795516656806e-58,1.0,1.0,1.4249182747913626e-26,3.7252734392199947e-35,8.256066930998565e-40,1.4249182710660067e-26,1024,1.4249182785167186e-26,1024,1.4249182710660067e-26,0.0,3.896014985701187e-06,2.4767800400467146e-27,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060204e-60,9.245827220989161e-63,True,True
3.162277660168379e-07,10.0,pi,1.0,tree_eta,7.078322021207937e-54,-1.0942687833372477e-23,1.1826070783295882e-55,1.4339915842254745e-58,1.0,1.0,8.012904309341207e-27,3.7252734392199936e-35,4.642727618837951e-39,8.012904272083831e-27,1024,8.012904346598586e-27,1024,8.012904272083831e-27,0.0,6.9282032302755086e-06,1.3927957699248754e-27,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287496e-60,5.199310731932047e-63,True,True
5.62341325190349e-07,10.0,pi,1.0,tree_eta,2.238361959914375e-54,-1.0942687833372477e-22,3.7397319445586532e-56,4.534679551665681e-59,1.0,1.0,4.505987227938395e-27,3.7252734392199936e-35,2.610797601675167e-38,4.505987190659552e-27,1024,4.5059872652172374e-27,1024,4.505987190659552e-27,0.0,1.232028115296409e-05,7.83226618979067e-28,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.517446861587833e-60,2.9237872870710714e-63,True,True
1e-06,10.0,pi,1.0,tree_eta,7.078322021207936e-55,-1.0942687833372478e-21,1.182607078329588e-56,1.4339915842254746e-59,1.0,1.0,2.533902829049664e-27,3.725273439219993e-35,1.468159383129799e-37,2.5339027916501134e-27,1024,2.5339028664492142e-27,1024,2.5339027916501134e-27,0.0,2.1908902300206645e-05,4.404406948410451e-28,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512781e-88,5.237068767221307e-46,1.0,1.415664404241587e-60,1.6441664175862413e-63,True,True
1.7782794100389227e-06,10.0,pi,1.0,tree_eta,2.238361959914375e-55,-1.0942687833372478e-20,3.739731944558654e-57,4.5346795516656805e-60,1.0,1.0,1.424918274791363e-27,3.7252734392199947e-35,8.256066930998566e-37,1.4249182367130219e-27,1024,1.424918312869704e-27,1024,1.4249182367130219e-27,0.0,3.896014985701187e-05,2.4767800400467144e-28,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060204e-61,9.245827220989162e-64,True,True
3.162277660168379e-06,10.0,pi,1.0,tree_eta,7.0783220212079365e-56,-1.0942687833372476e-19,1.182607078329588e-57,1.4339915842254743e-60,1.0,1.0,8.012904309341208e-28,3.7252734392199936e-35,4.6427276188379515e-36,8.012903890386587e-28,1024,8.012904728295828e-28,1024,8.012903890386587e-28,0.0,6.92820323027551e-05,1.3927957699248753e-28,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-61,5.199310731932046e-64,True,True
5.623413251903491e-06,10.0,pi,1.0,tree_eta,2.2383619599143744e-56,-1.0942687833372482e-18,3.739731944558653e-58,4.5346795516656795e-61,1.0,1.0,4.505987227938393e-28,3.7252734392199936e-35,2.610797601675169e-35,4.5059865943312895e-28,1024,4.505987861545497e-28,1024,4.5059865943312895e-28,0.0,0.00012320281152964092,7.832266189790669e-29,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878327e-61,2.9237872870710705e-64,True,True
9.999999999999999e-06,10.0,pi,1.0,tree_eta,7.078322021207938e-57,-1.0942687833372476e-17,1.1826070783295884e-58,1.4339915842254744e-61,1.0,1.0,2.5339028290496637e-28,3.7252734392199936e-35,1.4681593831297986e-34,2.5339009883629367e-28,1024,2.5339046697363907e-28,1024,2.5339009883629367e-28,0.0,0.00021908902300206643,4.4044069484104514e-29,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415874e-61,1.644166417586242e-64,True,True
1.778279410038923e-05,10.0,pi,1.0,tree_eta,2.2383619599143747e-57,-1.0942687833372482e-16,3.7397319445586535e-59,4.53467955166568e-62,1.0,1.0,1.4249182747913627e-28,3.7252734392199947e-35,8.256066930998566e-34,1.4249096461970878e-28,1024,1.4249269033856375e-28,1024,1.4249096461970878e-28,0.0,0.00038960149857011873,2.4767800400467144e-29,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060202e-62,9.24582722098916e-65,True,True
3.1622776601683795e-05,10.0,pi,1.0,tree_eta,7.078322021207936e-58,-1.0942687833372482e-15,1.182607078329588e-59,1.4339915842254741e-62,1.0,1.0,8.012904309341209e-29,3.7252734392199936e-35,4.642727618837953e-33,8.012436311305886e-29,1024,8.013372307376533e-29,1024,8.012436311305886e-29,0.0,0.0006928203230275509,1.3927957699248753e-29,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-62,5.199310731932047e-65,True,True
5.623413251903491e-05,10.0,pi,1.0,tree_eta,2.238361959914375e-58,-1.0942687833372479e-14,3.739731944558654e-60,4.5346795516656807e-63,1.0,1.0,4.505987227938394e-29,3.7252734392199936e-35,2.6107976016751676e-32,4.503372705063279e-29,1024,4.508601750813508e-29,1024,4.503372705063279e-29,0.0,0.0012320281152964092,7.832266189790669e-30,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878334e-62,2.9237872870710713e-65,True,True
0.0001,10.0,pi,1.0,tree_eta,7.078322021207936e-59,-1.0942687833372483e-13,1.182607078329588e-60,1.433991584225474e-63,1.0,1.0,2.533902829049663e-29,3.7252734392199936e-35,1.4681593831297992e-31,2.5192175099449263e-29,1024,2.5485881481544005e-29,1024,2.5192175099449263e-29,0.0,0.0021908902300206644,4.404406948410451e-30,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415873e-62,1.6441664175862417e-65,True,True
0.00017782794100389227,10.0,pi,1.0,tree_eta,2.2383619599143752e-59,-1.0942687833372475e-12,3.739731944558654e-61,4.5346795516656805e-64,1.0,1.0,1.424918274791363e-29,3.7252734392199947e-35,8.256066930998565e-31,1.342353880207938e-29,1024,1.5074826693747878e-29,1024,1.342353880207938e-29,0.0,0.003896014985701187,2.4767800400467147e-30,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060204e-63,9.245827220989162e-66,True,True
0.00031622776601683794,10.0,pi,1.0,tree_eta,7.078322021207937e-60,-1.0942687833372481e-11,1.1826070783295882e-61,1.4339915842254741e-64,1.0,1.0,8.012904309341207e-30,3.7252734392199936e-35,4.642727618837952e-30,3.3701394377688626e-30,1024,1.2655669180913552e-29,1024,3.3701394377688626e-30,0.0,0.0069282032302755096,1.3927957699248753e-30,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-63,5.199310731932047e-66,True,True
0.0005623413251903491,10.0,pi,1.0,tree_eta,2.2383619599143748e-60,-1.0942687833372481e-10,3.7397319445586533e-62,4.53467955166568e-65,1.0,1.0,4.505987227938394e-30,3.7252734392199936e-35,2.610797601675169e-29,2.1602026041547684e-29,1024,3.0614000497424476e-29,1024,2.1602026041547684e-29,0.0,0.012320281152964092,7.832266189790669e-31,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878334e-63,2.9237872870710713e-66,True,True
0.001,10.0,pi,1.0,tree_eta,7.078322021207937e-61,-1.0942687833372483e-09,1.182607078329588e-62,1.4339915842254742e-65,1.0,1.0,2.533902829049664e-30,3.7252734392199936e-35,1.468159383129799e-28,1.4428207273666461e-28,1024,1.4934987839476395e-28,1024,1.4428207273666461e-28,0.0,0.021908902300206645,4.404406948410451e-31,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415875e-63,1.6441664175862418e-66,True,True
0.0017782794100389228,10.0,pi,1.0,tree_eta,2.238361959914375e-61,-1.0942687833372478e-08,3.7397319445586535e-63,4.534679551665681e-66,1.0,1.0,1.4249182747913628e-30,3.7252734392199947e-35,8.256066930998566e-28,8.241818120777995e-28,1024,8.270316486273822e-28,1024,8.241818120777995e-28,0.0,0.03896014985701187,2.4767800400467145e-31,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060203e-64,9.245827220989161e-67,True,True
0.0031622776601683794,10.0,pi,1.0,tree_eta,7.078322021207936e-62,-1.094268783337248e-07,1.1826070783295881e-63,1.433991584225474e-66,1.0,1.0,8.012904309341208e-31,3.7252734392199936e-35,4.6427276188379526e-27,4.641926365659753e-27,1024,4.643528946521621e-27,1024,4.641926365659753e-27,0.0,0.06928203230275509,1.3927957699248754e-31,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287495e-64,5.1993107319320465e-67,True,True
0.005623413251903491,10.0,pi,1.0,tree_eta,2.2383619599143747e-62,-1.094268783337248e-06,3.739731944558653e-64,4.5346795516656797e-67,1.0,1.0,4.5059872279383935e-31,3.7252734392199947e-35,2.610797601675168e-26,2.6107525455281625e-26,1024,2.610842665272721e-26,1024,2.6107525455281625e-26,0.0,0.12320281152964092,7.832266189790668e-32,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512783e-88,5.237068767221307e-46,1.0,2.517446861587833e-64,2.923787287071071e-67,True,True
0.01,10.0,pi,1.0,tree_eta,7.078322021207937e-63,-1.094268783337248e-05,1.1826070783295882e-64,1.4339915842254742e-67,1.0,1.0,2.5339028290496633e-31,3.7252734392199936e-35,1.468159383129799e-25,1.4681568495994976e-25,1024,1.4681619174051555e-25,1024,1.4681568495994976e-25,0.0,0.21908902300206645,4.404406948410451e-32,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415873e-64,1.6441664175862415e-67,True,True
0.01778279410038923,10.0,pi,1.0,tree_eta,2.2383619599143744e-63,-0.00010942687833372482,3.7397319445586527e-65,4.534679551665679e-68,1.0,1.0,1.4249182747913625e-31,3.7252734392199936e-35,8.25606693099857e-25,8.256065506452822e-25,1024,8.256068356289373e-25,1024,8.256065506452822e-25,0.0,0.3896014985701187,2.4767800400467147e-32,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060202e-65,9.245827220989159e-68,True,True
0.03162277660168379,10.0,pi,1.0,tree_eta,7.078322021207938e-64,-0.0010942687833372477,1.1826070783295882e-65,1.4339915842254745e-68,1.0,1.0,8.012904309341207e-32,3.7252734392199936e-35,4.64272761883795e-24,4.64272753874616e-24,1024,4.642727699004246e-24,1024,4.64272753874616e-24,0.0,0.6928203230275508,1.3927957699248756e-32,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-65,5.199310731932047e-68,True,True
0.056234132519034905,10.0,pi,1.0,tree_eta,2.238361959914375e-64,-0.010942687833372476,3.739731944558654e-66,4.534679551665681e-69,1.0,1.0,4.505987227938394e-32,3.7252734392199936e-35,2.6107976016751672e-23,2.610797597172905e-23,1024,2.6107976061848796e-23,1024,2.610797597172905e-23,0.0,1.2320281152964092,7.83226618979067e-33,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878333e-65,2.9237872870710714e-68,True,True
0.1,10.0,pi,1.0,tree_eta,7.078322021207935e-65,-0.1094268783337248,1.1826070783295878e-66,1.4339915842254743e-69,1.0,1.0,2.5339028290496636e-32,3.7252734392199936e-35,1.4681593831297993e-22,1.4681593828767817e-22,1024,1.4681593833835622e-22,1024,1.4681593828767817e-22,0.0,2.1908902300206647,4.4044069484104505e-33,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,1.415664404241587e-65,1.6441664175862415e-68,True,True
0.1778279410038923,10.0,pi,1.0,tree_eta,2.2383619599143746e-65,-1.0942687833372482,3.739731944558653e-67,4.5346795516656794e-70,1.0,1.0,1.4249182747913627e-32,3.7252734392199947e-35,8.256066930998569e-22,8.256066930856449e-22,1024,8.256066931141433e-22,1024,8.256066930856449e-22,0.0,3.8960149857011874,2.4767800400467145e-33,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060202e-66,9.245827220989159e-69,True,True
0.31622776601683794,10.0,pi,1.0,tree_eta,7.078322021207937e-66,-10.94268783337248,1.1826070783295882e-67,1.4339915842254742e-70,1.0,1.0,8.012904309341207e-33,3.7252734392199936e-35,4.6427276188379514e-21,4.642727618829976e-21,1024,4.642727618846001e-21,1024,4.642727618829976e-21,0.0,6.928203230275509,1.3927957699248754e-33,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-66,5.199310731932047e-69,True,True
0.5623413251903491,10.0,pi,1.0,tree_eta,2.238361959914375e-66,-109.42687833372477,3.7397319445586536e-68,4.534679551665681e-71,1.0,1.0,4.505987227938393e-33,3.7252734392199936e-35,2.6107976016751675e-20,2.6107976016747206e-20,1024,2.610797601675622e-20,1024,2.6107976016747206e-20,0.0,12.320281152964093,7.832266189790669e-34,1.2986766571533385e-16,7.700146102510003e+26,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878334e-66,2.9237872870710714e-69,True,True
