label,epsilon,a,N,E,dlnE,t_Gyr,y,y_N,Delta,delta,comoving_radius_Mpc_h,physical_radius_Mpc_h,physical_radial_velocity_km_s,peculiar_radial_velocity_km_s
clock,0.0001,0.020557762450147968,-3.884516674563335,191.76757069360033,-1.5069760081850045,0.04986908277579058,0.9761898031283277,-0.022600880299611485,1.0749721165742785,0.07497211657427849,2.440474507820819,0.050170695197422184,939.8363024715271,-22.274931330346185
clock,0.0001,0.020573925046534824,-3.883730779395769,191.54059038368632,-1.5069705164256921,0.049928571318176615,0.976172033503605,-0.022620483548131533,1.0750308220016933,0.07503082200169331,2.4404300837590127,0.05020922562456663,939.4251009033284,-22.285370980392024
clock,0.0001,0.020590100350020662,-3.882944884228203,191.3138795580468,-1.506965028651915,0.049988130355237054,0.976154248467162,-0.022640101106409433,1.0750895826250038,0.07508958262500376,2.440385621167905,0.05024778483259468,939.014052585245,-22.29581296692176
clock,0.0001,0.020606288370595825,-3.882158989060637,191.08743789517416,-1.5069595448602136,0.05004775997109105,0.9761364480077471,-0.022659732988658355,1.075148398492911,0.0751483984929111,2.440341120019368,0.050286372841741894,938.603157442054,-22.306257294938558
clock,0.0001,0.020622489118258553,-3.881373093893071,190.86126507394687,-1.5069540650471283,0.050107460249960725,0.9761186321140977,-0.022679379209102117,1.0752072696541755,0.07520726965417546,2.4402965802852443,0.05032498967225601,938.1924153985664,-22.316703969442855
clock,0.0001,0.020638702603014945,-3.8805871987255047,190.63536077362158,-1.506948589209213,0.05016723127561333,0.9761008007749397,-0.022699039781975273,1.0752661961576178,0.07526619615761776,2.440252001937349,0.0503636353443968,937.7818263795889,-22.327152995431483
clock,0.0001,0.020654928834878936,-3.879801303557939,190.40972467379981,-1.5069431173430874,0.050227073128904995,0.976082953978988,-0.02271871472152291,1.0753251780521174,0.07532517805211736,2.44020738494747,0.050402309878436025,937.371390309761,-22.337604377893605
clock,0.0001,0.020671167823872363,-3.879015408390373,190.18435645450862,-1.5069376494453088,0.05028698589371577,0.9760650917149465,-0.022738404042000775,1.0753842153866142,0.07538421538661422,2.4401627292873664,0.050441013294657576,936.961107113956,-22.348058121820383
clock,0.0001,0.020687419580024947,-3.8782295132228066,189.95925579616852,-1.5069321855124225,0.05034696965466,0.9760472139715075,-0.02275810775767527,1.0754433082101076,0.07544330821010758,2.4401180349287688,0.050479745613357406,936.5509767171263,-22.358514232201255
clock,0.0001,0.02070368411337425,-3.8774436180552407,189.7344223795849,-1.5069267255409762,0.0504070244964554,0.9760293207373523,-0.022777825882823417,1.0755024565716573,0.07550245657165733,2.4400733018433804,0.05051850685484346,936.1409990442595,-22.36897271402291
clock,0.0001,0.02071996143396578,-3.876657722887675,189.5098558859462,-1.50692126952752,0.05046715050392333,0.976011412001151,-0.022797558431732954,1.0755616605203815,0.07556166052038149,2.4400285300028774,0.05055729703943583,935.7311740203767,-22.379433572269285
clock,0.0001,0.020736251551852908,-3.875871827720109,189.28555599680175,-1.5069158174686381,0.050527347760302245,0.9759934877515625,-0.022817305418702277,1.0756209201054603,0.07562092010546029,2.439983719378906,0.05059611618746667,935.3215015704222,-22.389896811918913
clock,0.0001,0.02075255447709693,-3.8750859325525426,189.0615223940642,-1.5069103693609434,0.05058761634756978,0.9759755479772341,-0.022837066858040513,1.0756802353761332,0.07568023537613322,2.4399388699430853,0.0506349643192802,934.9119816192783,-22.400362437945283
clock,0.0001,0.02076887021976703,-3.8743000373849767,188.83775476007168,-1.5069049252009898,0.050647956350776416,0.9759575926668024,-0.02285684276406746,1.0757396063816989,0.07573960638169885,2.439893981667006,0.05067384145523268,934.5026140920742,-22.410830455324206
clock,0.0001,0.020785198789940326,-3.873514142217411,188.6142527775428,-1.5068994849853312,0.0507083678551386,0.9759396218088924,-0.022876633151113695,1.075799033171517,0.07579903317151704,2.439849054522231,0.05071274761569252,934.0933989139673,-22.42130086902869
clock,0.0001,0.02080154019770186,-3.8727282470498445,188.3910161295788,-1.5068940487105227,0.05076885094597696,0.9759216353921178,-0.022896438033520542,1.0758585157950082,0.07585851579500824,2.4398040884802947,0.050751682821040194,933.6843360101557,-22.431773684029185
