label,epsilon,a,N,E,dlnE,t_Gyr,y,y_N,Delta,delta,comoving_radius_Mpc_h,physical_radius_Mpc_h,physical_radial_velocity_km_s,peculiar_radial_velocity_km_s
reference,0.0,0.05229166778223333,-2.950918236430653,47.07421814552472,-1.5023126547587269,0.20448562414780658,0.9399412144633043,-0.061154130859454085,1.2041980544812985,0.20419805448129846,2.349853036158261,0.12287773430386009,540.8032372735167,-37.63408971125681
reference,0.0,0.052332777777493414,-2.950132378074972,47.01867494457058,-1.5023093879534082,0.20472795250123216,0.939893135911264,-0.06120520930488017,1.204382859726402,0.2043828597264019,2.34973283977816,0.12296804654058897,540.5288029897359,-37.65065789634212
reference,0.0,0.052373920092084324,-2.9493465197192914,46.963197400011246,-1.502306120243017,0.20497056712341113,0.9398450172014456,-0.06125633192545484,1.2045678571955223,0.20456785719552228,2.349612543003614,0.12305841957463033,540.2544506195416,-37.667234402135605
reference,0.0,0.052415094751414454,-2.9485606613636106,46.90778543412926,-1.5023028516197323,0.2052134683418303,0.939796858299117,-0.061307498764119256,1.2047530471267835,0.20475304712678355,2.349492145747792,0.12314885343707462,539.9801801131374,-37.68381923539532
reference,0.0,0.05245630178091215,-2.9477748030079303,46.85243896929784,-1.502299582076071,0.20545665649287786,0.939748659169512,-0.06135870986386162,1.2049384297586794,0.20493842975867937,2.34937164792378,0.1232393481590087,539.7059914207161,-37.70041240288414
reference,0.0,0.05249754120602584,-2.9469889446522495,46.79715792798138,-1.5022963116047416,0.2057001319182685,0.9397004197778308,-0.06140996526771734,1.205124005330075,0.2051240053300749,2.349251049444577,0.12332990377151612,539.4318844924683,-37.71701391137041
reference,0.0,0.05253881305222385,-2.9462030862965687,46.74194223273648,-1.5022930401984393,0.20594389496013318,0.9396521400892397,-0.061461265018768856,1.2053097740802068,0.20530977408020679,2.349130350223099,0.12342052030567653,539.1578592785927,-37.73362376762859
reference,0.0,0.05258011734499459,-2.945417227940888,46.6867918062117,-1.502289767849847,0.20618794596102008,0.9396038200688711,-0.061512609160145865,1.2054957362486844,0.20549573624868445,2.3490095501721777,0.12351119779256607,538.8839157292972,-37.75024197843939
reference,0.0,0.052621454109846484,-2.944631369585207,46.63170657114838,-1.502286494551471,0.20643228525995488,0.9395554596818237,-0.06156399773502535,1.2056818920754888,0.20568189207548881,2.3488886492045595,0.12360193626325702,538.6100537948081,-37.766868550590424
reference,0.0,0.052662823372307994,-2.9438455112295268,46.576686450381786,-1.5022832202953835,0.20667691318620016,0.939507058893162,-0.0616154307866317,1.205868241800977,0.20586824180097696,2.348767647232905,0.1236927357488179,538.3362734253849,-37.783503490877294
reference,0.0,0.05270422515792773,-2.943059652873846,46.52173136683613,-1.5022799450741742,0.20692183008222426,0.9394586176679165,-0.061666908358237016,1.2060547856658788,0.20605478566587876,2.3486465441697915,0.12378359628031353,538.0625745712642,-37.80014680609987
reference,0.0,0.052745659492274305,-2.942273794518165,46.46684124352708,-1.5022766688804705,0.20716703629216565,0.9394101359710839,-0.06171843049316115,1.2062415239112998,0.2062415239112998,2.34852533992771,0.12387451788880473,537.7889571826902,-37.81679850306433
reference,0.0,0.05278712640093646,-2.9414879361624844,46.412016003561725,-1.5022733917068873,0.20741253216058259,0.9393616137676266,-0.06176999723477178,1.206428456778722,0.206428456778722,2.3484040344190666,0.12396550060534839,537.5154212099138,-37.83345858858321
reference,0.0,0.05282862590952305,-2.9407020778068036,46.35725557013842,-1.502270113546026,0.2076583180324535,0.939313051022473,-0.0618216086264834,1.2066155845100035,0.2066155845100035,2.3482826275561823,0.12405654446099741,537.2419666031948,-37.850127069474844
reference,0.0,0.05287015804366305,-2.9399162194511232,46.302559866549004,-1.502266834390077,0.20790439424355628,0.9392644477005175,-0.061873264711758545,1.2068029073473792,0.20680290734737916,2.348161119251294,0.12414764948680063,536.968593312827,-37.866803952565846
reference,0.0,0.05291172282900566,-2.9391303610954425,46.24792881617634,-1.50226355423121,0.2081507611298607,0.9392158037666201,-0.06192496553410756,1.2069904255334636,0.20699042553346358,2.3480395094165503,0.12423881571380292,536.6953012891116,-37.883489244689144
reference,0.0,0.052953320291220136,-2.9383445027397617,46.19336234249239,-1.502260273061984,0.2083974190375246,0.9391671191856067,-0.061976711137088594,1.2071781393112484,0.2071781393112484,2.347917797964017,0.12433004317304487,536.4220904823361,-37.90018295268238
reference,0.0,0.052994950455995976,-2.937558644384081,46.138860369060005,-1.5022569908749448,0.2086443683131282,0.9391183939222689,-0.06202850156430774,1.2073660489241058,0.20736604892410582,2.347795984805672,0.1244213318955629,536.1489608427953,-37.916885083389516
reference,0.0,0.05303661334904286,-2.9367727860284,46.08442281953283,-1.502253707662625,0.20889160930367406,0.9390696279413641,-0.06208033685941919,1.2075541546157884,0.2075541546157884,2.34767406985341,0.12451268191238915,535.875912320793,-37.93359564366099
reference,0.0,0.053078308996090666,-2.9359869276727197,46.03004961765545,-1.502250423417495,0.2091391423553803,0.9390208212076153,-0.06213221706612526,1.2077424566304287,0.20774245663042867,2.3475520530190384,0.12460409325455152,535.6029448666436,-37.95031464035383
reference,0.0,0.05312003742288956,-2.935201069317039,45.97574068726596,-1.5022471381314721,0.20938696780185498,0.9389719736857112,-0.06218414222817659,1.2079309552125417,0.20793095521254168,2.347429934214278,0.12469556595307361,535.3300584307043,-37.96704208033398
reference,0.0,0.053161798655209876,-2.934415210961358,45.921495952290755,-1.502243851796878,0.20963508598718894,0.938923085340306,-0.062236112389371906,1.2081196506070249,0.20811965060702486,2.347307713350765,0.12478710003897447,535.0572529633148,-37.98377797047198
reference,0.0,0.053203592718842216,-2.933629352605678,45.86731533674576,-1.502240564406188,0.20988349725999564,0.9388741561360195,-0.06228812759355817,1.2083085430591582,0.20830854305915825,2.347185390340049,0.12487869554326865,534.784528414813,-38.000522317643984
reference,0.0,0.053245419639597565,-2.9328434942499966,45.81319876473706,-1.5022372759518665,0.21013220196931415,0.9388251860374371,-0.06234018788463051,1.2084976328146069,0.20849763281460687,2.347062965093593,0.12497035249696649,534.5118847355454,-38.01727512873253
reference,0.0,0.053287279443307016,-2.9320576358943162,45.75914616046101,-1.502233986426363,0.21038120046460831,0.9387761750091097,-0.06239229330653181,1.2086869201194188,0.2086869201194188,2.3469404375227745,0.1250620709310733,534.2393218758664,-38.03403641062613
reference,0.0,0.053329172155822134,-2.9312717775386354,45.70515744820504,-1.5022306958219092,0.2106304930908423,0.9387271230155534,-0.06244444390325377,1.208876405220029,0.20887640522002893,2.3468178075388835,0.12515385087659017,533.9668397861519,-38.05080617022097
reference,0.0,0.05337109780301473,-2.9304859191829546,45.651232552348716,-1.5022274041303538,0.21088008018438986,0.93867803002125,-0.06249663971883731,1.209066088363257,0.2090660883632569,2.346695075053125,0.12524569236451333,533.6944384168105,-38.06758441442187
reference,0.0,0.053413056410776934,-2.9297000608272743,45.59737139735845,-1.5022241113440682,0.2111299620950717,0.9386288959906466,-0.0625488807973715,1.2092559697963106,0.20925596979631056,2.3465722399766165,0.12533759542583423,533.4221177182244,-38.084371150137386
reference,0.0,0.05345504800502132,-2.9289142024715935,45.54357390779014,-1.5022208174554448,0.21138013917397488,0.9385797208881556,-0.06260116718299423,1.209446049766784,0.20944604976678405,2.346449302220389,0.12542956009153966,533.1498776407816,-38.10116638428249
reference,0.0,0.05349707261168076,-2.9281283441159127,45.489840008289406,-1.5022175224568628,0.21163061177261386,0.9385305046781545,-0.062653498919892,1.209636328522661,0.209636328522661,2.346326261695386,0.12552158639261154,532.8777181348789,-38.11797012377865
reference,0.0,0.05353913025670852,-2.927342485760232,45.43616962359131,-1.5022142263406852,0.21188138024289135,0.9384812473249864,-0.0627058760523001,1.2098268063123132,0.2098268063123132,2.346203118312466,0.12561367436002682,532.6056391509204,-38.13478237555376
reference,0.0,0.053581220966078286,-2.926556627404551,45.38256267852302,-1.5022109290988064,0.21213244492608951,0.9384319487929594,-0.0627582986245026,1.2100174833845023,0.21001748338450232,2.3460798719823988,0.12570582402475758,532.33364063935,-38.15160314654448
reference,0.0,0.05362334476578414,-2.925770769048871,45.32901909800043,-1.502207630723205,0.21238380616627092,0.938382609046347,-0.0628107666808324,1.2102083599883813,0.21020835998838128,2.345956522615867,0.12579803541777074,532.061722550613,-38.168432443693426
reference,0.0,0.05366550168184067,-2.92498491069319,45.27553880702657,-1.5022043312062021,0.21263546431658253,0.9383332280493875,-0.06286328026567135,1.2103994363734933,0.21039943637349334,2.3458330701234686,0.12589030857002848,531.7898848351393,-38.18527027394813
reference,0.0,0.05370769174028284,-2.924199052337509,45.222121730693694,-1.5022010305401046,0.21288741973060138,0.9382838057662845,-0.06291583942345035,1.2105907127897746,0.2105907127897746,2.345709514415711,0.12598264351248756,531.5181274433673,-38.20211664426264
reference,0.0,0.05374991496716609,-2.9234131939818284,45.16876779418287,-1.5021977287172044,0.2131396727623356,0.9382343421612067,-0.06296844419864947,1.2107821894875532,0.21078218948755323,2.3455858554030167,0.1260750402760997,531.2464503257424,-38.218971561597556
reference,0.0,0.053792171388566394,-2.9226273356261476,45.115476922764614,-1.5021944257297097,0.2133922237644668,0.9381848371982877,-0.06302109463579826,1.210973866717552,0.21097386671755203,2.345462092995719,0.12616749889181136,530.974853432724,-38.23583503292068
