case_index,case_id,family,block,surrogate,seed,iterations,best_iteration,stop_reason,primary_node_quality_pass,fft_amplitude_relative_l2_no_dc,fft_power_relative_l2_no_dc,sorted_max_abs_difference,sorted_relative_l2_centered_denominator,periodic_acf_relative_l2,mean,variance_ddof0,mean_difference,variance_relative_difference,dense_windowed_mean,dense_windowed_rms,dense_derivative_mean,dense_derivative_rms,dense_windowed_mean_difference,dense_windowed_rms_relative_difference,dense_derivative_rms_relative_difference,dense_windowed_max_abs,dense_derivative_max_abs,dense_windowed_fft_power_relative_l2_no_dc,dense_windowed_periodic_acf_relative_l2,dense_derivative_fft_power_relative_l2_no_dc,dense_derivative_periodic_acf_relative_l2
56,block01_iaaft_055,iaaft,0,55,20260977,17,16,unchanged_rank_permutation,True,0.022354151516887497,0.02194685578652779,0.0,0.0,0.021946839365326255,-0.010146595112339502,0.08799635567391653,1.734723475976807e-18,-1.1102230246251565e-16,-0.0011656359536006376,0.1429412754436551,7.848067297734756e-07,17.609051544157936,0.0014126396165091643,0.017650236043827094,-0.07488546454036826,0.6228890301870283,83.95557048929722,0.7784517842031151,0.761077417611972,0.8379295624111225,0.883186423952253
57,block01_iaaft_056,iaaft,0,56,20260978,21,20,unchanged_rank_permutation,True,0.024263384604487813,0.03017825560169789,0.0,0.0,0.030178253193864794,-0.010146595112339507,0.08799635567391653,-3.469446951953614e-18,-1.1102230246251565e-16,-0.00543286095116484,0.1372418356311007,-1.6815330539748185e-06,16.111114487105155,-0.002854585381055038,-0.02292612129285998,-0.1535815454285464,0.5589538540764935,67.65769611906885,0.7405134292615967,0.7637854286114499,0.720098581994704,0.8082525849615657
58,block01_iaaft_057,iaaft,0,57,20260979,15,14,unchanged_rank_permutation,True,0.02735860874762993,0.028246695395378232,0.0,0.0,0.028246625701693662,-0.010146595112339504,0.08799635567391655,0.0,0.0,-0.0018532073995626663,0.1563012954308175,1.0595694302153552e-06,18.911714264012012,0.0007250681705471356,0.1127650127329809,-0.006448376153390223,0.6709089088082062,84.93700438126632,0.7982890444092432,0.6747988100363989,0.8621164991121779,0.8665347784597988
59,block01_iaaft_058,iaaft,0,58,20260980,13,12,unchanged_rank_permutation,True,0.02669544593749482,0.029339790585746865,0.0,0.0,0.0293397622049975,-0.010146595112339504,0.08799635567391653,0.0,-1.1102230246251565e-16,-0.0057710580808302955,0.13379422933303978,1.6150750076700163e-06,16.959490516515046,-0.0031927825107204936,-0.047470867742886114,-0.1090110020137307,0.5665195669728436,79.06388894408975,0.7219777192949886,0.7387421721642979,0.8145564338151179,0.8562925033278072
60,block01_iaaft_059,iaaft,0,59,20260981,14,13,unchanged_rank_permutation,True,0.023070473051453263,0.02402370657254702,0.0,0.0,0.02402274615975878,-0.010146595112339507,0.08799635567391653,-3.469446951953614e-18,-1.1102230246251565e-16,-0.004688816988393186,0.14261872619049576,1.8804768170050256e-06,18.071673861948387,-0.002110541418283384,0.015353892159986948,-0.05058099649206149,0.6489346419127288,77.67510325722384,0.6464261307851948,0.6362052428922021,0.7139044809085943,0.7356508926443883
61,block01_iaaft_060,iaaft,0,60,20260982,20,19,unchanged_rank_permutation,True,0.027880902858836255,0.03133557913004896,0.0,0.0,0.03133508421538987,-0.010146595112339507,0.08799635567391655,-3.469446951953614e-18,0.0,-0.005577433931925958,0.14514346413913506,1.4463339665063256e-06,16.8528629317053,-0.002999158361816156,0.033328407648302694,-0.1146128215291704,0.6347516307541727,60.42022253998648,0.6778272766517472,0.6513873220228075,0.7972100198160895,0.8547054391419207
62,block01_iaaft_061,iaaft,0,61,20260983,20,19,unchanged_rank_permutation,True,0.029129202405973977,0.036263438304356264,0.0,0.0,0.03626343691381947,-0.010146595112339507,0.08799635567391653,-3.469446951953614e-18,-1.1102230246251565e-16,-0.00226108013243688,0.15066212180329247,-1.9776279886681944e-06,19.32668470011185,0.0003171954376729219,0.07261771199474842,0.01535263801590192,0.636970460613925,73.78118024624371,0.5686036264107671,0.5235922899858596,0.5361730250376331,0.5300384146943513
63,block01_iaaft_062,iaaft,0,62,20260984,26,25,unchanged_rank_permutation,True,0.025860038237545322,0.03072051279666459,0.0,0.0,0.030720481452224526,-0.010146595112339504,0.08799635567391653,0.0,-1.1102230246251565e-16,-0.0016890482073774304,0.15352853589609033,2.6876343668130693e-06,20.419539263296908,0.0008892273627323715,0.09302474256783788,0.07276718070212063,0.6682767185306709,88.42168584577917,0.7203232376357664,0.6379511402798045,0.7746018933075677,0.7174621992017596
64,block01_iaaft_063,iaaft,0,63,20260985,15,14,unchanged_rank_permutation,True,0.04022916379583103,0.03861685734977893,0.0,0.0,0.038616379857685165,-0.010146595112339504,0.08799635567391653,0.0,-1.1102230246251565e-16,-0.00023824722562932002,0.14473997785117163,4.028243722323308e-06,18.788692950631702,0.002340028344480482,0.030455843968483887,-0.012911461623613674,0.6088684061715028,74.69315737206846,0.4318453206368174,0.42753129372834164,0.516945894613594,0.517958237890352
65,block01_iaaft_064,iaaft,0,64,20260986,18,17,unchanged_rank_permutation,True,0.025508912362389884,0.03008986806272062,0.0,0.0,0.03008984939527878,-0.01014659511233951,0.08799635567391653,-6.938893903907228e-18,-1.1102230246251565e-16,-0.0018948903596611173,0.15557221318269418,2.500065529588844e-06,19.907387460630208,0.0006833852104486846,0.10757441456883798,0.04586061643767514,0.6802154975432042,93.12045666248018,0.650518469449194,0.5737214145913047,0.5879660861601543,0.5754469153698464
66,block01_iaaft_065,iaaft,0,65,20260987,11,10,unchanged_rank_permutation,True,0.02503588608309924,0.02727043519721565,0.0,0.0,0.027270001879283298,-0.010146595112339504,0.08799635567391653,0.0,-1.1102230246251565e-16,-0.001641453582338638,0.12533469722419976,1.270626777777788e-06,16.089391345151622,0.0009368219877711639,-0.10769731262846316,-0.15472279908020758,0.6118140613222274,68.66749930848852,0.5914466357651675,0.6482461967111061,0.5149362018809729,0.5010321666299922
67,block01_iaaft_066,iaaft,0,66,20260988,14,13,unchanged_rank_permutation,True,0.0182814137091729,0.019554559500039544,0.0,0.0,0.019554539682466083,-0.0101465951123395,0.08799635567391653,3.469446951953614e-18,-1.1102230246251565e-16,-0.0029632540865973645,0.1569791155100673,3.5174573774417565e-06,19.809203439997233,-0.0003849785164875626,0.1175906571208798,0.04070239060082903,0.6462481480770673,83.38481312341492,0.778899045631771,0.6615992746035418,0.8908109993230783,0.8522000392892665
68,block01_iaaft_067,iaaft,0,67,20260989,12,11,unchanged_rank_permutation,True,0.027669667351812477,0.0313473389435428,0.0,0.0,0.03134683396523714,-0.010146595112339504,0.08799635567391655,0.0,0.0,-0.005267866669252972,0.11692093250442287,-7.51632048256597e-08,14.864223170168636,-0.00268959109914317,-0.16759792304713317,-0.21908861027776416,0.4444943184609876,60.388198397771276,0.720155537733191,0.8071054867384455,0.8293776637127713,0.953514793996298
69,block01_iaaft_068,iaaft,0,68,20260990,15,14,unchanged_rank_permutation,True,0.0281777845361643,0.03008833506708904,0.0,0.0,0.030087820103410778,-0.010146595112339504,0.08799635567391653,0.0,-1.1102230246251565e-16,-0.005861845377136929,0.1498749536112287,2.4001047419071925e-06,18.135822045888318,-0.0032835698070271275,0.06701357915086836,-0.0472108878160008,0.7265567218064972,96.25050784901089,0.7578314699890157,0.6900527495960752,0.7378235933720665,0.7683822462318776
70,block01_iaaft_069,iaaft,0,69,20260991,12,11,unchanged_rank_permutation,True,0.02304226737963218,0.026777911060758306,0.0,0.0,0.026777634395716413,-0.010146595112339507,0.08799635567391653,-3.469446951953614e-18,-1.1102230246251565e-16,-0.006077232319168081,0.1312539448985478,-1.5656315948923366e-06,18.538838821986854,-0.003498956749058279,-0.06555606424302662,-0.026037874796652205,0.5770662002126073,89.15853360586361,0.7176807971822141,0.7533385208321838,0.6928465526208702,0.71007449011491
71,block01_iaaft_070,iaaft,0,70,20260992,17,16,unchanged_rank_permutation,True,0.029177619806050846,0.03224652318807928,0.0,0.0,0.03224634629545294,-0.010146595112339505,0.08799635567391653,-1.734723475976807e-18,-1.1102230246251565e-16,-0.0022114850748144723,0.15226189025100778,-1.3922457942484594e-06,18.87214820717143,0.0003667904952953296,0.08400703766978523,-0.008527030656857337,0.6381217456240559,76.96934798652724,0.8248453889179639,0.738542034296249,0.9058788758496651,0.9147514790655891
72,block01_iaaft_071,iaaft,0,71,20260993,17,16,unchanged_rank_permutation,True,0.0309085669883757,0.03955295013842359,0.0,0.0,0.03955202231270464,-0.010146595112339505,0.08799635567391653,-1.734723475976807e-18,-1.1102230246251565e-16,-0.004165660065629533,0.13977559843013065,1.3126727011151606e-06,17.70871819921987,-0.001587384495519731,-0.004887354655939258,-0.06964934656619914,0.6595904847299057,85.08772384059077,0.6328559443514277,0.6370978605158985,0.7795885231565299,0.8202519911317065
73,block01_iaaft_072,iaaft,0,72,20260994,11,10,unchanged_rank_permutation,True,0.03128234103228899,0.03456867365990255,0.0,0.0,0.03456867297412605,-0.0101465951123395,0.08799635567391653,3.469446951953614e-18,-1.1102230246251565e-16,-0.0015034081903623256,0.1523318270269626,5.641476269745114e-07,19.83881659790704,0.0010748673797474763,0.0845049426754434,0.042258156551909565,0.7234878291083418,86.74081094788586,0.973791233303077,0.8588737085082785,1.0126010187667183,0.9570517449921428
74,block01_iaaft_073,iaaft,0,73,20260995,12,11,unchanged_rank_permutation,True,0.02655816183100308,0.02684873195959118,0.0,0.0,0.02684871421085952,-0.0101465951123395,0.08799635567391653,3.469446951953614e-18,-1.1102230246251565e-16,-0.003592467936004903,0.1392330376426366,3.718289619082023e-07,16.585818085689525,-0.0010141923658951012,-0.008750039606438942,-0.12864237150517333,0.6737272792682573,73.53840298241649,0.7022083080389889,0.7077534428635763,0.8263484615725738,0.9046705879513548
75,block01_iaaft_074,iaaft,0,74,20260996,23,21,unchanged_rank_permutation,True,0.024418969845185517,0.02773244908566352,0.0,0.0,0.027731615153047687,-0.0101465951123395,0.08799635567391655,3.469446951953614e-18,0.0,-0.002045915741296051,0.14881526849173388,-4.061977034068694e-06,18.548071280691303,0.0005323598288137507,0.0594693005046969,-0.025552835513071193,0.6903277404283971,98.67575143558051,0.4477192346304609,0.40359250881332726,0.44194186186476214,0.4481800706721505
76,block01_iaaft_075,iaaft,0,75,20260997,13,11,unchanged_rank_permutation,True,0.02750764226289284,0.028326992863984914,0.0,0.0,0.02832406222461556,-0.010146595112339502,0.08799635567391653,1.734723475976807e-18,-1.1102230246251565e-16,-0.0008205096656860905,0.13961918448698216,1.1424348027783959e-06,18.236356711444394,0.0017577659044237114,-0.00600092164819932,-0.04192916777615241,0.4970977941241237,83.27891428392958,0.6215758058912871,0.6249591913658807,0.750732998336658,0.7732726895110572
77,block01_iaaft_076,iaaft,0,76,20260998,24,23,unchanged_rank_permutation,True,0.02466008706757394,0.02932928873905461,0.0,0.0,0.02932918915993912,-0.010146595112339502,0.08799635567391653,1.734723475976807e-18,-1.1102230246251565e-16,-0.002474956181226812,0.14298907649128148,-4.5335913808755327e-07,16.791088582576734,0.00010331938888298977,0.017990548855848276,-0.11785821769114335,0.661714185152988,60.36450081069151,0.6102766318349465,0.6001874972360952,0.7318366684859712,0.7731530175419947
78,block01_iaaft_077,iaaft,0,77,20260999,12,11,unchanged_rank_permutation,True,0.029995122493618038,0.025754372824084312,0.0,0.0,0.025754349488049905,-0.0101465951123395,0.08799635567391653,3.469446951953614e-18,-1.1102230246251565e-16,-0.004061137011284178,0.146151019686103,-3.923211431244994e-06,18.715270167192056,-0.001482861441174376,0.04050155716034376,-0.016768823505006747,0.6496178628367022,93.70411248590749,0.748072443733968,0.715681942756363,0.9023028841354863,0.9173186081829279
79,block01_iaaft_078,iaaft,0,78,20261000,13,12,unchanged_rank_permutation,True,0.026231864582336978,0.026975070772083727,0.0,0.0,0.026974796638501598,-0.01014659511233951,0.08799635567391655,-6.938893903907228e-18,0.0,-0.0011206163177139837,0.15512092197626984,2.609356141357393e-06,20.440102813755317,0.0014576592523958183,0.10436151051913778,0.07384751369916054,0.6448890792580207,88.02081869540973,0.7260600950726346,0.6196355754584699,0.8443685266076254,0.7803531774985243
80,block01_iaaft_079,iaaft,0,79,20261001,28,27,unchanged_rank_permutation,True,0.023274142109663155,0.025661066967045485,0.0,0.0,0.025661066553265444,-0.010146595112339504,0.08799635567391653,0.0,-1.1102230246251565e-16,-0.005649670534002938,0.14152328536456732,-2.031246794813084e-06,18.380164093507467,-0.003071394963893136,0.0075550558083585795,-0.034374059023172254,0.6889900553040812,96.1857952593116,0.7980197154626112,0.791822364847244,0.9296681060029448,0.9626361301669268
81,block01_iaaft_080,iaaft,0,80,20261002,20,19,unchanged_rank_permutation,True,0.02492773619532152,0.022447926496250742,0.0,0.0,0.022447924899375103,-0.010146595112339512,0.08799635567391655,-8.673617379884035e-18,0.0,-0.00434314197266137,0.12324771395033884,-1.71453224539708e-06,16.843577559174992,-0.001764866402551568,-0.12255529549361022,-0.11510064070974368,0.4801585206203287,65.81056911928755,0.5730153020081419,0.5586944504753841,0.5486877743489152,0.5423360680375976
82,block01_iaaft_081,iaaft,0,81,20261003,15,14,unchanged_rank_permutation,True,0.026836776183657735,0.026206843450834516,0.0,0.0,0.026206765073405292,-0.010146595112339504,0.08799635567391653,0.0,-1.1102230246251565e-16,-0.0048097751839250415,0.13403356814806291,1.133439922449743e-06,17.382717155004734,-0.0022314996138152396,-0.04576692882918365,-0.08677623746217666,0.6384943482918541,82.86194203252572,0.5385794570178666,0.5587755637889068,0.49708094943048714,0.5218317902588536
83,block01_iaaft_082,iaaft,0,82,20261004,17,16,unchanged_rank_permutation,True,0.0288700433844422,0.03582166426956071,0.0,0.0,0.03582149189121704,-0.0101465951123395,0.08799635567391653,3.469446951953614e-18,-1.1102230246251565e-16,-0.005093258912384394,0.13739269324054576,-5.905908147531383e-07,18.732052928459826,-0.0025149833422745925,-0.021852111834190446,-0.015887119209063827,0.673248972639906,94.54984017401301,0.6150132133024039,0.6290914444515854,0.6565437136417756,0.6696156778373725
84,block01_iaaft_083,iaaft,0,83,20261005,16,15,unchanged_rank_permutation,True,0.022319131669572147,0.020523905822343477,0.0,0.0,0.020523522532285794,-0.010146595112339507,0.08799635567391653,-3.469446951953614e-18,-1.1102230246251565e-16,-0.004139844130537049,0.14771582798353106,1.229277656205782e-06,17.624995916395743,-0.0015615685604272473,0.05164198897962424,-0.07404780610777262,0.5420658014081723,77.8442398799724,0.5367640413472757,0.4980500402622549,0.47698063407600516,0.48854784835016474
85,block01_iaaft_084,iaaft,0,84,20261006,13,12,unchanged_rank_permutation,True,0.03263266160935444,0.038875672082767314,0.0,0.0,0.03887560235666956,-0.010146595112339502,0.08799635567391653,1.734723475976807e-18,-1.1102230246251565e-16,-0.0012557512681117095,0.14685011331746448,3.149096849818596e-06,18.69273400154609,0.0013225243019980924,0.04547865559999087,-0.017952790418859332,0.574297562458948,78.9500086183988,0.4764723664710774,0.4563597538221851,0.38831785985197376,0.3923938445005995
86,block01_iaaft_085,iaaft,0,85,20261007,11,10,unchanged_rank_permutation,True,0.026263559505090055,0.025039045879592006,0.0,0.0,0.02503858300326848,-0.010146595112339512,0.08799635567391655,-8.673617379884035e-18,0.0,-0.004486078624562837,0.1429771781511332,8.856586967481005e-07,18.577931409507062,-0.0019078030544530354,0.01790584030247322,-0.02398409462268969,0.5832209321085626,88.99214965823141,0.5119815587899277,0.5025687573372871,0.48072733550830266,0.4869623702487293
87,block01_iaaft_086,iaaft,0,86,20261008,14,13,unchanged_rank_permutation,True,0.03359250503693274,0.03356463245399596,0.0,0.0,0.03356053759927815,-0.010146595112339509,0.08799635567391653,-5.204170427930421e-18,-1.1102230246251565e-16,-0.0018903986419347798,0.1539079032861911,2.6897217144549125e-07,19.553490170359634,0.0006878769281750221,0.09572559515842194,0.027268159798651714,0.6977137947224369,96.56679427266133,0.6514384627851529,0.5736850876907268,0.7078301066284673,0.6899874276920228
88,block01_iaaft_087,iaaft,0,87,20261009,16,15,unchanged_rank_permutation,True,0.027073929192271775,0.02968941720576103,0.0,0.0,0.02968931718202375,-0.0101465951123395,0.08799635567391653,3.469446951953614e-18,-1.1102230246251565e-16,-0.0023700821175675077,0.13738655352951573,-1.953994937763451e-07,18.762340412728634,0.00020819345254229418,-0.02189582264032086,-0.014295926641462287,0.5269616554067316,79.66830240575241,0.6488004307846318,0.6594348063566009,0.6939049862826872,0.702427365736219
89,block01_iaaft_088,iaaft,0,88,20261010,14,13,unchanged_rank_permutation,True,0.022087512822213353,0.024305644938527615,0.0,0.0,0.024304901057938668,-0.010146595112339504,0.08799635567391653,0.0,-1.1102230246251565e-16,-0.002436848573091344,0.13281354596847952,-1.3642762009339782e-06,15.155006019729077,0.00014142699701845786,-0.05445270454496798,-0.2038119532632653,0.48734696419719836,69.980505830839,0.6376711803931602,0.6807957568312855,0.7832115183062265,0.8320895093968024
90,block01_iaaft_089,iaaft,0,89,20261011,15,14,unchanged_rank_permutation,True,0.03491786390920722,0.031027877646739973,0.0,0.0,0.031023350353986293,-0.010146595112339504,0.08799635567391653,0.0,-1.1102230246251565e-16,-0.00577994062030622,0.11896656608553881,2.801131311234133e-06,15.733879640768947,-0.0032016650501964184,-0.15303432348346202,-0.17340007107442568,0.4853983830653212,82.12929102095613,0.5672276372173755,0.5968487903166546,0.6065995560560423,0.611383579018938
91,block01_iaaft_090,iaaft,0,90,20261012,13,12,unchanged_rank_permutation,True,0.02759785163622942,0.027236863607870337,0.0,0.0,0.027236850261478398,-0.010146595112339507,0.08799635567391653,-3.469446951953614e-18,-1.1102230246251565e-16,-0.0017265425653032421,0.13578907357329664,-3.2752818516268193e-06,16.56034313604301,0.0008517330048065598,-0.033268855723143864,-0.12998073127707754,0.5267971839321102,65.567633631685,0.7289314663036369,0.7562793488067666,0.8272457172374539,0.897776943163397
