k_h_mpc,pk_z49_mpc_over_h3,pk_z0_mpc_over_h3
1.05071365172315101e+00,4.13896242435318057e-02,6.30305779180945152e+01
1.05544960087860340e+00,4.09620435801132179e-02,6.23794330743733951e+01
1.06020689668199108e+00,4.05387102264611401e-02,6.17347559057512214e+01
1.06498563535042989e+00,4.01195894339994030e-02,6.10964927513555338e+01
1.06978591353472408e+00,3.97046419349346633e-02,6.04645835456364154e+01
1.07460782832131785e+00,3.92938204634897398e-02,5.98389568540598944e+01
1.07945147723425983e+00,3.88870775569551685e-02,5.92195410037822825e+01
1.08431695823717189e+00,3.84843664477292763e-02,5.86062653559816624e+01
1.08920436973523738e+00,3.80856427998110952e-02,5.79990628772410091e+01
1.09411381057718615e+00,3.76908745390352184e-02,5.73978846954908377e+01
1.09904538005729613e+00,3.73000344659561583e-02,5.68026891618684289e+01
1.10399917791739832e+00,3.69130953079213134e-02,5.62134345243320368e+01
1.10897530434889902e+00,3.65300295569759778e-02,5.56300786836454648e+01
1.11397385999480369e+00,3.61508030068452835e-02,5.50525694514407036e+01
1.11899494595174964e+00,3.57753727213005260e-02,5.44808414877968943e+01
1.12403866377205652e+00,3.54036957162960630e-02,5.39148293879132510e+01
1.12910511546577630e+00,3.50357296127076501e-02,5.33544686659020542e+01
1.13419440350275802e+00,3.46714343219741775e-02,5.27996983175198267e+01
1.13930663081471750e+00,3.43107784415755263e-02,5.22504705433079266e+01
1.14444190079732366e+00,3.39537331945021781e-02,5.17067415347397557e+01
1.14960031731228640e+00,3.36002698705016381e-02,5.11684675841539089e+01
1.15478198468945936e+00,3.32503596470295967e-02,5.06356048059681285e+01
1.15998700772894558e+00,3.29039693833958827e-02,5.01081025897330505e+01
1.16521549170322380e+00,3.25610617074680378e-02,4.95859037350005636e+01
1.17046754235927342e+00,3.22215994952894796e-02,4.90689514242276985e+01
1.17574326592071210e+00,3.18855460787025105e-02,4.85571895458792326e+01
1.18104276908994787e+00,3.15528665896764038e-02,4.80505648042184603e+01
1.18636615905033471e+00,3.12235312873193199e-02,4.75490319407360786e+01
1.19171354346834324e+00,3.08975116540942014e-02,4.70525476075325599e+01
1.19708503049573101e+00,3.05747793132479760e-02,4.65610686683224699e+01
1.20248072877173917e+00,3.02553057265356855e-02,4.60745517572967458e+01
1.20790074742528475e+00,2.99390578897971438e-02,4.55929469952580533e+01
1.21334519607716884e+00,2.96259995632383276e-02,4.51161997858486359e+01
1.21881418484229065e+00,2.93160949083689920e-02,4.46442561252325660e+01
1.22430782433188035e+00,2.90093085844842918e-02,4.41770627427089337e+01
1.22982622565573241e+00,2.87056081924116357e-02,4.37145704925647749e+01
1.23536950042445426e+00,2.84049680317728405e-02,4.32567395692854575e+01
1.24093776075172046e+00,2.81073635111473985e-02,4.28035317476191111e+01
1.24653111925654514e+00,2.78127701031263448e-02,4.23549089316248839e+01
1.25214968906555812e+00,2.75211627959235441e-02,4.19108323793400004e+01
1.25779358381528827e+00,2.72325110127772108e-02,4.14712555236178630e+01
1.26346291765446939e+00,2.69467811946872277e-02,4.10361276209656651e+01
1.26915780524634347e+00,2.66639402074682341e-02,4.06053985651149674e+01
1.27487836177098401e+00,2.63839553984729948e-02,4.01790189684108157e+01
1.28062470292761788e+00,2.61067968675358017e-02,3.97569435683877543e+01
1.28639694493697521e+00,2.58324394637797390e-02,3.93391342231425511e+01
1.29219520454363357e+00,2.55608586944302482e-02,3.89255537747776543e+01
1.29801959901838226e+00,2.52920302063512868e-02,3.85161652718886955e+01
1.30387024616058933e+00,2.50259296603042546e-02,3.81109317493539805e+01
1.30974726430059030e+00,2.47625319518744620e-02,3.77098148638606077e+01
1.31565077230207983e+00,2.45018117623080310e-02,3.73127758586865497e+01
1.32158088956450981e+00,2.42437439722722921e-02,3.69197762884054512e+01
1.32753773602551339e+00,2.39883036485946839e-02,3.65307779983245169e+01
1.33352143216332464e+00,2.37354653498688430e-02,3.61457420378917931e+01
1.33953209899921810e+00,2.34852028440982463e-02,3.57646282187744191e+01
1.34556985809995200e+00,2.32374900895761030e-02,3.53873966493855505e+01
1.35163483158023334e+00,2.29923013147992766e-02,3.50140078597761999e+01
1.35772714210518441e+00,2.27496111890507571e-02,3.46444231727409147e+01
1.36384691289282367e+00,2.25093955395771102e-02,3.42786062587817639e+01
1.36999426771655552e+00,2.22716307012253110e-02,3.39165217290907961e+01
1.37616933090767923e+00,2.20362932112061101e-02,3.35581344760267370e+01
1.38237222735790111e+00,2.18033598175994513e-02,3.32034096630956412e+01
1.38860308252185538e+00,2.15728077418340242e-02,3.28523125072048572e+01
1.39486202241965063e+00,2.13446146904997767e-02,3.25048082664319153e+01
1.40114917363941194e+00,2.11187585577536086e-02,3.21608624814762152e+01
1.40746466333984466e+00,2.08952174087067566e-02,3.18204409867271707e+01
1.41380861925280166e+00,2.06739692097607196e-02,3.14835097646397308e+01
1.42018116968587238e+00,2.04549910925505701e-02,3.11500345509659660e+01
1.42658244352497499e+00,2.02382601718955300e-02,3.08199812701614810e+01
1.43301257023696427e+00,2.00237537935470250e-02,3.04933161661933063e+01
1.43947167987224534e+00,1.98114495273862233e-02,3.01700057580059173e+01
1.44595990306741218e+00,1.96013250952666550e-02,2.98500161780956219e+01
1.45247737104788532e+00,1.93933583846809567e-02,2.95333133206828471e+01
1.45902421563056195e+00,1.91875275086826717e-02,2.92198634261097787e+01
1.46560056922648996e+00,1.89838108055418661e-02,2.89096330954196077e+01
1.47220656484354095e+00,1.87821869394079084e-02,2.86025895076778269e+01
1.47884233608910276e+00,1.85826350755177415e-02,2.82987007974444857e+01
1.48550801717277614e+00,1.83851346295314175e-02,2.79979355172779663e+01
1.49220374290909796e+00,1.81896652146740466e-02,2.77002625252085366e+01
1.49892964872026124e+00,1.79962066293598913e-02,2.74056509926933138e+01
1.50568587063885806e+00,1.78047387482920712e-02,2.71140705120750880e+01
1.51247254531062447e+00,1.76152415698686074e-02,2.68254910430255009e+01
1.51928980999721319e+00,1.74276952901401203e-02,2.65398828316691002e+01
1.52613780257896470e+00,1.72420803037317480e-02,2.62572164080187633e+01
1.53301666155769278e+00,1.70583774598199490e-02,2.59774627726718634e+01
1.53992652605949298e+00,1.68765683212546008e-02,2.57005935858225811e+01
1.54686753583755165e+00,1.66966346736252720e-02,2.54265808059719873e+01
1.55383983127497549e+00,1.65185584561889330e-02,2.51553966381599317e+01
1.56084355338762415e+00,1.63423217437857517e-02,2.48870135355908033e+01
1.56787884382697129e+00,1.61679066300897227e-02,2.46214042209559913e+01
1.57494584488296452e+00,1.59952953032621269e-02,2.43585416693668826e+01
1.58204469948690529e+00,1.58244701098288892e-02,2.40983990936467691e+01
1.58917555121433418e+00,1.56554135536114067e-02,2.38409499409707593e+01
1.59633854428794297e+00,1.54881082790209006e-02,2.35861677992559571e+01
1.60353382358048813e+00,1.53225370620769345e-02,2.33340263492668250e+01
1.61076153461771598e+00,1.51586828324455046e-02,2.30844995004273272e+01
1.61802182358131508e+00,1.49965286743834973e-02,2.28375614016640966e+01
1.62531483731186510e+00,1.48360578289437797e-02,2.25931864721727784e+01
1.63264072331181320e+00,1.46772537083235972e-02,2.23513495484334861e+01
1.63999962974844848e+00,1.45200998813797832e-02,2.21120257550200066e+01
1.64739170545690783e+00,1.43645800655441015e-02,2.18751904366602048e+01
1.65481709994318216e+00,1.42106781178989797e-02,2.16408191424208276e+01
1.66227596338714045e+00,1.40583778012637016e-02,2.14088871999603576e+01
1.66976844664556334e+00,1.39076627542290467e-02,2.11793696614202567e+01
1.67729470125520241e+00,1.37585167659302864e-02,2.09522418046125267e+01
1.68485487943583911e+00,1.36109237908581000e-02,2.07274791604928552e+01
1.69244913409336628e+00,1.34648679806165465e-02,2.05050575395647314e+01
1.70007761882287434e+00,1.33203337833724626e-02,2.02849531170347959e+01
1.70774048791176791e+00,1.31773058348912432e-02,2.00671423371311235e+01
1.71543789634288091e+00,1.30357689210202302e-02,1.98516018794313744e+01
1.72316999979760666e+00,1.28957079595718276e-02,1.96383086421466366e+01
1.73093695465905606e+00,1.27571077044821030e-02,1.94272394862281779e+01
1.73873891801521419e+00,1.26199527945362565e-02,1.92183712762422090e+01
1.74657604766211993e+00,1.24842280290558515e-02,1.90116811167267521e+01
1.75444850210705217e+00,1.23499183759973614e-02,1.88071463581339096e+01
1.76235644057174445e+00,1.22170092321672204e-02,1.86047448675978586e+01
1.77030002299559874e+00,1.20854869263996752e-02,1.84044555531677432e+01
1.77827941003892454e+00,1.19553380493426873e-02,1.82062576639695806e+01
1.78629476308618029e+00,1.18265493025766742e-02,1.80101306321399264e+01
1.79434624424924793e+00,1.16991075106004545e-02,1.78160541253662750e+01
1.80243401637070733e+00,1.15729997613693864e-02,1.76240086487744243e+01
1.81055824302712343e+00,1.14482133478202488e-02,1.74339752963919672e+01
1.81871908853236608e+00,1.13247356618329555e-02,1.72459352993731727e+01
1.82691671794092492e+00,1.12025541897845370e-02,1.70598700129438647e+01
1.83515129705125313e+00,1.10816560809825805e-02,1.68757600008982500e+01
1.84342299240911189e+00,1.09620276490883205e-02,1.66935839778346278e+01
1.85173197131095080e+00,1.08436552365060845e-02,1.65133206448557495e+01
1.86007840180728246e+00,1.07265253441890980e-02,1.63349489658013916e+01
1.86846245270608757e+00,1.06106247366433860e-02,1.61584483934907936e+01
1.87688429357622000e+00,1.04959412340587949e-02,1.59838005718097680e+01
1.88534409475084708e+00,1.03824632203453355e-02,1.58109882797410481e+01
1.89384202733089024e+00,1.02701791713531894e-02,1.56399944187393878e+01
1.90237826318848002e+00,1.01590776444623609e-02,1.54708019912382948e+01
1.91095297497044170e+00,1.00491468216491447e-02,1.53033931327041426e+01
1.91956633610178184e+00,9.94037423221857605e-03,1.51377485245439267e+01
1.92821852078919775e+00,9.83274747449371968e-03,1.49738489246205333e+01
1.93690970402459528e+00,9.72625428803975192e-03,1.48116753210094920e+01
1.94564006158863667e+00,9.62088262626116693e-03,1.46512091035067034e+01
1.95440977005429106e+00,9.51662102581203422e-03,1.44924329320511109e+01
1.96321900679040739e+00,9.41345830418522343e-03,1.43353300276816498e+01
1.97206794996529533e+00,9.31138338430178951e-03,1.41798837616846889e+01
1.98095677855033991e+00,9.21038528780416914e-03,1.40260776411226633e+01
1.98988567232361402e+00,9.11045294429697027e-03,1.38738948713122667e+01
1.99885481187351211e+00,9.01157515206598911e-03,1.37233182664752071e+01
2.00786437860241085e+00,8.91374081485622922e-03,1.35743307949187884e+01
2.01691455473033132e+00,8.81693895634993487e-03,1.34269156132354919e+01
2.02600552329862937e+00,8.72115888842274825e-03,1.32810563460755908e+01
2.03513746817368846e+00,8.62639077500641956e-03,1.31367380236272577e+01
2.04431057405065175e+00,8.53262505941676692e-03,1.29939461295790739e+01
2.05352502645714674e+00,8.43985225232477508e-03,1.28526662486625476e+01
2.06278101175704531e+00,8.34806290425201859e-03,1.27128840240804539e+01
2.07207871715422254e+00,8.25724706270322163e-03,1.25745843165134161e+01
2.08141833069635540e+00,8.16739433089935622e-03,1.24377512951515250e+01
2.09080004127872066e+00,8.07849440685064028e-03,1.23023692728896314e+01
2.10022403864800866e+00,7.99053710400968696e-03,1.21684227383603787e+01
2.10969051340617320e+00,7.90351247019967229e-03,1.20358965337071915e+01
2.11919965701427815e+00,7.81741104461995510e-03,1.19047762387968259e+01
2.12875166179637487e+00,7.73222353235461166e-03,1.17750476845411534e+01
2.13834672094338307e+00,7.64794072385909310e-03,1.16466968324865867e+01
2.14798502851700945e+00,7.56455347639744830e-03,1.15197097476504418e+01
2.15766677945366769e+00,7.48205249161220005e-03,1.13940722736682059e+01
2.16739216956841974e+00,7.40042839437172421e-03,1.12697701478709078e+01
2.17716139555893395e+00,7.31967190698963946e-03,1.11467892556257286e+01
2.18697465500947130e+00,7.23977385229418544e-03,1.10251156348236155e+01
2.19683214639487767e+00,7.16072523726406663e-03,1.09047356152542889e+01
2.20673406908459180e+00,7.08251736301023470e-03,1.07856360018289532e+01
2.21668062334668781e+00,7.00514164386267530e-03,1.06678037736462290e+01
2.22667201035191953e+00,6.92858957663723771e-03,1.05512260330095078e+01
2.23670843217779369e+00,6.85285273945794148e-03,1.04358899890138304e+01
2.24679009181264622e+00,6.77792278731978448e-03,1.03217828312302462e+01
2.25691719315976247e+00,6.70379145350573444e-03,1.02088918002865245e+01
2.26708994104149220e+00,6.63045055120782892e-03,1.00972042651560177e+01
2.27730854120339554e+00,6.55789197292474830e-03,9.98670772422682695e+00
2.28757320031839750e+00,6.48610769685649489e-03,9.87738993981748692e+00
2.29788412599097880e+00,6.41508979130485640e-03,9.76923903444740027e+00
2.30824152676136629e+00,6.34483040212304762e-03,9.66224326271174405e+00
2.31864561210975806e+00,6.27532175071867249e-03,9.55639098497456274e+00
2.32909659246054757e+00,6.20655612104191630e-03,9.45167061288759847e+00
2.33959467918659403e+00,6.13852579132955194e-03,9.34807031465188665e+00
2.35014008461349189e+00,6.07122308526108524e-03,9.24557823954492619e+00
2.36073302202385760e+00,6.00464040474428702e-03,9.14418266254116219e+00
2.37137370566165684e+00,5.93877023003481618e-03,9.04387198699175876e+00
2.38206235073652772e+00,5.87360515129741259e-03,8.94463488907394755e+00
2.39279917342813997e+00,5.80913787707928227e-03,8.84646035811578990e+00
2.40358439089055720e+00,5.74536119081623352e-03,8.74933750257452658e+00
2.41441822125664052e+00,5.68226794701073758e-03,8.65325553488249533e+00
2.42530088364245522e+00,5.61985105346460723e-03,8.55820371683071635e+00
2.43623259815170323e+00,5.55810340786780984e-03,8.46417116163197747e+00
2.44721358588016802e+00,5.49701795759409591e-03,8.37114702280871903e+00
2.45824406892019853e+00,5.43658772370821108e-03,8.27912057070320451e+00
2.46932427036519542e+00,5.37680580425866413e-03,8.18808120167743425e+00
2.48045441431411584e+00,5.31766546397422369e-03,8.09801867041731072e+00
2.49163472587601831e+00,5.25916012960794040e-03,8.00892307859216679e+00
2.50286543117460925e+00,5.20128329435176184e-03,7.92078462870790112e+00
2.51414675735281667e+00,5.14402851294962910e-03,7.83359361215837335e+00
2.52547893257738076e+00,5.08738935733302460e-03,7.74734030073198721e+00
2.53686218604347768e+00,5.03135931139905498e-03,7.66201468845941047e+00
2.54829674797934747e+00,4.97593189534578650e-03,7.57760679795529768e+00
2.55978284965095426e+00,4.92110069863225651e-03,7.49410676205508874e+00
2.57132072336665685e+00,4.86685939092004402e-03,7.41150484943458121e+00
2.58291060248191773e+00,4.81320188197077725e-03,7.32979183274242274e+00
2.59455272140401849e+00,4.76012227191810640e-03,7.24895887470471756e+00
2.60624731559679290e+00,4.70761471681351192e-03,7.16899721940228662e+00
2.61799462158540219e+00,4.65567342458003946e-03,7.08989818336208177e+00
2.62979487696111036e+00,4.60429256729235747e-03,7.01165293410919421e+00
2.64164832038609543e+00,4.55346615160839852e-03,6.93425216281928147e+00
2.65355519159826381e+00,4.50318821449872259e-03,6.85768658011144172e+00
2.66551573141611664e+00,4.45345285829465594e-03,6.78194700524363281e+00
2.67753018174360857e+00,4.40425425736579515e-03,6.70702439962774299e+00
2.68959878557504606e+00,4.35558672383937976e-03,6.63291017789969484e+00
2.70172178699999233e+00,4.30744467199393587e-03,6.55959604259534146e+00
2.71389943120821764e+00,4.25982257367631904e-03,6.48707377660133666e+00
2.72613196449465356e+00,4.21271495722013670e-03,6.41533523913761972e+00
2.73841963426436363e+00,4.16611640941265578e-03,6.34437227220410360e+00
2.75076268903756471e+00,4.12002157705901838e-03,6.27417662203866477e+00
2.76316137845464116e+00,4.07442516197650210e-03,6.20474010269690002e+00
2.77561595328120081e+00,4.02932191991106376e-03,6.13605461539356689e+00
2.78812666541313536e+00,3.98470667739729122e-03,6.06811218644134520e+00
2.80069376788173185e+00,3.94057443551379134e-03,6.00090519947718448e+00
2.81331751485877701e+00,3.89692029404700539e-03,5.93442622614105098e+00
2.82599816166170692e+00,3.85373939650658810e-03,5.86866790337510746e+00
2.83873596475875711e+00,3.81102692619244123e-03,5.80362292702394544e+00
2.85153118177416731e+00,3.76877794498050060e-03,5.73928379266360800e+00
2.86438407149338303e+00,3.72698733272922630e-03,5.67564269822815959e+00
2.87729489386828341e+00,3.68565001162129719e-03,5.61269190481062097e+00
2.89026391002245209e+00,3.64476096378411928e-03,5.55042376505595314e+00
2.90329138225644989e+00,3.60431527253250597e-03,5.48883078808317926e+00
2.91637757405312348e+00,3.56430829091716967e-03,5.42790590470830381e+00
2.92952275008292595e+00,3.52473548581193471e-03,5.36764222216440245e+00
2.94272717620928370e+00,3.48559236708161123e-03,5.30803291268627753e+00
2.95599111949396409e+00,3.44687448539389950e-03,5.24907120988781539e+00
2.96931484820248182e+00,3.40857738616929130e-03,5.19075033103205108e+00
2.98269863180951367e+00,3.37069660806474988e-03,5.13306347453891476e+00
2.99614274100436795e+00,3.33322773321306168e-03,5.07600390493102260e+00
3.00964744769643522e+00,3.29616638938333602e-03,5.01956495655172041e+00
3.02321302502071854e+00,3.25950826477310659e-03,4.96374005113149241e+00
3.03683974734332418e+00,3.22324914793772422e-03,4.90852274547494183e+00
3.05052789026702698e+00,3.18738488153846563e-03,4.85390667588903924e+00
3.06427773063685960e+00,3.15191134841132569e-03,4.79988554133866963e+00
3.07808954654567435e+00,3.11682446649323925e-03,4.74645309840616392e+00
3.09196361733981062e+00,3.08212011619249469e-03,4.69360309228146733e+00
3.10590022362470908e+00,3.04779415806926768e-03,4.64132927327255818e+00
3.11989964727059865e+00,3.01384249602034077e-03,4.58962545640792641e+00
3.13396217141821820e+00,2.98026107871461913e-03,4.53848552257068327e+00
3.14808808048450883e+00,2.94704591743052708e-03,4.48790343696775995e+00
3.16227766016838041e+00,2.91419311603292311e-03,4.43787328028993056e+00
3.17653119745651091e+00,2.88169882694890717e-03,4.38838920251920239e+00
3.19084898062911337e+00,2.84955924207962218e-03,4.33944541325677591e+00
3.20523129926578543e+00,2.81777059650265308e-03,4.29103618187465052e+00
3.21967844425138283e+00,2.78632920839937430e-03,4.24315584411813695e+00
3.23419070778186102e+00,2.75523145944680820e-03,4.19579879811866885e+00
3.24876838337023388e+00,2.72447376634206732e-03,4.14895949883375614e+00
3.26341176585246684e+00,2.69405257970158204e-03,4.10263245722733227e+00
3.27812115139345917e+00,2.66396432836714077e-03,4.05681221107490853e+00
3.29289683749304984e+00,2.63420536547880101e-03,4.01149329668609234e+00
3.30773912299200079e+00,2.60477207170245299e-03,3.96667030191263503e+00
3.32264830807805822e+00,2.57566086875218913e-03,3.92233787276398616e+00
3.33762469429204200e+00,2.54686823419550835e-03,3.87849072443902365e+00
3.35266858453390748e+00,2.51839080152944147e-03,3.83512371736450053e+00
3.36778028306889121e+00,2.49022529151948432e-03,3.79223180460258913e+00
3.38296009553368204e+00,2.46236845623472528e-03,3.74980998893958528e+00
3.39820832894255975e+00,2.43481707782933123e-03,3.70785332162001291e+00
3.41352529169365448e+00,2.40756793106179038e-03,3.66635686847450515e+00
3.42891129357514002e+00,2.38061776555444646e-03,3.62531569377803686e+00
3.44436664577151941e+00,2.35396336045904427e-03,3.58472490913756037e+00
3.45989166086993505e+00,2.32760152906008426e-03,3.54457967742100655e+00
3.47548665286645564e+00,2.30152911884230239e-03,3.50487520772333916e+00
3.49115193717244354e+00,2.27574301301415247e-03,3.46560673489491533e+00
3.50688783062095455e+00,2.25024012852376122e-03,3.42676953640913995e+00
3.52269465147310701e+00,2.22501741489345871e-03,3.38835894057140763e+00
3.53857271942453933e+00,2.20007185388930134e-03,3.35037032732061002e+00
3.55452235561189234e+00,2.17540045942325776e-03,3.31279916629617066e+00
3.57054388261926103e+00,2.15100027724559337e-03,3.27564102010464131e+00
3.58663762448477108e+00,2.12686838434051825e-03,3.23889149868474924e+00
3.60280390670708650e+00,2.10300188858658817e-03,3.20254625627596567e+00
3.61904305625201195e+00,2.07939793988499771e-03,3.16660098445020166e+00
3.63535540155912518e+00,2.05605376338316133e-03,3.13105139249631748e+00
3.65174127254838243e+00,2.03296662293113179e-03,3.09589322776075981e+00
3.66820100062680821e+00,2.01013380902971767e-03,3.06112228196853975e+00
3.68473491869521963e+00,1.98755263505127682e-03,3.02673439017867096e+00
3.70134336115491891e+00,1.96522037645596422e-03,2.99272542015381315e+00
3.71802666391447678e+00,1.94313428212631732e-03,2.95909127386650761e+00
3.73478516439654573e+00,1.92129163030997467e-03,2.92582789651441333e+00
3.75161920154463902e+00,1.89968973021100297e-03,2.89293127639640169e+00
3.76852911583003936e+00,1.87832594934238175e-03,2.86039745017385449e+00
3.78551524925863481e+00,1.85719776473004176e-03,2.82822251305039307e+00
3.80257794537786209e+00,1.83630269294860274e-03,2.79640260398815421e+00
3.81971754928366813e+00,1.81563827469841230e-03,2.76493390216602908e+00
3.83693440762745475e+00,1.79520207013633194e-03,2.73381262558100957e+00
3.85422886862310765e+00,1.77499161011461645e-03,2.70303501981342675e+00
3.87160128205405973e+00,1.75500441674776467e-03,2.67259736226686595e+00
3.88905199928031697e+00,1.73523803895408286e-03,2.64249596975362211e+00
3.90658137324562205e+00,1.71569005290794752e-03,2.61272719828121680e+00
3.92418975848454066e+00,1.69635808370959245e-03,2.58328745282058714e+00
3.94187751112965712e+00,1.67723982943821653e-03,2.55417319818013944e+00
3.95964498891879524e+00,1.65833301743929600e-03,2.52538093850485490e+00
3.97749255120221212e+00,1.63963539768287704e-03,2.49690721394270954e+00
3.99542055894988746e+00,1.62114473725878173e-03,2.46874859664740454e+00
4.01342937475884565e+00,1.60285878193232854e-03,2.44090166412313359e+00
4.03151936286044599e+00,1.58477528016497463e-03,2.41336301554270083e+00
4.04969088912777142e+00,1.56689200521154372e-03,2.38612928674434910e+00
4.06794432108305148e+00,1.54920675546811929e-03,2.35919715051396484e+00
4.08628002790504041e+00,1.53171738545756077e-03,2.33256335407036808e+00
4.10469838043654622e+00,1.51442182343574034e-03,2.30622474034160829e+00
4.12319975119187898e+00,1.49731802241628268e-03,2.28017818857749521e+00
4.14178451436440564e+00,1.48040395516101705e-03,2.25442060822737478e+00
4.16045304583414044e+00,1.46367760263948067e-03,2.22894891882033264e+00
4.17920572317530592e+00,1.44713689864988250e-03,2.20375995329381080e+00
4.19804292566398640e+00,1.43077977529760744e-03,2.17885053744105806e+00
4.21696503428582581e+00,1.41460418830909062e-03,2.15421753414667894e+00
4.23597243174368732e+00,1.39860811805839051e-03,2.12985784553906221e+00
4.25506550246541249e+00,1.38278961120869796e-03,2.10576849656269482e+00
4.27424463261162391e+00,1.36714678780187524e-03,2.08194664929190321e+00
4.29351021008348166e+00,1.35167778928626191e-03,2.05838949885703792e+00
4.31286262453058544e+00,1.33638077503109602e-03,2.03509426655889047e+00
4.33230226735880386e+00,1.32125390912687067e-03,2.01205817496686912e+00
4.35182953173821918e+00,1.30629531802981869e-03,1.98927836782671230e+00
4.37144481261109252e+00,1.29150313385746293e-03,1.96675199209754314e+00
4.39114850669981482e+00,1.27687550977267222e-03,1.94447622715391266e+00
4.41094101251494575e+00,1.26241062054521748e-03,1.92244828613097862e+00
4.43082273036330054e+00,1.24810667768750715e-03,1.90066544850636676e+00
4.45079406235600228e+00,1.23396192722243208e-03,1.87912505545423270e+00
4.47085541241663531e+00,1.21997463439657366e-03,1.85782447721636501e+00
4.49100718628943518e+00,1.20614308289864630e-03,1.83676111155718158e+00
4.51124979154744477e+00,1.19246558115255748e-03,1.81593238459078132e+00
4.53158363760082050e+00,1.17894047558965431e-03,1.79533575279547009e+00
4.55200913570505250e+00,1.16556613324970710e-03,1.77496869982146710e+00
4.57252669896931074e+00,1.15234093751240881e-03,1.75482873553073815e+00
4.59313674236482417e+00,1.13926328538880173e-03,1.73491339436620073e+00
4.61383968273322065e+00,1.12633155658825872e-03,1.71522021860453444e+00
4.63463593879498781e+00,1.11354412496895961e-03,1.69574676431304283e+00
4.65552593115796309e+00,1.10089938231788700e-03,1.67649061391262322e+00
4.67651008232579102e+00,1.08839573869484317e-03,1.65744937618439603e+00
4.69758881670649409e+00,1.07603163487395318e-03,1.63862069157428314e+00
4.71876256062108190e+00,1.06380555807678674e-03,1.62000223895355489e+00
4.74003174231211677e+00,1.05171601532446789e-03,1.60159172366017732e+00
4.76139679195243470e+00,1.03976152899815208e-03,1.58338687535229083e+00
4.78285814165379719e+00,1.02794063585960713e-03,1.56538544775762567e+00
4.80441622547564773e+00,1.01625188031004006e-03,1.54758521840853636e+00
4.82607147943391901e+00,1.00469381812346879e-03,1.52998398840996908e+00
4.84782434150980368e+00,9.93265020365778628e-04,1.51257958221053435e+00
4.86967525165863346e+00,9.81964073116591007e-04,1.49536984720556965e+00
4.89162465181880268e+00,9.70789564330989604e-04,1.47835264059281557e+00
4.91367298592066160e+00,9.59740074839710109e-04,1.46152582034340428e+00
4.93582069989551275e+00,9.48814199568849700e-04,1.44488726621810160e+00
4.95806824168466154e+00,9.38010549680285311e-04,1.42843488181558342e+00
4.98041606124841163e+00,9.27327761462139362e-04,1.41216660299037922e+00
5.00286461057523635e+00,9.16764544471131626e-04,1.39608044381883079e+00
5.02541434369086204e+00,9.06319643535593677e-04,1.38017446016766954e+00
5.04806571666747228e+00,8.95991815019382448e-04,1.36444672690504465e+00
5.07081918763295914e+00,8.85779825625021642e-04,1.34889533687156549e+00
5.09367521678014246e+00,8.75682411658145203e-04,1.33351836943347246e+00
5.11663426637609220e+00,8.65698268472149925e-04,1.31831388226383583e+00
5.13969680077151825e+00,8.55826103338123826e-04,1.30327995193783819e+00
5.16286328641009362e+00,8.46064639042574929e-04,1.28841467660804132e+00
5.18613419183793045e+00,8.36412624343229813e-04,1.27371617836887618e+00
5.20950998771307017e+00,8.26868871713171832e-04,1.25918261230956530e+00
5.23299114681494704e+00,8.17432219959225628e-04,1.24481215716175075e+00
5.25657814405402313e+00,8.08101519341867343e-04,1.23060301146259921e+00
5.28027145648132379e+00,7.98875630822938696e-04,1.21655339409640595e+00
5.30407156329812146e+00,7.89753411912572003e-04,1.20266156028276550e+00
5.32797894586564524e+00,7.80733717491943931e-04,1.18892580031117068e+00
5.35199408771477270e+00,7.71815414240972710e-04,1.17534442260165406e+00
5.37611747455582645e+00,7.62997381151538242e-04,1.16191575280011938e+00
5.40034959428843475e+00,7.54278507780127019e-04,1.14863812496985696e+00
5.42469093701133431e+00,7.45657690384036336e-04,1.13550986144697963e+00
5.44914199503232055e+00,7.37133836325949417e-04,1.12252929695226689e+00
5.47370326287822362e+00,7.28705865126366985e-04,1.10969478475225736e+00
5.49837523730484889e+00,7.20372709463757322e-04,1.09700469752232665e+00
5.52315841730710222e+00,7.12133330158802092e-04,1.08445744139139566e+00
5.54805330412901032e+00,7.03986711150650390e-04,1.07205145112901179e+00
5.57306040127388691e+00,6.95931846965220616e-04,1.05978517825652840e+00
5.59818021451455294e+00,6.87967742280806531e-04,1.04765709056110956e+00
5.62341325190349917e+00,6.80093399686093896e-04,1.03566566028416984e+00
5.64876002378319342e+00,6.72307802282705032e-04,1.02380934736752005e+00
5.67422104279643502e+00,6.64609940449507040e-04,1.01208662504346147e+00
5.69979682389665765e+00,6.56998816463014493e-04,1.00049598419372598e+00
5.72548788435838230e+00,6.49473447311954208e-04,9.89035937406220422e-01
5.75129474378770134e+00,6.42032890317865285e-04,9.77705055895308983e-01
5.77721792413272173e+00,6.34676229045103013e-04,9.66501949198646182e-01
5.80325794969420095e+00,6.27402556403409994e-04,9.55425240828247313e-01
5.82941534713608167e+00,6.20210974271452197e-04,9.44473567647365120e-01
5.85569064549617213e+00,6.13100582960906864e-04,9.33645556462164183e-01
5.88208437619687530e+00,6.06070472781576912e-04,9.22939805293266802e-01
5.90859707305588078e+00,5.99119742159474780e-04,9.12354923797487172e-01
5.93522927229698904e+00,5.92247499704739891e-04,9.01889537934851160e-01
5.96198151256098274e+00,5.85452865240722797e-04,8.91542295117771055e-01
