case,chi,g,gp,logg,K,dA,A,Ap,tree,loop,loopp,V,Vp,rad,dust,denominator,numerator,E2,E,f,u,q,tau,N,a,z,t_Gyr,kinetic,rho,work,Omega_chi,energy_residual,lnt,friedmann_residual,delta_alpha,delta_alpha_linear,s_chi,s_age,gauge_denominator,mass_eV,H_over_mass,mass_adiabatic,kinetic_loop_fraction
R_loop_1,138.0375310089338,0.9971408845427656,-0.007202981405261309,-0.0028632105352297678,2.204414869638778,5.7623296582735356e-65,2.204414869638778,4.408829739277556,22.80692958008947,0.005718223118241507,0.01440590387325809,22.81264780320771,-45.59945325630568,0.01762172766611511,16.21832679787321,0.9999678030482573,16.921581994087614,16.922126834988703,4.113651277756624,-1.439793497142972,0.3952310542200193,0.9361303758619268,0.16413563700570769,-1.3137748422649447,0.2688034482068485,2.7201903720761957,2.3811654178754074,16.34522703268416,39.157874835891874,61.06729723069474,7.713347779848386e-05,-2.8357855461222317e-16,138.48714826079453,2.922877460445517e-17,1.0871823986232825e-06,1.090240031089504e-06,5.89564553873772e-07,1.297806342603576e-06,0.9999989128187834,0.0007876399478342471,7.508874690546662e-30,2.5388495686017704e-32,2.6139950957678705e-65
R_loop_1,138.039036753192,0.9971300388723335,-0.007202745695207672,-0.002874087362750848,2.2110634457346414,5.762015204093191e-65,2.2110634457346414,4.422126891469283,22.738350088569796,0.005739914370025368,0.014405432006889764,22.74409000293982,-45.4622947451327,0.01750860710115797,16.140180272368887,0.999967829392751,16.843320062758323,16.843861940025352,4.104127427362039,-1.4395103296910685,0.39673679847821447,0.9343393768912047,0.1645274751774641,-1.3121648240758945,0.2692365752253687,2.7142056169854865,2.386849932957025,16.25631801087213,39.00040801381195,61.22476405277466,7.718025741894922e-05,-4.253678319183348e-16,138.4895326984931,1.2834937377388894e-17,1.085076985158802e-06,1.0881227753602886e-06,5.884196143248323e-07,1.2960108800909472e-06,0.9999989149241922,0.0007876356643339641,7.491531022779091e-30,2.5280841200149717e-32,2.605992702384314e-65
R_loop_1,138.04053961932593,0.9971192142865324,-0.007202510445952136,-0.0028849431630316776,2.2177193083391904,5.761701370817087e-65,2.2177193083391904,4.435438616678381,22.67010730713458,0.005761563452046423,0.014404961061320061,22.675868870586626,-45.32580965320784,0.017396212700085473,16.062410288756016,0.9999678556733413,16.765435410706637,16.765974341662627,4.09462749730212,-1.4392259083589451,0.39823966461212396,0.9325551027346698,0.16492022254126576,-1.3105548058868444,0.2696704001479353,2.708230489706774,2.392547637963122,16.16792867966954,38.84379755025617,61.38137451633046,7.722743845895718e-05,-2.8357855461222317e-16,138.49191697710592,1.6834065458401372e-16,1.0829756419189165e-06,1.086009635702587e-06,5.872769006067157e-07,1.2942156300968355e-06,0.9999989170255309,0.0007876313891378338,7.474230751145448e-30,2.5173744527042704e-32,2.598030034347277e-65
R_loop_1,138.04203961814403,0.9971084107054697,-0.007202275655743508,-0.0028957780155103073,2.224382450730453,5.761388156073041e-65,2.224382450730453,4.448764901460906,22.602198952182835,0.005783170524090322,0.014404491033053139,22.607982122706925,-45.189993413332616,0.01728453980137576,15.98501503270187,0.9999678818892903,16.687926218862184,16.688462220739364,4.085151431800218,-1.4389402280843104,0.39973966343025236,0.9307775303349012,0.16531388102646805,-1.3089447876977942,0.2701049240990915,2.7022649747515786,2.3982585608834395,16.080056315411074,38.688038438118,61.53713362846862,7.727502176131994e-05,-2.8357855461222317e-16,138.494301095932,-1.0362263713940713e-16,1.080878353526854e-06,1.083900596520165e-06,5.861364042855117e-07,1.2924205931240742e-06,0.9999989191228148,0.0007876271222144373,7.456973775383204e-30,2.5067202555548397e-32,2.590106820066437e-65
R_loop_1,138.04353676041782,0.9970976280495343,-0.007202041322836789,-0.0029065919993474932,2.23105286630788,5.76107555749738e-65,2.23105286630788,4.46210573261576,22.53462275878485,0.005804735745380204,0.014404021918605493,22.540427494530228,-45.05484149565109,0.01717358377343103,15.907992698615988,0.9999679080398679,16.61079067692742,16.611323766867486,4.075699175217362,-1.4386532837892938,0.4012368057040242,0.9290066366878129,0.1657084525652671,-1.307334769508744,0.27054014820519245,2.696309056656335,2.4039827297489342,15.992698202035056,38.533125696565286,61.69204637002133,7.732300816270577e-05,-2.8357855461222317e-16,138.49668505426732,-2.758262041742006e-17,1.0787851046595186e-06,1.0817956422714578e-06,5.849981169568731e-07,1.2906257696776661e-06,0.9999989212160592,0.000787622863532466,7.439759995472441e-30,2.49612121918753e-32,2.5822227901893048e-65
R_loop_1,138.04503105688167,0.9970868662393954,-0.0072018074454932015,-0.0029173851934273876,2.2377305485922125,5.760763572734989e-65,2.2377305485922125,4.475461097184425,22.467376480507458,0.005826259274578154,0.014403553714506008,22.473202739782035,-44.92034940730041,0.01706334001438549,15.831341489607917,0.9999679341243523,16.534026983335142,16.534557178389516,4.066270672051913,-1.4383650703804474,0.40273110216787034,0.9272423988430494,0.16610393909269475,-1.305724751319694,0.27097607359440834,2.6903627199823563,2.4097201726316984,15.90585163118407,38.3790543709661,61.846117695620514,7.737139849366939e-05,-2.8357855461222317e-16,138.49906885140481,4.2543042545340795e-17,1.0766958800473562e-06,1.0796947574698966e-06,5.838620302461926e-07,1.2888311602647954e-06,0.9999989233052792,0.000787618613060721,7.422589311635278e-30,2.4855770359508676e-32,2.5743776775801566e-65
R_loop_1,138.0465225182331,0.9970761251960022,-0.007201574021980145,-0.0029281576763582257,2.2444154912253413,5.7604521994392355e-65,2.2444154912253413,4.488830982450683,22.400457889241142,0.005847741269786622,0.014403086417295853,22.40630563051093,-44.78651269206499,0.016953803951914457,15.755059617445413,0.9999679601420295,16.457633345206524,16.458160662336603,4.056865866939232,-1.438075582748745,0.4042225635193146,0.9254847939043664,0.16650034254661372,-1.3041147331306437,0.2714127013967272,2.684425949315792,2.415470917644894,15.819513902303077,38.22581953281401,61.999352533772615,7.742019357868108e-05,-2.8357855461222317e-16,138.50145248663435,4.362326345877163e-17,1.074610664474222e-06,1.0775979266834145e-06,5.827281358083359e-07,1.2870367653948723e-06,0.9999989253904903,0.0007876143707681135,7.405461624335302e-30,2.4750873999130257e-32,2.5665712172991237e-65
R_loop_1,138.04801115513285,0.997065404840583,-0.0072013410505711774,-0.002938909526473017,2.2511076879701686,5.7601414352719495e-65,2.2511076879701686,4.502215375940337,22.333864775028914,0.005869181888549874,0.014402620023528469,22.339733956917463,-44.6533269300343,0.016844971043044728,15.679145302512605,0.9999679860921937,16.38160797830906,16.382132434386484,4.047484704651333,-1.437784815769582,0.40571120041906156,0.9237337990299987,0.16689766486771268,-1.3025047149415934,0.2718500327439577,2.678498729267586,2.421234992942679,15.733682322734605,38.073416279652065,62.15175578693455,7.746939423615586e-05,-2.8357855461222317e-16,138.50383595924282,-1.774868685634891e-16,1.0725294427772465e-06,1.0755051345344286e-06,5.815964253276315e-07,1.2852425855794046e-06,0.9999989274717075,0.0007876101366236633,7.388376834277e-30,2.4646520068537898e-32,2.558803146581534e-65
R_loop_1,138.04949697820487,0.9970547050946443,-0.007201108529546021,-0.0029496408218302418,2.2578071327104627,5.759831277903434e-65,2.2578071327104627,4.5156142654209255,22.267594945897013,0.005890581287855434,0.014402154529769564,22.273485527184867,-44.52078773726426,0.01673683677396622,15.603596773768606,0.9999680119741469,16.305949107014992,16.30647071882192,4.038127130096565,-1.4374927643027773,0.4071970234910834,0.9219893914330134,0.16729590799950075,-1.3008946967525432,0.27228806876973227,2.6725810444734432,2.42701242672013,15.648354207811437,37.921839734996304,62.30333233159031,7.751900127848146e-05,-2.8357855461222317e-16,138.50621926851403,5.309817617048882e-17,1.0704521998467012e-06,1.073416365699735e-06,5.804668905178145e-07,1.28344862133215e-06,0.999998929548946,0.0007876059105964998,7.371334842405214e-30,2.4542705542565407e-32,2.551073204817475e-65
R_loop_1,138.0509799980365,0.9970440258799705,-0.007200876457190526,-0.0029603516402145545,2.26451381945072,5.759521725012406e-65,2.26451381945072,4.52902763890144,22.20164622768725,0.005911939624135554,0.014401689932597049,22.207558167311383,-44.3888907654419,0.016629396659844656,15.52841226870608,0.9999680377871987,16.230654964259685,16.23117374848905,4.028793088319261,-1.4371994231925738,0.40868004332271,0.9202515483816482,0.16769507388830282,-1.299284678563493,0.27272681060951,2.666672879593782,2.4328032472131706,15.563526880946487,37.77108504825787,62.45408701832875,7.75690155120461e-05,-2.8357855461222317e-16,138.50860241372868,7.534760390803503e-18,1.0683789206258616e-06,1.0713316049103174e-06,5.793395231219227e-07,1.281654873169067e-06,0.9999989316222208,0.0007876016926558608,7.35433554990455e-30,2.4439427413001915e-32,2.5433811335315386e-65
R_loop_1,138.05246022517852,0.9970333671186227,-0.007200644831796657,-0.0029710420591374884,2.271227742316015,5.7592127742859826e-65,2.271227742316015,4.54245548463203,22.136016463891192,0.005933257053268684,0.014401226228601004,22.14194972094446,-44.257631701553784,0.016522646244635637,15.453590033310189,0.9999680635306666,16.15572379150037,16.15623976475616,4.019482524499411,-1.436904787267639,0.4101602704647173,0.9185202471996385,0.16809516448325393,-1.297674660374443,0.2731662594005796,2.6607742193136983,2.4386074826984947,15.479197673720236,37.621147394664696,62.60402467192193,7.761943773726547e-05,-2.8357855461222317e-16,138.51098539416444,1.0424453209793036e-16,1.0663095901108725e-06,1.069250836951157e-06,5.782143149121936e-07,1.2798613416083277e-06,0.9999989336915469,0.0007875974827710926,7.337378858198834e-30,2.4336682688511507e-32,2.5357266763628033e-65
R_loop_1,138.05393767014522,0.9970227287329381,-0.007200413651662491,-0.002981712155838158,2.277948895551851,5.758904423419678e-65,2.277948895551851,4.555897791103702,22.070703515486016,0.005954533730580922,0.01440076341438368,22.076658049216597,-44.12700626755765,0.016416581100899805,15.379128322017646,0.9999680892038758,16.081153838675032,16.081667017472565,4.010195383952329,-1.436608851341072,0.4116377154314167,0.91679546526653,0.16849618173629402,-1.2960646421853927,0.2736064162820622,2.6548850483429267,2.4444251614934855,15.395363925965535,37.47202197518213,62.753150091404486,7.767026874860915e-05,-2.8357855461222317e-16,138.5133682090959,3.236088909362533e-19,1.0642441933506088e-06,1.0671740466613007e-06,5.770912576901018e-07,1.27806802717027e-06,0.9999989357569392,0.0007875932809116501,7.320464668950545e-30,2.4234468394552743e-32,2.5281095790450283e-65
R_loop_1,138.05541234341453,0.9970121106455296,-0.00720018291509218,-0.002992362007283971,2.284677273524013,5.758596670117348e-65,2.284677273524013,4.569354547048026,22.005705260772054,0.0059757698108475026,0.014400301486559434,22.011681030582903,-43.99701022005755,0.016311196829619214,15.305025397676012,0.999968114806159,16.0069433641615,16.007453764927696,4.000931612128317,-1.4363116102104005,0.41311238870074535,0.9150771800179783,0.16889812760216258,-1.2944546239963426,0.2740472823949146,2.649005351415799,2.450256311956142,15.312022985849959,37.32370401643286,62.90146805015376,7.772150933462642e-05,-2.8357855461222317e-16,138.51575085779444,1.83226124534181e-16,1.0621827154465412e-06,1.065101218933453e-06,5.759703432861384e-07,1.2762749303775597e-06,0.9999989378184128,0.0007875890870470953,7.303592884060258e-30,2.4132781573298067e-32,2.520529589387025e-65
R_loop_1,138.05688425542814,0.9970015127792847,-0.007199952620395945,-0.0030029916901713454,2.2914128707184145,5.758289512091176e-65,2.2914128707184145,4.582825741436829,21.94101959521201,0.005996965448294287,0.014399840441754689,21.947016560660302,-43.86763934998226,0.016206489060014893,15.23127953150315,0.9999681403368567,15.9330906347367,15.933598273810366,3.991691154612336,-1.4360130586575919,0.414584300714357,0.913365368946037,0.16930100403839296,-1.2928446058072924,0.2744888588819318,2.6431351132912044,2.4561009624849923,15.229172209955651,37.17618877061595,63.048983295970665,7.77731602779716e-05,-2.8357855461222317e-16,138.51813333952848,4.1235288177570834e-17,1.0601251415525948e-06,1.063032338713895e-06,5.748515635597666e-07,1.2744820517549935e-06,0.9999989398759823,0.0007875849011470987,7.286763405666072e-30,2.4031619283553316e-32,2.5129864572532538e-65
R_loop_1,138.0583534165915,0.9969909350573647,-0.007199722765890059,-0.003013601280926423,2.298155681740941,5.757982947061665e-65,2.298155681740941,4.596311363481882,21.876644431271853,0.0060181207965992484,0.014399380276607934,21.882662552068453,-43.7388894822671,0.016102453449365554,15.157889003046908,0.9999681657953163,15.85959392553619,15.860098819168304,3.982473957123675,-1.4357131914490495,0.4160534618777126,0.9116600095994317,0.1697048130053069,-1.2912345876182423,0.2749311468877504,2.637274318752552,2.4619591415190194,15.146808963356795,37.02947151542525,63.19570055116137,7.782522235542847e-05,-2.8357855461222317e-16,138.52051565356317,1.3740433723288382e-16,1.0580714568750135e-06,1.060967391002466e-06,5.737349103994119e-07,1.272689391829706e-06,0.9999989419296627,0.0007875807231814373,7.269976136143081e-30,2.3930978600677208e-32,2.505479934544631e-65
R_loop_1,138.05981983727398,0.9969803774032041,-0.007199493349896828,-0.0030241908557057874,2.304905701317298,5.757676972757591e-65,2.304905701317298,4.609811402634596,21.812577698263343,0.006039236008893948,0.014398920987769665,21.81861693427224,-43.61075647553891,0.01599908568282749,15.084852100144964,0.9999681911808934,15.786451520013783,15.786953684367774,3.9732799655156157,-1.4354120033356248,0.41751988256017203,0.9099610795838237,0.17010955646600875,-1.2896245694291921,0.2753741475588512,2.6314229526077297,2.467830877537572,15.06493061969468,36.88354755396692,63.341624512619696,7.787769633793457e-05,-2.8357855461222317e-16,138.52289779916066,1.6062199786650273e-16,1.056021646672218e-06,1.0589063608523529e-06,5.726203757223486e-07,1.2708969511309727e-06,0.9999989439794685,0.0007875765531199956,7.253230978102783e-30,2.3830856616500764e-32,2.498009775179508e-65
R_loop_1,138.06128352780888,0.9969698397405102,-0.007199264370744582,-0.003034760490397187,2.3116629242928486,5.757371586916004e-65,2.3116629242928486,4.623325848585697,21.748817342188172,0.006060311237765055,0.01439846257190237,21.754877653425936,-43.48323622180444,0.015896381473255616,15.012167118884912,0.9999682164929503,15.713661709901464,15.714161161053505,3.96410912577511,-1.435109489052619,0.41898357309508577,0.9082685565620602,0.17051523638637983,-1.288014551240142,0.2758178620435625,2.625580999689065,2.473716199060286,14.983534561250455,36.73841221467639,63.48675985191022,7.793058299060442e-05,-4.253678319183348e-16,138.52527977557986,-1.4254414635294992e-17,1.0539756962546682e-06,1.056849233369918e-06,5.715079514746064e-07,1.2691047301904073e-06,0.9999989460254146,0.0007875723909327648,7.236527834392545e-30,2.373125043924688e-32,2.490575735074878e-65
R_loop_1,138.0627444984937,0.9969593219932616,-0.0071990358267676425,-0.0030453102606202613,2.3184273456324553,5.757066787282177e-65,2.3184273456324553,4.636854691264911,21.685361325583703,0.006081346635255842,0.014398005025680474,21.691442672218958,-43.35632464614172,0.01579433656102566,14.939832363564479,0.999968241730857,15.641222795169428,15.641719549108728,3.9549613840224445,-1.4348056433197893,0.42044454377988744,0.9065824182544141,0.17092185473507235,-1.2864045330510918,0.27626229149206283,2.619748444853287,2.4796151346469952,14.902618179015562,36.59406085123452,63.6311112153521,7.798388307275262e-05,-2.8357855461222317e-16,138.52766158207655,8.374610353320309e-17,1.0519335909847219e-06,1.0547959937144907e-06,5.703976296308577e-07,1.2673127295418796e-06,0.9999989480675155,0.0007875682365898424,7.219866608095047e-30,2.3632157193449777e-32,2.4831775721277466e-65
R_loop_1,138.06420275959,0.9969488240857081,-0.007198807716306315,-0.0030558402417272647,2.3251989604203183,5.756762571609592e-65,2.3251989604203183,4.6503979208406365,21.62220762737031,0.006102342352867694,0.014397548345790313,21.62830996972318,-43.23001770639483,0.015692946713857493,14.867846146651978,0.9999682668939903,15.56913308398634,15.569627156615432,3.9458366865109142,-1.4345004608413576,0.4219028048761861,0.9049026424388117,0.1713294134835037,-1.2847945148620417,0.27670743705638406,2.613925272981485,2.48552771289765,14.822178872759933,36.45048884248311,63.7746832241035,7.8037597337916e-05,-4.253678319183348e-16,138.53004321790334,5.0555531568399155e-18,1.0498953162764943e-06,1.0527466270983926e-06,5.692894021944313e-07,1.2655209497215023e-06,0.999998950105786,0.0007875640900614323,7.203247202527714e-30,2.353357401987464e-32,2.4758150461967184e-65
R_loop_1,138.06565832132364,0.9969383459423694,-0.00719858003770688,-0.0030663505088037958,2.3319777638598094,5.756458937659934e-65,2.3319777638598094,4.663955527719619,21.559354242700298,0.006123298541561608,0.01439709252893012,21.565477541241858,-43.104311392871665,0.015592207726639603,14.796206788746948,0.9999682919817346,15.49739089267981,15.497882299814847,3.9367349796264985,-1.4341939363060174,0.42335836660985954,0.9032292069510494,0.17173791460585028,-1.2831844966729915,0.2771532998904144,2.608111468979071,2.491453962452225,14.742214051097985,36.30769159233984,63.91748047424677,7.809172653387535e-05,-2.8357855461222317e-16,138.53242468230965,3.122928929479038e-17,1.0478608575957174e-06,1.0507011187866594e-06,5.681832611971622e-07,1.263729391267702e-06,0.9999989521402404,0.0007875599513178439,7.186669521242185e-30,2.343549807543725e-32,2.4684879190837743e-65
R_loop_1,138.06711119388493,0.9969278874880351,-0.007198352789321552,-0.003076841136669531,2.3387637512733077,5.756155883203025e-65,2.3387637512733077,4.677527502546615,21.496799182808306,0.006144215351759729,0.014396637571809954,21.502943398160067,-42.979201728044806,0.015492115421254674,14.724912618540944,0.9999683169934813,15.425994545696987,15.42648330306804,3.9276562098875254,-1.4338860643869407,0.4248112391711476,0.9015620896849985,0.17214736007904147,-1.2815744784839411,0.27759988114990114,2.6023070177757393,2.497393911990634,14.66272113155235,36.165664529712416,64.0595075368742,7.81462714026766e-05,-4.253678319183348e-16,138.53480597454177,1.1073612238172378e-16,1.0458302004595972e-06,1.0486594540968528e-06,5.670791986992893e-07,1.2619380547211356e-06,0.9999989541708934,0.0007875558203294926,7.170133468023742e-30,2.3337926533123556e-32,2.4611959545162117e-65
R_loop_1,138.06856138742853,0.9969174486477629,-0.007198125969508486,-0.0030873121998789502,2.345556918102029,5.755853406016842e-65,2.345556918102029,4.691113836204058,21.43454047486337,0.006165092933346843,0.014396183471151697,21.440705567796716,-42.85468476625559,0.015392665646406354,14.65396197277862,0.9999683419286286,15.354942375565466,15.35542849881682,3.918600323944357,-1.4335768397417878,0.4262614327147453,0.8999012685928025,0.17255775188275319,-1.279964460294891,0.278047181992454,2.596511904325429,2.503347590232635,14.58369754061565,36.024403108412365,64.20076895817425,7.820123268065134e-05,-2.8357855461222317e-16,138.53718709384273,3.8339651655112824e-17,1.0438033304366746e-06,1.0466216183990649e-06,5.659772067894585e-07,1.2601469406248077e-06,0.9999989561977591,0.0007875516970668984,7.153638946890774e-30,2.324085658190963e-32,2.4539389181288113e-65
R_loop_1,138.0700089120737,0.9969070293468789,-0.007197899576631755,-0.0030977637727220824,2.352357259905859,5.755551503887474e-65,2.352357259905859,4.704714519811718,21.37257616182236,0.006185931435671928,0.01439573022368902,21.37876209325803,-42.73075659342103,0.01529385427744699,14.583353196218802,0.999968366786582,15.284232722854206,15.284716227544665,3.9095672685790515,-1.4332662570127168,0.4277089573598977,0.8982467216850587,0.172969091999402,-1.2783544421058408,0.278495203577548,2.5907261136062854,2.5093150259377457,14.505140713809913,35.88390280706794,64.34126925951867,7.825661109843695e-05,-4.253678319183348e-16,138.53956803945232,-9.817230391335725e-18,1.0417802331466795e-06,1.0445875971157063e-06,5.648772775846075e-07,1.258356049524046e-06,0.9999989582208522,0.0007875475815006872,7.13718586209421e-30,2.3144285426681303e-32,2.446716577446153e-65
R_loop_1,138.07145377790428,0.9968966295109761,-0.007197673609061326,-0.003108195929225234,2.359164772363179,5.755250174609101e-65,2.359164772363179,4.718329544726358,21.31090430228502,0.006206731007549657,0.014395277826167322,21.31711103329257,-42.607413326743874,0.015195677216206637,14.513084641596008,0.9999683915667535,15.213863936134839,15.21434483773803,3.9005569907050495,-1.4329543108263936,0.42915382319049356,0.8965984270309939,0.17338138241413834,-1.2767444239167907,0.27894394706652625,2.584949630620616,2.5152962479051455,14.427048095744164,35.74415912903673,64.48101293754988,7.83124073809958e-05,-4.253678319183348e-16,138.54194881060718,2.3573415910002945e-17,1.0397608942603908e-06,1.0425573757212738e-06,5.637794032298404e-07,1.2565653819664187e-06,0.9999989602401869,0.0007875434736015889,7.120774118116995e-30,2.3048210288154224e-32,2.4395287018651343e-65
R_loop_1,138.07289599496895,0.9968862490659139,-0.0071974480651730436,-0.003118608743151729,2.365979451270693,5.754949415983961e-65,2.365979451270693,4.731958902541386,21.249522970350444,0.006227491797261935,0.014394826275343721,21.255750462147706,-42.484651114425546,0.015098130390823047,14.443154669581903,0.9999684162685627,15.14383437194298,15.144312685847652,3.8915694373668384,-1.432640995794002,0.43059604025515996,0.8949563627586281,0.1737946251148403,-1.2751344057277405,0.27939341362260345,2.579182440394859,2.5212912849735845,14.349417140169813,35.60516760231752,64.62000446426909,7.836862224763431e-05,-4.253678319183348e-16,138.54432940654067,3.360499154512871e-17,1.0377452994994931e-06,1.04053093974229e-06,5.626835758983954e-07,1.2547749385018865e-06,0.9999989622557774,0.0007875393733404379,7.104403619673514e-30,2.295262840279378e-32,2.432375062637657e-65
R_loop_1,138.07433557328116,0.9968758879378176,-0.007197222943348615,-0.0031290022880026487,2.37280129254325,5.754649225822329e-65,2.37280129254325,4.7456025850865,21.18843025547506,0.006248213952559426,0.01439437556798701,21.19467846942762,-42.36246613538213,0.015001209755572812,14.373561648747152,0.9999684408914352,15.074142394739887,15.074618136250221,3.8826045557396416,-1.4323263065112561,0.4320356185673571,0.8933205070549289,0.17420882209210697,-1.2735243875386904,0.2798436044108683,2.5734245279795394,2.5273001660212846,14.27224531003419,35.46692377946181,64.7582482871248,7.842525641202109e-05,-4.253678319183348e-16,138.5467098264829,-5.499183950066041e-17,1.0357334346364335e-06,1.0385082747571139e-06,5.615897877915418e-07,1.2529847196826847e-06,0.9999989642676381,0.0007875352806881728,7.08807427170907e-30,2.2857537022735297e-32,2.425255432853502e-65
R_loop_1,138.07577252281928,0.9968655460530768,-0.007196998241975602,-0.003139376637017576,2.37963029221367,5.754349601942512e-65,2.37963029221367,4.75926058442734,21.127624262332006,0.006268897620663089,0.014393925700877636,21.13389315995267,-42.24085459896313,0.014904911290703557,14.304303955523268,0.9999684654348039,15.004786376874153,15.00525956121007,3.8736622931290836,-1.432010237558412,0.4334725681054735,0.8916908381659552,0.17462397533925172,-1.2719143693496402,0.280294520598287,2.567675878449232,2.53332291996585,14.19553007753197,35.32942323748464,64.89574882910198,7.848231058220488e-05,-2.8357855461222317e-16,138.54909006966076,2.940770750426225e-17,1.0337252854942764e-06,1.0364893663958828e-06,5.604980311385488e-07,1.2511947260634048e-06,0.9999989662757831,0.0007875311956158361,7.071785979399323e-30,2.2762933415704217e-32,2.418169587423382e-65
R_loop_1,138.07720685352672,0.9968552233383456,-0.007196773959447387,-0.0031497318631753322,2.38646644643256,5.754050542170795e-65,2.38646644643256,4.77293289286512,21.067103110671997,0.00628954294826572,0.014393476670807632,21.073392653620264,-42.11981274467319,0.014809231002267206,14.235379974164816,0.999968489898108,14.93576469854372,14.936235340841192,3.864742596970876,-1.43169278350028,0.4349068988129212,0.8900673343969923,0.1750400868522956,-1.2703043511605898,0.2807461633537062,2.561936476902521,2.53935957576416,14.119268924154806,35.19266157777507,65.03251048881154,7.853978546063149e-05,-4.253678319183348e-16,138.55147013529785,4.2725719310273495e-17,1.0317208379465622e-06,1.0344742003402133e-06,5.59408298196524e-07,1.2494049582009703e-06,0.9999989682802265,0.0007875271180945735,7.055538648149754e-30,2.266881486493647e-32,2.4111173030621537e-65
R_loop_1,138.07863857531203,0.9968449197205415,-0.007196550094163161,-0.0031600680391947215,2.393309751468133,5.7537520443414265e-65,2.393309751468133,4.786619502936266,21.006864935185618,0.006310150081533468,0.014393028474580622,21.01317508526715,-41.99933684189666,0.0147141649219544,14.166788096711675,0.9999685142807938,14.867075747757989,14.867543863069347,3.8558454148304944,-1.4313739388862385,0.4363386205982305,0.8884499741126786,0.1754571586299603,-1.2686943329715397,0.28119853384785565,2.5562063084619666,2.545410162412278,14.04345934073902,35.05663442600617,65.16853764058044,7.859768174416057e-05,-4.253678319183348e-16,138.55385002261448,1.3187593235174846e-16,1.0297200779171634e-06,1.0324627623231417e-06,5.58320581250381e-07,1.2476154166546713e-06,0.9999989702809824,0.0007875230480956343,7.039332183595119e-30,2.2575178669098952e-32,2.4040983582722173e-65
R_loop_1,138.08006769804894,0.9968346351268441,-0.007196326644527918,-0.0031703852375352787,2.400160203706029,5.7534541062966085e-65,2.400160203706029,4.800320407412058,20.946907885366937,0.006330719166107392,0.01439258110901177,20.953238604533045,-41.87942318962486,0.014619709106929824,14.098526722951524,0.9999685385823138,14.79871792030012,14.79918352359437,3.846970694402853,-1.4310536982502502,0.43776774333514673,0.8868387357371204,0.17587519267366147,-1.2670843147824895,0.2816516332533516,2.5504853582740594,2.5514747089453453,13.968098827511383,34.921337432044425,65.30383463454218,7.865600012408176e-05,-4.253678319183348e-16,138.55622973082768,8.770800354156233e-17,1.0277229913801384e-06,1.0304550381289801e-06,5.572348726127614e-07,1.2458261019861517e-06,0.9999989722780648,0.0007875189855903702,7.023166491598903e-30,2.2482022142210136e-32,2.397112533327084e-65
R_loop_1,138.08149423157653,0.9968243694846952,-0.007196103608952419,-0.0031806835303980156,2.4070177996491244,5.753156725886448e-65,2.4070177996491244,4.814035599298249,20.887230125378608,0.006351250347105009,0.014392134570927726,20.893581375725713,-41.76006811618629,0.01452585963966873,14.030594260382518,0.9999685628021272,14.73068961968956,14.731152725852697,3.8381183835119907,-1.4307320561108736,0.43919427686272566,0.8852335977540006,0.17629419098750151,-1.2654742965934394,0.28210546274469994,2.5447736115091857,2.5575532444374844,13.893184894133189,34.7867662698589,65.43840579672771,7.871474128612998e-05,-4.253678319183348e-16,138.55860925915115,2.4567438265745956e-17,1.0257295643595882e-06,1.0284510135930826e-06,5.561511646239089e-07,1.2440370147594327e-06,0.9999989742714878,0.0007875149305502359,7.007041478252784e-30,2.2389342613560804e-32,2.3901596102551035e-65
R_loop_1,138.0829181856992,0.9968141227217975,-0.007195880985853195,-0.0031909629897261603,2.413882535917348,5.752859900968965e-65,2.413882535917348,4.827765071834696,20.82782983391831,0.006371743769121807,0.01439168885716665,20.834201577687434,-41.64126797897946,0.014432612627794453,13.962989124176145,0.9999685869396995,14.662989257144712,14.663449880980037,3.829288430110748,-1.4304090069712796,0.44061823098542924,0.883634538706677,0.1767141555782626,-1.2638642784043892,0.28256002349829884,2.5390710533615897,2.5636457980016916,13.818715059742425,34.65291663742986,65.57225542915675,7.877390591050057e-05,-2.8357855461222317e-16,138.56098860679535,1.110417286419576e-16,1.0237397829295131e-06,1.026450674601873e-06,5.550694496516838e-07,1.242248155540866e-06,0.9999989762612651,0.0007875108829467882,6.990957049876089e-30,2.229713742763499e-32,2.383239372823378e-65
R_loop_1,138.084339570187,0.9968038947661138,-0.007195658773652503,-0.003201223687205912,2.420754409247489,5.752563629410014e-65,2.420754409247489,4.841508818494978,20.768705204086526,0.006392199576232817,0.014391243964578087,20.77509740366276,-41.52301916420848,0.014339964203916976,13.895709737140239,0.9999686109945028,14.595615251545793,14.596073407774226,3.8204807822804483,-1.4300845453192699,0.4420396154732219,0.882041537198273,0.17713508845539927,-1.262254260215339,0.2830153166924422,2.533377669049333,2.569752398789732,13.744686852994256,34.51978425665702,65.70538780992959,7.883349467186369e-05,-4.253678319183348e-16,138.56336777296733,5.046610382175228e-17,1.0217536332136665e-06,1.0244540070924408e-06,5.539897200913442e-07,1.2404595248992364e-06,0.9999989782474108,0.0007875068427516861,6.974913113015253e-30,2.2205403944030954e-32,2.3763516065218054e-65
