phase,mG_eV,max_initial_axis_tree_force_ratio,max_tree_index,max_charged_CW_force_ratio,max_CW_index,max_d_over_s,max_h_over_s,min_scalar_ratio,VA_marker_eV,VA_over_MI,direct_gaugino_cX1_eV,gauge_common_msoft_cX1_eV,gauge_common_old_force_ratio_cX1,phase_offset_for_axis_longitudinal_budget
pi,3.1622776601683794e-12,5.661021355974825e+21,1024,2515168117.4684825,1024,1.0155121398187087e-45,3.186710121455525e-23,1.0,115486121.56987001,0.0011548612156987,2.511341799768803e-13,3.673257666788601e-14,10954.473172831838,1.7664656907619112e-23
pi,5.6234132519034904e-12,1.0066877717120654e+22,1024,7953659949.43834,1024,3.2113313533784893e-45,5.666860994746994e-23,1.0,154003218.2308408,0.001540032182308408,4.465867414098954e-13,6.532078476617785e-14,34641.08579335997,9.933566574463385e-24
pi,1e-11,1.7901721367735297e+22,1024,25151681174.684834,1024,1.0155121398187084e-44,1.0077262226511269e-22,1.0,205366592.13295177,0.0020536659213295175,7.941560070455936e-13,1.1615860659727816e-13,109544.73172831838,5.586054991350296e-24
pi,1.7782794100389227e-11,3.1834262512497504e+22,1024,79536599494.3834,1024,3.211331353378489e-44,1.7920187926967977e-22,1.0,273860752.05963504,0.0027386075205963504,1.4122312756879051e-12,2.065624584107512e-13,346410.8579335996,3.14126956642209e-24
pi,3.1622776601683794e-11,5.661021355974826e+22,1024,251516811746.84827,1024,1.0155121398187086e-43,3.186710121455525e-22,1.0,365199182.2998895,0.003651991822998895,2.5113417997688033e-12,3.673257666788602e-13,1095447.3172831847,1.766465690761911e-24
pi,5.6234132519034906e-11,1.0066877717120654e+23,1024,795365994943.8341,1024,3.2113313533784896e-43,5.666860994746995e-22,1.0,487000936.6054235,0.004870009366054235,4.4658674140989534e-12,6.532078476617784e-13,3464108.579335996,9.933566574463385e-25
pi,1e-10,1.7901721367735297e+23,1024,2515168117468.4824,1024,1.0155121398187085e-42,1.0077262226511269e-21,1.0,649426186.4469446,0.006494261864469446,7.941560070455937e-12,1.161586065972782e-12,10954473.172831845,5.586054991350296e-25
pi,1.778279410038923e-10,3.1834262512497504e+23,1024,7953659949438.341,1024,3.2113313533784904e-42,1.792018792696798e-21,1.0,866023738.2350955,0.008660237382350954,1.4122312756879051e-11,2.065624584107512e-12,34641085.79335996,3.1412695664220895e-25
pi,3.1622776601683795e-10,5.6610213559748256e+23,1024,25151681174684.83,1024,1.0155121398187086e-41,3.1867101214555247e-21,1.0,1154861215.6987002,0.011548612156987001,2.5113417997688033e-11,3.673257666788602e-12,109544731.72831845,1.766465690761911e-25
pi,5.623413251903491e-10,1.0066877717120654e+24,1024,79536599494383.42,1024,3.2113313533784897e-41,5.666860994746995e-21,1.0,1540032182.308408,0.01540032182308408,4.4658674140989544e-11,6.532078476617785e-12,346410857.93359977,9.933566574463384e-26
pi,1e-09,1.7901721367735297e+24,1024,251516811746848.25,1024,1.0155121398187087e-40,1.007726222651127e-20,1.0,2053665921.3295176,0.020536659213295175,7.941560070455937e-11,1.161586065972782e-11,1095447317.2831845,5.586054991350296e-26
pi,1.7782794100389228e-09,3.18342625124975e+24,1024,795365994943834.0,1024,3.21133135337849e-40,1.792018792696798e-20,1.0,2738607520.5963507,0.027386075205963506,1.412231275687905e-10,2.0656245841075118e-11,3464108579.3359957,3.1412695664220895e-26
pi,3.1622776601683795e-09,5.661021355974825e+24,1024,2515168117468482.5,1024,1.0155121398187086e-39,3.1867101214555246e-20,1.0,3651991822.998895,0.03651991822998895,2.511341799768803e-10,3.6732576667886015e-11,10954473172.831844,1.766465690761911e-26
pi,5.623413251903491e-09,1.0066877717120656e+25,1024,7953659949438339.0,1024,3.21133135337849e-39,5.666860994746995e-20,1.0,4870009366.054235,0.04870009366054236,4.465867414098954e-10,6.532078476617784e-11,34641085793.359955,9.933566574463384e-27
pi,1e-08,1.7901721367735297e+25,1024,2.5151681174684828e+16,1024,1.0155121398187086e-38,1.0077262226511269e-19,1.0,6494261864.469446,0.06494261864469446,7.941560070455937e-10,1.161586065972782e-10,109544731728.31845,5.586054991350296e-27
pi,1.7782794100389228e-08,3.1834262512497505e+25,1024,7.953659949438341e+16,1024,3.2113313533784895e-38,1.792018792696798e-19,1.0,8660237382.350954,0.08660237382350953,1.4122312756879049e-09,2.0656245841075116e-10,346410857933.59955,3.1412695664220895e-27
pi,3.162277660168379e-08,5.6610213559748244e+25,1024,2.5151681174684826e+17,1024,1.0155121398187085e-37,3.1867101214555247e-19,1.0,11548612156.987001,0.11548612156987001,2.5113417997688033e-09,3.6732576667886016e-10,1095447317283.1842,1.7664656907619114e-27
pi,5.6234132519034905e-08,1.0066877717120656e+26,1024,7.953659949438341e+17,1024,3.2113313533784893e-37,5.666860994746994e-19,1.0,15400321823.08408,0.1540032182308408,4.4658674140989536e-09,6.532078476617784e-10,3464108579335.9956,9.933566574463384e-28
pi,1e-07,1.7901721367735295e+26,1024,2.5151681174684826e+18,1024,1.0155121398187084e-36,1.0077262226511266e-18,1.0,20536659213.295174,0.20536659213295175,7.941560070455937e-09,1.1615860659727818e-09,10954473172831.844,5.586054991350297e-28
pi,1.7782794100389227e-07,3.18342625124975e+26,1024,7.95365994943834e+18,1024,3.2113313533784893e-36,1.792018792696798e-18,1.0,27386075205.963505,0.27386075205963506,1.4122312756879051e-08,2.065624584107512e-09,34641085793359.965,3.1412695664220897e-28
pi,3.162277660168379e-07,5.661021355974825e+26,1024,2.5151681174684824e+19,1024,1.0155121398187084e-35,3.1867101214555243e-18,1.0,36519918229.98895,0.3651991822998895,2.5113417997688032e-08,3.6732576667886015e-09,109544731728318.44,1.7664656907619111e-28
pi,5.62341325190349e-07,1.0066877717120653e+27,1024,7.953659949438342e+19,1024,3.211331353378489e-35,5.6668609947469945e-18,1.0,48700093660.54235,0.4870009366054235,4.465867414098953e-08,6.532078476617783e-09,346410857933599.5,9.933566574463386e-29
pi,1e-06,1.7901721367735296e+27,1024,2.5151681174684824e+20,1024,1.0155121398187085e-34,1.0077262226511269e-17,1.0,64942618644.69446,0.6494261864469446,7.941560070455936e-08,1.1615860659727818e-08,1095447317283184.0,5.586054991350297e-29
pi,1.7782794100389227e-06,3.18342625124975e+27,1024,7.953659949438341e+20,1024,3.211331353378489e-34,1.792018792696798e-17,1.0,86602373823.50954,0.8660237382350954,1.412231275687905e-07,2.0656245841075118e-08,3464108579335996.0,3.1412695664220896e-29
pi,3.162277660168379e-06,5.661021355974825e+27,1024,2.515168117468483e+21,1024,1.0155121398187085e-33,3.1867101214555246e-17,1.0,115486121569.87001,1.1548612156987001,2.511341799768803e-07,3.6732576667886014e-08,1.0954473172831842e+16,1.7664656907619113e-29
pi,5.623413251903491e-06,1.0066877717120656e+28,1024,7.953659949438341e+21,1024,3.21133135337849e-33,5.666860994746995e-17,0.9999999999999999,154003218230.8408,1.540032182308408,4.465867414098954e-07,6.532078476617785e-08,3.4641085793359964e+16,9.933566574463384e-30
pi,9.999999999999999e-06,1.7901721367735296e+28,1024,2.515168117468482e+22,1024,1.0155121398187083e-32,1.0077262226511268e-16,0.9999999999999999,205366592132.95175,2.0536659213295176,7.941560070455936e-07,1.1615860659727816e-07,1.095447317283184e+17,5.586054991350296e-30
pi,1.778279410038923e-05,3.1834262512497506e+28,1024,7.953659949438341e+22,1024,3.21133135337849e-32,1.792018792696798e-16,0.9999999999999998,273860752059.63507,2.7386075205963505,1.4122312756879052e-06,2.065624584107512e-07,3.4641085793359974e+17,3.1412695664220897e-30
pi,3.1622776601683795e-05,5.661021355974826e+28,1024,2.5151681174684825e+23,1024,1.0155121398187087e-31,3.186710121455525e-16,0.9999999999999997,365199182299.8895,3.6519918229988955,2.5113417997688036e-06,3.673257666788602e-07,1.0954473172831846e+18,1.766465690761911e-30
pi,5.623413251903491e-05,1.0066877717120654e+29,1024,7.953659949438341e+23,1024,3.2113313533784892e-31,5.666860994746995e-16,0.9999999999999994,487000936605.4235,4.870009366054235,4.465867414098953e-06,6.532078476617784e-07,3.464108579335996e+18,9.933566574463385e-31
pi,0.0001,1.7901721367735296e+29,1024,2.515168117468483e+24,1024,1.0155121398187086e-30,1.0077262226511268e-15,0.999999999999999,649426186446.9446,6.494261864469446,7.941560070455939e-06,1.1615860659727822e-06,1.0954473172831846e+19,5.5860549913502955e-31
pi,0.00017782794100389227,3.18342625124975e+29,1024,7.953659949438341e+24,1024,3.21133135337849e-30,1.792018792696798e-15,0.9999999999999982,866023738235.0955,8.660237382350955,1.412231275687905e-05,2.0656245841075118e-06,3.4641085793359962e+19,3.14126956642209e-31
pi,0.00031622776601683794,5.661021355974825e+29,1024,2.515168117468483e+25,1024,1.0155121398187086e-29,3.186710121455525e-15,0.9999999999999968,1154861215698.7002,11.548612156987001,2.5113417997688032e-05,3.6732576667886017e-06,1.0954473172831845e+20,1.766465690761911e-31
pi,0.0005623413251903491,1.0066877717120655e+30,1024,7.95365994943834e+25,1024,3.21133135337849e-29,5.6668609947469955e-15,0.9999999999999943,1540032182308.408,15.400321823084079,4.465867414098954e-05,6.532078476617784e-06,3.464108579335996e+20,9.933566574463385e-32
pi,0.001,1.7901721367735296e+30,1024,2.5151681174684823e+26,1024,1.0155121398187084e-28,1.007726222651127e-14,0.9999999999999899,2053665921329.5176,20.536659213295177,7.941560070455938e-05,1.1615860659727819e-05,1.095447317283184e+21,5.586054991350297e-32
pi,0.0017782794100389228,3.1834262512497497e+30,1024,7.95365994943834e+26,1024,3.2113313533784896e-28,1.792018792696798e-14,0.9999999999999821,2738607520596.3506,27.386075205963508,0.00014122312756879052,2.065624584107512e-05,3.4641085793359967e+21,3.1412695664220894e-32
pi,0.0031622776601683794,5.661021355974825e+30,1024,2.5151681174684827e+27,1024,1.0155121398187086e-27,3.1867101214555246e-14,0.9999999999999681,3651991822998.8955,36.51991822998895,0.00025113417997688027,3.673257666788601e-05,1.0954473172831838e+22,1.766465690761911e-32
pi,0.005623413251903491,1.0066877717120655e+31,1024,7.953659949438342e+27,1024,3.21133135337849e-27,5.666860994746995e-14,0.9999999999999434,4870009366054.235,48.70009366054235,0.00044658674140989535,6.532078476617784e-05,3.464108579335996e+22,9.933566574463385e-33
pi,0.01,1.7901721367735299e+31,1024,2.5151681174684825e+28,1024,1.0155121398187086e-26,1.0077262226511269e-13,0.9999999999998992,6494261864469.445,64.94261864469445,0.0007941560070455937,0.00011615860659727818,1.0954473172831843e+23,5.586054991350296e-33
pi,0.01778279410038923,3.183426251249751e+31,1024,7.953659949438343e+28,1024,3.21133135337849e-26,1.7920187926967982e-13,0.9999999999998208,8660237382350.954,86.60237382350954,0.0014122312756879051,0.0002065624584107512,3.4641085793359974e+23,3.141269566422089e-33
pi,0.03162277660168379,5.661021355974825e+31,1024,2.5151681174684817e+29,1024,1.0155121398187083e-25,3.186710121455524e-13,0.9999999999996814,11548612156987.0,115.48612156987,0.002511341799768803,0.00036732576667886015,1.0954473172831841e+24,1.7664656907619114e-33
pi,0.056234132519034905,1.0066877717120654e+32,1024,7.95365994943834e+29,1024,3.211331353378489e-25,5.666860994746994e-13,0.9999999999994333,15400321823084.08,154.0032182308408,0.004465867414098953,0.0006532078476617784,3.464108579335996e+24,9.933566574463386e-34
pi,0.1,1.7901721367735297e+32,1024,2.515168117468483e+30,1024,1.0155121398187087e-24,1.007726222651127e-12,0.9999999999989923,20536659213295.176,205.36659213295175,0.007941560070455938,0.001161586065972782,1.0954473172831843e+25,5.586054991350297e-34
pi,0.1778279410038923,3.1834262512497502e+32,1024,7.953659949438343e+30,1024,3.21133135337849e-24,1.7920187926967981e-12,0.999999999998208,27386075205963.508,273.8607520596351,0.014122312756879052,0.002065624584107512,3.4641085793359983e+25,3.1412695664220895e-34
pi,0.31622776601683794,5.661021355974825e+32,1024,2.515168117468483e+31,1024,1.0155121398187086e-23,3.186710121455525e-12,0.9999999999968133,36519918229988.95,365.1991822998895,0.025113417997688025,0.0036732576667886005,1.095447317283184e+26,1.7664656907619109e-34
pi,0.5623413251903491,1.0066877717120655e+33,1024,7.953659949438341e+31,1024,3.21133135337849e-23,5.666860994746995e-12,0.9999999999943331,48700093660542.35,487.00093660542353,0.044658674140989535,0.006532078476617784,3.464108579335996e+26,9.933566574463385e-35
pi,1.0,1.7901721367735297e+33,1024,2.5151681174684824e+32,1024,1.0155121398187085e-22,1.007726222651127e-11,0.9999999999899227,64942618644694.45,649.4261864469445,0.07941560070455937,0.01161586065972782,1.0954473172831843e+27,5.586054991350296e-35
pi,1.7782794100389228,3.18342625124975e+33,1024,7.953659949438341e+32,1024,3.211331353378489e-22,1.792018792696798e-11,0.9999999999820798,86602373823509.55,866.0237382350955,0.1412231275687905,0.020656245841075116,3.464108579335995e+27,3.1412695664220897e-35
pi,3.1622776601683795,5.661021355974826e+33,1024,2.515168117468483e+33,1024,1.0155121398187088e-21,3.1867101214555254e-11,0.9999999999681329,115486121569870.02,1154.8612156987,0.2511341799768803,0.03673257666788601,1.095447317283184e+28,1.766465690761911e-35
pi,5.62341325190349,1.0066877717120654e+34,1024,7.953659949438342e+33,1024,3.211331353378489e-21,5.666860994746994e-11,0.9999999999433314,154003218230840.8,1540.0321823084082,0.4465867414098954,0.06532078476617785,3.4641085793359975e+28,9.933566574463386e-36
pi,10.0,1.7901721367735297e+34,1024,2.515168117468483e+34,1024,1.0155121398187085e-20,1.0077262226511268e-10,0.9999999998992274,205366592132951.75,2053.6659213295175,0.7941560070455937,0.1161586065972782,1.0954473172831846e+29,5.5860549913502964e-36
pi,17.78279410038923,3.1834262512497507e+34,1024,7.953659949438341e+34,1024,3.21133135337849e-20,1.7920187926967982e-10,0.9999999998207981,273860752059635.06,2738.6075205963507,1.4122312756879052,0.20656245841075122,3.464108579335997e+29,3.14126956642209e-36
pi,31.622776601683793,5.661021355974825e+34,1024,2.5151681174684822e+35,1024,1.0155121398187085e-19,3.1867101214555244e-10,0.999999999681329,365199182299889.5,3651.991822998895,2.5113417997688026,0.3673257666788601,1.0954473172831838e+30,1.7664656907619114e-36
pi,56.23413251903491,1.0066877717120655e+35,1024,7.953659949438343e+35,1024,3.21133135337849e-19,5.666860994746995e-10,0.9999999994333139,487000936605423.56,4870.009366054235,4.465867414098954,0.6532078476617784,3.4641085793359956e+30,9.933566574463384e-37
pi,100.0,1.7901721367735296e+35,1024,2.5151681174684825e+36,1024,1.0155121398187085e-18,1.0077262226511268e-09,0.9999999989922738,649426186446944.5,6494.261864469445,7.941560070455938,1.161586065972782,1.0954473172831842e+31,5.586054991350296e-37
pi,177.82794100389228,3.18342625124975e+35,1024,7.953659949438339e+36,1024,3.2113313533784896e-18,1.7920187926967982e-09,0.9999999982079812,866023738235095.4,8660.237382350953,14.12231275687905,2.065624584107512,3.4641085793359964e+31,3.1412695664220896e-37
pi,316.2277660168379,5.661021355974825e+35,1024,2.5151681174684822e+37,1024,1.0155121398187083e-17,3.1867101214555245e-09,0.9999999968132899,1154861215698700.0,11548.612156987,25.11341799768803,3.673257666788601,1.0954473172831843e+32,1.7664656907619113e-37
pi,562.341325190349,1.0066877717120654e+36,1024,7.95365994943834e+37,1024,3.211331353378489e-17,5.6668609947469936e-09,0.999999994333139,1540032182308408.0,15400.32182308408,44.65867414098953,6.532078476617784,3.464108579335996e+32,9.933566574463386e-38
pi,1000.0,1.7901721367735296e+36,1024,2.515168117468483e+38,1024,1.0155121398187086e-16,1.0077262226511268e-08,0.9999999899227378,2053665921329517.5,20536.659213295174,79.41560070455937,11.615860659727819,1.0954473172831843e+33,5.586054991350297e-38
