phase,mG_eV,beta,max_initial_axis_tree_force_ratio,max_tree_index,max_charged_CW_force_ratio,max_CW_index,max_d_over_s,max_h_over_s,min_scalar_ratio,VA_marker_eV,VA_over_MI,heavy_threshold_below_marker,heavy_threshold_below_marker_by_ten,tree_axis_budget_pass,CW_budget_pass,direct_gaugino_cX1_eV,gauge_common_msoft_cX1_eV,gauge_common_old_force_ratio_cX1,phase_offset_for_axis_longitudinal_budget
pi,3.1622776601683795e-24,2199504634.4000435,5661021355.974825,1024,2.5151681175610607e-15,1024,1.0155121398186012e-69,3.1867101214496625e-35,1.0,115.48612156987001,1.1548612156987e-09,False,False,False,True,2.5113417997688035e-25,3.673257666788602e-26,1.095447317283185e-20,1.7664656907619112e-11
pi,5.623413251903491e-24,3911333803.6387863,10066877717.120655,1024,7.953659949602967e-15,1024,3.2113313533782993e-69,5.666860994741133e-35,1.0,154.00321823084082,1.540032182308408e-09,False,False,False,True,4.465867414098955e-25,6.532078476617785e-26,3.464108579335998e-20,9.933566574463386e-12
pi,1e-23,6955444368.800076,17901721367.7353,1024,2.515168117497757e-14,1024,1.0155121398186747e-68,1.0077262226505405e-34,1.0,205.36659213295175,2.0536659213295175e-09,False,False,False,True,7.941560070455937e-25,1.161586065972782e-25,1.0954473172831843e-19,5.586054991350296e-12
pi,1.7782794100389228e-23,12368723508.708347,31834262512.4975,1024,7.953659949490396e-14,1024,3.21133135337843e-68,1.7920187926962117e-34,1.0,273.86075205963505,2.7386075205963505e-09,False,False,False,True,1.412231275687905e-24,2.0656245841075117e-25,3.4641085793359966e-19,3.1412695664220895e-12
pi,3.1622776601683793e-23,21995046344.000435,56610213559.74826,1024,2.515168117477739e-13,1024,1.015512139818698e-67,3.186710121454939e-34,1.0,365.1991822998895,3.651991822998895e-09,False,False,False,True,2.5113417997688032e-24,3.6732576667886015e-25,1.0954473172831846e-18,1.7664656907619108e-12
pi,5.62341325190349e-23,39113338036.387856,100668777171.20656,1024,7.953659949454799e-13,1024,3.211331353378471e-67,5.666860994746408e-34,1.0,487.00093660542353,4.870009366054235e-09,False,False,False,True,4.465867414098953e-24,6.532078476617783e-25,3.464108579335995e-18,9.933566574463384e-13
pi,1e-22,69554443688.00076,179017213677.35297,1024,2.5151681174714086e-12,1024,1.0155121398187054e-66,1.0077262226510682e-33,1.0,649.4261864469446,6.494261864469446e-09,False,False,False,True,7.941560070455938e-24,1.161586065972782e-24,1.0954473172831846e-17,5.586054991350296e-13
pi,1.7782794100389228e-22,123687235087.08348,318342625124.975,1024,7.953659949443545e-12,1024,3.2113313533784844e-66,1.79201879269674e-33,1.0,866.0237382350955,8.660237382350954e-09,False,False,False,True,1.412231275687905e-23,2.065624584107512e-24,3.464108579335997e-17,3.14126956642209e-13
pi,3.1622776601683793e-22,219950463440.00433,566102135597.4825,1024,2.5151681174694066e-11,1024,1.015512139818708e-65,3.186710121455466e-33,1.0,1154.8612156987,1.1548612156987e-08,False,False,False,True,2.5113417997688033e-23,3.6732576667886016e-24,1.0954473172831846e-16,1.766465690761911e-13
pi,5.623413251903491e-22,391133380363.8786,1006687771712.0657,1024,7.953659949439984e-11,1024,3.2113313533784883e-65,5.6668609947469365e-33,1.0,1540.032182308408,1.540032182308408e-08,False,False,False,True,4.465867414098954e-23,6.532078476617784e-24,3.4641085793359965e-16,9.933566574463383e-14
pi,1e-21,695544436880.0076,1790172136773.5295,1024,2.5151681174687733e-10,1024,1.0155121398187084e-64,1.0077262226511209e-32,1.0,2053.6659213295175,2.0536659213295176e-08,False,False,False,True,7.941560070455936e-23,1.1615860659727817e-23,1.0954473172831843e-15,5.5860549913502964e-14
pi,1.778279410038923e-21,1236872350870.8347,3183426251249.75,1024,7.953659949438858e-10,1024,3.21133135337849e-64,1.7920187926967924e-32,1.0,2738.6075205963507,2.7386075205963508e-08,False,False,False,True,1.412231275687905e-22,2.065624584107512e-23,3.464108579335997e-15,3.14126956642209e-14
pi,3.1622776601683792e-21,2199504634400.0435,5661021355974.825,1024,2.5151681174685734e-09,1024,1.0155121398187085e-63,3.186710121455519e-32,1.0,3651.9918229988953,3.651991822998895e-08,False,False,False,True,2.511341799768803e-22,3.673257666788601e-23,1.0954473172831841e-14,1.766465690761911e-14
pi,5.6234132519034906e-21,3911333803638.7856,10066877717120.654,1024,7.953659949438498e-09,1024,3.2113313533784905e-63,5.666860994746989e-32,1.0,4870.009366054235,4.870009366054235e-08,False,False,False,True,4.465867414098953e-22,6.532078476617783e-23,3.464108579335996e-14,9.933566574463386e-15
pi,1e-20,6955444368800.076,17901721367735.297,1024,2.5151681174685097e-08,1024,1.0155121398187086e-62,1.0077262226511264e-31,1.0,6494.261864469446,6.494261864469446e-08,False,False,False,True,7.941560070455936e-22,1.1615860659727817e-22,1.0954473172831841e-13,5.586054991350296e-15
pi,1.7782794100389228e-20,12368723508708.348,31834262512497.5,1024,7.953659949438389e-08,1024,3.2113313533784904e-62,1.7920187926967977e-31,1.0,8660.237382350955,8.660237382350955e-08,False,False,False,True,1.412231275687905e-21,2.065624584107512e-22,3.464108579335997e-13,3.1412695664220898e-15
pi,3.162277660168379e-20,21995046344000.434,56610213559748.25,1024,2.51516811746849e-07,1024,1.0155121398187087e-61,3.1867101214555243e-31,1.0,11548.612156987001,1.1548612156987001e-07,False,False,False,True,2.5113417997688034e-21,3.6732576667886017e-22,1.0954473172831848e-12,1.7664656907619111e-15
pi,5.62341325190349e-20,39113338036387.86,100668777171206.55,1024,7.953659949438353e-07,1024,3.2113313533784894e-61,5.666860994746995e-31,1.0,15400.32182308408,1.540032182308408e-07,False,False,False,True,4.4658674140989536e-21,6.532078476617784e-22,3.464108579335997e-12,9.933566574463386e-16
pi,1e-19,69554443688000.76,179017213677352.97,1024,2.515168117468484e-06,1024,1.0155121398187087e-60,1.007726222651127e-30,1.0,20536.659213295177,2.0536659213295176e-07,False,False,False,True,7.941560070455937e-21,1.1615860659727817e-21,1.0954473172831845e-11,5.586054991350296e-16
pi,1.7782794100389227e-19,123687235087083.47,318342625124975.06,1024,7.95365994943834e-06,1024,3.2113313533784903e-60,1.792018792696798e-30,1.0,27386.075205963505,2.7386075205963506e-07,False,False,False,True,1.412231275687905e-20,2.0656245841075116e-21,3.4641085793359965e-11,3.141269566422089e-16
pi,3.162277660168379e-19,219950463440004.34,566102135597482.5,1024,2.5151681174684817e-05,1024,1.0155121398187086e-59,3.186710121455525e-30,1.0,36519.91822998895,3.651991822998895e-07,False,False,False,True,2.511341799768803e-20,3.6732576667886014e-21,1.0954473172831844e-10,1.7664656907619112e-16
pi,5.623413251903491e-19,391133380363878.6,1006687771712065.5,1024,7.953659949438337e-05,1024,3.2113313533784903e-59,5.6668609947469955e-30,1.0,48700.093660542356,4.870009366054235e-07,False,False,False,True,4.4658674140989534e-20,6.532078476617784e-21,3.464108579335996e-10,9.933566574463384e-17
pi,1e-18,695544436880007.6,1790172136773530.0,1024,0.00025151681174684815,1024,1.0155121398187088e-58,1.007726222651127e-29,1.0,64942.61864469446,6.494261864469447e-07,False,False,False,True,7.941560070455937e-20,1.161586065972782e-20,1.0954473172831845e-09,5.586054991350295e-17
pi,1.778279410038923e-18,1236872350870834.8,3183426251249751.0,1024,0.0007953659949438339,1024,3.2113313533784905e-58,1.7920187926967986e-29,1.0,86602.37382350955,8.660237382350956e-07,False,False,False,True,1.4122312756879052e-19,2.0656245841075122e-20,3.464108579335998e-09,3.1412695664220885e-17
pi,3.1622776601683795e-18,2199504634400043.5,5661021355974825.0,1024,0.002515168117468482,1024,1.0155121398187089e-57,3.1867101214555255e-29,1.0,115486.12156987001,1.1548612156987e-06,False,False,False,True,2.5113417997688033e-19,3.673257666788602e-20,1.0954473172831847e-08,1.7664656907619112e-17
pi,5.623413251903491e-18,3911333803638786.0,1.0066877717120656e+16,1024,0.007953659949438335,1024,3.211331353378491e-57,5.666860994746995e-29,1.0,154003.2182308408,1.540032182308408e-06,False,False,False,True,4.465867414098954e-19,6.532078476617785e-20,3.464108579335997e-08,9.933566574463384e-18
pi,9.999999999999999e-18,6955444368800076.0,1.7901721367735294e+16,1024,0.02515168117468481,1024,1.0155121398187086e-56,1.007726222651127e-28,1.0,205366.59213295174,2.0536659213295173e-06,False,False,False,True,7.941560070455936e-19,1.1615860659727818e-19,1.095447317283184e-07,5.586054991350297e-18
pi,1.7782794100389228e-17,1.2368723508708348e+16,3.1834262512497504e+16,1024,0.07953659949438335,1024,3.2113313533784905e-56,1.7920187926967981e-28,1.0,273860.75205963507,2.7386075205963507e-06,False,False,False,True,1.4122312756879051e-18,2.065624584107512e-19,3.4641085793359974e-07,3.1412695664220892e-18
pi,3.1622776601683796e-17,2.1995046344000436e+16,5.661021355974826e+16,1024,0.2515168117468482,1024,1.015512139818709e-55,3.1867101214555255e-28,1.0,365199.18229988957,3.6519918229988955e-06,False,False,False,False,2.5113417997688034e-18,3.6732576667886017e-19,1.0954473172831849e-06,1.766465690761911e-18
pi,5.62341325190349e-17,3.911333803638786e+16,1.0066877717120654e+17,1024,0.7953659949438334,1024,3.2113313533784896e-55,5.666860994746995e-28,1.0,487000.9366054235,4.870009366054235e-06,False,False,False,False,4.465867414098954e-18,6.5320784766177845e-19,3.464108579335997e-06,9.933566574463386e-19
pi,1e-16,6.955444368800076e+16,1.7901721367735296e+17,1024,2.515168117468481,1024,1.0155121398187087e-54,1.0077262226511269e-27,1.0,649426.1864469446,6.494261864469446e-06,False,False,False,False,7.941560070455937e-18,1.1615860659727818e-18,1.0954473172831844e-05,5.586054991350297e-19
pi,1.7782794100389228e-16,1.2368723508708347e+17,3.1834262512497504e+17,1024,7.953659949438336,1024,3.21133135337849e-54,1.7920187926967983e-27,1.0,866023.7382350954,8.660237382350954e-06,False,False,False,False,1.412231275687905e-17,2.0656245841075115e-18,3.464108579335996e-05,3.1412695664220894e-19
pi,3.1622776601683793e-16,2.1995046344000435e+17,5.6610213559748256e+17,1024,25.151681174684818,1024,1.0155121398187088e-53,3.1867101214555254e-27,1.0,1154861.2156987002,1.1548612156987002e-05,False,False,False,False,2.511341799768803e-17,3.673257666788601e-18,0.00010954473172831843,1.766465690761911e-19
pi,5.623413251903491e-16,3.911333803638786e+17,1.0066877717120655e+18,1024,79.53659949438337,1024,3.2113313533784905e-53,5.6668609947469954e-27,1.0,1540032.182308408,1.540032182308408e-05,False,False,False,False,4.465867414098954e-17,6.532078476617784e-18,0.0003464108579335997,9.933566574463384e-20
pi,1e-15,6.955444368800077e+17,1.7901721367735299e+18,1024,251.51681174684813,1024,1.0155121398187089e-52,1.0077262226511271e-26,1.0,2053665.9213295176,2.0536659213295175e-05,False,False,False,False,7.941560070455939e-17,1.1615860659727821e-17,0.001095447317283185,5.586054991350295e-20
pi,1.7782794100389227e-15,1.2368723508708347e+18,3.18342625124975e+18,1024,795.3659949438335,1024,3.21133135337849e-52,1.792018792696798e-26,1.0,2738607.5205963505,2.7386075205963505e-05,False,False,False,False,1.4122312756879048e-16,2.0656245841075116e-17,0.0034641085793359954,3.1412695664220894e-20
pi,3.1622776601683794e-15,2.1995046344000435e+18,5.661021355974826e+18,1024,2515.168117468482,1024,1.0155121398187088e-51,3.1867101214555254e-26,1.0,3651991.8229988953,3.651991822998895e-05,False,False,False,False,2.511341799768803e-16,3.673257666788601e-17,0.010954473172831844,1.766465690761911e-20
pi,5.6234132519034904e-15,3.9113338036387855e+18,1.0066877717120655e+19,1024,7953.659949438334,1024,3.21133135337849e-51,5.666860994746995e-26,1.0,4870009.366054235,4.870009366054235e-05,False,False,False,False,4.465867414098953e-16,6.532078476617783e-17,0.034641085793359956,9.933566574463384e-21
pi,1e-14,6.955444368800076e+18,1.7901721367735296e+19,1024,25151.681174684814,1024,1.0155121398187087e-50,1.0077262226511271e-25,1.0,6494261.864469446,6.494261864469446e-05,False,False,False,False,7.941560070455937e-16,1.161586065972782e-16,0.10954473172831845,5.586054991350296e-21
pi,1.7782794100389227e-14,1.2368723508708346e+19,3.1834262512497496e+19,1024,79536.59949438335,1024,3.2113313533784897e-50,1.7920187926967982e-25,1.0,8660237.382350953,8.660237382350954e-05,False,False,False,False,1.412231275687905e-15,2.065624584107512e-16,0.3464108579335997,3.14126956642209e-21
pi,3.1622776601683796e-14,2.199504634400044e+19,5.661021355974826e+19,1024,251516.81174684822,1024,1.015512139818709e-49,3.1867101214555255e-25,1.0,11548612.156987,0.00011548612156987,False,False,False,False,2.5113417997688034e-15,3.673257666788602e-16,1.095447317283185,1.7664656907619107e-21
pi,5.6234132519034906e-14,3.911333803638786e+19,1.0066877717120655e+20,1024,795365.9949438334,1024,3.21133135337849e-49,5.666860994746995e-25,1.0,15400321.82308408,0.0001540032182308408,False,False,False,False,4.4658674140989534e-15,6.532078476617784e-16,3.4641085793359965,9.933566574463385e-22
pi,1e-13,6.955444368800077e+19,1.7901721367735298e+20,1024,2515168.1174684814,1024,1.0155121398187087e-48,1.007726222651127e-24,1.0,20536659.213295177,0.00020536659213295176,False,False,False,False,7.941560070455938e-15,1.161586065972782e-15,10.954473172831849,5.586054991350296e-22
pi,1.7782794100389227e-13,1.2368723508708347e+20,3.18342625124975e+20,1024,7953659.949438334,1024,3.21133135337849e-48,1.792018792696798e-24,1.0,27386075.205963504,0.000273860752059635,False,False,False,False,1.412231275687905e-14,2.0656245841075118e-15,34.64108579335997,3.14126956642209e-22
pi,3.162277660168379e-13,2.1995046344000435e+20,5.661021355974826e+20,1024,25151681.17468481,1024,1.0155121398187086e-47,3.186710121455525e-24,1.0,36519918.229988955,0.00036519918229988956,False,False,False,False,2.511341799768803e-14,3.673257666788601e-15,109.54473172831845,1.766465690761911e-22
pi,5.62341325190349e-13,3.911333803638786e+20,1.0066877717120655e+21,1024,79536599.49438336,1024,3.21133135337849e-47,5.666860994746995e-24,1.0,48700093.660542354,0.00048700093660542355,False,False,False,False,4.465867414098953e-14,6.532078476617784e-15,346.41085793359963,9.933566574463385e-23
pi,1e-12,6.955444368800076e+20,1.7901721367735296e+21,1024,251516811.74684808,1024,1.0155121398187088e-46,1.007726222651127e-23,1.0,64942618.644694455,0.0006494261864469445,False,False,False,False,7.941560070455937e-14,1.1615860659727819e-14,1095.4473172831842,5.586054991350296e-23
pi,1.7782794100389228e-12,1.2368723508708348e+21,3.18342625124975e+21,1024,795365994.9438337,1024,3.2113313533784906e-46,1.792018792696798e-23,1.0,86602373.82350954,0.0008660237382350954,False,False,False,False,1.412231275687905e-13,2.0656245841075118e-14,3464.1085793359966,3.1412695664220897e-23
pi,3.1622776601683794e-12,2.1995046344000434e+21,5.661021355974825e+21,1024,2515168117.4684815,1024,1.0155121398187088e-45,3.186710121455525e-23,1.0,115486121.56987001,0.0011548612156987,False,False,False,False,2.511341799768803e-13,3.673257666788601e-14,10954.473172831844,1.7664656907619112e-23
pi,5.6234132519034904e-12,3.9113338036387856e+21,1.0066877717120654e+22,1024,7953659949.438333,1024,3.21133135337849e-45,5.666860994746995e-23,1.0,154003218.2308408,0.001540032182308408,False,False,False,False,4.465867414098954e-13,6.532078476617785e-14,34641.08579335997,9.933566574463387e-24
pi,1e-11,6.955444368800075e+21,1.7901721367735297e+22,1024,25151681174.68481,1024,1.0155121398187087e-44,1.007726222651127e-22,1.0,205366592.13295177,0.0020536659213295175,False,False,False,False,7.941560070455936e-13,1.1615860659727816e-13,109544.73172831841,5.586054991350296e-24
pi,1.7782794100389227e-11,1.2368723508708346e+22,3.1834262512497504e+22,1024,79536599494.38336,1024,3.21133135337849e-44,1.7920187926967982e-22,1.0,273860752.05963504,0.0027386075205963504,False,False,False,False,1.4122312756879047e-12,2.0656245841075114e-13,346410.85793359956,3.141269566422089e-24
pi,3.1622776601683794e-11,2.1995046344000436e+22,5.661021355974826e+22,1024,251516811746.8482,1024,1.0155121398187088e-43,3.1867101214555253e-22,1.0,365199182.2998895,0.003651991822998895,False,False,False,False,2.5113417997688033e-12,3.673257666788602e-13,1095447.3172831847,1.766465690761911e-24
pi,5.6234132519034906e-11,3.911333803638786e+22,1.0066877717120654e+23,1024,795365994943.8336,1024,3.2113313533784904e-43,5.666860994746995e-22,1.0,487000936.6054235,0.004870009366054235,False,False,False,False,4.4658674140989534e-12,6.532078476617784e-13,3464108.579335996,9.933566574463385e-25
pi,1e-10,6.955444368800076e+22,1.7901721367735297e+23,1024,2515168117468.4814,1024,1.0155121398187089e-42,1.007726222651127e-21,1.0,649426186.4469446,0.006494261864469446,False,False,False,False,7.941560070455937e-12,1.161586065972782e-12,10954473.172831845,5.586054991350296e-25
pi,1.778279410038923e-10,1.2368723508708347e+23,3.1834262512497504e+23,1024,7953659949438.34,1024,3.211331353378491e-42,1.7920187926967984e-21,1.0,866023738.2350955,0.008660237382350954,False,False,False,False,1.4122312756879051e-11,2.065624584107512e-12,34641085.79335997,3.141269566422089e-25
pi,3.1622776601683795e-10,2.1995046344000435e+23,5.6610213559748256e+23,1024,25151681174684.812,1024,1.0155121398187089e-41,3.186710121455525e-21,1.0,1154861215.6987002,0.011548612156987001,False,False,False,False,2.5113417997688033e-11,3.673257666788602e-12,109544731.72831847,1.766465690761911e-25
pi,5.623413251903491e-10,3.911333803638786e+23,1.0066877717120654e+24,1024,79536599494383.36,1024,3.2113313533784907e-41,5.666860994746996e-21,1.0,1540032182.308408,0.01540032182308408,False,False,False,False,4.4658674140989544e-11,6.532078476617785e-12,346410857.9335998,9.933566574463385e-26
pi,1e-09,6.955444368800076e+23,1.7901721367735297e+24,1024,251516811746848.12,1024,1.0155121398187089e-40,1.007726222651127e-20,1.0,2053665921.3295176,0.020536659213295175,False,False,False,False,7.941560070455937e-11,1.161586065972782e-11,1095447317.2831845,5.586054991350296e-26
pi,1.7782794100389228e-09,1.2368723508708347e+24,3.18342625124975e+24,1024,795365994943833.8,1024,3.2113313533784906e-40,1.7920187926967984e-20,1.0,2738607520.5963507,0.027386075205963506,False,False,False,False,1.412231275687905e-10,2.0656245841075118e-11,3464108579.335996,3.1412695664220895e-26
pi,3.1622776601683795e-09,2.1995046344000437e+24,5.661021355974825e+24,1024,2515168117468481.5,1024,1.0155121398187088e-39,3.186710121455525e-20,1.0,3651991822.9988956,0.03651991822998896,False,False,False,False,2.5113417997688035e-10,3.673257666788602e-11,10954473172.831848,1.7664656907619114e-26
pi,5.623413251903491e-09,3.911333803638786e+24,1.0066877717120656e+25,1024,7953659949438337.0,1024,3.211331353378491e-39,5.666860994746996e-20,1.0,4870009366.054235,0.04870009366054236,False,False,False,False,4.465867414098954e-10,6.532078476617784e-11,34641085793.35997,9.933566574463384e-27
pi,1e-08,6.955444368800076e+24,1.7901721367735297e+25,1024,2.5151681174684812e+16,1024,1.0155121398187089e-38,1.007726222651127e-19,1.0,6494261864.469446,0.06494261864469446,False,False,False,False,7.941560070455937e-10,1.161586065972782e-10,109544731728.31845,5.586054991350296e-27
pi,1.7782794100389228e-08,1.2368723508708348e+25,3.1834262512497505e+25,1024,7.953659949438336e+16,1024,3.2113313533784906e-38,1.7920187926967982e-19,1.0,8660237382.350954,0.08660237382350953,False,False,False,False,1.4122312756879049e-09,2.0656245841075116e-10,346410857933.5996,3.141269566422089e-27
pi,3.162277660168379e-08,2.1995046344000434e+25,5.6610213559748244e+25,1024,2.515168117468481e+17,1024,1.0155121398187087e-37,3.1867101214555247e-19,1.0,11548612156.987001,0.11548612156987001,False,False,False,False,2.5113417997688033e-09,3.6732576667886016e-10,1095447317283.1847,1.7664656907619114e-27
pi,5.6234132519034905e-08,3.911333803638786e+25,1.0066877717120656e+26,1024,7.953659949438335e+17,1024,3.21133135337849e-37,5.666860994746995e-19,1.0,15400321823.08408,0.1540032182308408,False,False,False,False,4.4658674140989536e-09,6.532078476617784e-10,3464108579335.9966,9.933566574463384e-28
pi,1e-07,6.955444368800076e+25,1.7901721367735295e+26,1024,2.5151681174684815e+18,1024,1.0155121398187086e-36,1.007726222651127e-18,1.0,20536659213.295174,0.20536659213295175,False,False,False,False,7.941560070455937e-09,1.1615860659727818e-09,10954473172831.844,5.586054991350297e-28
pi,1.7782794100389227e-07,1.2368723508708347e+26,3.18342625124975e+26,1024,7.953659949438334e+18,1024,3.21133135337849e-36,1.7920187926967982e-18,1.0,27386075205.963505,0.27386075205963506,False,False,False,False,1.4122312756879048e-08,2.0656245841075116e-09,34641085793359.953,3.1412695664220893e-28
pi,3.162277660168379e-07,2.1995046344000433e+26,5.661021355974825e+26,1024,2.5151681174684807e+19,1024,1.0155121398187087e-35,3.1867101214555247e-18,1.0,36519918229.98895,0.3651991822998895,False,False,False,False,2.5113417997688032e-08,3.6732576667886015e-09,109544731728318.45,1.7664656907619111e-28
pi,5.62341325190349e-07,3.911333803638786e+26,1.0066877717120653e+27,1024,7.953659949438334e+19,1024,3.21133135337849e-35,5.6668609947469945e-18,1.0,48700093660.54235,0.4870009366054235,False,False,False,False,4.465867414098953e-08,6.532078476617783e-09,346410857933599.6,9.933566574463387e-29
pi,1e-06,6.955444368800075e+26,1.7901721367735296e+27,1024,2.5151681174684818e+20,1024,1.0155121398187087e-34,1.0077262226511269e-17,1.0,64942618644.69446,0.6494261864469446,False,False,False,False,7.941560070455936e-08,1.1615860659727818e-08,1095447317283184.2,5.586054991350297e-29
pi,1.7782794100389227e-06,1.2368723508708346e+27,3.18342625124975e+27,1024,7.953659949438334e+20,1024,3.21133135337849e-34,1.792018792696798e-17,1.0,86602373823.50954,0.8660237382350954,False,False,False,False,1.412231275687905e-07,2.0656245841075118e-08,3464108579335996.5,3.1412695664220896e-29
pi,3.162277660168379e-06,2.1995046344000434e+27,5.661021355974825e+27,1024,2.5151681174684807e+21,1024,1.0155121398187086e-33,3.1867101214555246e-17,1.0,115486121569.87001,1.1548612156987001,True,False,False,False,2.511341799768803e-07,3.6732576667886014e-08,1.0954473172831844e+16,1.7664656907619113e-29
pi,5.623413251903491e-06,3.9113338036387863e+27,1.0066877717120656e+28,1024,7.953659949438339e+21,1024,3.211331353378491e-33,5.666860994746996e-17,0.9999999999999999,154003218230.8408,1.540032182308408,True,False,False,False,4.465867414098954e-07,6.532078476617785e-08,3.464108579335997e+16,9.933566574463384e-30
pi,9.999999999999999e-06,6.955444368800076e+27,1.7901721367735296e+28,1024,2.5151681174684807e+22,1024,1.0155121398187086e-32,1.0077262226511269e-16,0.9999999999999999,205366592132.95175,2.0536659213295176,True,False,False,False,7.941560070455936e-07,1.1615860659727816e-07,1.095447317283184e+17,5.586054991350296e-30
pi,1.778279410038923e-05,1.2368723508708349e+28,3.1834262512497506e+28,1024,7.953659949438336e+22,1024,3.2113313533784903e-32,1.792018792696798e-16,0.9999999999999998,273860752059.63507,2.7386075205963505,True,False,False,False,1.4122312756879052e-06,2.065624584107512e-07,3.4641085793359974e+17,3.141269566422089e-30
pi,3.1622776601683795e-05,2.1995046344000436e+28,5.661021355974826e+28,1024,2.5151681174684815e+23,1024,1.0155121398187089e-31,3.186710121455525e-16,0.9999999999999997,365199182299.8895,3.6519918229988955,True,False,False,False,2.5113417997688036e-06,3.673257666788602e-07,1.0954473172831849e+18,1.766465690761911e-30
pi,5.623413251903491e-05,3.911333803638786e+28,1.0066877717120654e+29,1024,7.953659949438336e+23,1024,3.21133135337849e-31,5.666860994746995e-16,0.9999999999999994,487000936605.4235,4.870009366054235,True,False,False,False,4.465867414098953e-06,6.532078476617784e-07,3.4641085793359964e+18,9.933566574463385e-31
pi,0.0001,6.955444368800076e+28,1.7901721367735296e+29,1024,2.5151681174684815e+24,1024,1.0155121398187088e-30,1.007726222651127e-15,0.999999999999999,649426186446.9446,6.494261864469446,True,False,False,False,7.941560070455939e-06,1.1615860659727822e-06,1.0954473172831848e+19,5.586054991350296e-31
pi,0.00017782794100389227,1.2368723508708346e+29,3.18342625124975e+29,1024,7.953659949438334e+24,1024,3.2113313533784905e-30,1.7920187926967984e-15,0.9999999999999982,866023738235.0953,8.660237382350953,True,False,False,False,1.4122312756879048e-05,2.0656245841075113e-06,3.464108579335996e+19,3.1412695664220894e-31
pi,0.00031622776601683794,2.1995046344000437e+29,5.661021355974825e+29,1024,2.5151681174684814e+25,1024,1.0155121398187089e-29,3.1867101214555253e-15,0.9999999999999968,1154861215698.7002,11.548612156987001,True,True,False,False,2.5113417997688032e-05,3.6732576667886017e-06,1.0954473172831846e+20,1.7664656907619113e-31
pi,0.0005623413251903491,3.911333803638786e+29,1.0066877717120655e+30,1024,7.953659949438338e+25,1024,3.211331353378491e-29,5.666860994746995e-15,0.9999999999999943,1540032182308.408,15.400321823084079,True,True,False,False,4.465867414098954e-05,6.532078476617784e-06,3.464108579335997e+20,9.933566574463385e-32
pi,0.001,6.955444368800076e+29,1.7901721367735296e+30,1024,2.5151681174684817e+26,1024,1.0155121398187086e-28,1.007726222651127e-14,0.9999999999999899,2053665921329.5176,20.536659213295177,True,True,False,False,7.941560070455938e-05,1.1615860659727819e-05,1.0954473172831846e+21,5.586054991350296e-32
pi,0.0017782794100389228,1.2368723508708347e+30,3.1834262512497497e+30,1024,7.953659949438336e+26,1024,3.21133135337849e-28,1.792018792696798e-14,0.9999999999999821,2738607520596.3506,27.386075205963508,True,True,False,False,0.00014122312756879052,2.065624584107512e-05,3.464108579335997e+21,3.14126956642209e-32
pi,0.0031622776601683794,2.1995046344000437e+30,5.661021355974825e+30,1024,2.5151681174684816e+27,1024,1.0155121398187088e-27,3.186710121455525e-14,0.9999999999999681,3651991822998.8955,36.51991822998895,True,True,False,False,0.0002511341799768803,3.6732576667886017e-05,1.0954473172831847e+22,1.7664656907619112e-32
pi,0.005623413251903491,3.911333803638786e+30,1.0066877717120655e+31,1024,7.953659949438337e+27,1024,3.2113313533784907e-27,5.666860994746995e-14,0.9999999999999434,4870009366054.235,48.70009366054235,True,True,False,False,0.00044658674140989535,6.532078476617784e-05,3.4641085793359966e+22,9.933566574463385e-33
pi,0.01,6.955444368800077e+30,1.7901721367735299e+31,1024,2.515168117468481e+28,1024,1.0155121398187088e-26,1.0077262226511269e-13,0.9999999999998992,6494261864469.445,64.94261864469445,True,True,False,False,0.0007941560070455937,0.00011615860659727818,1.0954473172831843e+23,5.586054991350296e-33
pi,0.01778279410038923,1.2368723508708347e+31,3.183426251249751e+31,1024,7.953659949438337e+28,1024,3.211331353378491e-26,1.7920187926967984e-13,0.9999999999998208,8660237382350.954,86.60237382350954,True,True,False,False,0.0014122312756879051,0.0002065624584107512,3.4641085793359974e+23,3.1412695664220886e-33
pi,0.03162277660168379,2.1995046344000436e+31,5.661021355974825e+31,1024,2.5151681174684806e+29,1024,1.0155121398187086e-25,3.1867101214555247e-13,0.9999999999996814,11548612156987.0,115.48612156987,True,True,False,False,0.002511341799768803,0.00036732576667886015,1.0954473172831845e+24,1.7664656907619114e-33
pi,0.056234132519034905,3.911333803638786e+31,1.0066877717120654e+32,1024,7.953659949438335e+29,1024,3.21133135337849e-25,5.666860994746995e-13,0.9999999999994333,15400321823084.08,154.0032182308408,True,True,False,False,0.004465867414098953,0.0006532078476617784,3.464108579335996e+24,9.933566574463386e-34
pi,0.1,6.955444368800077e+31,1.7901721367735297e+32,1024,2.5151681174684817e+30,1024,1.0155121398187089e-24,1.0077262226511272e-12,0.9999999999989923,20536659213295.176,205.36659213295175,True,True,False,False,0.007941560070455938,0.001161586065972782,1.0954473172831845e+25,5.586054991350296e-34
pi,0.1778279410038923,1.2368723508708347e+32,3.1834262512497502e+32,1024,7.953659949438337e+30,1024,3.2113313533784908e-24,1.7920187926967985e-12,0.999999999998208,27386075205963.508,273.8607520596351,True,True,False,False,0.014122312756879052,0.002065624584107512,3.4641085793359975e+25,3.1412695664220895e-34
