mG_eV,phase,index,scale,scenario,c,beta2,nu0,direct_potential_eV4,direct_chi,direct_y,leading_chi,leading_y,precision_force_over_2U,neglected_force_over_2U,common_split_over_s,B_over_s
1e7,zero,0,1,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,-1.5355282784596188649550492549674661030102614596169e-121,0.0000000000000082754435508709668772409235189032931750613558048188,0.0,0.0000000000000082754435508709668772409235189032931750613558048188,0.0,1.2282508465433313473019286573185682201418873805837e-109,3.0196450872131507880234848497599915323251431271817e-56,8.9935868693213566235992871454525538165946139507601e-55,0.0
1e7,zero,0,1,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016343953316296098042746751408295200788030621137613,-2.3562822208173337431287087433326096947360952674199e-57,0.0,-2.3562822208173337431287087433326096947360952674199e-57,0.0,1.8208325661448223476475286950327686509688451077296e-110,8.2245961035397301135593979127505508181693751523115e-101,0.0,1.6065284489567683337992037309379492546607449424119e-28
1e7,zero,0,2,contact_positive,8.9935868693213566235992871454525538165946152473514e-47,0.0,0.0,0.0000000000011390510834872835089934781246465207714577927696319,1.6421521554076384571965610187054806919044754554102e-55,0.0,1.6421521554076756701567894803203900830516136614787e-55,0.0,4.031376926807040829300880416043451999160701482002e-108,3.0196450872131507880234848497599915323253092630738e-56,8.9935868693213566235992871454525538165946139507601e-55,0.0
1e7,zero,0,2,contact_negative,-7.5151890277890788224596782996247367508530346587457e-47,0.0,0.0,-0.00000000000095180980948937389107674199456764064464281313626776,-1.3722093353406864756301733273664430257623075435065e-55,0.0,-1.3722093353406604915008788808156684255636771691809e-55,0.0,2.6435099122390009462218167211852518836504479658543e-108,2.1084817732257710794211647825027075420871600240003e-56,7.5151890277890788224596782996247367508530335752927e-55,0.0
1e7,zero,0,2,B_squared,0.0,2.5809336573074397977033670715600109331782581229888e-48,0.0,-3.5152216006241789764610219327526755731927805956661e-71,-1.1874222765584040716972984147443299523600780678226e-16,0.0,-1.1874222765584040716972984147443299523600780678226e-16,0.0,2.2688889208345325255113477858826751307321632623429e-108,8.2245961035397301135593979127505508181693751523115e-101,0.0,1.6065284489567683337992037309379492546607449424119e-28
1e7,zero,0,2,local_only,0.0,0.0,7.7753293424342924579903266399106028258996951025068e-49,0.0000000000000098475696523055291709125730492294144966952148041748,-7.1544646199209938985325039322687843852538865612382e-17,0.0,-7.1544646199209938985325039322687843852538865612382e-17,0.0,5.879676284053387101391320943324163211559437958793e-165,0.0,0.0,0.0
1e7,zero,0,2,mixed,3.8191944239583843196106561850551940864990831872314e-47,1.1171205382375485691551887324662733889876042621892e-48,-4.3617701189265543057018905540961918291632435940892e-49,0.0000000000004781823781042821104085360796111165097169740543087,-1.1261088055992620367099707286799732056301174984598e-17,0.0,-1.1261088055992620367099707286799732056301174984598e-17,0.0,3.0243134957557582435803901927974415829979035636785e-108,5.4454474175489546017837660735960815585750151598882e-57,3.8191944239583843196106561850551940864990826366241e-55,1.0569392310996638226522863616369099468518589600976e-28
1e7,zero,0,2,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,-7.100707063930315140644270843141836439910902500276e-67,0.0000000000000082754435508709668772409235189032931750613558048188,0.0,0.0000000000000082754435508709668772409235189032931750613558048188,0.0,4.031376926807040829300880416043451999160701482002e-108,3.0196450872131507880234848497599915323253092630738e-56,8.9935868693213566235992871454525538165946139507601e-55,0.0
1e7,zero,0,2,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016343953316296098042746751408295200788030621137613,-2.3562822208173337431287087433326096947360952674199e-57,0.0,-2.3562822208173337431287087433326096947360952674199e-57,0.0,2.2688889208345325255113477858826751307321632623429e-108,8.2245961035397301135593979127505508181693751523115e-101,0.0,1.6065284489567683337992037309379492546607449424119e-28
1e7,zero,0,10,contact_positive,8.9935868693213566235992871454525538165946152473514e-47,0.0,0.0,0.0000000000011390510834872835089934781246465207714577927696319,1.6421521554076384571965610187054806919044754554102e-55,0.0,1.6421521554076756701567894803203900830516136614787e-55,0.0,1.5465626587213873386211456715973248321966876779268e-108,3.0196450872131507880234848497599915323256950186692e-56,8.9935868693213566235992871454525538165946139507601e-55,0.0
1e7,zero,0,10,contact_negative,-7.5151890277890788224596782996247367508530346587457e-47,0.0,0.0,-0.00000000000095180980948937389107674199456764064464281313626776,-1.3722093353406864756301733273664430257623075435065e-55,0.0,-1.3722093353406604915008788808156684255636771691809e-55,0.0,2.1719124474978139649392690371106207994622348944305e-108,2.1084817732257710794211647825027075420874293797088e-56,7.5151890277890788224596782996247367508530335752927e-55,0.0
1e7,zero,0,10,B_squared,0.0,2.5809336573074397977033670715600109331782581229888e-48,0.0,-3.5152216006241789764610219327526755731927805956661e-71,-1.1874222765584040716972984147443299523600780678226e-16,0.0,-1.1874222765584040716972984147443299523600780678226e-16,0.0,3.7489835528273173644187126579741111248839951233947e-108,8.2245961035397301135593979127505508181693751523115e-101,0.0,1.6065284489567683337992037309379492546607449424119e-28
1e7,zero,0,10,local_only,0.0,0.0,7.7753293424342924579903266399106028258996951025068e-49,0.0000000000000098475696523055291709125730492294144966952148041748,-7.1544646199209938985325039322687843852538865612382e-17,0.0,-7.1544646199209938985325039322687843852538865612382e-17,0.0,5.879676284053387101391320943324163211559437958793e-165,0.0,0.0,0.0
1e7,zero,0,10,mixed,3.8191944239583843196106561850551940864990831872314e-47,1.1171205382375485691551887324662733889876042621892e-48,-4.3617701189265543057018905540961918291632435940892e-49,0.0000000000004781823781042821104085360796111165097169740543087,-1.1261088055992620367099707286799732056301174984598e-17,0.0,-1.1261088055992620367099707286799732056301174984598e-17,0.0,2.9905082930511948748387307390878462118895273030062e-108,5.4454474175489546017837660735960815585757108084661e-57,3.8191944239583843196106561850551940864990826366241e-55,1.0569392310996638226522863616369099468518589600976e-28
1e7,zero,0,10,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,-2.3588038289235268015768331382480783611744062698139e-66,0.0000000000000082754435508709668772409235189032931750613558048188,0.0,0.0000000000000082754435508709668772409235189032931750613558048188,0.0,1.5465626587213873386211456715973248321966876779268e-108,3.0196450872131507880234848497599915323256950186692e-56,8.9935868693213566235992871454525538165946139507601e-55,0.0
1e7,zero,0,10,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016343953316296098042746751408295200788030621137613,-2.3562822208173337431287087433326096947360952674199e-57,0.0,-2.3562822208173337431287087433326096947360952674199e-57,0.0,3.7489835528273173644187126579741111248839951233947e-108,8.2245961035397301135593979127505508181693751523115e-101,0.0,1.6065284489567683337992037309379492546607449424119e-28
1e7,zero,173,0.5,contact_positive,8.9935868693213566235992871454525538165946152473514e-47,0.0,0.0,0.0000000000011390459968257391761285825225043401058277118094633,-2.453469450433128781176551774421804930068078888316e-17,0.0,-2.453469450433128781176551774421804930068078888316e-17,0.0,3.6625364721813586737758757838931561348586206041262e-109,6.8560819565018159579932524605309438608959512068444e-56,9.0205317043645406922929327150026736851586522103249e-55,0.0
1e7,zero,173,0.5,contact_negative,-7.5151890277890788224596782996247367508530346587457e-47,0.0,0.0,-0.00000000000095180555899137109238141827222965406103411534763374,2.0501594037865870637228720306812342566322303039353e-17,0.0,2.0501594037865870637228720306812342566322303039353e-17,0.0,1.6488453931617265794263559319124010796363930990479e-108,4.7872923550653513191392179406334475711003630025648e-56,7.5377045748799586606831355563720971889681888332852e-55,0.0
1e7,zero,173,0.5,B_squared,0.0,2.5809336573074397977033670715600109331782581229888e-48,0.0,-4.8747319675279687498419233064182491444958942373554e-17,-1.1732770727102199267754333336639477141322221306537e-16,0.0,-1.1732770727102199267754333336639477141322221306537e-16,0.0,8.6683925246850890637564438416439848196977553570203e-109,1.2430161070710271509419081883886512841557136380634e-100,0.0,1.6089332330908397180541657081547758563749807923884e-28
1e7,zero,173,0.5,local_only,0.0,0.0,7.7753293424342924579903266399106028258996951025068e-49,0.0000000000000098181544084425477960325484827686228799148596543804,-7.0904481056554300505826655421360885780205255514867e-17,0.0,-7.0904481056554300505826655421360885780205255514867e-17,0.0,1.5689875800281681764490527294869524082944144474136e-164,0.0,0.0,0.0
1e7,zero,173,0.5,mixed,3.8191944239583843196106561850551940864990831872314e-47,1.1171205382375485691551887324662733889876042621892e-48,-4.3617701189265543057018905540961918291632435940892e-49,0.00000000000047817561966336720128721650068197798769581882177841,-2.1426792867004465383493260156445603296143202585757e-17,0.0,-2.1426792867004465383493260156445603296143202585757e-17,0.0,4.9675999108241444411973816274626275841991891716893e-110,1.2363848302117179837927407796153569244362946544206e-56,3.8306367511685035816586426597956559484920303906859e-55,1.058521344815282485291385054710048467497600585315e-28
1e7,zero,173,0.5,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,0.0000000000000033973229254066208010442363402364123694854268667421,0.000000000000008176862078826760111874409185142296659157071450645,0.0,0.000000000000008176862078826760111874409185142296659157071450645,0.0,3.6625364721813586737758757838931561348586206041262e-109,6.8560819565018159579932524605309438608959512068444e-56,9.0205317043645406922929327150026736851586522103249e-55,0.0
1e7,zero,173,0.5,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016343880329087691332952400956920041651218600654594,3.5204207030004878849374739415169776790460747850436e-19,0.0,3.5204207030004878849374739415169776790460747850436e-19,0.0,8.6683925246850890637564438416439848196977553570203e-109,1.2430161070710271509419081883886512841557136380634e-100,0.0,1.6089332330908397180541657081547758563749807923884e-28
1e7,zero,173,1,contact_positive,8.9935868693213566235992871454525538165946152473514e-47,0.0,0.0,0.0000000000011390459968257391761285825225043401058277118094633,-2.453469450433128781176551774421804930068078888316e-17,0.0,-2.453469450433128781176551774421804930068078888316e-17,0.0,1.9802637784045014625351386732398011745021161994199e-109,6.8560819565018159579932524605309438608962022946634e-56,9.0205317043645406922929327150026736851586522103249e-55,0.0
1e7,zero,173,1,contact_negative,-7.5151890277890788224596782996247367508530346587457e-47,0.0,0.0,-0.00000000000095180555899137109238141827222965406103411534763374,2.0501594037865870637228720306812342566322303039353e-17,0.0,2.0501594037865870637228720306812342566322303039353e-17,0.0,6.2706144480776395050151093555875831436839143309573e-109,4.7872923550653513191392179406334475711005383258478e-56,7.5377045748799586606831355563720971889681888332852e-55,0.0
1e7,zero,173,1,B_squared,0.0,2.5809336573074397977033670715600109331782581229888e-48,0.0,-4.8747319675279687498419233064182491444958942373554e-17,-1.1732770727102199267754333336639477141322221306537e-16,0.0,-1.1732770727102199267754333336639477141322221306537e-16,0.0,4.8071259944007029172713747186287971483060289038256e-109,1.2430161070710271509419081883886512841557136380634e-100,0.0,1.6089332330908397180541657081547758563749807923884e-28
1e7,zero,173,1,local_only,0.0,0.0,7.7753293424342924579903266399106028258996951025068e-49,0.0000000000000098181544084425477960325484827686228799148596543804,-7.0904481056554300505826655421360885780205255514867e-17,0.0,-7.0904481056554300505826655421360885780205255514867e-17,0.0,1.5689875800281681764490527294869524082944144474136e-164,0.0,0.0,0.0
1e7,zero,173,1,mixed,3.8191944239583843196106561850551940864990831872314e-47,1.1171205382375485691551887324662733889876042621892e-48,-4.3617701189265543057018905540961918291632435940892e-49,0.00000000000047817561966336720128721650068197798769581882177841,-2.1426792867004465383493260156445603296143202585757e-17,0.0,-2.1426792867004465383493260156445603296143202585757e-17,0.0,5.9290457698798011894563058235217791460077812784814e-109,1.2363848302117179837927407796153569244363399340967e-56,3.8306367511685035816586426597956559484920303906859e-55,1.058521344815282485291385054710048467497600585315e-28
1e7,zero,173,1,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,0.0000000000000033973229254066208010442363402364123694854268667421,0.000000000000008176862078826760111874409185142296659157071450645,0.0,0.000000000000008176862078826760111874409185142296659157071450645,0.0,1.9802637784045014625351386732398011745021161994199e-109,6.8560819565018159579932524605309438608962022946634e-56,9.0205317043645406922929327150026736851586522103249e-55,0.0
1e7,zero,173,1,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016343880329087691332952400956920041651218600654594,3.5204207030004878849374739415169776790460747850436e-19,0.0,3.5204207030004878849374739415169776790460747850436e-19,0.0,4.8071259944007029172713747186287971483060289038256e-109,1.2430161070710271509419081883886512841557136380634e-100,0.0,1.6089332330908397180541657081547758563749807923884e-28
1e7,zero,173,2,contact_positive,8.9935868693213566235992871454525538165946152473514e-47,0.0,0.0,0.0000000000011390459968257391761285825225043401058277118094633,-2.453469450433128781176551774421804930068078888316e-17,0.0,-2.453469450433128781176551774421804930068078888316e-17,0.0,9.4841426056735905147460789037546158479091306291715e-108,6.8560819565018159579932524605309438608964533824825e-56,9.0205317043645406922929327150026736851586522103249e-55,0.0
1e7,zero,173,2,contact_negative,-7.5151890277890788224596782996247367508530346587457e-47,0.0,0.0,-0.00000000000095180555899137109238141827222965406103411534763374,2.0501594037865870637228720306812342566322303039353e-17,0.0,2.0501594037865870637228720306812342566322303039353e-17,0.0,1.0597918806400822584407642080506495839457081440205e-108,4.7872923550653513191392179406334475711007136491307e-56,7.5377045748799586606831355563720971889681888332852e-55,0.0
1e7,zero,173,2,B_squared,0.0,2.5809336573074397977033670715600109331782581229888e-48,0.0,-4.8747319675279687498419233064182491444958942373554e-17,-1.1732770727102199267754333336639477141322221306537e-16,0.0,-1.1732770727102199267754333336639477141322221306537e-16,0.0,1.54910033059791261394272882840689498253674862194e-108,1.2430161070710271509419081883886512841557136380634e-100,0.0,1.6089332330908397180541657081547758563749807923884e-28
1e7,zero,173,2,local_only,0.0,0.0,7.7753293424342924579903266399106028258996951025068e-49,0.0000000000000098181544084425477960325484827686228799148596543804,-7.0904481056554300505826655421360885780205255514867e-17,0.0,-7.0904481056554300505826655421360885780205255514867e-17,0.0,1.5689875800281681764490527294869524082944144474136e-164,0.0,0.0,0.0
1e7,zero,173,2,mixed,3.8191944239583843196106561850551940864990831872314e-47,1.1171205382375485691551887324662733889876042621892e-48,-4.3617701189265543057018905540961918291632435940892e-49,0.00000000000047817561966336720128721650068197798769581882177841,-2.1426792867004465383493260156445603296143202585757e-17,0.0,-2.1426792867004465383493260156445603296143202585757e-17,0.0,2.6899995372704826191673332498245161398888665242901e-108,1.2363848302117179837927407796153569244363852137728e-56,3.8306367511685035816586426597956559484920303906859e-55,1.058521344815282485291385054710048467497600585315e-28
1e7,zero,173,2,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,0.0000000000000033973229254066208010442363402364123694854268667421,0.000000000000008176862078826760111874409185142296659157071450645,0.0,0.000000000000008176862078826760111874409185142296659157071450645,0.0,9.4841426056735905147460789037546158479091306291715e-108,6.8560819565018159579932524605309438608964533824825e-56,9.0205317043645406922929327150026736851586522103249e-55,0.0
1e7,zero,173,2,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016343880329087691332952400956920041651218600654594,3.5204207030004878849374739415169776790460747850436e-19,0.0,3.5204207030004878849374739415169776790460747850436e-19,0.0,1.54910033059791261394272882840689498253674862194e-108,1.2430161070710271509419081883886512841557136380634e-100,0.0,1.6089332330908397180541657081547758563749807923884e-28
1e7,zero,173,10,contact_positive,8.9935868693213566235992871454525538165946152473514e-47,0.0,0.0,0.0000000000011390459968257391761285825225043401058277118094633,-2.453469450433128781176551774421804930068078888316e-17,0.0,-2.453469450433128781176551774421804930068078888316e-17,0.0,6.5344660089481663949758438378433860100940680069391e-108,6.8560819565018159579932524605309438608970363903439e-56,9.0205317043645406922929327150026736851586522103249e-55,0.0
1e7,zero,173,10,contact_negative,-7.5151890277890788224596782996247367508530346587457e-47,0.0,0.0,-0.00000000000095180555899137109238141827222965406103411534763374,2.0501594037865870637228720306812342566322303039353e-17,0.0,2.0501594037865870637228720306812342566322303039353e-17,0.0,1.3344096354726357726265623285635338039313011312255e-107,4.787292355065351319139217940633447571101120737187e-56,7.5377045748799586606831355563720971889681888332852e-55,0.0
1e7,zero,173,10,B_squared,0.0,2.5809336573074397977033670715600109331782581229888e-48,0.0,-4.8747319675279687498419233064182491444958942373554e-17,-1.1732770727102199267754333336639477141322221306537e-16,0.0,-1.1732770727102199267754333336639477141322221306537e-16,0.0,1.1217052103065454584594223381370201527055575035851e-107,1.2430161070710271509419081883886512841557136380634e-100,0.0,1.6089332330908397180541657081547758563749807923884e-28
1e7,zero,173,10,local_only,0.0,0.0,7.7753293424342924579903266399106028258996951025068e-49,0.0000000000000098181544084425477960325484827686228799148596543804,-7.0904481056554300505826655421360885780205255514867e-17,0.0,-7.0904481056554300505826655421360885780205255514867e-17,0.0,1.5689875800281681764490527294869524082944144474136e-164,0.0,0.0,0.0
1e7,zero,173,10,mixed,3.8191944239583843196106561850551940864990831872314e-47,1.1171205382375485691551887324662733889876042621892e-48,-4.3617701189265543057018905540961918291632435940892e-49,0.00000000000047817561966336720128721650068197798769581882177841,-2.1426792867004465383493260156445603296143202585757e-17,0.0,-2.1426792867004465383493260156445603296143202585757e-17,0.0,2.0331679563066596425892079717335137665178699779762e-107,1.236384830211717983792740779615356924436490349925e-56,3.8306367511685035816586426597956559484920303906859e-55,1.058521344815282485291385054710048467497600585315e-28
1e7,zero,173,10,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,0.0000000000000033973229254066208010442363402364123694854268667421,0.000000000000008176862078826760111874409185142296659157071450645,0.0,0.000000000000008176862078826760111874409185142296659157071450645,0.0,6.5344660089481663949758438378433860100940680069391e-108,6.8560819565018159579932524605309438608970363903439e-56,9.0205317043645406922929327150026736851586522103249e-55,0.0
1e7,zero,173,10,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016343880329087691332952400956920041651218600654594,3.5204207030004878849374739415169776790460747850436e-19,0.0,3.5204207030004878849374739415169776790460747850436e-19,0.0,1.1217052103065454584594223381370201527055575035851e-107,1.2430161070710271509419081883886512841557136380634e-100,0.0,1.6089332330908397180541657081547758563749807923884e-28
1e7,zero,701,0.5,contact_positive,8.9935868693213566235992871454525538165946152473514e-47,0.0,0.0,0.0000000000011389765428299709838498247412597093895512681587465,-9.1800168632631234817009864282182063378981346303199e-17,0.0,-9.1800168632631234817009864282182063378981346303199e-17,0.0,2.0308737803432906278452942471805636158777289025597e-107,7.2254985979987298285216287630476029456826132103536e-55,9.0974665989419501248450652488293446282632859827416e-55,0.0
1e7,zero,701,0.5,contact_negative,-7.5151890277890788224596782996247367508530346587457e-47,0.0,0.0,-0.00000000000095174752209079767143615492077866127072092270799366,7.6709729953294593477227420838535696796135097595824e-17,0.0,7.6709729953294593477227420838535696796135097595824e-17,0.0,8.5964598699857824723383739194472236605896324570407e-109,5.0452393100306387111895253569713136725248646567322e-55,7.6019926374720405152814928791587674290967184239347e-55,0.0
1e7,zero,701,0.5,B_squared,0.0,2.5809336573074397977033670715600109331782581229888e-48,0.0,-1.8555441807838485899498769749548783803318447885622e-16,-1.1338073614510741903722010497237777664240274808383e-16,0.0,-1.1338073614510741903722010497237777664240274808383e-16,0.0,9.7252947564934004354248317316397503233387856402974e-108,4.0700667656849779462283765799780260276469504182642e-100,0.0,1.6157798525545657320193036874267019729931045057824e-28
1e7,zero,701,0.5,local_only,0.0,0.0,7.7753293424342924579903266399106028258996951025068e-49,0.0000000000000097351248456358973705143637792174141526128962389618,-6.9107887339900254671748584856357742871749360860401e-17,0.0,-6.9107887339900254671748584856357742871749360860401e-17,0.0,2.7731837241754743012368396662797895179448267338324e-163,2.4413441361297759515353427740523418312370268098066e-223,0.0,0.0
1e7,zero,701,0.5,mixed,3.8191944239583843196106561850551940864990831872314e-47,1.1171205382375485691551887324662733889876042621892e-48,-4.3617701189265543057018905540961918291632435940892e-49,0.00000000000047813348804766230906040495095350869470490694079497,-4.9291038018602946001848536673726258192114161806926e-17,0.0,-4.9291038018602946001848536673726258192114161806926e-17,0.0,1.2010469913350851817022047042508928308647594988884e-107,1.3030032187421241068135269734075335768063413335064e-55,3.8633077337972664913725619549823244311802995269176e-55,1.063025753508649669451391357227499578703733498516e-28
1e7,zero,701,0.5,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,0.000000000000012931752610141118800193549064080691306012774793318,0.0000000000000079017877653812254608622006049026844489989240423017,0.0,0.0000000000000079017877653812254608622006049026844489989240423017,0.0,2.0308737803432906278452942471805636158777289025597e-107,7.2254985979987298285216287630476029456826132103536e-55,9.0974665989419501248450652488293446282632859827416e-55,0.0
1e7,zero,701,0.5,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016342883751426757801761216852419752390467967009254,1.317217192723547141012391508546556984752643733149e-18,0.0,1.317217192723547141012391508546556984752643733149e-18,0.0,9.7252947564934004354248317316397503233387856402974e-108,4.0700667656849779462283765799780260276469504182642e-100,0.0,1.6157798525545657320193036874267019729931045057824e-28
1e7,zero,701,1,contact_positive,8.9935868693213566235992871454525538165946152473514e-47,0.0,0.0,0.0000000000011389765428299709838498247412597093895512681587465,-9.1800168632631234817009864282182063378981346303199e-17,0.0,-9.1800168632631234817009864282182063378981346303199e-17,0.0,9.3045378888874035327610102618732531310530873390765e-108,7.2254985979987298285216287630476029456826954252326e-55,9.0974665989419501248450652488293446282632859827416e-55,0.0
1e7,zero,701,1,contact_negative,-7.5151890277890788224596782996247367508530346587457e-47,0.0,0.0,-0.00000000000095174752209079767143615492077866127072092270799366,7.6709729953294593477227420838535696796135097595824e-17,0.0,7.6709729953294593477227420838535696796135097595824e-17,0.0,4.7056340890228040525697670711311549260042606549904e-107,5.0452393100306387111895253569713136725249220636687e-55,7.6019926374720405152814928791587674290967184239347e-55,0.0
1e7,zero,701,1,B_squared,0.0,2.5809336573074397977033670715600109331782581229888e-48,0.0,-1.8555441807838485899498769749548783803318447885622e-16,-1.1338073614510741903722010497237777664240274808383e-16,0.0,-1.1338073614510741903722010497237777664240274808383e-16,0.0,1.3320561020054361688851484949197777558250829347674e-107,4.0700667656849779462283765799780260276469504182642e-100,0.0,1.6157798525545657320193036874267019729931045057824e-28
1e7,zero,701,1,local_only,0.0,0.0,7.7753293424342924579903266399106028258996951025068e-49,0.0000000000000097351248456358973705143637792174141526128962389618,-6.9107887339900254671748584856357742871749360860401e-17,0.0,-6.9107887339900254671748584856357742871749360860401e-17,0.0,2.7731837241754743012368396662797895179448267338324e-163,2.4413441361297759515353427740523418312370268098066e-223,0.0,0.0
1e7,zero,701,1,mixed,3.8191944239583843196106561850551940864990831872314e-47,1.1171205382375485691551887324662733889876042621892e-48,-4.3617701189265543057018905540961918291632435940892e-49,0.00000000000047813348804766230906040495095350869470490694079497,-4.9291038018602946001848536673726258192114161806926e-17,0.0,-4.9291038018602946001848536673726258192114161806926e-17,0.0,4.0484277667627002525385465977720830114427581817109e-107,1.3030032187421241068135269734075335768063561596461e-55,3.8633077337972664913725619549823244311802995269176e-55,1.063025753508649669451391357227499578703733498516e-28
1e7,zero,701,1,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,0.000000000000012931752610141118800193549064080691306012774793318,0.0000000000000079017877653812254608622006049026844489989240423017,0.0,0.0000000000000079017877653812254608622006049026844489989240423017,0.0,9.3045378888874035327610102618732531310530873390765e-108,7.2254985979987298285216287630476029456826954252326e-55,9.0974665989419501248450652488293446282632859827416e-55,0.0
1e7,zero,701,1,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016342883751426757801761216852419752390467967009254,1.317217192723547141012391508546556984752643733149e-18,0.0,1.317217192723547141012391508546556984752643733149e-18,0.0,1.3320561020054361688851484949197777558250829347674e-107,4.0700667656849779462283765799780260276469504182642e-100,0.0,1.6157798525545657320193036874267019729931045057824e-28
1e7,zero,701,2,contact_positive,8.9935868693213566235992871454525538165946152473514e-47,0.0,0.0,0.0000000000011389765428299709838498247412597093895512681587465,-9.1800168632631234817009864282182063378981346303199e-17,0.0,-9.1800168632631234817009864282182063378981346303199e-17,0.0,6.0975183167434140232800414218775293889481455777005e-108,7.2254985979987298285216287630476029456827776401115e-55,9.0974665989419501248450652488293446282632859827416e-55,0.0
1e7,zero,701,2,contact_negative,-7.5151890277890788224596782996247367508530346587457e-47,0.0,0.0,-0.00000000000095174752209079767143615492077866127072092270799366,7.6709729953294593477227420838535696796135097595824e-17,0.0,7.6709729953294593477227420838535696796135097595824e-17,0.0,1.7000524343439526936519545115201228029951577094065e-107,5.0452393100306387111895253569713136725249794706052e-55,7.6019926374720405152814928791587674290967184239347e-55,0.0
1e7,zero,701,2,B_squared,0.0,2.5809336573074397977033670715600109331782581229888e-48,0.0,-1.8555441807838485899498769749548783803318447885622e-16,-1.1338073614510741903722010497237777664240274808383e-16,0.0,-1.1338073614510741903722010497237777664240274808383e-16,0.0,1.3214665988122964698562114268824862219243532047606e-108,4.0700667656849779462283765799780260276469504182642e-100,0.0,1.6157798525545657320193036874267019729931045057824e-28
1e7,zero,701,2,local_only,0.0,0.0,7.7753293424342924579903266399106028258996951025068e-49,0.0000000000000097351248456358973705143637792174141526128962389618,-6.9107887339900254671748584856357742871749360860401e-17,0.0,-6.9107887339900254671748584856357742871749360860401e-17,0.0,2.7731837241754743012368396662797895179448267338324e-163,2.4413441361297759515353427740523418312370268098066e-223,0.0,0.0
1e7,zero,701,2,mixed,3.8191944239583843196106561850551940864990831872314e-47,1.1171205382375485691551887324662733889876042621892e-48,-4.3617701189265543057018905540961918291632435940892e-49,0.00000000000047813348804766230906040495095350869470490694079497,-4.9291038018602946001848536673726258192114161806926e-17,0.0,-4.9291038018602946001848536673726258192114161806926e-17,0.0,1.2165376597104658921497854164972016503657706809685e-108,1.3030032187421241068135269734075335768063709857859e-55,3.8633077337972664913725619549823244311802995269176e-55,1.063025753508649669451391357227499578703733498516e-28
1e7,zero,701,2,contact_finite_shift,8.9935868693213566235992871454525538165946152473514e-47,0.0,-8.9935868693213566235992871454525538165946152473514e-47,0.000000000000012931752610141118800193549064080691306012774793318,0.0000000000000079017877653812254608622006049026844489989240423017,0.0,0.0000000000000079017877653812254608622006049026844489989240423017,0.0,6.0975183167434140232800414218775293889481455777005e-108,7.2254985979987298285216287630476029456827776401115e-55,9.0974665989419501248450652488293446282632859827416e-55,0.0
1e7,zero,701,2,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581229888e-48,-1.2904668286537198988516835357800054665891290614944e-48,-0.000000000000016342883751426757801761216852419752390467967009254,1.317217192723547141012391508546556984752643733149e-18,0.0,1.317217192723547141012391508546556984752643733149e-18,0.0,1.3214665988122964698562114268824862219243532047606e-108,4.0700667656849779462283765799780260276469504182642e-100,0.0,1.6157798525545657320193036874267019729931045057824e-28
