model,N,z,chi,t_Gyr,k,delta_k,delta_log_Mhol2,delta_log_s,log_R,delta_log_R,mass_delta_g_inverse2,anomaly_delta_g_inverse2,physical_uv_delta_f,matched_delta_g_inverse2,holomorphic_uv_delta_alpha,physical_uv_delta_alpha,split_delta_alpha,taylor_delta_alpha,shape_chi,shape_time,shape_matched,kahler_delta_g_inverse2,konishi_delta_g_inverse2
global,-1.5472274796772205,3.6984256272626945,137.7931530767175,1.6828255294044372,0.0,0.0,0.014298934744978026,0.014298934744978026,-2.0217118803107594e-91,-1.9863473007923096e-91,-0.00018109812414821537,0.0,-0.0,-0.00018109812414821537,1.6607197777155102e-05,1.6607197777155102e-05,-3.845066188420897e-95,1.6726500336748194e-05,0.9283718275150997,0.9313004034597474,0.928880224798497,-0.00018109812414821537,-0.0001810981241482155
global,-1.5456174614881704,3.6908671628082566,137.79554408449434,1.6868716147821543,0.0,0.0,0.014281601900794326,0.014281601900794326,-2.0119622486916453e-91,-1.9765976691731954e-91,-0.00018087860111214277,0.0,-0.0,-0.00018087860111214277,1.658706657499775e-05,1.658706657499775e-05,-3.8261932124471364e-95,1.6706079384102985e-05,0.9272384212416631,0.9302128685981749,0.9277542385944243,-0.00018087860111214277,-0.00018087860111214285
global,-1.5440074432991202,3.683320857827958,137.79793497212438,1.6909272859703541,0.0,0.0,0.014264270529369098,0.014264270529369098,-2.002260120690064e-91,-1.9668955411716142e-91,-0.00018065909672877414,0.0,-0.0,-0.00018065909672877414,1.6566937084183613e-05,1.6566937084183613e-05,-3.8074121929924476e-95,1.6685660521349357e-05,0.9261051309153686,0.9291254285747842,0.9266283481098636,-0.00018065909672877414,-0.00018065909672877417
global,-1.5423974251100698,3.6757866927605742,137.8003257390512,1.69499256471242,0.0,0.0,0.014246940634618689,0.014246940634618689,-1.9926052647724703e-91,-1.9572406852540204e-91,-0.00018043961104771057,0.0,-0.0,-0.00018043961104771057,1.6546809309261118e-05,1.6546809309261118e-05,-3.788722681855213e-95,1.6665243753004604e-05,0.9249719567869495,0.9280380835452204,0.9255025535992196,-0.00018043961104771057,-0.0001804396110477104
global,-1.5407874069210197,3.668264648076352,137.8027163847158,1.6990674727942114,0.0,0.0,0.01422961222047764,0.01422961222047764,-1.982997450534101e-91,-1.947632871015651e-91,-0.00018022014411878362,0.0,-0.0,-0.00018022014411878362,1.6526683254799825e-05,1.6526683254799825e-05,-3.770124233018924e-95,1.6644829083607152e-05,0.9238388991083124,0.9269508336658432,0.9243768553180786,-0.00018022014411878362,-0.0001802201441187836
global,-1.5391773887319695,3.6607547042769544,137.8051069085567,1.7031520320441025,0.0,0.0,0.014212285290898071,0.014212285290898071,-1.9734364486930908e-91,-1.938071869174641e-91,-0.00018000069599204743,0.0,-0.0,-0.00018000069599204743,1.650655892538971e-05,1.650655892538971e-05,-3.751616402640794e-95,1.662441651771582e-05,0.9227059581324962,0.9258636790937759,0.9232512535231688,-0.00018000069599204743,-0.00018000069599204748
global,-1.5375673705429194,3.653256841895411,137.8074973100098,1.7072462643330122,0.0,0.0,0.014194959849850098,0.014194959849850098,-1.963922031085184e-91,-1.9285574515667343e-91,-0.00017978126671778418,0.0,-0.0,-0.00017978126671778418,1.6486436325641644e-05,1.6486436325641644e-05,-3.733198749041514e-95,1.6604006059910314e-05,0.9215731341136983,0.9247766199868812,0.9221257484723875,-0.00017978126671778418,-0.000179781266717784
global,-1.5359573523538692,3.6457710414960705,137.80988758850853,1.7113501915744387,0.0,0.0,0.014177635901321817,0.014177635901321817,-1.9544539706582427e-91,-1.9190893911397928e-91,-0.00017956185634650362,0.0,-0.0,-0.00017956185634650362,1.6466315460187382e-05,1.6466315460187382e-05,-3.714870832694628e-95,1.6583597714791213e-05,0.9204404273072745,0.9236896565037469,0.9210003404247995,-0.00017956185634650362,-0.00017956185634650362
global,-1.534347334164819,3.638297283674546,137.81227774348366,1.7154638357244902,0.0,0.0,0.014160313449319506,0.014160313449319506,-1.9450320414668897e-91,-1.9096674619484399e-91,-0.0001793424649289459,0.0,-0.0,-0.0001793424649289459,1.6446196333679808e-05,1.6446196333679808e-05,-3.696632216216161e-95,1.6563191486980193e-05,0.9193078379697531,0.9226027888037373,0.9198750296406518,-0.0001793424649289459,-0.0001793424649289459
global,-1.532737315975769,3.630835549057669,137.8146677743635,1.719587218781919,0.0,0.0,0.014142992497867013,0.014142992497867013,-1.9356560186667405e-91,-1.9002914391482906e-91,-0.00017912309251607363,0.0,-0.0,-0.00017912309251607363,1.6426078950792195e-05,1.6426078950792195e-05,-3.678482464353452e-95,1.6542787381119318e-05,0.9181753663587924,0.9215160170469554,0.9187498163813319,-0.00017912309251607363,-0.0001791230925160737
global,-1.5311272977867187,3.6233858183034355,137.8170576805736,1.7237203627881508,0.0,0.0,0.014125673051007405,0.014125673051007405,-1.9263256785098843e-91,-1.8909610989914344e-91,-0.00017890373915909288,0.0,-0.0,-0.00017890373915909288,1.6405963316220144e-05,1.6405963316220144e-05,-3.6604211439764056e-95,1.6522385401872964e-05,0.9170430127332899,0.9204293413942933,0.9176247009094759,-0.00017890373915909288,-0.0001789037391590928
global,-1.5295172795976686,3.6159480721009576,137.81944746153712,1.7278632898273172,0.0,0.0,0.014108355112800895,0.014108355112800895,-1.9170407983383764e-91,-1.8816762188199266e-91,-0.00017868440490942681,0.0,-0.0,-0.00017868440490942681,1.638584943467917e-05,1.638584943467917e-05,-3.6424478240648954e-95,1.6501985553925396e-05,0.9159107773532466,0.9193427620073678,0.9164996834888337,-0.00017868440490942681,-0.00017868440490942684
global,-1.5279072614086182,3.6085222911704125,137.82183711667443,1.732016022026288,0.0,0.0,0.014091038687326904,0.014091038687326904,-1.9078011565800078e-91,-1.872436577061558e-91,-0.00017846508981874193,0.0,-0.0,-0.00017846508981874193,1.63657373109071e-05,1.63657373109071e-05,-3.624562075700576e-95,1.6481587841983177e-05,0.9147786604799015,0.9182562790485583,0.9153747643844031,-0.00017846508981874193,-0.00017846508981874212
global,-1.526297243219568,3.601108456262997,137.82422664540337,1.7361785815546975,0.0,0.0,0.014073723778682809,0.014073723778682809,-1.8986065327422868e-91,-1.863241953223837e-91,-0.0001782457939389321,0.0,-0.0,-0.0001782457939389321,1.6345626949662603e-05,1.6345626949662603e-05,-3.6067634720552285e-95,1.646119227077369e-05,0.9136466623756493,0.9171698926810468,0.9142499438623484,-0.0001782457939389321,-0.00017824579393893193
global,-1.524687225030518,3.59370654816087,137.82661604713908,1.7403509906249799,0.0,0.0,0.01405641039098499,0.01405641039098499,-1.8894567074076948e-91,-1.854092127889245e-91,-0.00017802651732213188,0.0,-0.0,-0.00017802651732213188,1.6325518355726432e-05,1.6325518355726432e-05,-3.589051588381583e-95,1.6440798845046402e-05,0.9125147833041094,0.9160836030687642,0.9131252221900681,-0.00017802651732213188,-0.00017802651732213185
global,-1.5230772068414677,3.586316547677108,137.82900532129418,1.7445332714923947,0.0,0.0,0.014039098528367575,0.014039098528367575,-1.8803514622277448e-91,-1.844986882709295e-91,-0.00017780726002070065,0.0,-0.0,-0.00017780726002070065,1.630541153389995e-05,1.630541153389995e-05,-3.5714260020018074e-95,1.642040756957134e-05,0.9113830235300437,0.914997410376405,0.9120005996361139,-0.00017780726002070065,-0.0001778072600207006
global,-1.5214671886524176,3.5789384356556537,137.83139446727847,1.7487254464550583,0.0,0.0,0.01402178819498431,0.01402178819498431,-1.8712905799187014e-91,-1.8359260004002515e-91,-0.00017758802208724616,0.0,-0.0,-0.00017758802208724616,1.6285306489007294e-05,1.6285306489007294e-05,-3.553886292299233e-95,1.640001844914131e-05,0.910251383319478,0.9139113147694506,0.9108760764703114,-0.00017758802208724616,-0.0001775880220872462
global,-1.5198571704633674,3.5715721929712663,137.83378348449924,1.752927537853972,0.0,0.0,0.014004479395006873,0.014004479395006873,-1.8622738442554903e-91,-1.8269092647370404e-91,-0.00017736880357460336,0.0,-0.0,-0.00017736880357460336,1.6265203225893438e-05,1.6265203225893438e-05,-3.5364320407065526e-95,1.6379631488569918e-05,0.9091198629395927,0.9128253164141709,0.9097516529636517,-0.00017736880357460336,-0.00017736880357460338
global,-1.5182471522743173,3.5642178005294727,137.83617237236098,1.7571395680730495,0.0,0.0,0.013987172132626353,0.013987172132626353,-1.8533010400672408e-91,-1.817936460548791e-91,-0.00017714960453585303,0.0,-0.0,-0.00017714960453585303,1.6245101749425892e-05,1.6245101749425892e-05,-3.519062830697205e-95,1.6359246692693312e-05,0.9079884626588185,0.9117394154775853,0.908627329388386,-0.00017714960453585303,-0.00017714960453585292
global,-1.5166371340852671,3.556875239266518,137.83856113026556,1.7613615595391474,0.0,0.0,0.013969866412052398,0.013969866412052398,-1.8443719532316814e-91,-1.8090073737132315e-91,-0.00017693042502431091,0.0,-0.0,-0.00017693042502431091,1.622500206449374e-05,1.622500206449374e-05,-3.501778247774514e-95,1.633886406636915e-05,0.9068571827467807,0.910653612127551,0.9075031060179725,-0.00017693042502431091,-0.0001769304250243108
global,-1.515027115896217,3.549544490149314,137.84094975761212,1.7655935347220904,0.0,0.0,0.013952562237513833,0.013952562237513833,-1.8354863706703e-91,-1.8001217911518501e-91,-0.0001767112650935358,0.0,-0.0,-0.0001767112650935358,1.6204904176008302e-05,1.6204904176008302e-05,-3.4845778794623236e-95,1.6318483614477358e-05,0.9057260234743411,0.909567906532675,0.9063789831271132,-0.0001767112650935358,-0.00017671126509353593
global,-1.5134170977071668,3.5422255341753934,137.84333825379716,1.7698355161346995,0.0,0.0,0.013935259613258049,0.013935259613258049,-1.8266440803429027e-91,-1.7912795008244528e-91,-0.00017649212479732145,0.0,-0.0,-0.00017649212479732145,1.6184808088902504e-05,1.6184808088902504e-05,-3.467461315294469e-95,1.629810534191938e-05,0.9045949851135549,0.9084822988623638,0.9052549609917182,-0.00017649212479732145,-0.0001764921247973216
global,-1.5118070795181167,3.534918352372857,137.84572661821434,1.7740875263328184,0.0,0.0,0.013917958543552216,0.013917958543552216,-1.8178448712431353e-91,-1.7824802917246855e-91,-0.00017627300418971228,0.0,-0.0,-0.00017627300418971228,1.6164713808132207e-05,1.6164713808132207e-05,-3.4504281468060996e-95,1.6277729253619636e-05,0.9034640679377525,0.9073967892868363,0.9041310398889808,-0.00017627300418971228,-0.0001762730041897122
global,-1.5101970613290663,3.527622925800326,137.8481148502547,1.7783495879153406,0.0,0.0,0.01390065903268228,0.01390065903268228,-1.8090885333928823e-91,-1.7737239538744324e-91,-0.00017605390332499035,0.0,-0.0,-0.00017605390332499035,1.6144621338675098e-05,1.6144621338675098e-05,-3.4334779675228414e-95,1.625735535452431e-05,0.9023332722214731,0.9063113779770847,0.9030072200973149,-0.00017605390332499035,-0.00017605390332499037
global,-1.5085870431400161,3.520339235546896,137.85050294930645,1.7826217235242323,0.0,0.0,0.013883361084953536,0.013883361084953536,-1.8003748578375232e-91,-1.7650102783190733e-91,-0.00017583482225768288,0.0,-0.0,-0.00017583482225768288,1.6124530685531333e-05,1.6124530685531333e-05,-3.416610372951614e-95,1.623698364960204e-05,0.901202598240502,0.9052260651049281,0.9018835018963912,-0.00017583482225768288,-0.00017583482225768277
global,-1.506977024950966,3.513067262732082,137.85289091475508,1.7869039558445623,0.0,0.0,0.01386606470469088,0.01386606470469088,-1.7917036366410026e-91,-1.7563390571225527e-91,-0.00017561576104256534,0.0,-0.0,-0.00017561576104256534,1.6104441853723833e-05,1.6104441853723833e-05,-3.399824960571084e-95,1.6216614143844204e-05,0.9000720462718862,0.9041408508429697,0.9007598855671537,-0.00017561576104256534,-0.00017561576104256526
global,-1.5053670067619158,3.5058069885057725,137.85527874598333,1.7911963076045245,0.0,0.0,0.013848769896238355,0.013848769896238355,-1.7830746628806212e-91,-1.7477100833621714e-91,-0.0001753967197346557,0.0,-0.0,-0.0001753967197346557,1.6084354848297746e-05,1.6084354848297746e-05,-3.3831213298215826e-95,1.619624684226439e-05,0.8989416165939054,0.9030557353646254,0.8996363713917893,-0.0001753967197346557,-0.00017539671973465555
global,-1.5037569885728657,3.4985583940481817,137.85766644237114,1.7954988015754616,0.0,0.0,0.013831476663959563,0.013831476663959563,-1.7744877306422557e-91,-1.7391231511238058e-91,-0.00017517769838921955,0.0,-0.0,-0.00017517769838921955,1.6064269674320954e-05,1.6064269674320954e-05,-3.366499082095855e-95,1.617588174989888e-05,0.8978113094860994,0.9019707188441484,0.8985129596537571,-0.00017517769838921955,-0.00017517769838921955
global,-1.5021469703838155,3.4913214605697998,137.86005400329566,1.7998114605718902,0.0,0.0,0.013814185012237894,0.013814185012237894,-1.7659426350155071e-91,-1.7305780554970573e-91,-0.00017495869706177323,0.0,-0.0,-0.00017495869706177323,1.604418633688431e-05,1.604418633688431e-05,-3.349957820729663e-95,1.6155518871806903e-05,0.8966811252292821,0.9008858014565772,0.8973896506378003,-0.00017495869706177323,-0.0001749586970617731
global,-1.5005369521947653,3.484096169311343,137.86244142813126,1.8041343074515244,0.0,0.0,0.013796894945476099,0.013796894945476099,-1.757439172088556e-91,-1.722074592570106e-91,-0.0001747397158080782,0.0,-0.0,-0.0001747397158080782,1.6024104841101147e-05,1.6024104841101147e-05,-3.3334971509918333e-95,1.6135158213070155e-05,0.8955510641055124,0.8998009833777871,0.8962664446299202,-0.0001747397158080782,-0.0001747397158080781
global,-1.4989269340057152,3.476882501543707,137.86482871624946,1.8084673651152992,0.0,0.0,0.013779606468097066,0.013779606468097066,-1.748977138943664e-91,-1.713612559425214e-91,-0.00017452075468415103,0.0,-0.0,-0.00017452075468415103,1.60040251921082e-05,1.60040251921082e-05,-3.317116680075541e-95,1.611479977879369e-05,0.8944211263981485,0.8987162647844521,0.8951433419174265,-0.00017452075468415103,-0.00017452075468415098
global,-1.497316915816665,3.469680438567917,137.867215867019,1.812810656507392,0.0,0.0,0.013762319584543084,0.013762319584543084,-1.7405563336518817e-91,-1.7051917541334318e-91,-0.00017430181374625394,0.0,-0.0,-0.00017430181374625394,1.5983947395064728e-05,1.5983947395064728e-05,-3.3008160170880667e-95,1.6094443574105058e-05,0.8932913123917949,0.8976316458541073,0.8940203427888888,-0.00017430181374625394,-0.00017430181374625384
global,-1.4957068976276147,3.4624899617150784,137.86960287980577,1.817164204615246,0.0,0.0,0.01374503429927678,0.01374503429927678,-1.7321765552686875e-91,-1.6968119757502376e-91,-0.00017408289305090676,0.0,-0.0,-0.00017408289305090676,1.596387145515361e-05,1.596387145515361e-05,-3.2845947730423617e-95,1.6074089604155414e-05,0.8921616223723674,0.8965471267650729,0.8928974475341979,-0.00017408289305090676,-0.00017408289305090687
global,-1.4940968794385645,3.455311052346333,137.87198975397277,1.8215280324695906,0.0,0.0,0.013727750616780554,0.013727750616780554,-1.7238376038288484e-91,-1.6884730243103985e-91,-0.00017386399265487977,0.0,-0.0,-0.00017386399265487977,1.594379737758069e-05,1.594379737758069e-05,-3.2684525608470884e-95,1.6053737874118838e-05,0.8910320566270535,0.895462707696544,0.8917746564445291,-0.00017386399265487977,-0.00017386399265487977
global,-1.4924868612495144,3.448143691852805,137.8743764888802,1.8259021631444634,0.0,0.0,0.013710468541556955,0.013710468541556955,-1.7155392803418015e-91,-1.6801747008233516e-91,-0.0001736451126151984,0.0,-0.0,-0.0001736451126151984,1.592372516757522e-05,1.592372516757522e-05,-3.252388995297688e-95,1.6033388389192783e-05,0.8899026154443391,0.8943783888285253,0.890651969812367,-0.0001736451126151984,-0.00017364511261519822
global,-1.4908768430604642,3.4409878616555547,137.87676308388535,1.8302866197572318,0.0,0.0,0.013693188078128502,0.013693188078128502,-1.7072813867867667e-91,-1.6719168072683168e-91,-0.00017342625298914105,0.0,-0.0,-0.00017342625298914105,1.590365483038964e-05,1.590365483038964e-05,-3.236403693066916e-95,1.601304115459786e-05,0.8887732991139948,0.8932941703418572,0.8895293879314932,-0.00017342625298914105,-0.000173426252989141
global,-1.489266824871414,3.4338435432055316,137.87914953834266,1.8346814254686106,0.0,0.0,0.01367590923103827,0.01367590923103827,-1.699063726108271e-91,-1.6636991465898212e-91,-0.00017320741383424637,0.0,-0.0,-0.00017320741383424637,1.5883586371300253e-05,1.5883586371300253e-05,-3.220496272696178e-95,1.599269617557853e-05,0.8876441079271146,0.8922100524182413,0.8884069110970237,-0.00017320741383424637,-0.00017320741383424623
global,-1.4876568066823639,3.426710717983526,137.88153585160367,1.8390866034826847,0.0,0.0,0.01365863200484927,0.01365863200484927,-1.6908861022111081e-91,-1.6555215226926583e-91,-0.00017298859520830563,0.0,-0.0,-0.00017298859520830563,1.5863519795606538e-05,1.5863519795606538e-05,-3.204666354585771e-95,1.5972353457402377e-05,0.8865150421760764,0.8911260352402264,0.8872845396053712,-0.00017298859520830563,-0.00017298859520830555
global,-1.4860467884933137,3.4195893675001194,137.88392202301696,1.8435021770469264,0.0,0.0,0.013641356404145507,0.013641356404145507,-1.6827483199561026e-91,-1.6473837404376527e-91,-0.00017276979716937595,0.0,-0.0,-0.00017276979716937595,1.584345510863234e-05,1.584345510863234e-05,-3.18891356098669e-95,1.5952013005361323e-05,0.8853861021546091,0.890042118991171,0.886162273754311,-0.00017276979716937595,-0.00017276979716937605
global,-1.4844367703042636,3.4124794732956385,137.88630805192827,1.8479281694522154,0.0,0.0,0.013624082433530912,0.013624082433530912,-1.6746501851549253e-91,-1.6392856056364754e-91,-0.0001725510197757667,0.0,-0.0,-0.0001725510197757667,1.582339231572465e-05,1.582339231572465e-05,-3.173237515990583e-95,1.5931674824770405e-05,0.8842572881577243,0.88895830385532,0.8850401138429129,-0.0001725510197757667,-0.00017255101977576675
global,-1.4828267521152134,3.4053810169401055,137.88869393768036,1.852364604032855,0.0,0.0,0.013606810097630175,0.013606810097630175,-1.6665915045657997e-91,-1.6312269250473498e-91,-0.00017233226308605037,0.0,-0.0,-0.00017233226308605037,1.5803331422254577e-05,1.5803331422254577e-05,-3.157637845521444e-95,1.591133892096874e-05,0.8831286004817702,0.8878745900177776,0.8839180601715962,-0.00017233226308605037,-0.00017233226308605042
