phase,chi,U_eV4,tree_ratio,loop_ratio,total_ratio,scalar_log_parameter
zero,139.40420848672264,1.8169125120201206e-15,6.06247459303414e-06,7.483972326173154e-06,1.3546446919207294e-05,3.6340372776770016e-23
zero,139.4060747619134,1.8101434353488907e-15,6.073799403280949e-06,7.497952519440052e-06,1.3571751922721e-05,3.6340372776770016e-23
zero,139.40793925340108,1.8034060109730767e-15,6.085134514391618e-06,7.511945428864171e-06,1.359707994325579e-05,3.6340372776770016e-23
zero,139.4098019580343,1.7967000844248543e-15,6.0964798859030275e-06,7.5259510044948055e-06,1.3622430890397833e-05,3.6340372776770016e-23
zero,139.4116628726719,1.790025501984736e-15,6.107835477176532e-06,7.539969196164572e-06,1.3647804673341104e-05,3.6340372776770016e-23
zero,139.41352199418304,1.7833821106779157e-15,6.119201247398901e-06,7.5539999534905635e-06,1.3673201200889465e-05,3.6340372776770016e-23
zero,139.41537931944723,1.7767697582708373e-15,6.130577155582902e-06,7.568043225875075e-06,1.3698620381457977e-05,3.6340372776770016e-23
zero,139.4172348453545,1.7701882932674676e-15,6.1419631605684345e-06,7.582098962506993e-06,1.3724062123075428e-05,3.6340372776770016e-23
zero,139.41908856880542,1.7636375649061007e-15,6.153359221022779e-06,7.596167112362121e-06,1.3749526333384901e-05,3.6340372776770016e-23
zero,139.42094048671117,1.7571174231557622e-15,6.164765295441595e-06,7.610247624204394e-06,1.3775012919645989e-05,3.6340372776770016e-23
zero,139.42279059599372,1.7506277187125402e-15,6.176181342150048e-06,7.6243404465872754e-06,1.3800521788737323e-05,3.6340372776770016e-23
zero,139.42463889358584,1.7441683029962286e-15,6.187607319303474e-06,7.638445527854581e-06,1.3826052847158056e-05,3.6340372776770016e-23
zero,139.4264853764312,1.7377390281469855e-15,6.199043184888028e-06,7.65256281614128e-06,1.3851606001029305e-05,3.6340372776770016e-23
zero,139.42833004148443,1.7313397470220066e-15,6.210488896721337e-06,7.66669225937429e-06,1.3877181156095625e-05,3.6340372776770016e-23
zero,139.43017288571133,1.7249703131915228e-15,6.221944412454418e-06,7.680833805274856e-06,1.3902778217729275e-05,3.6340372776770016e-23
zero,139.43201390608877,1.7186305809361953e-15,6.23340968957113e-06,7.694987401357876e-06,1.3928397090929006e-05,3.6340372776770016e-23
zero,139.4338530996049,1.7123204052432436e-15,6.244884685389902e-06,7.709152994934025e-06,1.3954037680323927e-05,3.6340372776770016e-23
zero,139.43569046325928,1.7060396418029882e-15,6.256369357064827e-06,7.723330533111105e-06,1.3979699890175932e-05,3.6340372776770016e-23
zero,139.43752599406275,1.699788147006084e-15,6.267863661585455e-06,7.7375199627938e-06,1.4005383624379254e-05,3.6340372776770016e-23
zero,139.43935968903776,1.6935657779396046e-15,6.27936755577878e-06,7.751721230686123e-06,1.4031088786464903e-05,3.6340372776770016e-23
zero,139.4411915452183,1.6873723923840138e-15,6.290880996309617e-06,7.765934283291873e-06,1.405681527960149e-05,3.6340372776770016e-23
zero,139.44302155965008,1.6812078488095769e-15,6.302403939682051e-06,7.780159066916441e-06,1.4082563006598492e-05,3.6340372776770016e-23
zero,139.44484972939048,1.6750720063737408e-15,6.31393634223912e-06,7.794395527666406e-06,1.4108331869905525e-05,3.6340372776770016e-23
zero,139.44667605150886,1.6689647249169043e-15,6.325478160165552e-06,7.808643611452918e-06,1.413412177161847e-05,3.6340372776770016e-23
zero,139.44850052308632,1.662885864960208e-15,6.337029349486745e-06,7.822903263990436e-06,1.415993261347718e-05,3.6340372776770016e-23
zero,139.45032314121616,1.6568352877012441e-15,6.348589866071707e-06,7.837174430800361e-06,1.4185764296872067e-05,3.6340372776770016e-23
zero,139.4521439030036,1.6508128550118694e-15,6.360159665632041e-06,7.851457057209781e-06,1.4211616722841824e-05,3.6340372776770016e-23
zero,139.4539628055661,1.6448184294341365e-15,6.371738703724573e-06,7.865751088354718e-06,1.423748979207929e-05,3.6340372776770016e-23
zero,139.4557798460334,1.638851874177661e-15,6.383326935751237e-06,7.88005646917998e-06,1.4263383404931217e-05,3.6340372776770016e-23
zero,139.45759502154755,1.6329130531161497e-15,6.394924316960642e-06,7.894373144441101e-06,1.4289297461401744e-05,3.6340372776770016e-23
zero,139.459408329263,1.6270018307843229e-15,6.406530802448899e-06,7.908701058705359e-06,1.4315231861154258e-05,3.6340372776770016e-23
zero,139.4612197663467,1.6211180723749399e-15,6.4181463471602875e-06,7.923040156352605e-06,1.4341186503512892e-05,3.6340372776770016e-23
zero,139.46302932997818,1.6152616437352836e-15,6.429770905889016e-06,7.937390381577422e-06,1.4367161287466438e-05,3.6340372776770016e-23
zero,139.46483701734962,1.6094324113645824e-15,6.441404433279173e-06,7.951751678389084e-06,1.4393156111668256e-05,3.6340372776770016e-23
zero,139.46664282566596,1.6036302424103412e-15,6.45304688382689e-06,7.966123990614206e-06,1.4419170874441096e-05,3.6340372776770016e-23
zero,139.4684467521449,1.5978550046656946e-15,6.4646982118804786e-06,7.980507261896927e-06,1.4445205473777405e-05,3.6340372776770016e-23
zero,139.4702487940171,1.5921065665660437e-15,6.476358371642071e-06,7.994901435700934e-06,1.4471259807343004e-05,3.6340372776770016e-23
zero,139.47204894852612,1.5863847971862516e-15,6.488027317168154e-06,8.009306455310117e-06,1.4497333772478272e-05,3.6340372776770016e-23
zero,139.47384721292866,1.5806895662373083e-15,6.499705002371216e-06,8.023722263830601e-06,1.4523427266201818e-05,3.6340372776770016e-23
zero,139.47564358449446,1.5750207440636422e-15,6.511391381020124e-06,8.038148804191217e-06,1.454954018521134e-05,3.6340372776770016e-23
zero,139.47743806050653,1.5693782016398115e-15,6.5230864067417886e-06,8.05258601914555e-06,1.4575672425887338e-05,3.6340372776770016e-23
zero,139.4792306382611,1.5637618105677517e-15,6.534790033021747e-06,8.067033851272668e-06,1.4601823884294417e-05,3.6340372776770016e-23
zero,139.48102131506784,1.5581714430734955e-15,6.546502213205851e-06,8.081492242979202e-06,1.4627994456185054e-05,3.6340372776770016e-23
zero,139.48281008824975,1.5526069720046213e-15,6.558222900500499e-06,8.095961136499624e-06,1.4654184037000123e-05,3.6340372776770016e-23
zero,139.48459695514342,1.5470682708269122e-15,6.5699520479745216e-06,8.110440473898587e-06,1.4680392521873108e-05,3.6340372776770016e-23
zero,139.486381913099,1.5415552136215618e-15,6.581689608560002e-06,8.124930197071935e-06,1.4706619805631936e-05,3.6340372776770016e-23
zero,139.48816495948032,1.5360676750822176e-15,6.593435535053439e-06,8.139430247748132e-06,1.4732865782801572e-05,3.6340372776770016e-23
zero,139.4899460916649,1.5306055305122068e-15,6.6051897801165726e-06,8.153940567489285e-06,1.4759130347605858e-05,3.6340372776770016e-23
zero,139.49172530704413,1.5251686558214303e-15,6.616952296277956e-06,8.16846109769309e-06,1.4785413393971046e-05,3.6340372776770016e-23
zero,139.49350260302325,1.519756927523615e-15,6.628723035933794e-06,8.182991779593861e-06,1.4811714815527656e-05,3.6340372776770016e-23
zero,139.4952779770214,1.514370222733491e-15,6.640501951348973e-06,8.1975325542638e-06,1.4838034505612773e-05,3.6340372776770016e-23
zero,139.49705142647187,1.509008419163638e-15,6.652288994658856e-06,8.212083362615215e-06,1.486437235727407e-05,3.6340372776770016e-23
zero,139.49882294882195,1.5036713951220314e-15,6.664084117869588e-06,8.226644145400902e-06,1.489072826327049e-05,3.6340372776770016e-23
zero,139.50059254153317,1.4983590295089147e-15,6.67588727285991e-06,8.24121484321638e-06,1.491710211607629e-05,3.6340372776770016e-23
zero,139.5023602020812,1.4930712018142791e-15,6.6876984113816584e-06,8.2557953965005e-06,1.4943493807882159e-05,3.6340372776770016e-23
zero,139.50412592795618,1.4878077921145931e-15,6.6995174850619916e-06,8.27038574553821e-06,1.4969903230600202e-05,3.6340372776770016e-23
zero,139.5058897166625,1.4825686810705617e-15,6.711344445403341e-06,8.28498583046048e-06,1.499633027586382e-05,3.6340372776770016e-23
zero,139.50765156571907,1.4773537499238792e-15,6.723179243785649e-06,8.299595591247073e-06,1.5022774835032722e-05,3.6340372776770016e-23
zero,139.50941147265928,1.4721628804949238e-15,6.735021831466531e-06,8.314214967726744e-06,1.5049236799193275e-05,3.6340372776770016e-23
zero,139.51116943503118,1.4669959551794543e-15,6.746872159583733e-06,8.328843899580267e-06,1.5075716059164e-05,3.6340372776770016e-23
zero,139.51292545039743,1.4618528569463265e-15,6.7587301791553015e-06,8.343482326340654e-06,1.5102212505495955e-05,3.6340372776770016e-23
zero,139.51467951633543,1.4567334693346322e-15,6.770595841081106e-06,8.358130187395029e-06,1.5128726028476134e-05,3.6340372776770016e-23
zero,139.51643163043738,1.4516376764509354e-15,6.782469096144187e-06,8.372787421986297e-06,1.5155256518130482e-05,3.6340372776770016e-23
zero,139.5181817903103,1.446565362966684e-15,6.794349895011709e-06,8.38745396921431e-06,1.518180386422602e-05,3.6340372776770016e-23
zero,139.51992999357626,1.4415164141152227e-15,6.8062381882369145e-06,8.40212976803829e-06,1.5208367956275205e-05,3.6340372776770016e-23
zero,139.52167623787219,1.4364907156895576e-15,6.818133926259323e-06,8.416814757277076e-06,1.5234948683536398e-05,3.6340372776770016e-23
zero,139.52342052085015,1.4314881540393895e-15,6.8300370594067e-06,8.43150887561154e-06,1.526154593501824e-05,3.6340372776770016e-23
zero,139.5251628401773,1.4265086160686533e-15,6.841947537895856e-06,8.446212061585589e-06,1.5288159599481444e-05,3.6340372776770016e-23
zero,139.52690319353601,1.4215519892326585e-15,6.853865311834446e-06,8.460924253608376e-06,1.531478956544282e-05,3.6340372776770016e-23
zero,139.5286415786239,1.4166181615356478e-15,6.865790331221784e-06,8.475645389955316e-06,1.53414357211771e-05,3.6340372776770016e-23
zero,139.5303779931539,1.4117070215281253e-15,6.877722545950266e-06,8.490375408769832e-06,1.53680979547201e-05,3.6340372776770016e-23
zero,139.53211243485435,1.4068184583041925e-15,6.889661905806804e-06,8.50511424806513e-06,1.5394776153871932e-05,3.6340372776770016e-23
zero,139.53384490146894,1.401952361499298e-15,6.901608360473273e-06,8.51986184572475e-06,1.5421470206198024e-05,3.6340372776770016e-23
zero,139.53557539075697,1.397108621287036e-15,6.9135618595293405e-06,8.534618139506061e-06,1.54481799990354e-05,3.6340372776770016e-23
zero,139.53730390049324,1.3922871283772361e-15,6.925522352452148e-06,8.549383067039864e-06,1.5474905419492014e-05,3.6340372776770016e-23
zero,139.5390304284682,1.3874877740129453e-15,6.9374897886187685e-06,8.564156565833433e-06,1.5501646354452202e-05,3.6340372776770016e-23
zero,139.540754972488,1.3827104499681376e-15,6.949464117306885e-06,8.578938573271344e-06,1.5528402690578228e-05,3.6340372776770016e-23
zero,139.54247753037447,1.3779550485451935e-15,6.961445287696095e-06,8.593729026617083e-06,1.5555174314313176e-05,3.6340372776770016e-23
zero,139.5441980999653,1.3732214625721577e-15,6.973433248869768e-06,8.608527863015357e-06,1.5581961111885125e-05,3.6340372776770016e-23
zero,139.54591667911404,1.3685095854005527e-15,6.985427949815591e-06,8.623335019492749e-06,1.560876296930834e-05,3.6340372776770016e-23
zero,139.5476332656901,1.3638193109026567e-15,6.997429339427461e-06,8.638150432960059e-06,1.563557977238752e-05,3.6340372776770016e-23
zero,139.54934785757894,1.359150533469104e-15,7.009437366506611e-06,8.652974040213696e-06,1.5662411406720306e-05,3.6340372776770016e-23
zero,139.551060452682,1.3545031480063409e-15,7.02145197976314e-06,8.667805777937572e-06,1.568925775770071e-05,3.6340372776770016e-23
zero,139.55277104891684,1.3498770499343974e-15,7.0334731278167635e-06,8.682645582704014e-06,1.5716118710520777e-05,3.6340372776770016e-23
zero,139.5544796442171,1.3452721351842103e-15,7.045500759198747e-06,8.697493390976168e-06,1.5742994150174915e-05,3.6340372776770016e-23
zero,139.5561862365327,1.3406883001952608e-15,7.057534822353075e-06,8.712349139109429e-06,1.5769883961462504e-05,3.6340372776770016e-23
zero,139.55789082382975,1.3361254419132235e-15,7.069575265637613e-06,8.727212763352883e-06,1.5796788028990497e-05,3.6340372776770016e-23
zero,139.55959340409072,1.3315834577873207e-15,7.081622037326079e-06,8.742084199851734e-06,1.5823706237177813e-05,3.6340372776770016e-23
zero,139.56129397531436,1.3270622457683688e-15,7.093675085608235e-06,8.756963384647548e-06,1.5850638470255783e-05,3.6340372776770016e-23
zero,139.56299253551586,1.3225617043060006e-15,7.105734358592268e-06,8.771850253681189e-06,1.5877584612273458e-05,3.6340372776770016e-23
zero,139.56468908272694,1.3180817323462772e-15,7.1177998043062e-06,8.786744742794556e-06,1.5904544547100756e-05,3.6340372776770016e-23
zero,139.56638361499571,1.3136222293297595e-15,7.129871370698082e-06,8.801646787730827e-06,1.593151815842891e-05,3.6340372776770016e-23
zero,139.56807613038694,1.3091830951886132e-15,7.14194900563883e-06,8.816556324137965e-06,1.5958505329776794e-05,3.6340372776770016e-23
zero,139.56976662698196,1.3047642303446227e-15,7.154032656922627e-06,8.831473287569195e-06,1.598550594449182e-05,3.6340372776770016e-23
zero,139.57145510287876,1.3003655357067646e-15,7.1661222722685656e-06,8.84639761348506e-06,1.6012519885753623e-05,3.6340372776770016e-23
zero,139.57314155619207,1.295986912668793e-15,7.178217799322303e-06,8.861329237255435e-06,1.603954703657774e-05,3.6340372776770016e-23
zero,139.57482598505337,1.2916282631070545e-15,7.190319185657079e-06,8.876268094160808e-06,1.6066587279817887e-05,3.6340372776770016e-23
zero,139.5765083876109,1.2872894893782395e-15,7.2024263787749865e-06,8.891214119393833e-06,1.609364049816882e-05,3.6340372776770016e-23
zero,139.57818876202978,1.2829704943168468e-15,7.2145393261090486e-06,8.906167248061895e-06,1.6120706574170946e-05,3.6340372776770016e-23
zero,139.57986710649206,1.2786711812331733e-15,7.226657975023864e-06,8.921127415187923e-06,1.6147785390211786e-05,3.6340372776770016e-23
zero,139.58154341919666,1.2743914539109451e-15,7.2387822728173e-06,8.936094555712458e-06,1.6174876828529757e-05,3.6340372776770016e-23
zero,139.5832176983596,1.2701312166048854e-15,7.250912166722396e-06,8.951068604496014e-06,1.620198077121841e-05,3.6340372776770016e-23
zero,139.58488994221375,1.2658903740389456e-15,7.263047603907409e-06,8.966049496319133e-06,1.622909710022654e-05,3.6340372776770016e-23
zero,139.5865601490092,1.2616688314036005e-15,7.275188531478562e-06,8.981037165885777e-06,1.625622569736434e-05,3.6340372776770016e-23
zero,139.58822831701312,1.257466494353665e-15,7.287334896481348e-06,8.996031547824943e-06,1.6283366444306292e-05,3.6340372776770016e-23
zero,139.5898944445098,1.2532832690064712e-15,7.299486645900804e-06,9.011032576690994e-06,1.6310519222591796e-05,3.6340372776770016e-23
zero,139.5915585298008,1.2491190619391992e-15,7.311643726664291e-06,9.02604018696709e-06,1.633768391363138e-05,3.6340372776770016e-23
zero,139.59322057120485,1.244973780187e-15,7.32380608564198e-06,9.041054313065794e-06,1.6364860398707773e-05,3.6340372776770016e-23
zero,139.59488056705797,1.2408473312406998e-15,7.3359736696486085e-06,9.05607488933124e-06,1.6392048558979847e-05,3.6340372776770016e-23
zero,139.59653851571355,1.2367396230445143e-15,7.348146425445239e-06,9.071101850041296e-06,1.6419248275486534e-05,3.6340372776770016e-23
zero,139.59819441554222,1.2326505639942656e-15,7.360324299739556e-06,9.086135129407944e-06,1.64464594291475e-05,3.6340372776770016e-23
zero,139.59984826493218,1.22858006293462e-15,7.372507239189112e-06,9.101174661581273e-06,1.6473681900770384e-05,3.6340372776770016e-23
zero,139.60150006228892,1.2245280291575326e-15,7.384695190401002e-06,9.116220380649084e-06,1.6500915571050085e-05,3.6340372776770016e-23
zero,139.60314980603542,1.2204943723999224e-15,7.396888099933877e-06,9.131272220639377e-06,1.6528160320573255e-05,3.6340372776770016e-23
zero,139.60479749461223,1.2164790028412924e-15,7.409085914300145e-06,9.146330115523066e-06,1.655541602982321e-05,3.6340372776770016e-23
zero,139.60644312647736,1.2124818311020525e-15,7.421288579966099e-06,9.161393999214138e-06,1.658268257918024e-05,3.6340372776770016e-23
zero,139.60808670010647,1.2085027682410162e-15,7.433496043354563e-06,9.176463805572917e-06,1.660995984892748e-05,3.6340372776770016e-23
zero,139.60972821399275,1.2045417257536684e-15,7.445708250845235e-06,9.191539468406487e-06,1.6637247719251724e-05,3.6340372776770016e-23
zero,139.6113676666471,1.200598615569749e-15,7.457925148777154e-06,9.206620921471747e-06,1.66645460702489e-05,3.6340372776770016e-23
zero,139.61300505659807,1.196673350051467e-15,7.470146683449242e-06,9.221708098476061e-06,1.6691854781925302e-05,3.6340372776770016e-23
zero,139.61464038239188,1.1927658419912403e-15,7.482372801122369e-06,9.23680093307983e-06,1.67191737342022e-05,3.6340372776770016e-23
zero,139.61627364259255,1.1888760046097176e-15,7.494603448020557e-06,9.251899358897962e-06,1.674650280691852e-05,3.6340372776770016e-23
zero,139.6179048357818,1.1850037515538065e-15,7.5068385703321926e-06,9.267003309501374e-06,1.6773841879833567e-05,3.6340372776770016e-23
zero,139.61953396055915,1.1811489968945089e-15,7.519078114211883e-06,9.282112718419283e-06,1.6801190832631165e-05,3.6340372776770016e-23
zero,139.62116101554207,1.1773116551248308e-15,7.531322025782115e-06,9.297227519141254e-06,1.6828549544923367e-05,3.6340372776770016e-23
zero,139.6227859993657,1.173491641158171e-15,7.543570251133411e-06,9.312347645117395e-06,1.6855917896250805e-05,3.6340372776770016e-23
zero,139.6244089106832,1.1696888703257754e-15,7.5558227363274985e-06,9.327473029762266e-06,1.6883295766089765e-05,3.6340372776770016e-23
zero,139.6260297481656,1.1659032583750754e-15,7.568079427397686e-06,9.342603606455344e-06,1.6910683033853028e-05,3.6340372776770016e-23
zero,139.62764851050179,1.1621347214677593e-15,7.5803402703501124e-06,9.357739308542564e-06,1.6938079578892676e-05,3.6340372776770016e-23
